managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
fergubo01m,1874,BR2,NA,1,56,22,33,6.0,Да.
colliji01m,1904,BOS,AL,1,157,95,59,1.0,Да.
winklbo99m,1977,OAK,AL,2,108,37,71,7.0,Hello
zimmedo01m,1982,TEX,AL,1,96,38,58,6.0,Hello
houkra01m,1968,NYA,AL,1,164,83,79,5.0,Hello
cantijo99m,1907,WS1,AL,1,154,49,102,8.0,Hello
parkesa01m,1972,HOU,NL,2,1,1,0,2.0,Hello
robinfr02m,1983,SFN,NL,1,162,79,83,5.0,Hello
matheed01m,1974,ATL,NL,1,99,50,49,3.0,Hello
mcgrajo01m,1911,NY1,NL,1,154,99,54,1.0,Hello
wilsoji01m,1943,CHN,NL,1,154,74,79,5.0,Hello
mackco01m,1932,PHA,AL,1,154,94,60,2.0,Hello
griffcl01m,1919,WS1,AL,1,142,56,84,7.0,Hello
altobjo01m,1983,BAL,AL,1,162,98,64,1.0,Hello
mackco01m,1940,PHA,AL,1,154,54,100,8.0,Hello
torrejo01m,2004,NYA,AL,1,162,101,61,1.0,Hello
mackco01m,1914,PHA,AL,1,158,99,53,1.0,Hello
stahlja01m,1913,BOS,AL,1,81,39,41,4.0,Да.
oatesjo01m,1994,BAL,AL,1,112,63,49,2.0,Hello
mcnamjo99m,1975,SDN,NL,1,162,71,91,4.0,Hello
mackape01m,2005,PIT,NL,2,26,12,14,6.0,Hello
newmaje01m,1986,OAK,AL,2,10,2,8,3.0,Hello
mcgrajo01m,1927,NY1,NL,1,122,70,52,3.0,Hello
hartsro01m,1977,TOR,AL,1,161,54,107,7.0,Hello
bellbu01m,1996,DET,AL,1,162,53,109,5.0,Hello
mcphebi01m,1901,CIN,NL,1,142,52,87,8.0,Hello
allisdo01m,1873,ELI,NA,1,23,2,21,8.0,Hello
schmegu99m,1889,CN2,AA,1,141,76,63,4.0,Hello
hendrja01m,1925,CIN,NL,1,153,80,73,3.0,Hello
sothoal01m,1933,SLA,AL,2,8,2,6,8.0,Hello
ripkeca99m,1987,BAL,AL,1,162,67,95,6.0,Hello
gleaski01m,1920,CHA,AL,1,154,96,58,2.0,Hello
hemusso01m,1960,SLN,NL,1,155,86,68,3.0,Hello
sawyeed99m,1950,PHI,NL,1,157,91,63,1.0,Hello
friscfr01m,1950,CHN,NL,1,154,64,89,7.0,Hello
hutchfr01m,1963,CIN,NL,1,162,86,76,5.0,Hello
kellyjo01m,1888,LS2,AA,1,39,10,29,7.0,Hello
harrilu01m,1968,ATL,NL,1,163,81,81,5.0,Hello
cronijo01m,1937,BOS,AL,1,154,80,72,5.0,Да.
buckeal99m,1890,CL6,AA,1,80,39,41,2.0,Hello
ansonca01m,1897,CHN,NL,1,138,59,73,9.0,Да.
lopesda01m,2000,MIL,NL,1,163,73,89,3.0,Hello
fletcar01m,1926,PHI,NL,1,152,58,93,8.0,Hello
johnswa01m,1932,WS1,AL,1,154,93,61,3.0,Hello
millera99m,1985,MIN,AL,2,100,50,50,4.0,Hello
wheelha01m,1884,KCU,UA,1,4,0,4,8.0,Да.
howarfr01m,1983,NYN,NL,2,116,52,64,6.0,Hello
durocle01m,1967,CHN,NL,1,162,87,74,3.0,Hello
pikeli01m,1874,HR1,NA,1,53,16,37,7.0,Да.
boudrlo01m,1944,CLE,AL,1,155,72,82,6.0,Да.
joycebi01m,1897,NY1,NL,1,138,83,48,3.0,Да.
mcgrajo01m,1909,NY1,NL,1,158,92,61,3.0,Hello
griffcl01m,1906,NYA,AL,1,155,90,61,2.0,Да.
gomezpr01m,1969,SDN,NL,1,162,52,110,6.0,Hello
crandde01m,1973,ML4,AL,1,162,74,88,5.0,Hello
andersp01m,1971,CIN,NL,1,162,79,83,5.0,Hello
stanked01m,1955,SLN,NL,1,36,17,19,7.0,Hello
bezdehu99m,1917,PIT,NL,3,91,30,59,8.0,Hello
johnswa01m,1931,WS1,AL,1,156,92,62,3.0,Hello
harribu01m,1936,WS1,AL,1,153,82,71,4.0,Hello
wakamdo01m,2010,SEA,AL,1,112,42,70,4.0,Hello
kuehlka99m,1976,MON,NL,1,128,43,85,6.0,Hello
sislege01m,1925,SLA,AL,1,154,82,71,3.0,Да.
vittos01m,1940,CLE,AL,1,155,89,65,2.0,Hello
torrejo01m,1977,NYN,NL,2,117,49,68,6.0,Да.
richapa01m,1976,CHA,AL,1,161,64,97,6.0,Hello
williji03m,2003,HOU,NL,1,162,87,75,2.0,Hello
ewingbu01m,1895,CIN,NL,1,132,66,64,8.0,Да.
rolfere01m,1952,DET,AL,1,73,23,49,8.0,Hello
kellyki01m,1891,CN3,AA,1,102,43,57,7.0,Да.
rodgebu01m,1980,ML4,AL,1,47,26,21,3.0,Hello
stengca01m,1959,NYA,AL,1,155,79,75,3.0,Hello
bellbu01m,2006,KCA,AL,1,162,62,100,5.0,Hello
bauerha01m,1961,KC1,AL,2,102,35,67,9.0,Да.
armoubi99m,1905,DET,AL,1,154,79,74,3.0,Hello
brownmo01m,1914,SLF,FL,1,114,50,63,8.0,Да.
kittrma01m,1904,WS1,AL,1,18,1,16,8.0,Да.
rodgebu01m,1992,CAL,AL,1,39,19,20,5.0,Hello
orrda01m,1887,NY4,AA,2,8,3,5,7.0,Да.
hargrmi01m,1992,CLE,AL,1,162,76,86,5.0,Hello
austiji01m,1913,SLA,AL,2,8,2,6,8.0,Да.
johnswa01m,1934,CLE,AL,1,154,85,69,3.0,Hello
boudrlo01m,1943,CLE,AL,1,153,82,71,3.0,Да.
berrayo01m,1984,NYA,AL,1,162,87,75,3.0,Hello
jonesfi01m,1905,CHA,AL,1,158,92,60,2.0,Да.
howleda01m,1932,CIN,NL,1,155,60,94,8.0,Hello
careyto01m,1873,BL1,NA,2,24,14,9,3.0,Да.
hitchbi01m,1963,BAL,AL,1,162,86,76,4.0,Hello
sullibi03m,1909,CHA,AL,1,159,78,74,4.0,Да.
keanejo99m,1963,SLN,NL,1,162,93,69,2.0,Hello
burnhwa99m,1887,IN3,NL,1,28,6,22,8.0,Hello
garcida99m,1977,CAL,AL,2,81,35,46,5.0,Hello
mcbridi01m,1874,PH1,NA,1,56,33,23,3.0,Да.
southbi01m,1948,BSN,NL,1,154,91,62,1.0,Hello
ermerca01m,1967,MIN,AL,2,114,66,46,2.0,Hello
mutriji99m,1889,NY1,NL,1,131,83,43,1.0,Hello
rigglji99m,2010,WAS,NL,1,162,69,93,5.0,Hello
mcgrajo01m,1910,NY1,NL,1,155,91,63,2.0,Hello
frazijo01m,1977,NYN,NL,1,45,15,30,6.0,Hello
gonzafr99m,2009,FLO,NL,1,162,87,75,2.0,Hello
hinchaj01m,2009,ARI,NL,2,133,58,75,5.0,Hello
torrejo01m,1994,SLN,NL,1,115,53,61,3.0,Hello
duffyhu01m,1921,BOS,AL,1,154,75,79,5.0,Hello
birmijo01m,1915,CLE,AL,1,28,12,16,7.0,Hello
bakerde01m,1940,DET,AL,1,155,90,64,1.0,Hello
gardnbi02m,1981,MIN,AL,2,73,30,43,4.0,Hello
williji03m,2004,HOU,NL,1,88,44,44,5.0,Hello
gibbojo02m,2006,TOR,AL,1,162,87,75,2.0,Hello
woodji01m,1871,CH1,NA,1,28,19,9,2.0,Да.
tebbebi01m,1958,CIN,NL,1,113,52,61,4.0,Hello
millsbr01m,2011,HOU,NL,1,162,56,106,6.0,Hello
harrilu01m,1969,ATL,NL,1,162,93,69,1.0,Hello
mcgrajo01m,1908,NY1,NL,1,157,98,56,3.0,Hello
murtada01m,1975,PIT,NL,1,161,92,69,1.0,Hello
buckeal99m,1895,SLN,NL,1,50,16,34,11.0,Hello
durocle01m,1946,BRO,NL,1,157,96,60,2.0,Hello
gibsoge01m,1933,PIT,NL,1,154,87,67,2.0,Hello
speaktr01m,1920,CLE,AL,1,154,98,56,1.0,Да.
fregoji01m,1981,CAL,AL,1,47,22,25,4.0,Hello
larusto01m,1985,CHA,AL,1,163,85,77,3.0,Hello
muserto01m,1998,KCA,AL,1,161,72,89,3.0,Hello
liponjo01m,1971,CLE,AL,2,59,18,41,6.0,Hello
lopezal01m,1951,CLE,AL,1,155,93,61,2.0,Hello
ansonca01m,1875,PH1,NA,2,8,4,2,2.0,Да.
bochybr01m,2004,SDN,NL,1,162,87,75,3.0,Hello
valenbo02m,1985,TEX,AL,2,129,53,76,7.0,Hello
hartsro01m,1979,TOR,AL,1,162,53,109,7.0,Hello
howleda01m,1927,SLA,AL,1,155,59,94,7.0,Hello
killebi01m,1923,CHN,NL,1,154,83,71,4.0,Hello
giffoji99m,1884,IN2,AA,1,87,25,60,11.0,Hello
hanlone01m,1897,BLN,NL,1,136,90,40,2.0,Hello
valenbo02m,1991,TEX,AL,1,162,85,77,3.0,Hello
dykesji01m,1934,CHA,AL,2,138,49,88,8.0,Да.
walkeha01m,1969,HOU,NL,1,162,81,81,5.0,Hello
dowdto01m,1896,SLN,NL,5,63,25,38,11.0,Да.
paborch01m,1875,BR2,NA,1,42,2,40,12.0,Да.
guilloz01m,2007,CHA,AL,1,162,72,90,4.0,Hello
burkeji01m,1918,SLA,AL,3,61,29,31,5.0,Hello
donovpa01m,1901,SLN,NL,1,142,76,64,4.0,Да.
hanlone01m,1898,BLN,NL,1,154,96,53,2.0,Hello
mccarjo99m,1936,NYA,AL,1,155,102,51,1.0,Hello
mccarjo99m,1948,BOS,AL,1,155,96,59,2.0,Hello
griffcl01m,1903,NYA,AL,1,136,72,62,4.0,Да.
garneph01m,2001,DET,AL,1,162,66,96,4.0,Hello
yostne01m,2010,KCA,AL,2,127,55,72,5.0,Hello
mcmanma01m,1932,BOS,AL,2,99,32,67,8.0,Да.
ansonca01m,1891,CHN,NL,1,137,82,53,2.0,Да.
bakerdu01m,1994,SFN,NL,1,115,55,60,2.0,Hello
larusto01m,1981,CHA,AL,1,106,54,52,3.0,Hello
harribu01m,1955,DET,AL,1,154,79,75,5.0,Hello
herzobu01m,1916,CIN,NL,1,84,34,49,7.0,Да.
bambege01m,1978,ML4,AL,1,162,93,69,3.0,Hello
manueje01m,2010,NYN,NL,1,162,79,83,4.0,Hello
actama99m,2009,WAS,NL,1,87,26,61,5.0,Hello
tappeel01m,1961,CHN,NL,9,16,5,11,7.0,Hello
robinfr02m,2004,MON,NL,1,162,67,95,5.0,Hello
larusto01m,1988,OAK,AL,1,162,104,58,1.0,Hello
clarkfr01m,1910,PIT,NL,1,154,86,67,3.0,Да.
wrighha01m,1877,BSN,NL,1,61,42,18,1.0,Да.
ansonca01m,1879,CHN,NL,1,64,41,21,4.0,Да.
peckiro01m,1928,CLE,AL,1,155,62,92,7.0,Hello
mccarjo99m,1927,CHN,NL,1,153,85,68,4.0,Hello
bristda99m,1976,ATL,NL,1,162,70,92,6.0,Hello
duffyhu01m,1910,CHA,AL,1,156,68,85,6.0,Hello
rickebr01m,1921,SLN,NL,1,154,87,66,3.0,Hello
simmojo01m,1884,WIL,UA,1,18,2,16,12.0,Hello
kenneke99m,1996,BOS,AL,1,162,85,77,3.0,Hello
seleefr99m,1893,BSN,NL,1,131,86,43,1.0,Hello
darkal01m,1963,SFN,NL,1,162,88,74,3.0,Hello
nichoki01m,1904,SLN,NL,1,155,75,79,5.0,Да.
dressch01m,1937,CIN,NL,1,130,51,78,8.0,Hello
lopezal01m,1963,CHA,AL,1,162,94,68,2.0,Hello
crandde01m,1974,ML4,AL,1,162,76,86,5.0,Hello
dressch01m,1951,BRO,NL,1,158,97,60,2.0,Hello
grimmch01m,1944,CHN,NL,3,146,74,69,4.0,Hello
mccarjo99m,1934,NYA,AL,1,154,94,60,2.0,Hello
johnsda02m,2000,LAN,NL,1,162,86,76,2.0,Hello
rothsla01m,2001,TBA,AL,1,14,4,10,5.0,Hello
guttedo01m,1970,CHA,AL,1,136,49,87,6.0,Hello
harribu01m,1954,WS1,AL,1,155,66,88,6.0,Hello
gastoci01m,1992,TOR,AL,1,162,96,66,1.0,Hello
grohhe01m,1918,CIN,NL,2,10,7,3,3.0,Да.
pearcdi01m,1875,SL2,NA,1,72,39,29,4.0,Да.
brownfr99m,1882,WOR,NL,1,41,9,32,8.0,Hello
davenji01m,1985,SFN,NL,1,144,56,88,6.0,Hello
jennihu01m,1910,DET,AL,1,155,86,68,3.0,Hello
buckeal99m,1903,BSN,NL,1,140,58,80,6.0,Hello
gastoci01m,1996,TOR,AL,1,162,74,88,4.0,Hello
stallge01m,1898,PHI,NL,1,46,19,27,6.0,Да.
manueje01m,1999,CHA,AL,1,161,75,86,2.0,Hello
smithma01m,1969,DET,AL,1,162,90,72,2.0,Hello
dyered01m,1950,SLN,NL,1,153,78,75,5.0,Hello
guilloz01m,2012,FLO,NL,1,162,69,93,5.0,Hello
tannech01m,1973,CHA,AL,1,162,77,85,5.0,Hello
haneyfr01m,1958,ML1,NL,1,154,92,62,1.0,Hello
narroje01m,2001,TEX,AL,2,134,62,72,4.0,Hello
vernomi01m,1961,WS2,AL,1,161,61,100,9.0,Hello
wrighha01m,1887,PHI,NL,1,128,75,48,2.0,Hello
smithma01m,1958,PHI,NL,1,84,39,45,8.0,Hello
hanlone01m,1891,PIT,NL,1,78,31,47,8.0,Да.
coxbo01m,2010,ATL,NL,1,162,91,71,2.0,Hello
knighra01m,1997,CIN,NL,1,99,43,56,3.0,Hello
torrejo01m,2006,NYA,AL,1,162,97,65,1.0,Hello
dressch01m,1934,CIN,NL,3,60,21,39,8.0,Hello
scanlmi99m,1886,WS8,NL,1,82,13,67,8.0,Hello
tebeapa01m,1890,CLP,PL,2,52,21,30,7.0,Да.
durocle01m,1955,NY1,NL,1,154,80,74,3.0,Hello
murtada01m,1976,PIT,NL,1,162,92,70,2.0,Hello
virdobi01m,1984,MON,NL,1,131,64,67,5.0,Hello
gordojo01m,1960,DET,AL,3,57,26,31,6.0,Hello
rosepe01m,1987,CIN,NL,1,162,84,78,2.0,Hello
williji03m,1989,TOR,AL,1,36,12,24,1.0,Hello
oneilst01m,1953,PHI,NL,1,156,83,71,4.0,Hello
grimmch01m,1938,CHN,NL,1,81,45,36,1.0,Hello
bushdo01m,1931,CHA,AL,1,156,56,97,8.0,Hello
virdobi01m,1977,HOU,NL,1,162,81,81,3.0,Hello
huggimi01m,1923,NYA,AL,1,152,98,54,1.0,Hello
howear01m,2000,OAK,AL,1,161,91,70,1.0,Hello
leylaji99m,2011,DET,AL,1,162,95,67,1.0,Hello
runnepe01m,1966,BOS,AL,2,16,8,8,9.0,Hello
schoere01m,1965,SLN,NL,1,162,80,81,7.0,Hello
hackst01m,1958,SLN,NL,2,10,3,7,5.0,Hello
chancfr01m,1905,CHN,NL,2,90,55,33,3.0,Да.
collite99m,1998,ANA,AL,1,162,85,77,2.0,Hello
schoere01m,1973,SLN,NL,1,162,81,81,2.0,Hello
watkibi01m,1888,DTN,NL,1,94,49,44,5.0,Hello
huggimi01m,1922,NYA,AL,1,154,94,60,1.0,Hello
alstowa01m,1957,BRO,NL,1,154,84,70,3.0,Hello
leylaji99m,1999,COL,NL,1,162,72,90,5.0,Hello
oneilst01m,1943,DET,AL,1,155,78,76,5.0,Hello
fessewa99m,1890,SR2,AA,2,11,4,7,6.0,Hello
bristda99m,1967,CIN,NL,1,162,87,75,4.0,Hello
ewingbu01m,1890,NYP,PL,1,132,74,57,3.0,Да.
hanlone01m,1889,PIT,NL,3,46,26,18,5.0,Да.
zimmech01m,1903,PHI,NL,1,139,49,86,7.0,Да.
murtada01m,1960,PIT,NL,1,155,95,59,1.0,Hello
torrejo01m,1996,NYA,AL,1,162,92,70,1.0,Hello
bakerdu01m,2004,CHN,NL,1,162,89,73,3.0,Hello
johnsda02m,1993,CIN,NL,2,118,53,65,5.0,Hello
kellyto01m,1990,MIN,AL,1,162,74,88,7.0,Hello
wilsoji01m,1935,PHI,NL,1,156,64,89,7.0,Да.
michage01m,1982,NYA,AL,2,86,44,42,5.0,Hello
fregoji01m,1994,PHI,NL,1,115,54,61,4.0,Hello
melesa01m,1964,MIN,AL,1,163,79,83,6.0,Hello
hastisc01m,1872,CL1,NA,1,20,6,14,7.0,Да.
lefebji01m,1993,CHN,NL,1,162,84,78,4.0,Hello
haneyfr01m,1941,SLA,AL,1,44,15,29,6.0,Hello
randowi01m,2005,NYN,NL,1,162,83,79,3.0,Hello
larusto01m,1986,OAK,AL,3,79,45,34,3.0,Hello
mckeoja99m,1978,OAK,AL,2,123,45,78,6.0,Hello
sewellu01m,1946,SLA,AL,1,125,53,71,7.0,Hello
boonebo01m,2002,CIN,NL,1,162,78,84,3.0,Hello
bochybr01m,2009,SFN,NL,1,162,88,74,3.0,Hello
howear01m,2003,NYN,NL,1,161,66,95,5.0,Hello
rodgebu01m,1980,ML4,AL,3,23,13,10,3.0,Hello
fohlle01m,1923,SLA,AL,1,103,52,49,5.0,Hello
phillho99m,1888,PIT,NL,1,139,66,68,6.0,Hello
mckecbi01m,1945,CIN,NL,1,154,61,93,7.0,Hello
lamonge01m,1998,PIT,NL,1,162,69,93,6.0,Hello
hornsro01m,1927,NY1,NL,2,33,22,10,3.0,Да.
ganzejo01m,1915,BRF,FL,2,35,17,18,7.0,Hello
mcgrajo01m,1923,NY1,NL,1,153,95,58,1.0,Hello
johnsda02m,1985,NYN,NL,1,162,98,64,2.0,Hello
dykesji01m,1958,CIN,NL,2,41,24,17,4.0,Hello
durocle01m,1954,NY1,NL,1,154,97,57,1.0,Hello
gardero01m,2004,MIN,AL,1,162,92,70,1.0,Hello
sawyeed99m,1960,PHI,NL,1,1,0,1,8.0,Hello
actama99m,2012,CLE,AL,1,156,65,91,5.0,Hello
cronijo01m,1935,BOS,AL,1,154,78,75,4.0,Да.
smithha03m,1909,BSN,NL,2,79,23,54,8.0,Да.
stahlja01m,1905,WS1,AL,1,154,64,87,7.0,Да.
ozarkda99m,1977,PHI,NL,1,162,101,61,1.0,Hello
williji03m,2001,BOS,AL,1,118,65,53,2.0,Hello
hendrja01m,1927,CIN,NL,1,153,75,78,5.0,Hello
boudrlo01m,1957,KC1,AL,1,104,36,67,7.0,Hello
fregoji01m,1986,CHA,AL,3,96,45,51,5.0,Hello
bakerdu01m,2002,SFN,NL,1,162,95,66,2.0,Hello
richapa01m,1959,BAL,AL,1,155,74,80,6.0,Hello
merrist99m,1991,NYA,AL,1,162,71,91,5.0,Hello
mcbrige01m,1921,WS1,AL,1,154,80,73,4.0,Hello
dressch01m,1956,WS1,AL,1,155,59,95,7.0,Hello
mackco01m,1913,PHA,AL,1,153,96,57,1.0,Hello
torboje01m,1992,NYN,NL,1,162,72,90,5.0,Hello
duffyhu01m,1905,PHI,NL,1,155,83,69,4.0,Да.
griffsa01m,1891,WS9,AA,4,6,2,4,8.0,Да.
valenbo02m,2000,NYN,NL,1,162,94,68,2.0,Hello
dahlebi01m,1912,BRO,NL,1,153,58,95,7.0,Hello
marioma01m,1955,CHA,AL,1,155,91,63,3.0,Hello
baylodo01m,1995,COL,NL,1,144,77,67,2.0,Hello
rosemch01m,1890,SL4,AA,3,15,7,8,3.0,Да.
allenbo01m,1890,PHI,NL,4,35,25,10,3.0,Да.
berrayo01m,1974,NYN,NL,1,162,71,91,5.0,Hello
aloufe01m,2001,MON,NL,1,53,21,32,5.0,Hello
mackco01m,1903,PHA,AL,1,137,75,60,2.0,Hello
startjo01m,1873,NY2,NA,2,25,18,7,4.0,Да.
fergubo01m,1882,TRN,NL,1,85,35,48,7.0,Да.
gardero01m,2007,MIN,AL,1,162,79,83,3.0,Hello
malonfe01m,1884,PHU,UA,1,67,21,46,8.0,Да.
bancrda01m,1925,BSN,NL,1,153,70,83,5.0,Да.
garneph01m,2005,HOU,NL,1,163,89,73,2.0,Hello
riddogr99m,1991,SDN,NL,1,162,84,78,3.0,Hello
colembo01m,1943,BSN,NL,1,46,21,25,6.0,Hello
speaktr01m,1922,CLE,AL,1,155,78,76,4.0,Да.
stengca01m,1958,NYA,AL,1,155,92,62,1.0,Hello
spencha99m,1888,IN3,NL,1,136,50,85,7.0,Hello
schoere01m,1990,SLN,NL,2,24,13,11,6.0,Hello
peckiro01m,1914,NYA,AL,2,20,10,10,6.0,Да.
griffcl01m,1916,WS1,AL,1,159,76,77,7.0,Hello
joycebi01m,1896,NY1,NL,2,43,28,14,7.0,Да.
reachal01m,1890,PHI,NL,3,11,4,7,3.0,Hello
robinwi01m,1920,BRO,NL,1,155,93,61,1.0,Hello
hurdlcl01m,2003,COL,NL,1,162,74,88,4.0,Hello
lakefr01m,1909,BOS,AL,1,152,88,63,3.0,Hello
krolja99m,1978,SLN,NL,2,2,1,1,5.0,Hello
melvibo01m,2012,OAK,AL,1,162,94,68,1.0,Hello
eliale01m,1987,PHI,NL,2,101,51,50,4.0,Hello
maddojo99m,2006,TBA,AL,1,162,61,101,5.0,Hello
bristda99m,1979,SFN,NL,2,22,10,12,4.0,Hello
garneph01m,2006,HOU,NL,1,162,82,80,2.0,Hello
mcgrajo01m,1922,NY1,NL,1,156,93,61,1.0,Hello
durocle01m,1949,NY1,NL,1,156,73,81,5.0,Hello
ewingbu01m,1897,CIN,NL,1,134,76,56,4.0,Да.
farrejo03m,2011,TOR,AL,1,162,81,81,4.0,Hello
johnswa01m,1933,CLE,AL,3,99,48,51,4.0,Hello
fergubo01m,1879,TRN,NL,2,30,7,22,8.0,Да.
mackco01m,1944,PHA,AL,1,155,72,82,5.0,Hello
morgajo01m,1991,BOS,AL,1,162,84,78,3.0,Hello
watkibi01m,1889,KC2,AA,1,139,55,82,7.0,Hello
gleaski01m,1923,CHA,AL,1,156,69,85,7.0,Hello
grimmch01m,1954,ML1,NL,1,154,89,65,3.0,Hello
marioma01m,1953,SLA,AL,1,154,54,100,8.0,Да.
richapa01m,1953,CHA,AL,1,156,89,65,3.0,Hello
moranpa01m,1918,PHI,NL,1,125,55,68,6.0,Hello
gibbojo02m,2005,TOR,AL,1,162,80,82,3.0,Hello
bristda99m,1969,CIN,NL,1,163,89,73,3.0,Hello
tebbebi01m,1963,CLE,AL,1,162,79,83,6.0,Hello
clemeja01m,1890,PHI,NL,2,19,13,6,3.0,Да.
farrejo03m,2012,TOR,AL,1,162,73,89,4.0,Hello
valenbo02m,2012,BOS,AL,1,162,69,93,5.0,Hello
peckiro01m,1932,CLE,AL,1,153,87,65,4.0,Hello
waltzjo99m,1892,BLN,NL,2,8,2,6,12.0,Hello
wakamdo01m,2009,SEA,AL,1,162,85,77,3.0,Hello
freyji99m,1980,KCA,AL,1,162,97,65,1.0,Hello
manuech01m,2002,CLE,AL,1,86,39,47,3.0,Hello
murtada01m,1959,PIT,NL,1,155,78,76,4.0,Hello
harribu01m,1943,PHI,NL,1,94,39,53,7.0,Hello
torrejo01m,2002,NYA,AL,1,161,103,58,1.0,Hello
larusto01m,1986,CHA,AL,1,64,26,38,5.0,Hello
hornsro01m,1934,SLA,AL,1,154,67,85,6.0,Да.
dressch01m,1960,ML1,NL,1,154,88,66,2.0,Hello
schuljo05m,1969,SE1,AL,1,163,64,98,6.0,Hello
fohlle01m,1915,CLE,AL,2,127,45,79,7.0,Hello
fergubo01m,1881,TRN,NL,1,85,39,45,5.0,Да.
kuennha01m,1983,ML4,AL,1,162,87,75,5.0,Hello
weaveea99m,1975,BAL,AL,1,159,90,69,2.0,Hello
boonebo01m,2003,CIN,NL,1,104,46,58,5.0,Hello
edwardo01m,1989,CLE,AL,1,143,65,78,6.0,Hello
gardero01m,2011,MIN,AL,1,162,63,99,5.0,Hello
rignebi01m,1972,MIN,AL,1,70,36,34,3.0,Hello
walkeha01m,1970,HOU,NL,1,162,79,83,4.0,Hello
weaveea99m,1972,BAL,AL,1,154,80,74,3.0,Hello
durocle01m,1972,CHN,NL,1,91,46,44,2.0,Hello
mclarjo99m,2008,SEA,AL,1,72,25,47,4.0,Hello
bushdo01m,1923,WS1,AL,1,155,75,78,4.0,Да.
stengca01m,1940,BSN,NL,1,152,65,87,7.0,Hello
shannda01m,1891,WS9,AA,3,51,15,34,8.0,Да.
mackco01m,1934,PHA,AL,1,153,68,82,5.0,Hello
johnsda02m,1990,NYN,NL,1,42,20,22,2.0,Hello
garcida99m,1978,CAL,AL,1,45,25,20,2.0,Hello
andersp01m,1993,DET,AL,1,162,85,77,4.0,Hello
robinfr02m,1975,CLE,AL,1,159,79,80,4.0,Да.
donovpa01m,1897,PIT,NL,1,135,60,71,8.0,Да.
melvibo01m,2006,ARI,NL,1,162,76,86,4.0,Hello
howleda01m,1929,SLA,AL,1,154,79,73,4.0,Hello
willidi02m,1988,SEA,AL,1,56,23,33,7.0,Hello
herzowh01m,1978,KCA,AL,1,162,92,70,1.0,Hello
gardero01m,2006,MIN,AL,1,162,96,66,1.0,Hello
murrabi99m,1908,PHI,NL,1,155,83,71,4.0,Hello
rojasco01m,1988,CAL,AL,1,154,75,79,4.0,Hello
fregoji01m,1980,CAL,AL,1,160,65,95,6.0,Hello
farreja02m,1881,PRO,NL,1,51,24,27,2.0,Да.
tebeapa01m,1894,CL4,NL,1,130,68,61,6.0,Да.
ozarkda99m,1974,PHI,NL,1,162,80,82,3.0,Hello
johnsro01m,1944,CHN,NL,2,1,0,1,4.0,Hello
rappve99m,1977,SLN,NL,1,162,83,79,3.0,Hello
