yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1970,НЛЦС,walkelu01,PIT,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1993,Вэ,willimi02,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,НЛДС1,carpech01,SLN,NL,1,3,0,2,1,0,0,0,0,0.0,0,1,,,,,
1997,НЛЦС,smoltjo01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1975,НЛЦС,retteme01,CIN,NL,2,1,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1996,НЛЦС,mcgeewi01,SLN,NL,6,15,0,5,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1997,Вэ,cangejo01,FLO,NL,3,3,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1985,Вэ,harpebr01,SLN,NL,4,4,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1940,Вэ,moorewh01,CIN,NL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2011,Вэ,pujolal01,SLN,NL,7,25,8,6,1,0,3,6,0,0.0,6,3,,,,,
1985,Вэ,pendlte01,SLN,NL,7,23,3,6,1,1,0,3,0,0.0,3,2,1.0,0.0,0.0,0.0,0.0
1975,Вэ,wiseri01,BOS,AL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1932,Вэ,pipgrge01,NYA,AL,1,5,0,0,0,0,0,0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1995,АЛДС1,hoseydw01,BOS,AL,3,12,1,0,0,0,0,0,1,0.0,2,3,0.0,0.0,0.0,0.0,0.0
2003,ALDS2,brownad01,BOS,AL,4,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1972,Вэ,heganmi01,OAK,AL,6,5,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1985,НЛЦС,honeyri01,LAN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,НЛДС2,lopezja02,SFN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
2004,Алькс,muellbi02,BOS,AL,7,30,4,8,1,0,0,1,0,0.0,2,1,0.0,1.0,0.0,0.0,3.0
2001,НЛДС2,drewjd01,SLN,NL,5,13,1,2,0,0,1,2,0,0.0,3,1,0.0,0.0,1.0,0.0,0.0
1989,Вэ,phillto02,OAK,AL,4,17,2,4,1,0,1,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1999,Вэ,fabrejo01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1941,Вэ,daviscu01,BRO,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,НЛДС1,ibanera01,PHI,NL,4,15,1,3,0,0,1,4,0,0.0,0,5,,,,,
1972,Алькс,brinked01,DET,AL,1,4,0,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,НЛЦС,groteje01,NYN,NL,5,19,2,4,0,0,0,2,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1972,Алькс,hamilda01,OAK,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1949,Вэ,woodlge01,NYA,AL,3,10,4,4,3,0,0,0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
1912,Вэ,wagnehe01,BOS,AL,8,30,1,5,1,0,0,0,1,0.0,3,6,0.0,0.0,0.0,0.0,0.0
1978,НЛЦС,bowala01,PHI,NL,4,18,2,6,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1968,Вэ,washbra01,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2005,Вэ,wheelda01,HOU,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1920,Вэ,covelst01,CLE,AL,3,10,2,1,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1888,Вэ,ewingbu01,NY1,NL,7,26,5,9,0,2,1,6,5,,1,3,0.0,,,,
1966,Вэ,rosebjo01,LAN,NL,4,14,0,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1957,Вэ,howarel01,NYA,AL,6,11,2,3,0,0,1,3,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1995,НЛДС1,reynoar02,COL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1965,Вэ,johnslo01,LAN,NL,7,27,3,8,2,0,2,4,0,1.0,1,3,0.0,0.0,1.0,0.0,0.0
2002,НЛДС2,mantema01,ARI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,НЛЦС,furcara01,LAN,NL,5,19,5,4,0,0,1,1,0,0.0,3,2,0.0,0.0,1.0,0.0,0.0
1938,Вэ,russeja01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,Вэ,gallomi01,HOU,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1903,Вэ,doughpa01,BOS,AL,8,34,3,8,0,2,2,5,0,0.0,2,6,0.0,1.0,0.0,0.0,0.0
1988,НЛЦС,dempsri01,LAN,NL,4,5,1,2,2,0,0,2,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2000,НЛЦС,leiteal01,NYN,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1981,НЕДВИЖИМЫЙ ВЕКТОР ДЕЙСТВІЯ,niekrjo01,HOU,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,Алькс,thamema01,NYA,AL,6,16,0,2,0,0,0,1,0,0.0,1,7,1.0,0.0,0.0,0.0,0.0
1998,Вэ,joynewa01,SDN,NL,3,8,0,0,0,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
2008,Алькс,cashke01,BOS,AL,3,3,1,1,0,0,1,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2001,НЛДС1,gilesma01,ATL,NL,3,12,2,3,1,0,0,1,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2002,ALDS2,mabryjo01,OAK,AL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1911,Вэ,thomair01,PHA,AL,4,12,1,1,0,0,0,1,0,1.0,1,2,0.0,0.0,0.0,1.0,0.0
1981,АВДИВ,grosswa01,OAK,AL,2,5,1,2,0,0,1,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,НЛДС2,hollima01,COL,NL,3,13,2,3,0,0,2,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1957,Вэ,simpsha01,NYA,AL,5,12,0,1,0,0,0,1,0,0.0,0,4,0.0,0.0,0.0,0.0,2.0
2012,НЛЦС,lopezja02,SFN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1998,НЛЦС,vandejo02,SDN,NL,3,7,1,3,0,0,1,2,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1985,НЛЦС,marshmi02,LAN,NL,6,23,1,5,2,0,1,3,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1971,Алькс,belanma01,BAL,AL,3,8,1,2,0,0,0,1,0,0.0,3,2,1.0,0.0,0.0,0.0,0.0
1903,Вэ,lachaca01,BOS,AL,8,25,5,6,2,1,0,4,0,0.0,3,2,0.0,0.0,3.0,2.0,1.0
1999,НЛДС1,battlho01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1985,НЛЦС,coxda01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1975,Алькс,tovarce01,OAK,AL,2,2,2,1,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1960,Вэ,kubekto01,NYA,AL,7,30,6,10,1,0,0,3,0,1.0,2,2,1.0,1.0,0.0,0.0,0.0
1969,Алькс,blairpa01,BAL,AL,3,15,1,6,2,0,1,6,0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
2000,ALDS2,johnsch04,CHA,AL,3,9,0,3,0,0,0,0,0,0.0,1,1,0.0,1.0,0.0,0.0,0.0
1976,НЛЦС,kaatji01,PHI,NL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1983,Вэ,samueju01,PHI,NL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,НЛДС1,derosma01,ATL,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,Вэ,dayleke01,SLN,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,АЛДС1,amezaal01,ANA,AL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1995,Вэ,wohlema01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,Вэ,goodwto01,SFN,NL,5,4,0,0,0,0,0,0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2007,НЛДС1,valvejo01,ARI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,Вэ,walkela01,SLN,NL,4,14,2,5,2,0,2,3,0,0.0,2,2,0.0,0.0,1.0,0.0,0.0
1989,Вэ,lansfca01,OAK,AL,4,16,5,7,1,0,1,4,0,0.0,3,1,0.0,0.0,0.0,0.0,1.0
1971,НЛЦС,moosebo01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,Вэ,coneda01,NYA,AL,1,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1953,Вэ,thompdo01,BRO,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,Вэ,oliveda02,TEX,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
2009,НЛДС1,carpech01,SLN,NL,1,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1951,Вэ,westrwe01,NY1,NL,6,17,1,4,1,0,0,0,0,0.0,5,3,0.0,0.0,0.0,0.0,2.0
1975,НЛЦС,candejo01,PIT,NL,1,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2012,АЛДС1,sabatcc01,NYA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1999,НЛЦС,weisswa01,ATL,NL,6,21,2,6,2,0,0,1,2,0.0,2,4,0.0,0.0,1.0,0.0,2.0
1971,Алькс,watted01,BAL,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,НЛДС1,sherrge01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,НЛЦС,weaveje01,SLN,NL,2,4,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1968,Вэ,floodcu01,SLN,NL,7,28,4,8,1,0,0,2,3,0.0,2,2,0.0,0.0,0.0,0.0,0.0
2004,ALDS2,rivaslu01,MIN,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,НЛЦС,morrijo07,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,НЛДС1,hernara02,CIN,NL,3,7,0,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1954,Вэ,majesha01,CLE,AL,4,6,1,1,0,0,1,3,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1918,Вэ,mcinnst01,BOS,AL,6,20,2,5,0,0,0,1,0,0.0,1,1,1.0,0.0,1.0,0.0,1.0
1998,ALDS2,simmsmi01,TEX,AL,2,5,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2001,НЛДС1,berkmla01,HOU,NL,3,12,0,2,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,2.0
1989,Алькс,javiest01,OAK,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1940,Вэ,werbebi01,CIN,NL,7,27,5,10,4,0,0,2,0,1.0,4,2,0.0,0.0,0.0,0.0,1.0
1967,Вэ,smithre06,BOS,AL,7,24,3,6,1,0,2,3,0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
1983,Алькс,rodriau01,CHA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,Вэ,gonzaal02,FLO,NL,6,22,3,6,2,0,1,2,0,1.0,0,7,0.0,0.0,1.0,0.0,1.0
1965,Вэ,fairlro01,LAN,NL,7,29,7,11,3,0,2,6,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1972,Вэ,perezto01,CIN,NL,7,23,3,10,2,0,0,2,0,0.0,4,4,1.0,0.0,0.0,1.0,0.0
2001,НЛДС2,vinafe01,SLN,NL,5,19,2,6,0,0,1,2,1,0.0,0,1,0.0,1.0,1.0,0.0,0.0
1971,Алькс,hendrel01,BAL,AL,2,4,1,2,0,0,1,2,0,0.0,1,1,1.0,0.0,0.0,1.0,0.0
1926,Вэ,bellhi01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1966,Вэ,kennejo03,LAN,NL,2,5,0,1,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0
1985,НЛЦС,whitfte01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1887,Вэ,thompsa01,DTN,NL,15,58,8,21,2,0,2,7,5,,3,3,0.0,,,,
1995,НЛДС2,sandere02,CIN,NL,3,13,3,2,1,0,1,2,2,0.0,1,9,0.0,0.0,0.0,0.0,0.0
1925,Вэ,mcneeea01,WS1,AL,4,0,2,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,Вэ,wagneha01,BOS,AL,5,13,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1970,Алькс,carewro01,MIN,AL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1930,Вэ,mancugu01,SLN,NL,2,7,1,2,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1991,Вэ,aguilri01,MIN,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,Алькс,oneilpa01,NYA,AL,6,20,0,5,0,0,0,5,0,0.0,1,2,0.0,0.0,0.0,1.0,0.0
1980,Алькс,mcraeha01,KCA,AL,3,10,0,2,0,0,0,0,0,3.0,1,3,0.0,1.0,0.0,0.0,0.0
1950,Вэ,rizzuph01,NYA,AL,4,14,1,2,0,0,0,0,1,0.0,3,0,0.0,0.0,1.0,0.0,0.0
1922,Вэ,ryanro01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,ALDS2,hafnetr01,CLE,AL,4,16,4,4,0,0,1,2,0,0.0,5,3,1.0,0.0,0.0,0.0,0.0
2007,Вэ,lowelmi01,BOS,AL,4,15,6,6,3,0,1,4,1,0.0,3,1,1.0,0.0,0.0,0.0,0.0
2006,НЛЦС,tagucso01,SLN,NL,5,3,1,3,1,0,1,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,Вэ,kubiate01,OAK,AL,4,3,1,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1996,Вэ,polonlu01,ATL,NL,6,5,0,0,0,0,0,0,0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1953,Вэ,gormato02,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2005,НЛДС2,scottlu01,HOU,NL,2,2,1,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2005,ALDS2,molinbe01,LAA,AL,5,18,5,8,0,0,3,5,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
1990,Вэ,eckerde01,OAK,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,Вэ,dobsopa01,BAL,AL,3,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1945,Вэ,mayoed01,DET,AL,7,28,4,7,1,0,0,2,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1967,Вэ,washbra01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НЛДС2,martira03,SFN,NL,2,6,0,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1995,НЛДС1,holmeda01,COL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,НЛДС2,vizcajo01,HOU,NL,2,5,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2001,Вэ,riverma01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,НЛЦС,puhlte01,HOU,NL,5,19,4,10,2,0,0,3,2,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1980,Вэ,whitefr01,KCA,AL,6,25,0,2,0,0,0,0,1,0.0,1,5,0.0,0.0,1.0,0.0,1.0
1961,Вэ,fordwh01,NYA,AL,2,5,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1989,Вэ,lacosmi01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,Алькс,crawfca02,TBA,AL,7,29,3,10,2,1,0,4,3,0.0,1,7,0.0,0.0,0.0,0.0,0.0
1943,Вэ,bonhati01,NYA,AL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,Вэ,johnsbo03,PIT,NL,2,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1981,НЛЦС,cartega01,MON,NL,5,16,3,7,1,0,0,0,0,0.0,4,2,0.0,0.0,0.0,0.0,0.0
2003,НЛДС2,zambrca01,CHN,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1974,Вэ,crawfwi01,LAN,NL,3,6,1,2,0,0,1,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,ALDS2,zeileto01,TEX,AL,3,10,0,1,0,0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1959,Вэ,koufasa01,LAN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1999,Вэ,knoblch01,NYA,AL,4,16,5,5,1,0,1,3,1,0.0,1,3,0.0,0.0,1.0,0.0,0.0
2002,НЛЦС,fultzaa01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1983,Алькс,ripkeca01,BAL,AL,4,15,5,6,2,0,0,1,0,0.0,2,3,0.0,1.0,0.0,0.0,1.0
1967,Вэ,harreke01,BOS,AL,4,13,0,1,0,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1997,ALDS2,wilsoda01,SEA,AL,4,13,0,0,0,0,0,0,0,0.0,0,9,0.0,0.0,0.0,0.0,0.0
1999,НЛДС1,bellde01,HOU,NL,2,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1941,Вэ,reesepe01,BRO,NL,5,20,1,4,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1970,Вэ,mcnalda01,BAL,AL,1,4,1,1,0,0,1,4,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2009,ALDS2,ortizda01,BOS,AL,3,12,0,1,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1959,Вэ,pignajo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1951,Вэ,stanked01,NY1,NL,6,22,3,3,0,0,0,1,0,1.0,3,2,0.0,1.0,0.0,0.0,1.0
2002,Вэ,anderga01,ANA,AL,7,32,3,9,1,0,0,6,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
1999,Алькс,oleartr01,BOS,AL,5,20,2,7,3,0,0,1,0,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1999,НЛЦС,doteloc01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,Алькс,campabe01,OAK,AL,4,17,0,3,0,0,0,3,0,1.0,0,3,0.0,0.0,0.0,1.0,1.0
1919,Вэ,smithji01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,ALDS2,menecfr01,OAK,AL,4,12,2,1,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1961,Вэ,zimmeje01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1988,Вэ,learyti01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,НЛЦС,ellisdo01,PIT,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1998,Алькс,raineti01,NYA,AL,3,10,0,1,0,0,0,1,0,0.0,2,5,0.0,0.0,0.0,0.0,1.0
1997,НЛДС1,johnsbr01,SFN,NL,3,10,2,1,0,0,1,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1996,АЛДС1,murraed02,BAL,AL,4,15,1,6,1,0,0,1,1,0.0,3,4,2.0,0.0,0.0,0.0,0.0
2000,НЛДС2,aurilri01,SFN,NL,4,15,0,2,1,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1997,НЛЦС,brownke01,FLO,NL,2,6,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,2.0,0.0,0.0
1989,НЛЦС,maddugr01,CHN,NL,3,3,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,НЛДС2,hillaa01,ARI,NL,5,18,3,5,0,0,1,1,0,0.0,5,3,,,,,
1992,Вэ,cartejo01,TOR,AL,6,22,2,6,2,0,2,3,1,0.0,3,2,1.0,0.0,0.0,1.0,0.0
1974,НЛЦС,hebneri01,PIT,NL,4,13,1,3,0,0,1,4,0,0.0,1,4,0.0,1.0,0.0,0.0,1.0
1996,НЛЦС,glavito02,ATL,NL,2,6,0,1,0,1,0,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1958,Вэ,brutobi01,ML1,NL,7,17,2,7,0,0,1,2,0,0.0,5,5,0.0,0.0,0.0,0.0,1.0
1996,НЛЦС,claytro01,SLN,NL,5,20,4,7,0,0,0,1,1,1.0,1,4,0.0,0.0,0.0,0.0,0.0
2000,НЛДС1,lankfra01,SLN,NL,3,10,2,2,1,0,0,3,0,0.0,2,5,1.0,0.0,0.0,0.0,0.0
1979,Вэ,martiti01,BAL,AL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,НЛЦС,jordabr01,SLN,NL,7,25,3,6,1,1,1,2,0,0.0,1,3,1.0,0.0,0.0,0.0,1.0
1970,Вэ,wilcomi01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,НЛЦС,raineti01,MON,NL,5,21,1,5,2,0,0,1,0,1.0,0,3,0.0,0.0,0.0,0.0,0.0
1990,Алькс,cansejo01,OAK,AL,4,11,3,2,0,0,0,1,2,0.0,5,5,0.0,0.0,0.0,1.0,0.0
