playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
brownro01,Коричневый,Вас понял.,1970,Западный,ABA,1,28,12.0,1.0,2.0,3.0,3.0,,,4.0,4.0,11.0,3.0,8.0,6.0,2.0,0.0
brownro01,Коричневый,Вас понял.,1971,Западный,ABA,1,25,4.0,1.0,5.0,6.0,2.0,,,2.0,3.0,7.0,2.0,1.0,0.0,2.0,0.0
bryanko01,Брайант,Кобе,1997,Западный,NBA,1,22,18.0,2.0,4.0,6.0,1.0,2.0,0.0,1.0,1.0,16.0,7.0,2.0,2.0,3.0,2.0
bryanko01,Брайант,Кобе,1999,Западный,NBA,1,28,15.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,16.0,7.0,0.0,0.0,4.0,1.0
bryanko01,Брайант,Кобе,2000,Западный,NBA,1,30,19.0,2.0,2.0,4.0,7.0,1.0,0.0,3.0,3.0,17.0,9.0,0.0,0.0,2.0,1.0
bryanko01,Брайант,Кобе,2004,Западный,NBA,1,29,16.0,3.0,3.0,6.0,7.0,3.0,1.0,4.0,5.0,14.0,7.0,0.0,0.0,5.0,2.0
caldwjo01,Колдвелл,Джо,1969,Западный,NBA,1,19,13.0,,,7.0,1.0,,,,,11.0,5.0,4.0,3.0,,
caldwjo01,Колдвелл,Джо,1970,Восточный,ABA,1,32,21.0,3.0,5.0,8.0,3.0,,,1.0,3.0,19.0,10.0,3.0,1.0,0.0,0.0
caldwjo01,Колдвелл,Джо,1972,Восточный,ABA,1,23,7.0,0.0,5.0,5.0,2.0,1.0,1.0,7.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
calvima01,Кельвин,Мак,1970,Восточный,ABA,1,20,8.0,1.0,3.0,4.0,4.0,,,0.0,2.0,7.0,2.0,7.0,3.0,2.0,1.0
calvima01,Кельвин,Мак,1971,Восточный,ABA,1,14,10.0,0.0,2.0,2.0,4.0,,,2.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0
calvima01,Кельвин,Мак,1972,Восточный,ABA,1,23,13.0,2.0,0.0,2.0,8.0,1.0,0.0,4.0,5.0,8.0,3.0,7.0,7.0,0.0,0.0
carrida01,Перевозчик,Дэрел,1969,Восточный,ABA,1,10,2.0,,,1.0,0.0,,,,2.0,4.0,0.0,3.0,2.0,2.0,0.0
cartege01,Картер,Джордж,1970,Восточный,ABA,1,8,4.0,0.0,2.0,2.0,0.0,,,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0
cartevi01,Картер,Винс,1999,Восточный,NBA,1,28,12.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,11.0,6.0,0.0,0.0,2.0,0.0
cartevi01,Картер,Винс,2000,Восточный,NBA,1,24,16.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,18.0,7.0,1.0,1.0,4.0,1.0
cartevi01,Картер,Винс,2004,Восточный,NBA,1,18,11.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,0.0,5.0,3.0
cebalce01,Себаллос,Седрик,1994,Западный,NBA,1,99,,,,,,,,,,,,,,,
chambwi01,Чемберлен,Уилт,1970,Западный,NBA,1,18,2.0,,,8.0,5.0,,,,,1.0,1.0,0.0,0.0,,
chambwi01,Чемберлен,Уилт,1971,Западный,NBA,1,24,8.0,,,10.0,3.0,,,,,3.0,3.0,8.0,2.0,,
chambwi01,Чемберлен,Уилт,1972,Западный,NBA,1,22,2.0,,,7.0,3.0,,,,,2.0,1.0,0.0,0.0,,
clarkar01,Кларк,Арчи,1971,Восточный,NBA,1,21,8.0,,,1.0,6.0,,,,,5.0,2.0,4.0,4.0,,
combsgl01,Комбс,Глен,1969,Западный,ABA,1,12,10.0,,,3.0,1.0,,,,2.0,6.0,4.0,0.0,0.0,4.0,2.0
combsgl01,Комбс,Глен,1970,Западный,ABA,1,17,2.0,0.0,1.0,1.0,2.0,,,0.0,2.0,7.0,1.0,2.0,0.0,2.0,0.0
combsgl01,Комбс,Глен,1971,Западный,ABA,1,18,2.0,0.0,0.0,0.0,3.0,,,2.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0
cowenda01,Коуэнс,Дэйв,1971,Восточный,NBA,1,32,14.0,,,20.0,1.0,,,,,12.0,5.0,5.0,4.0,,
cowenda01,Коуэнс,Дэйв,1972,Восточный,NBA,1,30,15.0,,,13.0,1.0,,,,,15.0,7.0,1.0,1.0,,
cunnibi01,Каннингем,Билли,1969,Восточный,NBA,1,28,19.0,,,4.0,2.0,,,,,13.0,7.0,5.0,5.0,,
cunnibi01,Каннингем,Билли,1970,Восточный,NBA,1,19,5.0,,,4.0,3.0,,,,,8.0,2.0,2.0,1.0,,
cunnibi01,Каннингем,Билли,1971,Восточный,NBA,1,24,14.0,,,10.0,3.0,,,,,13.0,4.0,8.0,6.0,,
havlijo01,Havlicek,Джон,1967,Восточный,NBA,1,22,26.0,,,5.0,4.0,,,,,15.0,9.0,11.0,8.0,,
roberos01,Робертсон,Оскар,1963,Восточный,NBA,1,42,26.0,,,14.0,8.0,,,,,23.0,10.0,10.0,6.0,,
vergabo01,Вирга,Боб,1969,Восточный,ABA,1,16,14.0,,,5.0,2.0,,,,1.0,14.0,6.0,2.0,1.0,3.0,1.0
jonesri01,Джонс,Богатый,1972,Западный,ABA,1,14,0.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
duncati01,Дункан,Тим,1999,Западный,NBA,1,33,24.0,7.0,7.0,14.0,4.0,1.0,1.0,2.0,3.0,14.0,12.0,0.0,0.0,0.0,0.0
whitejo01,Белый,Джо Чжо,1971,Восточный,NBA,1,18,12.0,,,4.0,3.0,,,,,15.0,6.0,2.0,0.0,,
dantlad01,Дантли,Эдриан,1983,Западный,NBA,1,18,2.0,,,2.0,1.0,,,,,8.0,1.0,0.0,0.0,,
thomais01,Томас,Исия,1985,Восточный,NBA,1,36,30.0,,,1.0,10.0,,,,,19.0,11.0,9.0,8.0,,
reedwi01,Рид,Уиллис,1967,Восточный,NBA,1,25,16.0,,,8.0,1.0,,,,,14.0,7.0,3.0,2.0,,
westppa01,Вестфал,Пол,1980,Западный,NBA,1,25,19.0,,,4.0,3.0,,,,,12.0,8.0,3.0,3.0,,
jordami01,Иордания,Майкл,1984,Восточный,NBA,1,22,7.0,,,6.0,2.0,,,,,9.0,2.0,4.0,3.0,,
rodgegu01,Роджеры,Парень,1965,Западный,NBA,1,34,8.0,,,7.0,11.0,,,,,11.0,4.0,0.0,0.0,,
schaydo01,Шайес,Долф,1950,Восточный,NBA,1,0,15.0,,,14.0,3.0,,,,,10.0,7.0,2.0,1.0,,
duncati01,Дункан,Тим,2005,Западный,NBA,1,21,15.0,6.0,4.0,10.0,1.0,1.0,1.0,5.0,2.0,7.0,6.0,3.0,3.0,0.0,0.0
walkeji01,Уолкер,Джимми,1971,Западный,NBA,1,16,10.0,,,2.0,1.0,,,,,9.0,4.0,5.0,2.0,,
allenra02,Аллен,Рэй,2006,Западный,NBA,1,21,12.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,7.0,4.0
greerha01,Грир,Хэл,1966,Восточный,NBA,1,31,27.0,,,4.0,1.0,,,,,16.0,5.0,8.0,7.0,,
larusru01,ЛаРуссо,Руди,1962,Западный,NBA,1,11,6.0,,,1.0,2.0,,,,,3.0,3.0,0.0,0.0,,
jonesbo01,Джонс,Бобби,1976,Западный,NBA,1,14,2.0,,,0.0,3.0,,,,,4.0,1.0,0.0,0.0,,
nancela01,Нэнс,Ларри,1992,Восточный,NBA,1,12,7.0,,,3.0,1.0,,,,,4.0,3.0,2.0,1.0,,0.0
sampsra01,Сэмпсон,Ральф,1983,Западный,NBA,1,16,9.0,,,5.0,0.0,,,,,7.0,4.0,2.0,1.0,,
westppa01,Вестфал,Пол,1978,Западный,NBA,1,21,17.0,,,1.0,5.0,,,,,12.0,8.0,2.0,1.0,,
jonesbo01,Джонс,Бобби,1975,Денвер,ABA,1,29,24.0,,,10.0,3.0,,,,2.0,12.0,8.0,11.0,8.0,0.0,0.0
simpsra01,Симпсон,Ральф,1972,Западный,ABA,1,13,6.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,6.0,2.0,3.0,2.0,0.0,0.0
wilkeja01,Уилкс,Джамаал,1980,Западный,NBA,1,25,15.0,,,8.0,3.0,,,,,12.0,6.0,3.0,3.0,,
rodmade01,Родман,Дэннис,1991,Восточный,NBA,1,25,4.0,,,13.0,0.0,,,,,7.0,2.0,0.0,0.0,,
nashst01,Нэш,Стив,2007,Западный,NBA,1,19,8.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0
ilgauzy01,Ильгаускас,Зидрунас,2002,Восточный,NBA,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
whitejo01,Белый,Джо,1973,Восточный,NBA,1,22,13.0,,,6.0,4.0,,,,,12.0,6.0,3.0,1.0,,
tripuke01,Трипука,Келли,1981,Восточный,NBA,1,15,6.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0
jonesji01,Джонс,Джимми,1970,Западный,ABA,1,27,13.0,0.0,0.0,0.0,4.0,,,1.0,5.0,5.0,3.0,9.0,7.0,1.0,0.0
dischte01,Разъединитель,Терри,1963,Западный,NBA,1,13,7.0,,,2.0,1.0,,,,,4.0,2.0,3.0,3.0,,
mcadobo01,МакАду,Боб,1976,Восточный,NBA,1,38,30.0,,,10.0,2.0,,,,,23.0,13.0,4.0,4.0,,
olajuha01,Оладжувон,Хаким,1985,Западный,NBA,1,15,3.0,,,5.0,0.0,,,,,8.0,1.0,2.0,1.0,,
jonessa01,Джонс,Сэм,1964,Восточный,NBA,1,24,6.0,,,5.0,3.0,,,,,12.0,2.0,2.0,2.0,,
blackro01,Черный человек,Роландо,1985,Западный,NBA,1,22,12.0,,,4.0,8.0,,,,,11.0,6.0,0.0,0.0,,
webbech01,Веббер,Крис,2001,Западный,NBA,1,20,8.0,3.0,0.0,3.0,4.0,1.0,0.0,2.0,2.0,7.0,3.0,4.0,1.0,2.0,1.0
barryri01,Барри,Рик,1965,Западный,NBA,1,17,10.0,,,2.0,2.0,,,,,10.0,4.0,4.0,2.0,,
foustla01,Фуст,Ларри,1957,Западный,NBA,1,13,10.0,,,3.0,0.0,,,,,4.0,1.0,8.0,8.0,,
barryri01,Барри,Рик,1966,Западный,NBA,1,34,38.0,,,6.0,3.0,,,,,27.0,16.0,8.0,6.0,,
cowenda01,Коуэнс,Дэйв,1973,Восточный,NBA,1,26,11.0,,,12.0,1.0,,,,,10.0,5.0,3.0,1.0,,
parisro01,Церковный приход,Роберт,1986,Восточный,NBA,1,8,4.0,,,3.0,0.0,,,,,3.0,2.0,0.0,0.0,,
hudsolo01,Хадсон,Лу,1970,Восточный,NBA,1,17,14.0,,,3.0,1.0,,,,,13.0,6.0,3.0,2.0,,
jonesbo01,Джонс,Бобби,1977,Западный,NBA,1,18,2.0,,,6.0,2.0,,,,,3.0,1.0,0.0,0.0,,
englial01,Английский,Алекс,1981,Западный,NBA,1,12,4.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
chambwi01,Чемберлен,Уилт,1965,Восточный,NBA,1,25,21.0,,,9.0,3.0,,,,,11.0,8.0,9.0,5.0,,
monroea01,Монро,Эрл,1968,Восточный,NBA,1,27,21.0,,,4.0,4.0,,,,,15.0,6.0,12.0,9.0,,
pippesc01,Пиппен,Скотти,1989,Восточный,NBA,1,12,4.0,,,1.0,0.0,,,,,4.0,2.0,0.0,0.0,,
ricegl01,Рис,Глен,1995,Восточный,NBA,1,15,7.0,,,1.0,2.0,,,,,5.0,1.0,4.0,4.0,,
roybr01,Рой,Брендон,2007,Западный,NBA,1,28,18.0,1.0,8.0,9.0,5.0,1.0,1.0,0.0,2.0,10.0,8.0,0.0,0.0,3.0,2.0
richami01,Ричардсон,Михаль Рэй,1981,Восточный,NBA,1,20,10.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0
westppa01,Вестфал,Пол,1976,Западный,NBA,1,31,20.0,,,1.0,6.0,,,,,16.0,10.0,0.0,0.0,,
onealsh01,О'Нил,Шакиль,1994,Восточный,NBA,1,26,22.0,,,7.0,1.0,,,,,16.0,9.0,7.0,4.0,,
johnsjo02,Джонсон,Джо,2006,Восточный,NBA,1,18,12.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,5.0,0.0,0.0,5.0,2.0
malonmo01,Мэлоун,Моисей,1981,Западный,NBA,1,20,12.0,5.0,6.0,11.0,0.0,2.0,1.0,3.0,2.0,11.0,5.0,6.0,2.0,0.0,0.0
johnsne02,Джонстон,Нил,1954,Восточный,NBA,1,15,3.0,,,6.0,1.0,,,,,7.0,1.0,1.0,1.0,,
mcadobo01,МакАду,Боб,1975,Восточный,NBA,1,29,22.0,,,7.0,1.0,,,,,14.0,10.0,4.0,2.0,,
simonwa01,Саймон,Уолтер,1968,Восточный,ABA,1,21,18.0,3.0,1.0,4.0,1.0,,,2.0,3.0,11.0,8.0,3.0,2.0,0.0,0.0
boozebo01,Букер,Боб,1967,Западный,NBA,1,19,4.0,,,5.0,0.0,,,,,5.0,2.0,0.0,0.0,,
towemo01,Тоуи,Монти,1975,Денвер,ABA,1,11,2.0,,,0.0,2.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0
jonessa01,Джонс,Сэм,1967,Восточный,NBA,1,15,5.0,,,2.0,4.0,,,,,5.0,2.0,1.0,1.0,,
jonesji01,Джонс,Джимми,1972,Западный,ABA,1,36,14.0,1.0,4.0,5.0,4.0,1.0,0.0,4.0,2.0,10.0,6.0,2.0,2.0,2.0,0.0
brownfr01,Коричневый,Фред,1975,Западный,NBA,1,24,14.0,,,0.0,1.0,,,,,13.0,7.0,0.0,0.0,,
pettibo01,Петти,Боб,1957,Западный,NBA,1,38,28.0,,,26.0,1.0,,,,,21.0,10.0,10.0,8.0,,
tomjaru01,Томянович,Руди,1976,Восточный,NBA,1,22,6.0,,,10.0,1.0,,,,,9.0,3.0,0.0,0.0,,
mournal01,Гореть,Алонзо,1996,Восточный,NBA,1,99,,,,,,,,,,,,,,,
vanardi01,Ван Арсдейл,Дик,1968,Западный,NBA,1,10,4.0,,,1.0,0.0,,,,,4.0,2.0,0.0,0.0,,
onealje01,О'Нил,Джермин,2004,Восточный,NBA,1,19,15.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,4.0,3.0,0.0,0.0
dampilo01,Влажнее,Луи,1973,Восточный,ABA,1,23,16.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0
yardlge01,Ярдли,Джордж,1957,Западный,NBA,1,32,19.0,,,9.0,1.0,,,,,15.0,8.0,5.0,3.0,,
isselda01,Изель,Дэн,1970,Восточный,ABA,1,34,21.0,6.0,5.0,11.0,0.0,,,5.0,2.0,15.0,8.0,8.0,5.0,0.0,0.0
pricema01,Цена,Марк,1993,Восточный,NBA,1,22,20.0,,,2.0,5.0,,,,,10.0,8.0,2.0,2.0,,
barksdo01,Барксдейл,Дон,1952,Восточный,NBA,1,11,1.0,,,3.0,2.0,,,,,1.0,0.0,3.0,1.0,,
yardlge01,Ярдли,Джордж,1959,Восточный,NBA,1,16,11.0,,,3.0,0.0,,,,,9.0,5.0,2.0,1.0,,
larusru01,ЛаРуссо,Руди,1968,Западный,NBA,1,18,6.0,,,6.0,2.0,,,,,6.0,3.0,0.0,0.0,,
greerha01,Грир,Хэл,1969,Восточный,NBA,1,21,15.0,,,4.0,3.0,,,,,11.0,7.0,1.0,1.0,,
mashbja01,Машбурн,Джамал,2002,Восточный,NBA,1,14,10.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,2.0
thomais01,Томас,Исия,1992,Восточный,NBA,1,32,8.0,,,2.0,4.0,,,,,7.0,4.0,2.0,0.0,,0.0
wickssi01,Виксы,Сидни,1974,Западный,NBA,1,23,16.0,,,9.0,1.0,,,,,19.0,7.0,3.0,2.0,,
dantlad01,Дантли,Эдриан,1980,Западный,NBA,1,21,8.0,,,5.0,0.0,,,,,9.0,3.0,2.0,2.0,,
hillgr01,Холм,Грант,2004,Восточный,NBA,1,17,6.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0
daviswa03,Дэвис,Уолтер,1977,Западный,NBA,1,15,10.0,,,1.0,6.0,,,,,6.0,3.0,4.0,4.0,,
chambwi01,Чемберлен,Уилт,1961,Восточный,NBA,1,37,42.0,,,24.0,1.0,,,,,23.0,17.0,16.0,8.0,,
abdulka01,Абдул-Джаббар,Карим,1973,Западный,NBA,1,23,14.0,,,8.0,6.0,,,,,11.0,7.0,0.0,0.0,,
abdulka01,Абдул-Джаббар,Карим,1974,Западный,NBA,1,19,7.0,,,10.0,3.0,,,,,10.0,3.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Карим,1975,Западный,NBA,1,36,22.0,,,5.0,3.0,,,,,16.0,9.0,4.0,4.0,,
abdulka01,Абдул-Джаббар,Карим,1976,Западный,NBA,1,23,21.0,,,4.0,2.0,,,,,14.0,8.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Карим,1978,Западный,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Карим,1979,Западный,NBA,1,30,17.0,,,16.0,9.0,,,,,17.0,6.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Карим,1980,Западный,NBA,1,23,15.0,,,6.0,4.0,,,,,9.0,6.0,3.0,3.0,,
abdulka01,Абдул-Джаббар,Карим,1981,Западный,NBA,1,22,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Абдул-Джаббар,Карим,1982,Западный,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1983,Западный,NBA,1,37,25.0,,,13.0,2.0,,,,,19.0,11.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Карим,1984,Западный,NBA,1,23,11.0,,,6.0,1.0,,,,,10.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Карим,1985,Западный,NBA,1,32,21.0,,,7.0,2.0,,,,,15.0,9.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Карим,1986,Западный,NBA,1,27,10.0,,,8.0,3.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1987,Западный,NBA,1,14,10.0,,,4.0,0.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1988,Западный,NBA,1,13,4.0,,,3.0,0.0,,,,,6.0,1.0,2.0,2.0,,
abdursh01,А-Рахим,Ареф,2001,Восточный,NBA,1,21,9.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
adamsal01,Адамс,Альван,1975,Западный,NBA,1,11,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
adamsmi01,Адамс,Майкл,1991,Восточный,NBA,1,14,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
aguirma01,Агирр,Марк,1983,Западный,NBA,1,13,13.0,,,1.0,2.0,,,,,8.0,5.0,4.0,3.0,,
aguirma01,Агирр,Марк,1986,Западный,NBA,1,17,9.0,,,2.0,1.0,,,,,6.0,3.0,3.0,2.0,,
aguirma01,Агирр,Марк,1987,Западный,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
aingeda01,Ainge,Дэнни,1987,Восточный,NBA,1,19,12.0,,,3.0,2.0,,,,,11.0,4.0,2.0,1.0,,
allenra02,Аллен,Рэй,2001,Восточный,NBA,1,25,15.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
allenra02,Аллен,Рэй,2003,Западный,NBA,1,23,16.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
allenra02,Аллен,Рэй,2005,Западный,NBA,1,18,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.0,0.0,7.0,0.0
allenra02,Аллен,Рэй,2007,Восточный,NBA,1,19,28.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,14.0,10.0,5.0,3.0,9.0,5.0
allenra02,Аллен,Рэй,2008,Восточный,NBA,1,18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0
anderke01,Андерсон,Кенни,1993,Восточный,NBA,1,16,6.0,,,4.0,3.0,,,,,10.0,3.0,0.0,0.0,,
anthoca01,Энтони,Кармело,2006,Западный,NBA,1,25,20.0,3.0,6.0,9.0,1.0,0.0,2.0,1.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0
