playerid,award,year,lgid,note,pos
moncrsi01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1981,NBA,,G
maravpe01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1976,NBA,,G
jamesle01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2008,NBA,,F
dalemsa01,J. Премия за гражданство Вальтера Кеннеди,2009,NBA,,
gilmoar01,Самый ценный игрок,1971,ABA,,
wallage01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2009,NBA,,
millemi01,Шестой человек года,2005,NBA,,
petrige01,Новичок года,1970,NBA,галстук,
danieme01,Самый ценный игрок,1970,ABA,,
jordami01,Самый ценный игрок,1997,NBA,,
wadedw01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2011,NBA,,G
roberos01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1966,NBA,,G
duncati01,Финал MVP,1998,NBA,,
mullich01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1989,NBA,,F
westje01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1968,NBA,,G
mingya01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2006,NBA,,C
majerda01,Вторая группа общей обороны,1992,NBA,,
richmmi01,Новичок года,1988,NBA,,
mariosh01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2005,NBA,,F
jordami01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1989,NBA,,
mutomdi01,Защитник года,1997,NBA,,
loganjo01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1948,NBA,,
natersw01,Новичок года,1973,ABA,,
pettibo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1960,NBA,,F
onealsh01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2001,NBA,,C
westje01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1972,NBA,,G
roybr01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2009,NBA,,G
worthja01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1990,NBA,,F
birdla01,Вторая группа общей обороны,1981,NBA,,
olajuha01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1998,NBA,,C
ginobem01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2007,NBA,,G
dunntr01,Вторая группа общей обороны,1982,NBA,,
bridgbi01,Вторая группа общей обороны,1968,NBA,,
ewingpa01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1988,NBA,,C
robinda01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1997,NBA,,C
johnsma02,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1981,NBA,,G
coopemi01,Вторая группа общей обороны,1985,NBA,,
netolbo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1969,ABA,,F
kingbe01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1990,NBA,,F
vanlino01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1973,NBA,,G
abdulka01,Самый ценный игрок,1971,NBA,,
duncati01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1997,NBA,,F
schrede01,Шестой человек года,1990,NBA,,
rodmade01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1992,NBA,,
iversal01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2000,NBA,,G
maravpe01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1977,NBA,,G
stockjo01,Вторая группа общей обороны,1990,NBA,,
paytoga01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2001,NBA,,
hollili01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1977,NBA,,
lucasma01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1977,NBA,,
duncati01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1999,NBA,,F
gilmoar01,Первая группа &lt; &lt; ABA &gt; &gt;,1972,ABA,,C
jonesla01,Первая группа &lt; &lt; ABA &gt; &gt;,1968,ABA,,G
eatonma01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1988,NBA,,
gilmoar01,Группа общей обороны,1975,ABA,,
bayloel01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1959,NBA,,F
jonesbo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1975,ABA,,F
bayloel01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1967,NBA,,F
malonmo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1982,NBA,,C
rosede01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2010,NBA,,G
roundda01,Вторая группа общей обороны,1983,NBA,,
wisewi01,Вторая группа &lt; &lt; АБА &gt; &gt;,1973,ABA,,F
johnsde01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1982,NBA,галстук,
barbole01,Шестой человек года,2006,NBA,,
nashst01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2009,NBA,,G
arizipa01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1958,NBA,,F
busedo01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1977,NBA,,
greerha01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1967,NBA,,G
onealsh01,Финал MVP,2001,NBA,,
starkjo01,Шестой человек года,1996,NBA,,
mchalke01,Вторая группа общей обороны,1988,NBA,,
seikaro01,Самый усовершенствованный игрок,1989,NBA,,
brandel01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2005,NBA,,F
edwarco02,Самый ценный игрок,1938,NBL,,
duncati01,Самый ценный игрок,2002,NBA,,
thurmna01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1968,NBA,,
kiddja01,Награда за спортивное мастерство,2011,NBA,,
johnsne01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1955,NBA,,C
lucasje01,Новичок года,1963,NBA,,
wallabe01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2004,NBA,,C
bryanko01,Финал MVP,2008,NBA,,
barklch01,Самый ценный игрок,1992,NBA,,
robinda01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1993,NBA,,C
dampilo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1967,ABA,,G
bowenbr01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2007,NBA,,G
feeribo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1946,NBA,,
haywosp01,Самый ценный игрок,1969,ABA,,
mchalke01,Шестой человек года,1984,NBA,,
jamesle01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2004,NBA,,F
lopezbr01,Первая команда всех новичков,2008,NBA,,
galemi01,Группа общей обороны,1973,ABA,,
johnsma02,Самый ценный игрок,1988,NBA,,
ellisda01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1988,NBA,,G
englial01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1985,NBA,,F
fraziwa01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1972,NBA,,G
smithph01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1975,NBA,,G
bryanko01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2009,NBA,,
onealsh01,Новичок года,1992,NBA,,
hayesel01,Вторая группа общей обороны,1973,NBA,,
bakervi01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1997,NBA,,F
ervinju01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1981,NBA,,F
rodmade01,Защитник года,1990,NBA,,
havlijo01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1963,NBA,,G
knighbr03,Первая команда всех новичков,2011,NBA,галстук,G
howelba01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1962,NBA,,F
blaylmo01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1994,NBA,,
roberal01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1986,NBA,,
beaslmi01,Первая команда всех новичков,2008,NBA,,
starkjo01,Вторая группа общей обороны,1992,NBA,,
garneke01,Самый ценный игрок,2003,NBA,,
chambwi01,Самый ценный игрок,1967,NBA,,
barryri01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1973,NBA,,F
hillgr01,Награда за спортивное мастерство,2009,NBA,,
barryri01,Первая группа &lt; &lt; ABA &gt; &gt;,1970,ABA,,F
fraziwa01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1971,NBA,,G
gueriri01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1959,NBA,,G
taylofa01,Группа общей обороны,1972,ABA,,
roberal01,Вторая группа общей обороны,1985,NBA,,
ervinju01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1980,NBA,,F
eatonma01,Защитник года,1984,NBA,,
brownro01,Первая группа &lt; &lt; ABA &gt; &gt;,1970,ABA,,F
kiddja01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2002,NBA,,G
gasolma01,Вторая команда всех новичков,2008,NBA,,
duncati01,Вторая группа общей обороны,2009,NBA,,
boonero01,Вторая группа &lt; &lt; АБА &gt; &gt;,1973,ABA,,G
garneke01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2007,NBA,,F
presspa01,Вторая группа общей обороны,1986,NBA,,
malonka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1989,NBA,,F
nowitdi01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2010,NBA,,F
webbech01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1998,NBA,,F
johnsne01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1952,NBA,,
gibsota01,Первая команда всех новичков,2009,NBA,,
kempsh01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1994,NBA,,F
onealsh01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2008,NBA,,C
nashst01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2002,NBA,,G
duncati01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2008,NBA,,F
archina01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1975,NBA,,G
mckeyde01,Вторая группа общей обороны,1995,NBA,,
ervinju01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1976,NBA,,F
jamesle01,Самый ценный игрок,2011,NBA,,
nowitdi01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2002,NBA,,F
garneke01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2003,NBA,,F
bayloel01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1960,NBA,,F
onealsh01,Самый ценный игрок,1999,NBA,,
abdulka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1973,NBA,,
aingeda01,Исполнительное заседание Года,2007,NBA,,
dampilo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1973,ABA,,G
dampilo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1968,ABA,,G
paulch01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2011,NBA,,G
duncati01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1999,NBA,,
nowitdi01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2000,NBA,,F
boonero01,Первая группа &lt; &lt; ABA &gt; &gt;,1974,ABA,,G
barryri01,Первая группа &lt; &lt; ABA &gt; &gt;,1971,ABA,,F
wadedw01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2008,NBA,,G
hawkico01,Финал MVP,1967,ABA,,
scolalu01,Первая команда всех новичков,2007,NBA,,
roberos01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1963,NBA,,G
birdla01,Вторая группа общей обороны,1983,NBA,,
briskjo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1970,ABA,,F
hayesel01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1975,NBA,,F
petrodr01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1992,NBA,,G
piercpa01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2007,NBA,,F
howardw01,Защитник года,2010,NBA,,
stockjo01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1992,NBA,,G
howardw01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2008,NBA,,C
mutomdi01,Защитник года,2000,NBA,,
willimi02,Вторая группа общей обороны,1991,NBA,,
taylofa01,Группа общей обороны,1973,ABA,,
dumarjo01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1991,NBA,,
abdulka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1980,NBA,,
jordami01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1989,NBA,,G
cousybo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1959,NBA,,G
mikkeve01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1954,NBA,,
piercpa01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2008,NBA,,F
bryanko01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2006,NBA,,G
russebi01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1958,NBA,,C
bayloel01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1961,NBA,,F
mcadobo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1974,NBA,,C
olajuha01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1993,NBA,,
navarju01,Вторая команда всех новичков,2007,NBA,,
jonesbo01,Шестой человек года,1982,NBA,,
pricema01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1988,NBA,,G
lucasje01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1963,NBA,,F
sailoke01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1948,NBA,,
kingbe01,Возвращение,1980,NBA,,
robincl02,Шестой человек года,1992,NBA,,
paulch01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2011,NBA,,G
robinda01,Самый ценный игрок,1994,NBA,,
abdulka01,Самый ценный игрок,1976,NBA,,
freemdo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1970,ABA,,G
fraziwa01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1969,NBA,,
fernaru01,Вторая команда всех новичков,2008,NBA,галстук,
olajuha01,Вторая группа общей обороны,1996,NBA,,
webbech01,Новичок года,1993,NBA,,
westje01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1969,NBA,,G
kiddja01,Вторая группа общей обороны,2003,NBA,,
havlijo01,Вторая группа общей обороны,1969,NBA,,
olajuha01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1987,NBA,,
roberos01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1961,NBA,,G
iversal01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2004,NBA,,G
twymaja01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1961,NBA,,F
eatonma01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1985,NBA,,
jordami01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1990,NBA,,
kiddja01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2000,NBA,,
reedwi01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1969,NBA,,C
irvinky01,Новичок года,2011,NBA,,
abdulka01,Самый ценный игрок,1973,NBA,,
vergabo01,Первая группа &lt; &lt; ABA &gt; &gt;,1969,ABA,,G
mchalke01,Вторая группа общей обороны,1989,NBA,,
malonmo01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1982,NBA,,
rondora01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2011,NBA,,G
mckinho01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1948,NBA,,
pettibo01,Самый ценный игрок,1958,NBA,,
stricro02,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1997,NBA,,G
mccraro01,Вторая группа общей обороны,1986,NBA,,
mingya01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2007,NBA,,C
kiddja01,Вторая группа общей обороны,1999,NBA,,
flynnjo01,Вторая команда всех новичков,2009,NBA,,
jonesbo01,Группа общей обороны,1974,ABA,,
mchalke01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1986,NBA,,
ratlith01,Вторая группа общей обороны,2003,NBA,,
mournal01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1999,NBA,,C
westje01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1971,NBA,,
parketo01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2011,NBA,,G
scottch01,Новичок года,1970,ABA,галстук,
robinda01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1995,NBA,,
moncrsi01,Защитник года,1982,NBA,,
bayloel01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1958,NBA,,F
roberos01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1964,NBA,,G
roberal01,Вторая группа общей обороны,1989,NBA,,
willigu01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1979,NBA,,G
lovebo01,Вторая группа общей обороны,1973,NBA,,
birdla01,Самый ценный игрок,1983,NBA,,
jonesca01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1980,NBA,,
gasolpa01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2009,NBA,,F
freemdo01,Вторая группа &lt; &lt; АБА &gt; &gt;,1969,ABA,,G
russebi01,Самый ценный игрок,1962,NBA,,
billuch01,Награда за спортивное мастерство,2008,NBA,,
willide01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2007,NBA,,G
paytoga01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2000,NBA,,
pippesc01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1995,NBA,,F
gervige01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1976,NBA,,G
jordami01,Финал MVP,1996,NBA,,
haywosp01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1974,NBA,,F
cunnibi01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1970,NBA,,F
cousybo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1952,NBA,,
robinda01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1994,NBA,,C
kiddja01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2000,NBA,,G
pettibo01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1964,NBA,,F
richmmi01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1996,NBA,,G
goodrga01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1973,NBA,,G
edwarco02,Самый ценный игрок,1939,NBL,,
ricegl01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1996,NBA,,F
billuch01,Финал MVP,2003,NBA,,
mcdyean01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1998,NBA,,F
mcderbo01,Самый ценный игрок,1945,NBL,,
loveke01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2011,NBA,,F
keyeju01,Группа общей обороны,1973,ABA,,
shuege01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1960,NBA,,G
mullich01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1988,NBA,,F
natersw01,Вторая группа &lt; &lt; АБА &gt; &gt;,1973,ABA,,C
mcclate01,Группа общей обороны,1973,ABA,,
hillgr01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1999,NBA,,F
barnema01,Вторая группа &lt; &lt; АБА &gt; &gt;,1974,ABA,,F
kingbe01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1983,NBA,,F
onealsh01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1999,NBA,,C
westbru01,Первая команда всех новичков,2008,NBA,,
coopemi01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1987,NBA,,
jordami01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1984,NBA,,G
onealsh01,Финал MVP,1999,NBA,,
chambwi01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1963,NBA,,C
pippesc01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1997,NBA,,
bryanko01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2003,NBA,,
robinda01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1994,NBA,,
ewingpa01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1991,NBA,,C
millere01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1997,NBA,,G
rogerro01,Шестой человек года,1999,NBA,,
dischte01,Новичок года,1962,NBA,,
stockjo01,Вторая группа общей обороны,1994,NBA,,
holzmre01,Новичок года,1944,NBL,,
westje01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1965,NBA,,G
barklch01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1994,NBA,,F
malonka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1998,NBA,,
shuege01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1959,NBA,,G
dumarjo01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1989,NBA,,
golato01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1957,NBA,,G
brownro01,Финал MVP,1969,ABA,,
kukocto01,Шестой человек года,1995,NBA,,
richmmi01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1995,NBA,,G
wallabe01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2002,NBA,,
smithjo03,Вторая группа общей обороны,2009,NBA,,
mcgratr01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2003,NBA,,G
moncrsi01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1985,NBA,,
thornal01,Первая команда всех новичков,2007,NBA,,
mikange01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1953,NBA,,
paytoga01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1993,NBA,,
fordph01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1978,NBA,,G
jabalwa01,Новичок года,1968,ABA,,
gervige01,Вторая группа &lt; &lt; АБА &gt; &gt;,1975,ABA,,G
reedwi01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1966,NBA,,F
wallabe01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2005,NBA,,C
duncati01,Новичок года,1997,NBA,,
rondora01,Вторая группа общей обороны,2008,NBA,,
roberos01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1967,NBA,,G
havlijo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1970,NBA,,F
eatonma01,Защитник года,1988,NBA,,
garneke01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,2001,NBA,,
jordami01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1991,NBA,,G
duranke01,Первая группа &lt; &lt; Все НБА &gt; &gt;,2009,NBA,,F
paulch01,Вторая группа общей обороны,2010,NBA,,G
barklch01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1986,NBA,,F
caldwjo01,Вторая группа общей обороны,1969,NBA,,
odomla01,Шестой человек года,2010,NBA,,
ervinju01,Первая группа &lt; &lt; ABA &gt; &gt;,1975,ABA,,F
