playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
flynnmi01,Майк,Майкл,David,Флинн,,,,Майк,G,0.0,0.0,74.0,180.0,Кентукки,,1953-07-31,Касабланка,,МОР,Джефферсонвилль,Джефферсонвилль,ВНУТРЕННИЕ,США,0000-00-00,W
taylomi01,Майк,Майкл,Rene,Тейлор,,,,Майк,G,0.0,0.0,74.0,165.0,Состояние Айовы,Чипола Дж.К.,1986-01-21,Чикаго,Ил,США,Маршалл,Милуоки,ЖИ,США,0000-00-00,B
sandela01,Ларри,Ларри,,Сандерс,,,,,F,0.0,0.0,83.0,235.0,Содружество Вирджинии,,1988-11-21,Форт Пирс,ФЛ,США,Порт Сент-Люси,Порт Сент-Люси,ФЛ,США,0000-00-00,B
kesslbo01,,Роберт,L.,Кесслер,,,,"Боб, Чарли",F,0.0,0.0,72.0,165.0,Задолженность,,1914-11-25,Индианаполис,ВНУТРЕННИЕ,США,Андерсон,Андерсон,ВНУТРЕННИЕ,США,2001-09-05,W
wrighlo03,,Лорен,J.,Райт,,,,,G-F,0.0,0.0,0.0,0.0,нет,,1917-05-11,,,,Fairview,Дейтон,Ооо.,США,2005-09-10,W
wilkeja01,Джамаал,Джамаал,Abdul-Lateef,Уилкс,,Джексон Кит Уилкс,,"Шелк, Кит",Ф-Г,0.0,0.0,78.0,190.0,ОАКЛА,,1953-05-02,Беркли,КА,США,Вентура/Санта-Барбара,Вентура/Санта-Барбара,КА,США,0000-00-00,B
rulebo01,Боб,Бобби,Frank,Правило 20,,,,"Боб, Золотой",С-Ф,0.0,0.0,81.0,220.0,Состояние Колорадо,Riverside CC,1944-06-29,Риверсайд,КА,США,Риверсайд Политек,Риверсайд,КА,США,0000-00-00,B
rodrise01,Сержиу,Сержиу,,Родригез Гомез,,,,,G,0.0,0.0,75.0,168.0,нет,,1986-06-12,Тенерифе,,ЭСП,,,,,0000-00-00,W
dibener01,,Эрни,,ДиБенветто,,,,,G,0.0,0.0,70.0,170.0,Де Поль,,0000-00-00,,,,Сент-Филип,Чикаго,Ил,США,0000-00-00,W
payneto01,Том,Томас,,Пейн,,,,Том,C,0.0,0.0,86.0,240.0,Кентукки,,1950-11-19,,,,Шоуни,Луисвилль,KY,США,0000-00-00,B
brownda01,Даррелл,Даррел,K.,Коричневый,,,,,F,0.0,0.0,74.0,175.0,Государство Гумбольдт,Гумбольдтский государственный колледж/ Тихоокеанский колледж,1923-03-14,,,,,,,,1990-10-07,W
camicjo01,,Джо,,Камик,,,,Рэнцинский ритм,Ф-С,0.0,0.0,76.5,195.0,Дюкесне,,0000-00-00,,,,Ранкин,Ранкин,ПА,США,0000-00-00,W
garnebi01,Билл,Уильям,,Гарнер,,,,"Билл, Орбита",C,0.0,0.0,82.0,220.0,Портленд,,1940-06-17,Восточный Сент-Луис,Ил,США,Восточный Сент-Луис,Восточный Сент-Луис,МО,США,0000-00-00,B
pavloal01,Саша,Александр,,Павловый,,,,Саша,F,0.0,0.0,79.0,210.0,нет,,1983-11-15,Бар,,ЮГ,,,,,0000-00-00,W
kingal01,Альберт,Альберт,,Король,,,,,Ф-Г,0.0,0.0,78.0,190.0,Мэриленд,,1959-12-17,Бруклин,Нью-Йорк,США,Форт Гамильтон,Бруклин,Нью-Йорк,США,0000-00-00,B
frascni01,,Николас,,Фрасселла,,,,Ник,F,0.0,0.0,74.0,185.0,Вустер,,1914-07-06,,,,Трентон,Трентон,NJ,США,2000-04-09,W
lewisra01,Ральф,Ральф,Adolphus,Льюис,,,,,G,0.0,0.0,78.0,200.0,ЛаСалле,,1963-03-28,Филадельфия,ПА,США,Фрэнкфорд,Филадельфия,ПА,США,0000-00-00,B
hooveto01,Том,Томас,Lee,Гувер,,,Младший.,Том,C,0.0,0.0,81.0,230.0,Вильянова,,1941-01-23,Вашингтон,РС,США,Данбар/Архиепископ Кэррол,Вашингтон,РС,США,0000-00-00,B
thabeha01,Хашим,Хашим,,Табит,,Хашим Табит Манка,,,C,0.0,0.0,87.0,267.0,Коннектикут,,1987-02-16,Дар-эс-Салам,,ТАН,Ципресс Кристиан,Хьюстон,TX,США,0000-00-00,B
sydnobu01,Бак,Уоллес,B.,Сиднор,,,,Бак,G,0.0,0.0,70.0,175.0,Западный Кентукки,,1921-09-19,,,,Ольмстед,Округ Логан,KY,США,2003-09-17,W
simsdo01,Даг,Холлис,Douglas,Симс,,,,Даг,F,0.0,0.0,79.0,195.0,Государство Кент,,1943-06-29,Эльба,AL,США,Спрингфилд,Спрингфилд,Ооо.,США,0000-00-00,W
askinke01,Кит,Кит,Bernard,Просители,,,,,G-F,0.0,0.0,79.0,197.0,Алабама,,1967-12-15,Афины,AL,США,Афины,Афины,AL,США,0000-00-00,B
loganhe01,Генрих,Генрих,Lee,Логан,,,,Ястреб,G,0.0,0.0,72.0,180.0,Западная Каролина,,1946-03-14,Эшвилль,НС,США,Стивенс-Ли,Эшвилль,НС,США,0000-00-00,B
kojisdo01,Дон,Дональд,R.,Коджис,,,,Дон,F,0.0,0.0,75.0,202.0,Маркетт,,1939-01-15,Милуоки,ЖИ,США,Нотр-Дам,Милуоки,ЖИ,США,0000-00-00,W
grimmde01,Дерек,Уильям,Derek,Гримм,,,,Дерек,F,0.0,0.0,81.0,228.0,Миссури,,1974-08-03,Пеориа,Ил,США,Мортон,Мортон,Ил,США,0000-00-00,W
bowerha01,,Гарольд,,Бауэры,,,,,G,0.0,0.0,70.0,165.0,Эрлхам,,0000-00-00,Ht) Рыцарь,ВНУТРЕННИЕ,США,,,,,0000-00-00,W
wukovto01,,Томас,W.,Вуковицы,,,,"Том, Томми",G,0.0,0.0,71.0,165.0,Нотр-Дам,,1916-02-04,ht) Южное изгиб,ВНУТРЕННИЕ,США,Райли,Южное изгиб,ВНУТРЕННИЕ,США,1991-11-12,W
niemari01,Богатый,Ричард,W.,Ниманн,,,,Богатый,C,0.0,0.0,84.0,245.0,Сент-Луис,,1946-07-02,Сент-Луис,МО,США,Бишоп Дюбур,Сент-Луис,МО,США,0000-00-00,W
gillihe01,Херм,Герман,L.,Гиллиам,,,Младший.,Херм,G-F,0.0,0.0,75.0,185.0,Задолженность,,1947-04-05,Уинстон-Салем,НС,США,Аткинс,Уинстон-Салем,НС,США,2005-04-16,B
munkch01,Крис,Кристиан,,Манк,,,,Крис,F,0.0,0.0,81.0,225.0,USC,,1967-08-05,Сан-Франциско,КА,США,Риордан,Сан-Франциско,КА,США,0000-00-00,B
vandeer01,Эрни,Эрнест,Maurice,Вандевеге,,,Младший.,"Эрни, док.",Ф-Г,0.0,0.0,75.0,195.0,Колгейт,Колумбийская медицинская школа (с отличием),1928-09-12,Монреаль,QU,КАН,Оушенсайд,Оушенсайд,Нью-Йорк,США,0000-00-00,W
seminji01,Джим,Джеймс,J.,Семинофф,,,,Джим,G-F,0.0,0.0,74.0,190.0,USC,,1922-09-01,Лос-Анджелес,КА,США,Рузвельт,Лос-Анджелес,КА,США,2001-06-12,W
parryed01,,Эд,,Пароль,,,,,Ф-Г,0.0,0.0,73.0,175.0,нет,,0000-00-00,,,,На юго-востоке?,Детройт,МИ,США,0000-00-00,W
neatly01,,Лайл,C.,Чистота,,,,,G,0.0,0.0,72.0,180.0,Батлер,,1916-09-29,,,,,,,,1996-12-05,W
holcora01,Рэнди,Рэнди,Alfred,Holcomb,,,,,F,0.0,0.0,81.0,225.0,Сан-Диего,"Лос-Анджелес, CC/Фресно",1979-08-08,Чикаго,Ил,США,Парк Линкольн,Чикаго,Ил,США,0000-00-00,B
zopfbi01,Билл,Уильям,Charles,Зопф,,,Младший.,"Билл, Зип",G,0.0,0.0,73.0,170.0,Дюкесне,,1948-06-07,,,,Старший сотрудник &lt; &lt; Монака &gt; &gt;,Монака,ПА,США,0000-00-00,W
hensost01,Стив,Стивен,Michael,Хенсон,,,,Стив,G,0.0,0.0,71.0,177.0,Государство Канзас,,1968-02-02,Город перевалки,KS,США,Макферсон,Макферсон,KS,США,0000-00-00,W
poleedw01,Дуэйн,Дуэйн,L.,Поли,,,,,G,0.0,0.0,77.0,180.0,Пеппердин,ПООНО,1963-03-02,Лос-Анджелес,КА,США,Ручное искусство,Лос-Анджелес,КА,США,0000-00-00,B
keefead01,Адам,Адам,Thomas,Киф,,,,,F,0.0,0.0,81.0,230.0,Стэнфорд,,1970-02-22,Ирвин,КА,США,Вудбридж,Ирвин,КА,США,0000-00-00,W
stronte01,,Теодор,Reginald,Сильные,,,,Тед,Ф-С,0.0,0.0,75.0,210.0,нет,,1914-01-02,Южное изгиб,ВНУТРЕННИЕ,США,,,,,1978-03-01,B
mutomdi01,Дикембе,Дикембе,M.M.M.J.J.W.,Мутомбо,,,,,C,0.0,0.0,86.0,245.0,Джорджтаун,,1966-06-25,Киншаса,,ZAI,Институт Бобото,Киншаса,,ZAI,0000-00-00,B
westma02,Марио,Марио,Marcee,Западный,,,,,G,0.0,0.0,77.0,210.0,Джорджия Технология,,1984-06-19,Хантсвилль,AL,США,Округ Дуглас,Дугласвилль,GA,США,0000-00-00,B
trappjo01,Джон,Джон,Quincy,Ловушка,,,,Джон Кью.,F,0.0,0.0,79.0,210.0,Южный Невада,Пасадена CC/Riverside CC/Mt San Jacinto JC/Worhees JC,1945-10-02,Детройт,МИ,США,Highland Park,Highland Park,МИ,США,0000-00-00,B
stephev01,Эверетт,Эверетт,Louis,Стивенс,,,,,G,0.0,0.0,74.0,175.0,Задолженность,,1966-10-21,Эванстон,Ил,США,Эванстон,Эванстон,Ил,США,0000-00-00,B
davisme01,Мэл,Мелвин,Jerome,Дэвис,,,,"Мэл, убийца",F,0.0,0.0,78.0,220.0,Сент-Джонс (НЙ),,1950-11-09,Нью-Йорк,Нью-Йорк,США,Мальчики,Бруклин,Нью-Йорк,США,0000-00-00,B
bondwa01,Уолтер,Уолтер,,Залоги,,,,,G,0.0,0.0,77.0,200.0,Миннесота,,1969-02-01,Чикаго,Ил,США,Коллинз,Чикаго,Ил,США,0000-00-00,B
crowma01,Марк,Марк,Harvey,Вороны,,,,Кроу-бар,F,0.0,0.0,79.0,195.0,Дюк,,1954-10-22,Эдвардс АФБ,КА,США,Бенедиктинская академия,Ричмонд,VA,США,0000-00-00,W
ablefo01,Леса,Леса,Edward,Удаление,,,,Воспаление,G,0.0,0.0,75.0,180.0,Западный Кентукки,Луисвилль,1932-07-27,,,,Фейрдейл,Луисвилль,KY,США,0000-00-00,W
johnsel01,,Элмер,,Джонсон,,,,,Ф-С,0.0,0.0,76.0,190.0,Северо-западный,,0000-00-00,,,,,,,,0000-00-00,W
meyerbi01,Билл,Уильям,Joseph,Мейер,,,,Билл,G,0.0,0.0,75.0,195.0,Хирам Скотт,,1943-08-30,,,,,,,,0000-00-00,W
kukara01,Рэй,Рафаэль,Eugene,Кука,,,,"Рэй, Куки",F,0.0,0.0,75.0,200.0,Нотр-Дам,Штат Монтана,1922-02-17,Хавр,МТ,США,Хавр,Хавр,МТ,США,1990-03-27,W
toneyan01,Эндрю,Эндрю,,Тони,,,,Бостонское удушение,G,0.0,0.0,75.0,178.0,Юго-западная Луизиана,,1957-11-23,Бирмингем,AL,США,Гленн,Бирмингем,AL,США,0000-00-00,B
taylofr01,Фред,Фредрик,Ollie,Тейлор,,,,Фред,G-F,0.0,0.0,77.0,180.0,Панамериканцы,,1948-02-05,Хьюстон,TX,США,Филлис Уитли,Хьюстон,TX,США,0000-00-00,B
jacksra01,Ральф,Ральф,A.,Джексон,,,III,,G,0.0,0.0,74.0,185.0,ОАКЛА,,1962-10-26,Лос-Анджелес,КА,США,&lt; &lt; Инглвуд &gt; &gt;,&lt; &lt; Инглвуд &gt; &gt;,КА,США,0000-00-00,B
anderwa01,Уолли,Уолтер,Charles,Андерцуны,,,,Уолли,С-Ф,0.0,0.0,79.0,220.0,Крейтон,,1946-01-11,,,,Подготовка к крейтону,Омаха,Нет,США,1989-05-28,W
ingramc01,Маккой,Джоэл,McCoy,Инграм,,,,Маккой,F,0.0,0.0,80.0,210.0,Государство Джексон,,1931-08-31,,,,,,,,0000-00-00,B
clarkjo01,Джон,Джон,,Кларк,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
pawkja01,,Джон,,Паук,,,,"Джонни, Джей",F,0.0,0.0,74.0,210.0,Вест-Министр (ПА),,1910-12-23,Батлер,ПА,США,,,,,2004-12-28,W
rogerha01,Гарри,Гарри,Jerome,Роджеры,,,,Дерево,F,0.0,0.0,79.0,195.0,Сент-Луис,,1950-12-31,,,,Самнер,Сент-Луис,МО,США,0000-00-00,B
palmewa01,Уолтер,Уолтер,Scott,Палмер,,,,,С-Ф,0.0,0.0,85.0,215.0,Дартмут,,1968-10-23,Итака,Нью-Йорк,США,Вашингтон & Ли,Арлингтон,VA,США,0000-00-00,W
wiethjo01,,Джон,Albert,Проверьте,,,,Сокко,G-F,0.0,0.0,72.0,198.0,Ксавье (OH),,1912-10-17,Цинциннати,Ооо.,США,Роджер Бэкон/Ксавье,Цинциннати,Ооо.,США,1989-05-03,W
murrake01,Кен,Кеннет,Stanley,Мюррей,,,Младший.,Кен,G-F,0.0,0.0,74.0,190.0,Сент-Бонатура,,1928-04-20,Западный апельсин,NJ,США,,,,,2008-06-15,W
fucarfr01,Фрэнк,Фрэнк,A.,Фукарино,,,,,F,0.0,0.0,74.0,175.0,ЛЮ,,1920-07-24,,,,Брайант,Лонг-Айленд-Сити,Нью-Йорк,США,0000-00-00,W
garneke01,Кевин,Кевин,Maurice,Гарнетт,,,,"К.Г., Большой билет",F,0.0,0.0,83.0,220.0,нет,,1976-05-19,Маулдин,ПК,США,Академия им. Маулдина/Фарагута,Малдин/Чикаго,СК/ИЛ,США,0000-00-00,B
sawyeal01,Алан,Алан,Leigh,Сойер,,,,,F,0.0,0.0,77.0,195.0,ОАКЛА,,1928-01-01,Сан Педро,КА,США,Сан Педро,Сан Педро,КА,США,0000-00-00,W
felixra01,Рэй,Рэймонд,Darlington,Феликс,,,,Рэй,C,0.0,0.0,83.0,220.0,ЛЮ,,1930-12-10,Нью-Йорк,Нью-Йорк,США,Метрополитен,Нью-Йорк,Нью-Йорк,США,1991-07-28,B
steveba01,Барри,Барри,Wayne,Стивенс,,,,,G-F,0.0,0.0,77.0,190.0,Состояние Айовы,,1963-01-17,Флинт,МИ,США,Северо-западное сообщество,Флинт,МИ,США,2007-02-21,B
wattsro01,Рон,Рональд,Michael,Ватты,,,,"Рон, Ронни",F,0.0,0.0,78.0,210.0,Уэйк Форест,,1943-05-21,Вашингтон,РС,США,Вудроу Уилсон,Вашингтон,РС,США,0000-00-00,W
mccahbi01,,Уильям,Glenn,МакКахан,,,,Билл,G-F,0.0,0.0,71.0,200.0,Дюк,,1921-06-07,Филадельфия,ПА,США,Лэнгхорн,Лэнгхорн,ПА,США,1986-07-03,W
wilkige01,Джеральд,Джеральд,Bernard,Уилкинс,,,,"Даги, Даг Е. Свежий",G-F,0.0,0.0,78.0,185.0,Теннесси-Чаттанога,Площадь Моберли ОК,1963-09-11,Атланта,GA,США,Академия Мейса,Атланта,GA,США,0000-00-00,B
brookaa01,Аарон,Аарон,Jamal,Брукс,,,,,G,0.0,0.0,72.0,160.0,Орегон,,1985-01-14,Сиэтл,WA,США,Франклин,Сиэтл,WA,США,0000-00-00,B
brighal01,Al,Гораций,Albert,Брайтман,,,,Al,F,0.0,0.0,74.0,195.0,Государство Лонг-Бич,Моррис Харви,1923-09-22,Эврика,КА,США,Уилсон,Длинный пляж,КА,США,1992-06-10,W
stricma01,Марк,Марк,,Стрикленд,,,,Человек-пого,F,0.0,0.0,81.0,210.0,Храм,,1970-07-14,Атланта,GA,США,Макнейр,Атланта,GA,США,0000-00-00,B
suttogr01,Грег,Грегори,Ray,Саттон,,,,Грег,G,0.0,0.0,74.0,170.0,Оральный Робертс,Лэнгстон,1967-12-03,Санта-Круз,КА,США,Дугласы,Город Оклахома,Хорошо.,США,0000-00-00,B
mcdonbe01,Бен,Бенджамин,,Макдональд,,,,Бен,F,0.0,0.0,80.0,210.0,Калифорния-Ирвин,,1962-07-20,Торренс,КА,США,Лонг-Бич Политек,Длинный пляж,КА,США,0000-00-00,B
scottde01,Дэннис,Дэннис,Eugene,Скотт,,,,,G-F,0.0,0.0,80.0,229.0,Джорджия Технология,,1968-09-05,Хагерстаун,MD,США,Подготовка для Флинт Хилл,Октон,VA,США,0000-00-00,B
binstma01,Марк,Марк,,Бинштейн,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
bibbymi01,Майк,Майкл,,Бибби,,,,Майк,G,0.0,0.0,73.0,190.0,Аризона,,1978-05-13,Черри Хилл,NJ,США,Гора Тень,Феникс,AZ,США,0000-00-00,B
nowakpa01,,Пол,,Новак,,,,"Бутч, Гиз",C,0.0,0.0,77.0,205.0,Нотр-Дам,,1914-03-15,Южное изгиб,ВНУТРЕННИЕ,США,Центральный,Южное изгиб,ВНУТРЕННИЕ,США,1983-01-10,W
pilchjo01,Джон,Джон,A.,Грязь,,,,,F,0.0,0.0,75.0,185.0,Вайоминг,,1925-08-11,Шеридан,WY,США,Термополис,Термополис,WY,США,1991-06-14,W
robinja01,Джеки,Джеки,,Робинсон,,,,,F,0.0,0.0,78.0,210.0,ПООНО,,1955-05-20,Лос-Анджелес,КА,США,Утреннее совещание,&lt; &lt; Инглвуд &gt; &gt;,КА,США,0000-00-00,B
hutchhe01,,Херб,,Хатчинсон,,,,Олень,Ф-Г,0.0,0.0,0.0,0.0,нет,,0000-00-00,ht) Дейтон,Ооо.,США,Острандер,Острандер,Ооо.,США,0000-00-00,W
williel01,Эллиот,Эллиот,Jerell,Уильямс,,,,,G,0.0,0.0,77.0,180.0,Мемфис,,1989-06-20,Мемфис,TN,США,Независимая школа Св. Георгия,Мемфис,TN,США,0000-00-00,B
schefto01,Том,Томас,Mark,Шеффлер,,,,Том,C,0.0,0.0,83.0,240.0,Задолженность,,1954-10-27,Сент-Джозеф,МИ,США,Сент-Джозеф,Сент-Джозеф,МИ,США,0000-00-00,W
shawbo01,,Роберт,,Шоу,,,,Боб,С-Ф,0.0,0.0,76.0,225.0,Штат Огайо,,1921-05-22,Ричвуд,Ооо.,США,Росс,Фремонт,Ооо.,США,2011-04-10,W
greyde01,Дэннис,Дэннис,,Серый,,,,,С-Ф,0.0,0.0,80.0,215.0,Калифорния Вестерн,,1947-08-26,Сан-Диего,КА,США,Кроуфорд,Сан-Диего,КА,США,0000-00-00,W
duffybo02,Боб,Роберт,Joseph,Даффи,,,,"Боб, Дафф.",G,0.0,0.0,75.0,185.0,Колгейт,,1940-09-26,Холодная весна,Нью-Йорк,США,Джон Джей,Катона,Нью-Йорк,США,0000-00-00,W
brownke01,Кедрик,Альберт,Kedrick,Коричневый,,,,Кедрик,F,0.0,0.0,79.0,222.0,Окалоса-Уолтон КК,,1981-03-18,Закари,Лос-Анджелес,США,Закари,Закари,Лос-Анджелес,США,0000-00-00,B
swankev01,,Эверетт,W.,Свонк,,,,,G-F,0.0,0.0,71.0,165.0,Центр в Индиане,,1913-02-17,,,,Двенадцатая миля,Двенадцатая миля,ВНУТРЕННИЕ,США,2000-06-01,W
wintebr01,Брайан,Брайан,Joseph,Зимы,,,,B,G-F,0.0,0.0,76.0,185.0,Южная Каролина,,1952-03-01,Роквэй,Нью-Йорк,США,Архиепископ Моллой,Бриарвуд,Нью-Йорк,США,0000-00-00,W
