id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
92,1959,DF,К,BOS,NBA,PHW,NBA,4,2
93,1959,DSF,J,PHW,NBA,SYR,NBA,2,1
94,1959,F,O,BOS,NBA,STL,NBA,4,3
96,1959,DSF,J,MNL,NBA,DET,NBA,2,0
98,1960,DSF,J,SYR,NBA,PHW,NBA,3,0
99,1960,F,O,BOS,NBA,STL,NBA,4,1
101,1960,DSF,J,LAL,NBA,DET,NBA,3,2
102,1961,DF,К,BOS,NBA,PHW,NBA,4,3
103,1961,DSF,J,PHW,NBA,SYR,NBA,3,2
107,1962,DF,К,BOS,NBA,CIN,NBA,4,3
108,1962,DSF,J,CIN,NBA,SYR,NBA,3,2
110,1962,DF,К,LAL,NBA,STL,NBA,4,3
111,1962,DSF,J,STL,NBA,DET,NBA,3,1
112,1963,DF,К,BOS,NBA,CIN,NBA,4,1
113,1963,DSF,J,CIN,NBA,PHI,NBA,3,2
114,1963,F,O,BOS,NBA,SFW,NBA,4,1
119,1964,F,O,BOS,NBA,LAL,NBA,4,1
120,1964,DF,К,LAL,NBA,BAL,NBA,4,2
121,1964,DSF,J,BAL,NBA,STL,NBA,3,1
122,1965,DF,К,BOS,NBA,PHI,NBA,4,1
124,1965,F,O,BOS,NBA,LAL,NBA,4,3
125,1965,DF,К,LAL,NBA,STL,NBA,4,3
127,1966,DF,К,PHI,NBA,BOS,NBA,4,1
128,1966,DSF,J,BOS,NBA,NYK,NBA,3,1
129,1966,DSF,J,PHI,NBA,CIN,NBA,3,1
130,1966,F,O,PHI,NBA,SFW,NBA,4,2
132,1966,DSF,J,SFW,NBA,LAL,NBA,3,0
134,1967,DF,К,BOS,NBA,PHI,NBA,4,3
135,1967,DSF,J,BOS,NBA,DET,NBA,4,2
137,1967,F,O,BOS,NBA,LAL,NBA,4,2
138,1967,DF,К,LAL,NBA,SFW,NBA,4,0
139,1967,DSF,J,LAL,NBA,CHI,NBA,4,1
140,1967,DSF,J,SFW,NBA,STL,NBA,4,2
141,1968,DF,К,BOS,NBA,NYK,NBA,4,2
143,1968,DSF,J,BOS,NBA,PHI,NBA,4,1
148,1969,DF,К,NYK,NBA,MIL,NBA,4,1
149,1969,DSF,J,MIL,NBA,PHI,NBA,4,1
150,1969,DSF,J,NYK,NBA,BAL,NBA,4,3
151,1969,F,O,NYK,NBA,LAL,NBA,4,3
153,1969,DSF,J,ATL,NBA,CHI,NBA,4,1
154,1969,DSF,J,LAL,NBA,PHO,NBA,4,3
155,1970,CF,Н,BAL,NBA,NYK,NBA,4,3
156,1970,СФК,М,NYK,NBA,ATL,NBA,4,1
158,1970,F,O,MIL,NBA,BAL,NBA,4,0
161,1970,СФК,М,LAL,NBA,CHI,NBA,4,3
163,1971,СФК,М,BOS,NBA,ATL,NBA,4,2
164,1971,СФК,М,NYK,NBA,BAL,NBA,4,2
165,1971,F,O,LAL,NBA,NYK,NBA,4,1
167,1971,СФК,М,LAL,NBA,CHI,NBA,4,0
168,1971,СФК,М,MIL,NBA,GSW,NBA,4,1
169,1972,CF,Н,NYK,NBA,BOS,NBA,4,3
173,1972,CF,Н,LAL,NBA,GSW,NBA,4,1
174,1972,СФК,М,GSW,NBA,MIL,NBA,4,2
175,1972,СФК,М,LAL,NBA,CHI,NBA,4,3
177,1973,СФК,М,BOS,NBA,BUF,NBA,4,2
178,1973,СФК,М,NYK,NBA,CAP,NBA,4,3
179,1973,F,O,BOS,NBA,MIL,NBA,4,3
180,1973,CF,Н,MIL,NBA,CHI,NBA,4,0
183,1974,CF,Н,WSB,NBA,BOS,NBA,4,2
184,1974,КФП,L,HOU,NBA,NYK,NBA,2,1
187,1974,F,O,GSW,NBA,WSB,NBA,4,0
188,1974,CF,Н,GSW,NBA,CHI,NBA,4,3
189,1974,КФП,L,SEA,NBA,DET,NBA,2,1
193,1975,КФП,L,BUF,NBA,PHI,NBA,2,1
195,1975,СФК,М,CLE,NBA,WSB,NBA,4,3
198,1975,КФП,L,DET,NBA,MIL,NBA,2,1
199,1975,СФК,М,GSW,NBA,DET,NBA,4,2
200,1975,СФК,М,PHO,NBA,SEA,NBA,4,2
202,1976,КФП,L,BOS,NBA,SAS,NBA,2,0
203,1976,КФП,L,WSB,NBA,CLE,NBA,2,1
208,1976,КФП,L,GSW,NBA,DET,NBA,2,1
209,1976,КФП,L,POR,NBA,CHI,NBA,2,1
210,1976,СФК,М,POR,NBA,DEN,NBA,4,2
211,1976,СФК,М,LAL,NBA,GSW,NBA,4,3
213,1977,КФП,L,NYK,NBA,CLE,NBA,2,0
214,1977,КФП,L,WSB,NBA,ATL,NBA,2,0
215,1977,СФК,М,PHI,NBA,NYK,NBA,4,0
216,1977,СФК,М,WSB,NBA,SAS,NBA,4,2
219,1977,КФП,L,MIL,NBA,PHO,NBA,2,0
220,1977,КФП,L,SEA,NBA,LAL,NBA,2,1
221,1977,СФК,М,SEA,NBA,POR,NBA,4,2
224,1978,КФП,L,ATL,NBA,HOU,NBA,2,0
225,1978,КФП,L,PHI,NBA,NJN,NBA,2,0
226,1978,СФК,М,SAS,NBA,PHI,NBA,4,3
227,1978,СФК,М,WSB,NBA,ATL,NBA,4,3
228,1978,F,O,SEA,NBA,WSB,NBA,4,1
230,1978,КФП,L,LAL,NBA,DEN,NBA,2,1
231,1978,КФП,L,PHO,NBA,POR,NBA,2,1
232,1978,СФК,М,PHO,NBA,KCK,NBA,4,1
234,1979,CF,Н,PHI,NBA,BOS,NBA,4,1
235,1979,КФП,L,PHI,NBA,WSB,NBA,2,0
236,1979,КФП,L,HOU,NBA,SAS,NBA,2,1
237,1979,СФК,М,BOS,NBA,HOU,NBA,4,0
239,1979,F,O,LAL,NBA,PHI,NBA,4,2
241,1979,КФП,L,PHO,NBA,KCK,NBA,2,1
242,1979,КФП,L,SEA,NBA,POR,NBA,2,1
244,1979,СФК,М,SEA,NBA,MIL,NBA,4,3
245,1980,CF,Н,BOS,NBA,PHI,NBA,4,3
246,1980,КФП,L,CHI,NBA,NYK,NBA,2,0
247,1980,КФП,L,PHI,NBA,IND,NBA,2,0
248,1980,СФК,М,BOS,NBA,CHI,NBA,4,0
251,1980,КФП,L,HOU,NBA,LAL,NBA,2,1
252,1980,КФП,L,KCK,NBA,POR,NBA,2,1
254,1980,СФК,М,KCK,NBA,PHO,NBA,4,3
256,1981,КФП,L,PHI,NBA,ATL,NBA,2,0
257,1981,КФП,L,WSB,NBA,NJN,NBA,2,0
258,1981,СФК,М,BOS,NBA,WSB,NBA,4,1
261,1981,CF,Н,LAL,NBA,SAS,NBA,4,0
262,1981,КФП,L,PHO,NBA,DEN,NBA,2,1
263,1981,КФП,L,SEA,NBA,HOU,NBA,2,1
264,1981,СФК,М,LAL,NBA,PHO,NBA,4,0
265,1981,СФК,М,SAS,NBA,SEA,NBA,4,1
266,1982,CF,Н,PHI,NBA,MIL,NBA,4,1
267,1982,КФП,L,NYK,NBA,NJN,NBA,2,0
268,1982,КФП,L,BOS,NBA,ATL,NBA,2,1
269,1982,СФК,М,MIL,NBA,BOS,NBA,4,0
270,1982,СФК,М,PHI,NBA,NYK,NBA,4,0
271,1982,F,O,PHI,NBA,LAL,NBA,4,0
272,1982,CF,Н,LAL,NBA,SAS,NBA,4,2
273,1982,КФП,L,POR,NBA,SEA,NBA,2,0
274,1982,КФП,L,DEN,NBA,PHO,NBA,2,1
278,1983,КФП,L,BOS,NBA,WSB,NBA,3,1
279,1983,КФП,L,MIL,NBA,ATL,NBA,3,2
280,1983,КФП,L,NJN,NBA,PHI,NBA,3,2
281,1983,КФП,L,NYK,NBA,DET,NBA,3,2
282,1983,СФК,М,MIL,NBA,NJN,NBA,4,2
283,1983,СФК,М,BOS,NBA,NYK,NBA,4,3
284,1983,F,O,BOS,NBA,LAL,NBA,4,3
286,1983,КФП,L,LAL,NBA,KCK,NBA,3,0
287,1983,КФП,L,DAL,NBA,SEA,NBA,3,2
288,1983,КФП,L,PHO,NBA,POR,NBA,3,2
289,1983,КФП,L,UTA,NBA,DEN,NBA,3,2
290,1983,СФК,М,LAL,NBA,DAL,NBA,4,1
292,1984,CF,Н,BOS,NBA,PHI,NBA,4,1
293,1984,КФП,L,DET,NBA,NJN,NBA,3,0
294,1984,КФП,L,BOS,NBA,CLE,NBA,3,1
295,1984,КФП,L,MIL,NBA,CHI,NBA,3,1
296,1984,КФП,L,PHI,NBA,WSB,NBA,3,1
297,1984,СФК,М,PHI,NBA,MIL,NBA,4,0
298,1984,СФК,М,BOS,NBA,DET,NBA,4,2
301,1984,КФП,L,LAL,NBA,PHO,NBA,3,0
302,1984,КФП,L,POR,NBA,DAL,NBA,3,1
303,1984,КФП,L,DEN,NBA,SAS,NBA,3,2
305,1984,СФК,М,DEN,NBA,UTA,NBA,4,1
307,1985,CF,Н,BOS,NBA,MIL,NBA,4,0
308,1985,КФП,L,BOS,NBA,CHI,NBA,3,0
309,1985,КФП,L,MIL,NBA,NJN,NBA,3,0
312,1985,СФК,М,BOS,NBA,ATL,NBA,4,1
313,1985,СФК,М,MIL,NBA,PHI,NBA,4,3
315,1985,CF,Н,HOU,NBA,LAL,NBA,4,1
320,1985,СФК,М,HOU,NBA,DEN,NBA,4,2
321,1985,СФК,М,LAL,NBA,DAL,NBA,4,2
322,1986,CF,Н,BOS,NBA,DET,NBA,4,3
323,1986,КФП,L,BOS,NBA,CHI,NBA,3,0
324,1986,КФП,L,DET,NBA,WSB,NBA,3,0
326,1986,КФП,L,MIL,NBA,PHI,NBA,3,2
327,1986,СФК,М,DET,NBA,ATL,NBA,4,1
330,1986,КФП,L,LAL,NBA,DEN,NBA,3,0
331,1986,КФП,L,HOU,NBA,POR,NBA,3,1
334,1986,СФК,М,LAL,NBA,GSW,NBA,4,1
335,1986,СФК,М,SEA,NBA,HOU,NBA,4,2
336,1987,CF,Н,DET,NBA,BOS,NBA,4,2
337,1987,КФП,L,BOS,NBA,NYK,NBA,3,1
338,1987,КФП,L,ATL,NBA,MIL,NBA,3,2
340,1987,КФП,L,DET,NBA,WSB,NBA,3,2
341,1987,СФК,М,DET,NBA,CHI,NBA,4,1
345,1987,КФП,L,LAL,NBA,SAS,NBA,3,0
346,1987,КФП,L,DAL,NBA,HOU,NBA,3,1
347,1987,КФП,L,UTA,NBA,POR,NBA,3,1
348,1987,КФП,L,DEN,NBA,SEA,NBA,3,2
351,1988,CF,Н,DET,NBA,CHI,NBA,4,2
353,1988,КФП,L,NYK,NBA,PHI,NBA,3,0
357,1988,СФК,М,CHI,NBA,NYK,NBA,4,2
360,1988,КФП,L,LAL,NBA,POR,NBA,3,0
362,1988,КФП,L,SEA,NBA,HOU,NBA,3,1
363,1988,СФК,М,LAL,NBA,SEA,NBA,4,0
364,1988,СФК,М,PHO,NBA,GSW,NBA,4,1
365,1989,CF,Н,DET,NBA,CHI,NBA,4,3
366,1989,КФП,L,DET,NBA,IND,NBA,3,0
372,1989,F,O,DET,NBA,POR,NBA,4,1
374,1989,КФП,L,POR,NBA,DAL,NBA,3,0
375,1989,КФП,L,SAS,NBA,DEN,NBA,3,0
378,1989,СФК,М,PHO,NBA,LAL,NBA,4,1
381,1990,КФП,L,CHI,NBA,NYK,NBA,3,0
382,1990,КФП,L,PHI,NBA,MIL,NBA,3,0
383,1990,КФП,L,BOS,NBA,IND,NBA,3,2
384,1990,КФП,L,DET,NBA,ATL,NBA,3,2
385,1990,СФК,М,CHI,NBA,PHI,NBA,4,1
386,1990,СФК,М,DET,NBA,BOS,NBA,4,2
388,1990,CF,Н,LAL,NBA,POR,NBA,4,2
389,1990,КФП,L,LAL,NBA,HOU,NBA,3,0
391,1990,КФП,L,UTA,NBA,PHO,NBA,3,1
392,1990,КФП,L,POR,NBA,SEA,NBA,3,2
393,1990,СФК,М,LAL,NBA,GSW,NBA,4,1
395,1991,CF,Н,CHI,NBA,CLE,NBA,4,2
397,1991,КФП,L,CHI,NBA,MIA,NBA,3,0
399,1991,КФП,L,NYK,NBA,DET,NBA,3,2
400,1991,СФК,М,CHI,NBA,NYK,NBA,4,3
402,1991,F,O,CHI,NBA,POR,NBA,4,2
404,1991,КФП,L,PHO,NBA,SAS,NBA,3,0
406,1991,КФП,L,SEA,NBA,GSW,NBA,3,1
409,1991,СФК,М,UTA,NBA,SEA,NBA,4,1
410,1992,CF,Н,CHI,NBA,NYK,NBA,4,2
411,1992,КФП,L,CHI,NBA,ATL,NBA,3,0
414,1992,КФП,L,CLE,NBA,NJN,NBA,3,2
415,1992,СФК,М,CHI,NBA,CLE,NBA,4,0
416,1992,СФК,М,NYK,NBA,CHH,NBA,4,1
419,1992,КФП,L,SAS,NBA,POR,NBA,3,1
423,1992,СФК,М,PHO,NBA,SAS,NBA,4,2
424,1992,СФК,М,SEA,NBA,HOU,NBA,4,3
425,1993,CF,Н,NYK,NBA,IND,NBA,4,3
427,1993,КФП,L,IND,NBA,ORL,NBA,3,0
429,1993,КФП,L,ATL,NBA,MIA,NBA,3,2
431,1993,СФК,М,NYK,NBA,CHI,NBA,4,3
432,1993,F,O,HOU,NBA,NYK,NBA,4,3
438,1993,СФК,М,HOU,NBA,PHO,NBA,4,3
442,1994,КФП,L,CHI,NBA,CHH,NBA,3,1
443,1994,КФП,L,NYK,NBA,CLE,NBA,3,1
444,1994,КФП,L,ORL,NBA,BOS,NBA,3,1
445,1994,СФК,М,ORL,NBA,CHI,NBA,4,2
448,1994,CF,Н,HOU,NBA,SAS,NBA,4,2
450,1994,КФП,L,SAS,NBA,DEN,NBA,3,0
453,1994,СФК,М,SAS,NBA,LAL,NBA,4,2
454,1994,СФК,М,HOU,NBA,PHO,NBA,4,3
456,1995,КФП,L,CHI,NBA,MIA,NBA,3,0
459,1995,КФП,L,ATL,NBA,IND,NBA,3,2
460,1995,СФК,М,CHI,NBA,NYK,NBA,4,1
461,1995,СФК,М,ORL,NBA,ATL,NBA,4,1
462,1995,F,O,CHI,NBA,SEA,NBA,4,2
464,1995,КФП,L,HOU,NBA,LAL,NBA,3,1
466,1995,КФП,L,SEA,NBA,SAC,NBA,3,1
467,1995,КФП,L,UTA,NBA,POR,NBA,3,2
468,1995,СФК,М,SEA,NBA,HOU,NBA,4,0
472,1996,КФП,L,NYK,NBA,CHH,NBA,3,0
473,1996,КФП,L,ATL,NBA,DET,NBA,3,2
476,1996,СФК,М,MIA,NBA,NYK,NBA,4,3
478,1996,CF,Н,UTA,NBA,HOU,NBA,4,2
479,1996,КФП,L,HOU,NBA,MIN,NBA,3,0
481,1996,КФП,L,LAL,NBA,POR,NBA,3,1
482,1996,КФП,L,SEA,NBA,PHO,NBA,3,2
484,1996,СФК,М,HOU,NBA,SEA,NBA,4,3
485,1997,CF,Н,CHI,NBA,IND,NBA,4,3
487,1997,КФП,L,CHH,NBA,ATL,NBA,3,1
489,1997,КФП,L,NYK,NBA,MIA,NBA,3,2
490,1997,СФК,М,CHI,NBA,CHH,NBA,4,1
493,1997,CF,Н,UTA,NBA,LAL,NBA,4,0
495,1997,КФП,L,SAS,NBA,PHO,NBA,3,1
496,1997,КФП,L,SEA,NBA,MIN,NBA,3,2
497,1997,КФП,L,UTA,NBA,HOU,NBA,3,2
499,1997,СФК,М,UTA,NBA,SAS,NBA,4,1
500,1998,CF,Н,NYK,NBA,IND,NBA,4,2
503,1998,КФП,L,ATL,NBA,DET,NBA,3,2
504,1998,КФП,L,NYK,NBA,MIA,NBA,3,2
505,1998,СФК,М,IND,NBA,PHI,NBA,4,0
508,1998,CF,Н,SAS,NBA,POR,NBA,4,0
511,1998,КФП,L,SAS,NBA,MIN,NBA,3,1
513,1998,СФК,М,SAS,NBA,LAL,NBA,4,0
514,1998,СФК,М,POR,NBA,UTA,NBA,4,2
517,1999,КФП,L,NYK,NBA,TOR,NBA,3,0
520,1999,СФК,М,IND,NBA,PHI,NBA,4,2
521,1999,СФК,М,NYK,NBA,MIA,NBA,4,3
527,1999,КФП,L,UTA,NBA,SEA,NBA,3,2
528,1999,СФК,М,LAL,NBA,PHO,NBA,4,1
529,1999,СФК,М,POR,NBA,UTA,NBA,4,1
530,2000,CF,Н,PHI,NBA,MIL,NBA,4,3
534,2000,КФП,L,TOR,NBA,NYK,NBA,3,2
535,2000,СФК,М,MIL,NBA,CHH,NBA,4,3
538,2000,CF,Н,LAL,NBA,SAS,NBA,4,0
539,2000,КФП,L,LAL,NBA,POR,NBA,3,0
540,2000,КФП,L,SAC,NBA,PHO,NBA,3,1
541,2000,КФП,L,SAS,NBA,MIN,NBA,3,1
542,2000,КФП,L,DAL,NBA,UTA,NBA,3,2
544,2000,СФК,М,SAS,NBA,DAL,NBA,4,1
545,2001,CF,Н,NJN,NBA,BOS,NBA,4,2
546,2001,КФП,L,CHH,NBA,ORL,NBA,3,1
548,2001,КФП,L,DET,NBA,TOR,NBA,3,2
549,2001,КФП,L,NJN,NBA,IND,NBA,3,2
554,2001,КФП,L,DAL,NBA,MIN,NBA,3,0
557,2001,КФП,L,SAS,NBA,SEA,NBA,3,2
558,2001,СФК,М,LAL,NBA,SAS,NBA,4,1
559,2001,СФК,М,SAC,NBA,DAL,NBA,4,1
560,2002,CF,Н,NJN,NBA,DET,NBA,4,0
563,2002,КФП,L,PHI,NBA,NOH,NBA,4,2
565,2002,СФК,М,NJN,NBA,BOS,NBA,4,0
567,2002,F,O,SAS,NBA,NJN,NBA,4,2
569,2002,КФП,L,SAC,NBA,UTA,NBA,4,1
570,2002,КФП,L,LAL,NBA,MIN,NBA,4,2
571,2002,КФП,L,SAS,NBA,PHO,NBA,4,2
573,2002,СФК,М,SAS,NBA,LAL,NBA,4,2
574,2002,СФК,М,DAL,NBA,SAC,NBA,4,3
575,2003,CF,Н,DET,NBA,IND,NBA,4,2
578,2003,КФП,L,DET,NBA,MIL,NBA,4,1
580,2003,СФК,М,IND,NBA,MIA,NBA,4,2
583,2003,CF,Н,LAL,NBA,MIN,NBA,4,2
584,2003,КФП,L,SAS,NBA,MEM,NBA,4,0
586,2003,КФП,L,MIN,NBA,DEN,NBA,4,1
589,2003,СФК,М,MIN,NBA,SAC,NBA,4,3
590,2004,CF,Н,DET,NBA,MIA,NBA,4,3
591,2004,КФП,L,MIA,NBA,NJN,NBA,4,0
593,2004,КФП,L,WAS,NBA,CHI,NBA,4,2
597,2004,F,O,SAS,NBA,DET,NBA,4,3
601,2004,КФП,L,SEA,NBA,SAC,NBA,4,1
602,2004,КФП,L,DAL,NBA,HOU,NBA,4,3
605,2005,CF,Н,MIA,NBA,DET,NBA,4,2
606,2005,КФП,L,DET,NBA,MIL,NBA,4,1
607,2005,КФП,L,CLE,NBA,WAS,NBA,4,2
608,2005,КФП,L,MIA,NBA,CHI,NBA,4,2
609,2005,КФП,L,NJN,NBA,IND,NBA,4,2
610,2005,СФК,М,MIA,NBA,NJN,NBA,4,1
611,2005,СФК,М,DET,NBA,CLE,NBA,4,3
613,2005,CF,Н,DAL,NBA,PHO,NBA,4,2
614,2005,КФП,L,DAL,NBA,MEM,NBA,4,0
615,2005,КФП,L,LAC,NBA,DEN,NBA,4,1
616,2005,КФП,L,SAS,NBA,SAC,NBA,4,2
617,2005,КФП,L,PHO,NBA,LAL,NBA,4,3
618,2005,СФК,М,DAL,NBA,SAS,NBA,4,3
619,2005,СФК,М,PHO,NBA,LAC,NBA,4,3
621,2006,КФП,L,CHI,NBA,MIA,NBA,4,0
624,2006,КФП,L,NJN,NBA,TOR,NBA,4,2
628,2006,CF,Н,SAS,NBA,UTA,NBA,4,1
629,2006,КФП,L,PHO,NBA,LAL,NBA,4,1
630,2006,КФП,L,SAS,NBA,DEN,NBA,4,1
631,2006,КФП,L,GSW,NBA,DAL,NBA,4,2
632,2006,КФП,L,UTA,NBA,HOU,NBA,4,3
633,2006,СФК,М,UTA,NBA,GSW,NBA,4,1
634,2006,СФК,М,SAS,NBA,PHO,NBA,4,2
637,2007,КФП,L,CLE,NBA,WAS,NBA,4,2
639,2007,КФП,L,BOS,NBA,ATL,NBA,4,3
641,2007,СФК,М,BOS,NBA,CLE,NBA,4,3
643,2007,CF,Н,LAL,NBA,SAS,NBA,4,1
644,2007,КФП,L,LAL,NBA,DEN,NBA,4,0
649,2007,СФК,М,SAS,NBA,NOH,NBA,4,3
652,2008,КФП,L,ORL,NBA,PHI,NBA,4,2
653,2008,КФП,L,ATL,NBA,MIA,NBA,4,3
654,2008,КФП,L,BOS,NBA,CHI,NBA,4,3
655,2008,СФК,М,CLE,NBA,ATL,NBA,4,0
658,2008,CF,Н,LAL,NBA,DEN,NBA,4,2
659,2008,КФП,L,DAL,NBA,SAS,NBA,4,1
661,2008,КФП,L,LAL,NBA,UTA,NBA,4,1
662,2008,КФП,L,HOU,NBA,POR,NBA,4,2
667,2009,КФП,L,BOS,NBA,MIA,NBA,4,1
669,2009,КФП,L,ATL,NBA,MIL,NBA,4,3
671,2009,СФК,М,BOS,NBA,CLE,NBA,4,2
672,2009,F,O,LAL,NBA,BOS,NBA,4,3
675,2009,КФП,L,PHO,NBA,POR,NBA,4,2
677,2009,КФП,L,UTA,NBA,DEN,NBA,4,2
678,2009,СФК,М,LAL,NBA,UTA,NBA,4,0
679,2009,СФК,М,PHO,NBA,SAS,NBA,4,0
680,2010,CF,Н,MIA,NBA,CHI,NBA,4,1
683,2010,КФП,L,MIA,NBA,PHI,NBA,4,1
685,2010,СФК,М,MIA,NBA,BOS,NBA,4,1
686,2010,СФК,М,CHI,NBA,ATL,NBA,4,2
687,2010,F,O,DAL,NBA,MIA,NBA,4,2
688,2010,CF,Н,DAL,NBA,OKC,NBA,4,1
689,2010,КФП,L,OKC,NBA,DEN,NBA,4,1
690,2010,КФП,L,DAL,NBA,POR,NBA,4,2
693,2010,СФК,М,DAL,NBA,LAL,NBA,4,0
694,2010,СФК,М,OKC,NBA,MEM,NBA,4,3
695,2011,CF,Н,MIA,NBA,BOS,NBA,4,3
698,2011,КФП,L,BOS,NBA,ATL,NBA,4,2
700,2011,СФК,М,MIA,NBA,IND,NBA,4,2
701,2011,СФК,М,BOS,NBA,PHI,NBA,4,3
703,2011,CF,Н,OKC,NBA,SAS,NBA,4,2
704,2011,КФП,L,OKC,NBA,DAL,NBA,4,0
705,2011,КФП,L,SAS,NBA,UTA,NBA,4,0
706,2011,КФП,L,LAC,NBA,MEM,NBA,4,3
707,2011,КФП,L,LAL,NBA,DEN,NBA,4,3
708,2011,СФК,М,SAS,NBA,LAC,NBA,4,0
709,2011,СФК,М,OKC,NBA,LAL,NBA,4,1
711,1986,F,O,LAL,NBA,BOS,NBA,4,2
712,1988,F,O,DET,NBA,LAL,NBA,4,0
714,1967,DF,C,PTP,ABA,MNM,ABA,4,1
715,1967,DF,C,NOB,ABA,DLC,ABA,4,1
716,1967,DSF,B,MNM,ABA,KEN,ABA,3,2
721,1968,DF,C,INA,ABA,MMF,ABA,4,1
722,1968,DF,C,OAK,ABA,NOB,ABA,4,0
723,1968,DSF,B,INA,ABA,KEN,ABA,4,3
724,1968,DSF,B,MMF,ABA,MNP,ABA,4,3
726,1968,DSF,B,OAK,ABA,DNR,ABA,4,3
727,1969,F,D,INA,ABA,LAS,ABA,4,2
729,1969,DF,C,LAS,ABA,DNR,ABA,4,1
733,1969,DSF,B,LAS,ABA,DLC,ABA,4,2
735,1970,DF,C,KEN,ABA,VIR,ABA,4,2
737,1970,DSF,B,KEN,ABA,FLO,ABA,4,2
738,1970,DSF,B,VIR,ABA,NYA,ABA,4,2
740,1970,DSF,B,UTS,ABA,TEX,ABA,4,0
741,1970,DT,A,TEX,ABA,DNR,ABA,1,0
743,1971,DF,C,NYA,ABA,VIR,ABA,4,3
745,1971,DSF,B,NYA,ABA,KEN,ABA,4,2
746,1971,DSF,B,VIR,ABA,FLO,ABA,4,0
747,1971,DSF,B,INA,ABA,DNR,ABA,4,3
748,1971,DSF,B,UTS,ABA,DLC,ABA,4,0
750,1972,DF,C,KEN,ABA,CAR,ABA,4,3
751,1972,DF,C,INA,ABA,UTS,ABA,4,2
752,1972,DSF,B,CAR,ABA,NYA,ABA,4,1
754,1972,DSF,B,INA,ABA,DNR,ABA,4,1
755,1972,DSF,B,UTS,ABA,SDA,ABA,4,0
756,1973,F,D,NYA,ABA,UTS,ABA,4,1
757,1973,DF,C,NYA,ABA,KEN,ABA,4,0
759,1973,DSF,B,KEN,ABA,CAR,ABA,4,0
761,1973,DSF,B,INA,ABA,SAA,ABA,4,3
764,1974,F,D,KEN,ABA,INA,ABA,4,1
765,1974,DF,C,KEN,ABA,SSL,ABA,4,1
767,1974,DSF,B,KEN,ABA,MMS,ABA,4,1
768,1974,DSF,B,SSL,ABA,NYA,ABA,4,1
770,1974,DSF,B,INA,ABA,SAA,ABA,4,2
771,1974,DT,A,KEN,ABA,NYA,ABA,1,0
773,1975,SF,C,DNA,ABA,KEN,ABA,4,3
774,1975,SF,C,NYA,ABA,SAA,ABA,4,3
775,1975,ФР,B,KEN,ABA,INA,ABA,2,1
