constructorid,constructorref,name,nationality,url
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
40,lambo,Lambo,Italian,http://en.wikipedia.org/wiki/Modena_(racing_team)
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
58,shadow,Shadow,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
188,mclaren-seren,McLaren-Serenissima,British,http://en.wikipedia.org/wiki/Team_McLaren
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
38,moda,Andrea Moda,Italian,http://en.wikipedia.org/wiki/Andrea_Moda_Formula
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
177,lotus-borgward,Lotus-Borgward,British,http://en.wikipedia.org/wiki/Team_Lotus
198,mclaren-alfa_romeo,McLaren-Alfa Romeo,British,http://en.wikipedia.org/wiki/McLaren_(racing)
91,shannon,Shannon,British,http://en.wikipedia.org/wiki/Shannon_(Formula_One)
71,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
122,sutton,Sutton,American,http://en.wikipedia.org/wiki/Sutton_(constructor)
121,elder,Elder,American,http://en.wikipedia.org/wiki/Elder_(constructor)
169,cooper-borgward,Cooper-Borgward,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
158,rae,Rae,American,http://en.wikipedia.org/wiki/Rae_(motorsport)
85,bellasi,Bellasi,Swiss,http://en.wikipedia.org/wiki/Bellasi
153,cisitalia,Cisitalia,Italian,http://en.wikipedia.org/wiki/Cisitalia
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
112,meskowski,Meskowski,American,http://en.wikipedia.org/wiki/Meskowski
