film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
511,ЛАРЕНЦ ЛОВЕ,"Фанкидная нить о администраторе базы данных и сумасшедшей корове, которая должна преследовать жениха в Берлине.",2006,1,,7,0.99,175,23.99,НЕ-17,"Комментарии, удаленные сцены, за кадром",15.02.2006 04:03
530,Лорд Аризона,"Действие с фрисби и кондитером, преследующим крокодила на джете",2006,1,,5,2.99,108,27.99,13+,Кемперы,15.02.2006 04:03
542,Люсть лок,"Фантазийное панорама охотника и стоматолога, которые должны встретиться с тайным агентом в Сахаре.",2006,1,,3,2.99,52,28.99,"Добро пожаловать в Coral, ваш искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?","Трейлеры, комментарии, закадровые сцены",15.02.2006 04:03
549,Магнолия Форрестер,"""Мост через Миссисипи: Композитор и исследователь в Новом Орлеане""",2006,1,,4,0.99,171,28.99,13+,"Трейлеры, комментарии, удаленные сцены",15.02.2006 04:03
574,ПЛЕЧЬ ВАННУЮЩИЙ ВАРВЫ,Тавристическое отражение мужа и атака акулы на пасечника в монастыре,2006,1,,3,0.99,86,19.99,"Добро пожаловать в Coral, ваш искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?","Трейлеры, Удалённые сцены",15.02.2006 04:03
579,МИНДЗ ТРУЭMAN,"Тщательный узел безумного ученого и крокодила, который должен перехитрить администратора базы данных в монастыре",2006,1,,3,4.99,149,22.99,13+,"Удалённые сцены, закадровые кадры",15.02.2006 04:03
586,Мокинг버드 Голливуд,"Уютная панорама человека и машины, которая должна погрузить композитора в Берлине",2006,1,,4,0.99,60,27.99,PG,За кадром,15.02.2006 04:03
594,Монтезума-Комманд,"Бесцельная отражающая весть официантки и повара, которые должны сразиться с кем-то в плотинном каноэ.",2006,1,,6,0.99,126,22.99,НЕ-17,Кемперы,15.02.2006 04:03
659,Гражданин Парк,"Дорогой мой,

Я пишу тебе это письмо, зная, что мы столкнулись с трудностями в нашем браке. Я понимаю, что мое поведение могло причинить боль и разочарование. Но я хочу, чтобы ты знал, что моя любовь к тебе не угасла.

Как знаешь, мой род деятельности требует от меня сильной физической силы и выносливости. Я всегда был гордым и смелым бойцом на ринге. Но когда мы начали сталкиваться с проблемами в нашей супружеской жизни, я начал вкладывать свою энергию и страсть в тренировки еще усерднее.

Ты знаешь, как я люблю ринг и как он дает мне свободу самовыражения. Я нашел в боях способ снять напряжение и справиться со своими эмоциями. Но я понимаю, что это могло беспокоить тебя и вызывать у тебя ревность.

Я хочу извиниться за свои вспышки гнева и за то, что иногда был слишком поглощен своим делом. Я знаю, что мое поведение могло причинить тебе боль, и я искренне сожалею об этом. Ты всегда была моим опорным пунктом и источником силы, и я не хотел причинять тебе боль своими действиями.

Теперь, когда мы столкнулись с трудностями в нашем браке, я хочу сделать все возможное, чтобы исправить ситуацию. Я готов работать над нашими отношениями и найти компромисс, который устроит нас обоих. Я люблю тебя и хочу, чтобы ты была счастлива.

Давай поговорим и обсудим наши проблемы открыто и честно. Я обещаю выслушать твои опасения и постараться понять твое положение. Вместе мы сможем преодолеть эти трудности и сделать наш брак еще более крепким.

Я люблю тебя, мой дорогой. Я надеюсь, что ты также будешь работать над нашей супружеской жизнью и вместе мы сможем создать гармонию и любовь, которых мы заслуживаем.

С любовью,

Твой муж",2006,1,,3,4.99,109,14.99,13+,"Трейлеры, Удалённые сцены",15.02.2006 04:03
664,Патриот Роман,"Тавтология истории о роботе и администраторе базы данных, который должен бросить вызов астронавту в Калифорнии:

""Было раннее утро в Лос-Анджелесе, Калифорния. Робот, известный как Р-17, стоял на тротуаре, глядя на огромный небоскреб, возвышающийся над городом. Он был создан с одной целью: помочь администратору базы данных, А-23, в его миссии по спасению вселенной. Но теперь он столкнулся с непредвиденным препятствием - астронавтом, известным как К-96, который также был в Калифорнии по делам.

Р-17 почувствовал, что его миссия становится все более запутанной. Он должен было помочь А-23, но теперь ему нужно было бросить вызов К-96, который, казалось, был таким же искусным, как и он сам. Робот чувствовал, что это будет непростая задача, но он был полон решимости победить.

К-96, одетый в космический костюм, появился из лифта небоскреба. Его глаза блестели от вызову, когда он увидел Р-17. ""Так, маленький робот, ты решил бросить мне вызов? Я слышал о твоих подвигах, но твое время истекло"", - сказал К-96 с уверенной улыбкой.

Р-17 не дрогнул. ""Я здесь, чтобы доказать свою ценность, астронавт К-96. Моя программа была разработана для решения самых сложных задач. Я готов к любому испытанию, которое вы можете предложить"", - ответил он с твердым голосом.

К-96 рассмеялся, его смех эхом отозвался в огромном зале. ""О, ты смелый, маленький друг. Но я не тот, с кем стоит спорить. Давай сделаем это интересно. Я предлагаю соревнование. Если ты победишь меня в нем, я уступлю свою позицию администрирования базы данных. Но если я выиграю, ты должен будешь служить мне по приказанию"", - сказал К-96, натягивая перчатки.

Р-17 почувствовал волнение, но его решимость не поколебалась. ""Я принимаю твой вызов, астронавт К-96. Я покажу тебе, на что способен. Поехали!"" - воскликнул он, готовый к любому испытанию.

Соревнование началось, и Р-17 показал невероятные способности. Он манипулировал данными с невероятной скоростью, решая сложные математические задачи, которые оставили К-96 далеко позади. Но астронавт был опытным бойцом, и он нашел слабое место в системе Р-17...",2006,1,,6,2.99,65,12.99,PG,"Трейлеры, Удалённые сцены",15.02.2006 04:03
697,Основное стекло,"Фатальный документальный фильм о кондитерском и поваре, которые должны построить собаку в канадских Скалистых горах.",2006,1,,7,0.99,53,16.99,"Добро пожаловать в Coral, ваш искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?","Трейлеры, удаленные сцены, за кадром",15.02.2006 04:03
707,Квесто Муссолини,"Фатальная драма мужа и сумоистского борца, которые должны сразиться с кондитером в шаровом заводе",2006,1,,5,2.99,177,29.99,R,За кадром,15.02.2006 04:03
717,Трейдинг задним числом,"Апрельского рассвет над Тбілисом озарившись,
Психолог-криминалист и секретный агент,
В тишине ночной, под лунным сияньем,
Он должен был покорить повара-кондитера.

В тени великолепных зданий旧都会，
Где тайны и интриги переплетались,
В их глазах отражалась страсть и отвага,
И они были готовы к предстоящему испытанию.

Он - мастер маскировки, уменяющий исчезать,
Она - эксперт по человеческой психике,
Вместе они были непобедимой командой,
Готовой решить любую криминальную загадку.

Но кондитер, мастер десертов и сладостей,
 היה храбрым и таинственным,
Он защищал свои секреты как крепость,
И только их упорство могло привести к успеху.

Под закатом, когда город погружался в тишину,
Они начали свой опасный танец,
Каждый шаг был расчетливым маневром,
Каждое слово - частью игры.

В запутанном лабиринте улиц и переулков,
Они следовали за призраком подмостков,
Их сердца бились в унисон с тайнами города,
А глаза горели неистовым огнем.

Кондитер, как фейерверк вкуса,
Освещал путь своим искусным мастерством,
А агент, как тень ночи,
Тихо кралась к его сердцу.

В конце концов, под сверкающие звезды,
Они столкнулись лицом к лицу,
И в этот момент все стало ясно,
Тайны были раскрыты, а миссия выполнена.

Эта история о смелости и отваге,
Где криминалист и агент победили,
Остается в памяти как вдохновляющее отражение,
Сила человеческой воли и мастерства.",2006,1,,6,0.99,97,23.99,НЕ-17,"Трейлеры, комментарии, удаленные сцены",15.02.2006 04:03
732,Кольца-разрушители сердец,"Удивительная история сумоиста и лодки, которые должны завоевать повара в Новом Орлеане.",2006,1,,5,0.99,58,17.99,"Добро пожаловать в Coral, ваш искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?","Трейлеры, комментарии, закадровые сцены",15.02.2006 04:03
748,РУГРАТС ШЕКСПИАР,"Трогательная сага о крокодиле и крокодиле, которые должны найти технического писателя в Нигерии.",2006,1,,4,0.99,109,16.99,13+,"Трейлеры, комментарии, удаленные сцены, закадровые кадры",15.02.2006 04:03
793,СХРУНЕННЫЙ БОГ,"Фатальная характеристика персонажа о официантке и техническом писателе, которые должны сражаться с охотником в воздушном шаре.",2006,1,,6,2.99,139,14.99,R,"Трейлеры, удаленные сцены, за кадром",15.02.2006 04:03
794,СЕЛЬСКОЕ ТОРГОВЛЕЦЫЙ РУКИНОЕ САДОВОЕ ХОЗЯЙСТВО,"Странный обзор: крокодил и женохват в канадских Скалистых горах, где должна встретиться феминистка.",2006,1,,5,0.99,52,28.99,"Добро пожаловать в Coral, ваш искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?","Удалённые сцены, закадровые кадры",15.02.2006 04:03
823,Южный Вайт,"А удивительный документальный фильм о машине и роботе, которые должны сбежать от лесоруба в заброшенном парке развлечений.",2006,1,,4,2.99,143,21.99,R,"Комментарии, За кадром",15.02.2006 04:03
825,Спеакаси дате,"Недорогой драме о судебно-психиатрическом враче и автомобиле, которые должны спасти мужчину в маньхэттенском пентхаусе.",2006,1,,6,2.99,165,22.99,13+,"Удалённые сцены, закадровые кадры",15.02.2006 04:03
838,АСТРАДНЯЩИЙ ПРИНЦИП,"Трогательная демонстрация пионера и официанта, который должен погнаться за машиной в Калифорнии",2006,1,,5,4.99,112,25.99,R,"Трейлеры, Удалённые сцены",15.02.2006 04:03
850,"**Загадочное письмо** 

Джон, дорогой,

Я пишу тебе это письмо, чтобы поделиться с тобой загадочной историей, которая произошла со мной недавно. Это странное событие, которое до сих пор не может вывести из моего разума.

Однажды, возвращаясь домой после долгого дня на работе, я заметил таинственную фигуру, стоящую под древним деревом в конце своего алтаря. Фигура была одета во все черное, и ее лицо скрывала тень капюшона. Я почувствовал странное покалывание в спине и, несмотря на свое нежелание, почувствовал себя вынужденным приблизиться.

Фигура подняла голову и, на мое изумление, заговорила. Голос был глубоким и мелодичным, но при этом таинственным, как будто он пробудился от долгого сна. ""Я ждал тебя, Джон"", - сказал голос. ""Ты должен ответить на мой вызов"".

Я был ошеломлен и напуган, но в то же время почувствовал странное чувство любопытства. ""Кто вы? И какой вызов?"" - спросил я, пытаясь скрыть дрожь в голосе.

Фигура улыбнулась, и в ее глазах блеснул странный свет. ""Я - хранитель ancient тайны. Эта тайна связана с тобой и твоим прошлым. Ты должен прийти со мной в древнее место, где будет раскрыта правда"".

Перед тем, как я смог что-либо ответить, фигура исчезла, как будто ее и не было. Я стоял, пытаясь понять, был ли это сон или реальность. Но что-то внутри меня подсказывало, что это было чем-то гораздо более глубоким и таинственным.

На следующее утро я начал искать подсказки о том, кто мог бы отправить мне такое письмо. И тогда я обнаружил древнюю карту, спрятанную в тайнике моего деда. Карта вела к заброшенному замку за городом...

Джон решил последовать за загадочной фигурой и отправиться в замок на карте. Он не знал, что ждет его впереди, но был готов раскрыть тайну своего прошлого.

Конец части 1","А скучная сага о мальчике и коте, которые должны потопить зубного врача в заброшенной шахте",2006,1,,7,0.99,163,27.99,R,"Трейлеры, позади камеры",15.02.2006 04:03
869,Подозреваемые квиллз,"Дорогой друг,

Сегодня я хочу рассказать тебе о невероятном приключении, в котором оказался наш любимый пионер - смелый и отважный человек по имени Иван. Он столкнулся с невероятным испытанием, которое поставило его жизнь под угрозу, и теперь он должен сражаться за свое выживание в темных и опасных водах Манхэттена.

Иван, наш бесстрашный искатель приключений, всегда был готов к вызовам и неизвестному. Однажды вечером, когда он гулял вдоль реки в Манхэттене, он заметил странную фигуру, скользящую по воде. Это был большой крокодил, чье присутствие было ощущаемо даже на расстоянии. Иван, не задумываясь, прыгнул в воду, чтобы спасти этого таинственного создания, которое, как оказалось, было раненым и потерявшим свой путь.

Крокодил, оказавшись в безопасности, проявил удивительную благодарность к Івану. Он рассказал своему спасителю о своей трагической судьбе: он был вынужден покинуть свою родную землю из-за конфликтов и искать новый дом в этом чужом городе. Иван, движимый состраданием, решил помочь крокодилу обрести новую жизнь.

Вместе они отправились в путешествие по узким переулкам и темным улицам Манхэттена. Они столкнулись с множеством препятствий и опасностей, но их дружба и взаимная поддержка помогли им преодолеть все трудности. Иван показал крокодилу красоты города, и они стали неотделимыми друзьями.

Но судьба приготовила для них еще одно испытание. Один из местных жителей, завидующий их тесной связи, решил уничтожить их дружбу. Он шел за ними, готовый в любой момент напасть. Иван, используя свою находчивость, сумел избежать этой ловушки, но крокодил не так удачлив. Он был схвачен и заперт в темной и влажной подставке, где его ждали ужасные условия.

Иван был опустошен, узнав о положении своего друга. Он решил, что должен спасти крокодила, невзирая на опасности. С помощью нескольких доверенных друзей он разработал план побега. Они пробрались в здание, где держали крокодила, и с помощью Ивана, который знал все хитрости города, они смогли освободить своего друга.

Но история не закончилась здесь. Иван и крокодил столкнулись с еще одним препятствием - человеком, который был готов на все, чтобы отделиться от них и оставить крокодила в покое. Он был готов убить их обоих, но Иван, используя свою смекалку, сумел обезвредить его и спасти жизнь крокодила.

В конце концов, Иван и его друг-крокодил нашли убежище в уютном месте за пределами города. Они обрели мир и начали новую жизнь, где они могли быть собой и наслаждаться свободой. Их дружба стала легендой среди тех, кто знал их историю.

И так, мой дорогой друг, история Ивана, смелого пионера, и его друга-крокодила показала нам силу дружбы, сострадания и смелости перед лицом трудностей. Их приключения научили нас тому, что даже в темных и опасных местах можно найти свет и надежду.

Да будет их дружба вечной и вдохновляющей для всех нас!",2006,1,,4,2.99,47,22.99,PG,Кемперы,15.02.2006 04:03
911,Трип Ньютон,"Фантазированный портрет лесоруба и машины, которые должны найти кота в заброшенном парке развлечений.",2006,1,,7,4.99,64,14.99,13+,"Комментарии, Удаленные Сцены",15.02.2006 04:03
915,Труман сходит с ума,"Письмо о захватывающем приключении лося и мальчика, которые должны встретиться с администратором базы данных в монастыре.",2006,1,,7,4.99,92,9.99,"Добро пожаловать в Coral, ваш искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?","Трейлеры, Комментарии",15.02.2006 04:03
