orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10611,WOLZA,6,1997-07-25T00:00:00,1997-08-22T00:00:00,1997-08-01T00:00:00,2,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10612,SAVEA,1,1997-07-28T00:00:00,1997-08-25T00:00:00,1997-08-01T00:00:00,2,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10616,GREAL,1,1997-07-31T00:00:00,1997-08-28T00:00:00,1997-08-05T00:00:00,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10627,SAVEA,8,1997-08-11T00:00:00,1997-09-22T00:00:00,1997-08-21T00:00:00,3,107.46,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10645,HANAR,4,1997-08-26T00:00:00,1997-09-23T00:00:00,1997-09-02T00:00:00,1,12.41,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10660,HUNGC,8,1997-09-08T00:00:00,1997-10-06T00:00:00,1997-10-15T00:00:00,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10665,LONEP,1,1997-09-11T00:00:00,1997-10-09T00:00:00,1997-09-17T00:00:00,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10680,OLDWO,1,1997-09-24T00:00:00,1997-10-22T00:00:00,1997-09-26T00:00:00,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10693,WHITC,3,1997-10-06T00:00:00,1997-10-20T00:00:00,1997-10-10T00:00:00,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10696,WHITC,8,1997-10-08T00:00:00,1997-11-19T00:00:00,1997-10-14T00:00:00,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10706,OLDWO,8,1997-10-16T00:00:00,1997-11-13T00:00:00,1997-10-21T00:00:00,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10713,SAVEA,1,1997-10-22T00:00:00,1997-11-19T00:00:00,1997-10-24T00:00:00,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10719,LETSS,8,1997-10-27T00:00:00,1997-11-24T00:00:00,1997-11-05T00:00:00,2,51.44,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10722,SAVEA,8,1997-10-29T00:00:00,1997-12-10T00:00:00,1997-11-04T00:00:00,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10736,HUNGO,9,1997-11-11T00:00:00,1997-12-09T00:00:00,1997-11-21T00:00:00,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10752,NORTS,2,1997-11-24T00:00:00,1997-12-22T00:00:00,1997-11-28T00:00:00,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
10756,SPLIR,8,1997-11-27T00:00:00,1997-12-25T00:00:00,1997-12-02T00:00:00,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10774,FOLKO,4,1997-12-11T00:00:00,1997-12-25T00:00:00,1997-12-12T00:00:00,1,48.2,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10791,FRANK,6,1997-12-23T00:00:00,1998-01-20T00:00:00,1998-01-01T00:00:00,2,16.85,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10859,FRANK,1,1998-01-29T00:00:00,1998-02-26T00:00:00,1998-02-02T00:00:00,2,76.1,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10863,HILAA,4,1998-02-02T00:00:00,1998-03-02T00:00:00,1998-02-17T00:00:00,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10913,QUEEN,4,1998-02-26T00:00:00,1998-03-26T00:00:00,1998-03-04T00:00:00,1,33.05,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10954,LINOD,5,1998-03-17T00:00:00,1998-04-28T00:00:00,1998-03-20T00:00:00,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11025,WARTH,6,1998-04-15T00:00:00,1998-05-13T00:00:00,1998-04-24T00:00:00,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
11028,KOENE,2,1998-04-16T00:00:00,1998-05-14T00:00:00,1998-04-22T00:00:00,1,29.59,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
11060,FRANS,2,1998-04-30T00:00:00,1998-05-28T00:00:00,1998-05-04T00:00:00,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
