playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
bucykjo01,1974,1,BOS,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",78,29,52,81,10,11,9,,0,,4,2,167,3,1,0,1,0,,0,,0,,0,
selante01,1997,1,ANA,NHL,r,73,52,34,86,30,12,10,7,1,1,10,3,268,,,,,,,,,,,,
johnsma03,1999,1,ATL,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",64,2,5,7,144,-11,0,0,0,0,0,0,54,,,,,,,,,,,,
korolcl01,1974,1,CHI,NHL,r,80,27,32,59,27,20,11,,0,,9,2,164,8,3,5,8,8,,2,,0,,0,
hardije01,1988,1,PHI,NHL,r,6,0,0,0,29,1,0,0,0,0,0,0,11,,,,,,,,,,,,
johanca01,1997,1,WAS,NHL,Д,73,15,20,35,30,-11,10,10,1,1,1,2,163,21,2,8,10,16,9,0,4,0,0,0,42
cheveti01,1993,1,DET,NHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",30,0,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
laroupi01,1978,1,MTL,NHL,С,36,9,13,22,4,3,4,,0,,0,0,64,6,1,3,4,0,,0,,0,,1,
bourqra01,1984,1,BOS,NHL,Д,73,20,66,86,53,30,10,,1,,1,0,333,5,0,3,3,4,1,0,,0,,0,15
wilsola02,2000,1,PHO,NHL,r,70,18,13,31,92,3,2,4,0,0,3,1,123,,,,,,,,,,,,
pandoja01,2003,1,NJD,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",82,13,13,26,14,5,1,0,2,0,4,1,140,5,0,0,0,0,0,0,0,0,0,0,4
schutro01,1983,1,PIT,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11,1,3,4,4,0,0,,0,,0,0,13,,,,,,,,,,,,
salmeto01,2003,1,EDM,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",13,0,1,1,4,-1,0,0,0,0,0,0,17,,,,,,,,,,,,
rozsimi01,2005,1,NYR,NHL,Д,82,5,25,30,90,35,3,8,0,1,3,,115,4,0,1,1,8,-2,0,0,0,0,0,5
feathgl01,1995,1,HAR,NHL,Д,68,2,10,12,138,10,0,0,0,0,1,0,62,,,,,,,,,,,,
tealvi01,1973,1,NYI,NHL,r,1,0,0,0,0,1,0,,0,,0,0,4,,,,,,,,,,,,
ungerga01,1979,1,ATF,NHL,С,79,17,16,33,39,2,1,,0,,3,0,170,4,0,3,3,2,,0,,0,,0,
kumpema01,1987,2,WIN,NHL,r,32,4,4,8,19,4,0,0,0,0,0,0,36,4,0,0,0,4,-2,0,0,0,0,0,3
picarno01,1972,1,STL,NHL,Д,16,1,0,1,10,-2,0,,0,,0,0,19,,,,,,,,,,,,
burepa01,2000,1,FLO,NHL,r,82,59,33,92,58,-2,19,9,5,0,8,3,384,,,,,,,,,,,,
volchal01,1999,1,WAS,NHL,r,3,0,0,0,0,-2,0,0,0,0,0,0,1,,,,,,,,,,,,
kaberto01,1998,1,TOR,NHL,Д,57,4,18,22,12,3,0,5,0,1,2,0,71,14,0,3,3,2,0,0,0,0,0,0,14
merriwa01,1975,1,STL,NHL,С,19,7,8,15,0,0,1,,0,,0,0,56,,,,,,,,,,,,
carrobi01,1982,1,NYI,NHL,С,71,1,11,12,24,3,0,,1,,0,0,52,20,1,1,2,2,,0,,1,,0,
vaiveri01,1988,1,CHI,NHL,r,30,12,13,25,60,-5,9,,0,0,1,0,57,,,,,,,,,,,,
cotero01,1972,1,ALB,WHA,Д,60,3,5,8,46,,1,,0,,,,,,,,,,,,,,,,
burmiro01,1930,1,NYA,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
johnsla01,1967,1,LAK,NHL,Д,4,0,0,0,4,-7,0,,0,,0,0,2,,,,,,,,,,,,
vanimed01,1975,1,PHI,NHL,Д,40,0,8,8,60,16,0,,0,,0,0,15,,,,,,,,,,,,
marticr01,1996,1,FLO,NHL,r,1,0,0,0,5,0,0,0,0,0,0,0,1,,,,,,,,,,,,
pavelon01,2008,1,ATL,NHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",12,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
burrsh01,1997,1,SJS,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",42,6,6,12,50,2,0,0,0,0,0,0,63,6,0,0,0,8,-1,0,0,0,0,0,4
conacro01,1938,1,BOS,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",47,26,11,37,12,,,,,,,,,12,6,4,10,12,,,,,,,
seiliri01,1983,1,BUF,NHL,С,78,13,22,35,42,10,0,,3,,0,0,135,3,0,0,0,2,-3,0,,0,,0,2
neckast01,1996,1,OTT,NHL,Д,5,0,0,0,2,2,0,0,0,0,0,0,3,,,,,,,,,,,,
leighmi01,2002,1,CHI,NHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
newtoca01,1974,1,CHC,WHA,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",32,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,
glynnbr01,1993,2,VAN,NHL,Д,16,0,0,0,12,-4,0,0,0,0,0,0,5,17,0,3,3,10,5,0,0,0,1,0,11
chabolo01,1930,1,TOR,NHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",37,0,0,0,0,,,,,,,,,2,0,0,0,0,,,,,,,
kleinll01,1931,1,BOS,NHL,r,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,
tverdol01,1999,1,ANA,NHL,Д,82,15,36,51,30,5,5,14,0,1,5,0,153,,,,,,,,,,,,
orpikbr01,2008,1,PIT,NHL,Д,79,2,17,19,73,10,1,1,0,0,0,,39,24,0,4,4,22,-1,0,0,0,0,0,12
barbebi01,1977,1,PHI,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",80,41,31,72,34,31,8,,4,,9,5,262,12,6,3,9,2,,1,,0,,0,
gilbero01,1976,1,NYR,NHL,r,77,27,48,75,50,-17,7,,0,,2,0,187,,,,,,,,,,,,
wilsori02,1985,1,STL,NHL,Д,32,0,4,4,48,-9,0,,0,,0,0,45,,,,,,,,,,,,
brasape01,1979,2,VAN,NHL,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",48,9,10,19,7,-4,1,,0,,0,1,101,4,1,2,3,0,,0,,0,,1,
preisto01,2003,1,SJS,NHL,Д,69,2,17,19,12,8,2,8,0,0,1,1,89,11,0,1,1,0,0,0,1,0,0,0,7
malonjo01,1921,1,HAM,NHL,С,24,24,7,31,4,,,,,,,,,,,,,,,,,,,,
