playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
abrahch01,,,Кристер,Абрамов,,Кристер,,72,180,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",,5932,abrahch01,,,1974,1976,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",1947,4,8,Швеция,,Умео,,,,,,
abrahth01,,,Томми,Абрамов,,Томми Ульф,,74,185,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11806,5933,abrahth01,1980,1980,1974,1976,Д,1947,4,12,Швеция,,Лександ,,,,,,
achtyge01,,,Гене,Ахтымчук,,Евгений Эдвард,Акки,71,170,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11807,11142,achtyge01,1951,1958,,,С,1932,9,7,Канада,АВ,Ламонт,,,,,,
acombdo01,,,Дуг,Акомб,,Дуглас Рэймонд,,71,165,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11808,10475,acombdo01,1969,1969,,,С,1949,5,15,Канада,ОН,Торонто,,,,,,
actonke01,,,Кейт,Актон,,Кит Эдвард,Вуди,68,170,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",10002,5935,actonke01,1979,1993,,,С,1958,4,15,Канада,ОН,Стуфвилл,,,,,,
adairji01,,,Джим,Адэр,,Джеймс Альберт Джон,,71,180,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",,8323,adairji01,,,1973,1973,С,1948,9,29,Канада,ОН,Броквилль,,,,,,
adamdo01,,,Дуглас,Адам,,Дуглас Патрик,,71,165,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11809,11560,adamdo01,1949,1949,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1923,9,7,Канада,ОН,Торонто,2001,12,24,,,
adamipe01,,,Пётр,Адамик,,,,,,,,,adamipe01,,,1978,1978,,,,,,,,,,,,,
adamlu01,,,Луки,Адам,,,,74,203,,,,adamlu01,2010,2011,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1990,6,18,Канада,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",Сент-Джонс,,,,,,
adamru01,,,Россия,Адам,,Россел Норман,,70,185,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11810,8812,adamru01,1982,1982,,,С,1961,5,5,Канада,ОН,Виндзор,,,,,,
adamsbi01,,,Билл,Адамс,,Вильям,,,,r,,60149,,,,,,r,,,,,,,,,,,,
adamsbr01,,,Брайан,Адамс,,Брайан,,72,185,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",19147,22031,adamsbr01,1999,2000,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1977,3,20,Канада,БЭ,Форт-Сент-Джеймс,,,,,,
,,adamsch01h,Чарльз,Адамс,,Чарльз Фрэнсис,,,,,B196001,,,,,,,,1876,10,18,США,ВТ,Ньюпорт,1947,,,,,
adamscr01,,,Крейг,Адамс,,,,72,200,r,10045,25067,adamscr01,2000,2011,,,r,1977,4,26,"Бруней, Даруссалам",,seria,,,,,,
adamsgr01,,,Грег,Адамс,,Грегори Чарльз,Эдди,73,190,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11811,6236,adamsgr01,1980,1989,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1960,5,31,Канада,БЭ,Дункан,,,,,,
adamsgr02,,,Грег,Адамс,,Грегори Дэрен,Гус/Орёл,75,195,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",10003,6237,adamsgr02,1984,2000,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1963,8,15,Канада,БЭ,Нельсон,,,,,,
adamsja01,adamsja01c,adamsja01h,Джек,Адамс,,Джон Джеймс,Жонглер Джек,69,175,r,P195901,23806,adamsja01,1917,1926,,,С,1895,6,14,Канада,ОН,Форт-Уильям,1968,5,1,,,
adamsjo01,,,Джон,Адамс,,Джон Эллис,Джек,70,163,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11813,5940,adamsjo01,1940,1940,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1920,5,5,Канада,АВ,Калгари,,,,,,
adamsjo02,,,Джон,Адамс,,Джон Маттеу,,72,200,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",18412,6859,adamsjo02,1972,1974,,,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",1946,7,27,Канада,ОН,Порт-Артур,,,,,,
adamske01,,,Кевин,Адамс,,Кевин В.,,73,200,r,14822,6216,adamske01,1997,2007,,,С,1974,10,8,США,ДК,Вашингтон,,,,,,
adamsst01,,,Еда,Адамс,,Стюарт Александр,,70,165,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11814,18927,adamsst01,1929,1932,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1904,10,16,Канада,АВ,Калгари,1978,5,18,Канада,АВ,Калгари
,,adamswe01h,Вестон,Адамс,,Вестон В. (старший),,,,,B197201,,,,,,,,1904,8,9,США,М,Спрингфилд,1973,3,19,,,
adduora01,,,Рей,Добавление,,Реймонд Питер,,69,160,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",,8347,adduora01,,,1973,1977,С,1947,1,21,Канада,ОН,Форт-Уильям,,,,,,
adduori01,,,Рик,Добавление,,Рик Норман,,71,182,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11815,6474,adduori01,1975,1979,1978,1978,С,1955,1,25,Канада,ОН,Форт-Уильям,,,,,,
aebisda01,,,Дэвид,Аебишер,,,,73,185,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",18227,29051,aebisda01,2000,2007,,,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",1978,2,7,Швейцария,,Фрюбург,,,,,,
afanadm01,,,Дмитрий,Афанасьянов,,,,74,209,r,16474,36989,afanadm01,2000,2006,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1980,5,12,Россия,,Архангельск,,,,,,
afflebr01,,,Бру́с,Афлек,,Брюс Роберт,Скрэтч,72,205,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11816,5944,afflebr01,1974,1983,,,Д,1954,5,5,Канада,БЭ,Пентиктон,,,,,,
afinoma01,,,Максим,Афиндогенов,,Максим Сергеевич,,72,191,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",14908,33997,afinoma01,1999,2009,,,r,1979,9,4,Россия,,Москва,,,,,,
,agnewga01c,,Гарри,Агнэ,,,,,,,,5946,agnewga99c,,,,,,1960,5,24,Канада,ОН,Ниагарский водопад,,,,,,
agnewji01,,,Джим,Агнэ,,Джеймс,,73,190,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",10004,5947,agnewji01,1986,1992,,,Д,1966,3,21,Канада,МБ,Делорейн,,,,,,
,,ahearbu01h,Кролик,Аэрн,,Иоанн Ф.,,,,,B197701,,,,,,,,1900,11,19,Ирландия,Графство Уиклоу,,1985,4,11,,,
,,ahearfr01h,Франк,Ахерн,,Т. Франклин,,,,,B196201,,,,,,,,1886,5,10,Канада,ОН,Оттава,1962,11,17,,,
ahearke01,,,Кевин,Ахерн,,Кевин Джозеф,,70,160,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",,8724,ahearke01,,,1972,1972,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1948,6,20,США,М,Милтон,,,,,,
ahernfr01,,,Фред,Ахерн,,Фредерик Винсент (младший),,72,180,r,11817,5948,ahernfr01,1974,1977,,,r,1952,2,12,США,М,Южный Бостон,,,,,,
ahlinru01,,,Руди,Ахлин,,Антони Рудольф,Тони,71,176,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11818,20006,ahlinru01,1937,1937,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1908,12,13,США,МН,Евелет,1976,5,6,,,
ahokase01,,,Сеппо,Ахокайнен,,,,,,,,61215,ahokase01,,,1978,1978,,,,,,,,,,,,,
aholape01,,,Питер,Добрый день! Как я могу вам помочь?,,Питер Кристіан,,75,205,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",10006,5949,aholape01,1991,1993,,,Д,1968,5,14,Финляндия,,Эспоо,,,,,,
ahrench01,,,Крис,Аренс,,Кристофер Альфред,,72,185,r,11819,5950,ahrench01,1972,1977,1977,1977,Д,1952,7,31,США,Калифорния,Сан-Бернардино,,,,,,
aikendo01,,,Дон,Айкен,,Дональд Джон Джудсон,,71,165,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",18413,45791,aikendo01,1957,1957,,,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",1932,1,1,США,М,Арлингтон,,,,,,
ailsbll01,,,Ллойд,Айлсби,,Гарольд Ллойд,,71,194,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11820,11445,ailsbll01,1951,1951,,,Д,1917,5,11,Канада,Скрипт,Лак Пеллиьер,2007,5,8,Канада,Скрипт,Свидер-Кёрен
aitkean01,,,Энди,Айткенхед,,Andrew,Глазговский кряква,69,145,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",18414,20023,aitkean01,1932,1934,,,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь с переводом. Как я могу вам помочь сегодня?",1904,3,6,Шотландия,,Глазго,1968,,,,,
aitkebr01,,,Брад,Аиткен,,Брадли Э.,,74,200,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",10008,5952,aitkebr01,1987,1990,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1967,10,30,Канада,ОН,Скарабей,,,,,,
aitkejo01,,,Джонатхан,Аиткен,,Джонатан Джеймс,,76,230,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11106,19365,aitkejo01,1999,2003,,,Д,1978,5,24,Канада,АВ,Эдмонтон,,,,,,
aivazmi01,,,Мика,Айвазовский,,Мика,,72,195,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",10009,755,aivazmi01,1993,1995,,,С,1969,5,4,Канада,БЭ,Река Пауэлл,,,,,,
alatami01,,,Мика,Алата́ло,,Мика Антеро,,72,202,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",17807,19175,alatami01,1999,2000,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1971,6,11,Финляндия,,Улу,,,,,,
albelto01,,,Томми,Албелин,,Томми,,74,195,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",10014,5955,albelto01,1987,2005,,,Д,1964,5,21,Швеция,,Стокгольм,,,,,,
alberan01,,,Andrew,Альберты,,Эндрю Джеймс,Альбий,76,216,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",20207,56749,alberan01,2005,2011,,,Д,1981,6,30,США,МН,Миннеаполис,,,,,,
albricl01,,,Клинт,Албрайт,,Клинтон Говард,Профессор,74,180,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11821,12127,albricl01,1948,1948,,,С,1926,2,28,Канада,МБ,Виннипег,1999,12,30,,,
aldcoga01,,,Гарри,Альдкорн,,Гарри Уильям,,71,170,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11822,5959,aldcoga01,1956,1960,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1935,3,7,Канада,Скрипт,Шаунавон,,,,,,
aldrike01,,,Кейт,Альдридж,,Кейт,,71,185,r,19426,5961,aldrike01,1999,1999,,,Д,1973,7,20,США,МИ,Детройт,,,,,,
alexaar01,,,Искусство,Александр,,Артур,,65,150,r,11824,18889,alexaar01,1931,1932,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1909,3,2,Канада,Качество,Сент-Жан,1976,,,,,
alexacl01,,,Клайр,Александр,,Клэр Артур,Молочный человек,73,175,r,11823,5962,alexacl01,1974,1977,1978,1978,Д,1945,6,16,Канада,ОН,Коллингвуд,,,,,,
alexeni01,,,Никита,Алексаев,,,,77,227,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",19563,42332,alexeni01,2001,2006,,,r,1981,12,27,Россия,,Мурманск,,,,,,
alfreda01,,,Даниэль,Альфредссон,,Даниэль,Альфи,71,207,r,15153,18514,alfreda01,1995,2011,,,r,1972,12,11,Швеция,,Грумы,,,,,,
aliuak01,,,Аким,Алью,,,,76,225,,,,aliuak01,2011,2011,,,r,1989,4,24,,,,,,,,,
allanje01,,,Джефф,Аллан,,Джеффри,,73,194,r,11826,8377,allanje01,1977,1977,1977,1977,Д,1957,5,17,Канада,ОН,Торонто,,,,,,
,,allanmo01h,Монтугу,Аллан,,Хью Эндрю Монтегю,,,,,B194501,,,,,,,,1860,10,13,Канада,Качество,Монреаль,1951,9,26,,,
allenbo01,,,Бобби,Аллен,,Роберт Пол,,73,215,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",16624,35505,allenbo01,2002,2007,,,Д,1978,11,14,США,М,Уеймут,,,,,,
allenbr01,,,Брайан,Аллен,,,,76,220,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",16626,25877,allenbr01,2000,2011,,,Д,1980,8,21,Канада,ОН,Кингстон,,,,,,
allench01,,,Крис,Аллен,,Кристофер,,74,197,r,11241,20193,allench01,1997,1998,,,Д,1978,5,8,Канада,ОН,Чатам,,,,,,
allenge01,,,Джордж,Аллен,,Джордж Тренхолм,,70,162,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",11825,45,allenge01,1938,1946,,,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",1914,7,27,Канада,NB,Бэйфилд,2000,3,27,Канада,АВ,Красный олень
allenke01,allenke01c,allenke01h,Кейт,Аллен,,Кортни Кит,Бинго,71,190,"Добро пожаловать в «Лабораторию Крутых Трансляций»! Мы готовы перевести для вас любые тексты с английского на русский язык. Просто напишите текст, который нужно перевести, и мы сразу же приступим к работе!",B199201,11406,allenke01,1953,1954,,,Д,1923,8,21,Канада,Скрипт,Саскатун,,,,,,
