playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
gilmoar01,Гилмор,Артис,1972,Восточный,ABA,1,31,10.0,5.0,11.0,16.0,0.0,0.0,2.0,6.0,5.0,8.0,3.0,8.0,4.0,0.0,0.0
dampilo01,Дампьер,Луи,1973,Восточный,ABA,1,23,16.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0
paulch01,Павел,Крис,2008,Запад,NBA,1,29,14.0,1.0,6.0,7.0,14.0,3.0,0.0,1.0,4.0,14.0,7.0,0.0,0.0,1.0,0.0
johnsst03,Джонсон,Жареное,1972,Запад,ABA,1,11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Абдул-Джаббар,Кареем,1969,Восточный,NBA,1,18,10.0,,,11.0,4.0,,,,,8.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1971,Запад,NBA,1,19,12.0,,,7.0,2.0,,,,,10.0,5.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1972,Запад,NBA,1,98,,,,,,,,,,,,,,,
abdulka01,Абдул-Джаббар,Кареем,1973,Запад,NBA,1,23,14.0,,,8.0,6.0,,,,,11.0,7.0,0.0,0.0,,
abdulka01,Абдул-Джаббар,Кареем,1974,Запад,NBA,1,19,7.0,,,10.0,3.0,,,,,10.0,3.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1975,Запад,NBA,1,36,22.0,,,5.0,3.0,,,,,16.0,9.0,4.0,4.0,,
abdulka01,Абдул-Джаббар,Кареем,1976,Запад,NBA,1,23,21.0,,,4.0,2.0,,,,,14.0,8.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Кареем,1978,Запад,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1979,Запад,NBA,1,30,17.0,,,16.0,9.0,,,,,17.0,6.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Кареем,1980,Запад,NBA,1,23,15.0,,,6.0,4.0,,,,,9.0,6.0,3.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1981,Запад,NBA,1,22,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Абдул-Джаббар,Кареем,1982,Запад,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1983,Запад,NBA,1,37,25.0,,,13.0,2.0,,,,,19.0,11.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1984,Запад,NBA,1,23,11.0,,,6.0,1.0,,,,,10.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1985,Запад,NBA,1,32,21.0,,,7.0,2.0,,,,,15.0,9.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1986,Запад,NBA,1,27,10.0,,,8.0,3.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1988,Запад,NBA,1,13,4.0,,,3.0,0.0,,,,,6.0,1.0,2.0,2.0,,
abdursh01,А-Рахим,Шериф,2001,Восточный,NBA,1,21,9.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
adamsal01,Адамс,Алван,1975,Запад,NBA,1,11,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
adamsmi01,Адамс,Майкл,1991,Восточный,NBA,1,14,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
aguirma01,Агуэре,Марк,1983,Запад,NBA,1,13,13.0,,,1.0,2.0,,,,,8.0,5.0,4.0,3.0,,
aguirma01,Агуэре,Марк,1986,Запад,NBA,1,17,9.0,,,2.0,1.0,,,,,6.0,3.0,3.0,2.0,,
aguirma01,Агуэре,Марк,1987,Запад,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
aingeda01,Айнджей,Дэнни,1987,Восточный,NBA,1,19,12.0,,,3.0,2.0,,,,,11.0,4.0,2.0,1.0,,
allenra02,Аллен,Рей,1999,Восточный,NBA,1,17,14.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
allenra02,Аллен,Рей,2000,Восточный,NBA,1,19,15.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,7.0,0.0,0.0,7.0,1.0
allenra02,Аллен,Рей,2001,Восточный,NBA,1,25,15.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
allenra02,Аллен,Рей,2003,Запад,NBA,1,23,16.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
allenra02,Аллен,Рей,2004,Запад,NBA,1,22,17.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,16.0,6.0,0.0,0.0,11.0,5.0
allenra02,Аллен,Рей,2005,Запад,NBA,1,18,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.0,0.0,7.0,0.0
allenra02,Аллен,Рей,2006,Запад,NBA,1,21,12.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,7.0,4.0
allenra02,Аллен,Рей,2007,Восточный,NBA,1,19,28.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,14.0,10.0,5.0,3.0,9.0,5.0
allenra02,Аллен,Рей,2008,Восточный,NBA,1,18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0
anderke01,Андерсон,Кени,1993,Восточный,NBA,1,16,6.0,,,4.0,3.0,,,,,10.0,3.0,0.0,0.0,,
anthoca01,Антонио,Кармело,2006,Запад,NBA,1,25,20.0,3.0,6.0,9.0,1.0,0.0,2.0,1.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0
anthoca01,Антонио,Кармело,2007,Запад,NBA,1,21,18.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,17.0,8.0,3.0,2.0,0.0,0.0
anthoca01,Антонио,Кармело,2009,Запад,NBA,1,29,27.0,4.0,6.0,10.0,2.0,0.0,0.0,2.0,0.0,22.0,13.0,1.0,0.0,4.0,1.0
archina01,Архивард,Натан,1974,Запад,NBA,1,36,27.0,,,2.0,6.0,,,,,15.0,10.0,8.0,7.0,,
archina01,Архивард,Натан,1975,Запад,NBA,1,30,13.0,,,15.0,7.0,,,,,13.0,5.0,3.0,3.0,,
archina01,Архивард,Натан,1979,Восточный,NBA,1,21,2.0,,,3.0,6.0,,,,,8.0,0.0,3.0,2.0,,
archina01,Архивард,Натан,1980,Восточный,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
archina01,Архивард,Натан,1981,Восточный,NBA,1,23,6.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0
arenagi01,Арены,Гилберт,2004,Восточный,NBA,1,14,7.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.0,1.0
arenagi01,Арены,Гилберт,2005,Восточный,NBA,1,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0
arenagi01,Арены,Гилберт,2006,Восточный,NBA,1,20,8.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,7.0,2.0
arizipa01,Аризин,Павел,1950,Восточный,NBA,1,0,15.0,,,7.0,0.0,,,,,12.0,7.0,2.0,1.0,,
arizipa01,Аризин,Павел,1951,Восточный,NBA,1,32,26.0,,,6.0,0.0,,,,,13.0,9.0,8.0,8.0,,
arizipa01,Аризин,Павел,1954,Восточный,NBA,1,23,9.0,,,2.0,2.0,,,,,9.0,4.0,2.0,1.0,,
arizipa01,Аризин,Павел,1955,Восточный,NBA,1,28,13.0,,,7.0,1.0,,,,,13.0,5.0,5.0,3.0,,
arizipa01,Аризин,Павел,1956,Восточный,NBA,1,26,13.0,,,5.0,0.0,,,,,13.0,6.0,2.0,1.0,,
arizipa01,Аризин,Павел,1957,Восточный,NBA,1,29,24.0,,,8.0,2.0,,,,,17.0,11.0,2.0,2.0,,
arizipa01,Аризин,Павел,1958,Восточный,NBA,1,30,16.0,,,8.0,0.0,,,,,15.0,4.0,9.0,8.0,,
arizipa01,Аризин,Павел,1959,Восточный,NBA,1,99,,,,,,,,,,,,,,,
arizipa01,Аризин,Павел,1960,Восточный,NBA,1,17,17.0,,,2.0,1.0,,,,,12.0,6.0,6.0,5.0,,
arizipa01,Аризин,Павел,1961,Восточный,NBA,1,21,4.0,,,2.0,0.0,,,,,12.0,2.0,0.0,0.0,,
armstbj01,Армстронг,Б. Дж.,1993,Восточный,NBA,1,22,11.0,,,1.0,4.0,,,,,9.0,5.0,0.0,0.0,,
artesro01,Артест,Рон,2003,Восточный,NBA,1,17,7.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0
bakervi01,Пекарь,Вин,1994,Восточный,NBA,1,11,2.0,,,2.0,0.0,,,,,2.0,0.0,4.0,2.0,,
bakervi01,Пекарь,Вин,1995,Восточный,NBA,1,14,6.0,,,2.0,2.0,,,,,5.0,2.0,2.0,2.0,,
bakervi01,Пекарь,Вин,1997,Запад,NBA,1,21,8.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,12.0,3.0,2.0,2.0,0.0,0.0
barklch01,Барклей,Чарльз,1986,Восточный,NBA,1,16,7.0,,,4.0,1.0,,,,,6.0,2.0,6.0,3.0,,
barklch01,Барклей,Чарльз,1987,Восточный,NBA,1,15,4.0,,,3.0,0.0,,,,,4.0,1.0,2.0,2.0,,
barklch01,Барклей,Чарльз,1988,Восточный,NBA,1,20,17.0,,,5.0,0.0,,,,,11.0,6.0,8.0,5.0,,
barklch01,Барклей,Чарльз,1989,Восточный,NBA,1,22,17.0,,,4.0,0.0,,,,,12.0,7.0,3.0,2.0,,
barklch01,Барклей,Чарльз,1990,Восточный,NBA,1,35,17.0,,,22.0,4.0,,,,,15.0,7.0,6.0,3.0,,
barklch01,Барклей,Чарльз,1991,Восточный,NBA,1,28,12.0,,,9.0,1.0,,,,,14.0,6.0,0.0,0.0,,
barklch01,Барклей,Чарльз,1992,Запад,NBA,1,34,16.0,,,4.0,7.0,,,,,11.0,5.0,7.0,5.0,,1.0
barklch01,Барклей,Чарльз,1994,Запад,NBA,1,23,15.0,,,9.0,2.0,,,,,12.0,7.0,0.0,0.0,,
barklch01,Барклей,Чарльз,1995,Запад,NBA,1,16,8.0,,,0.0,1.0,,,,,6.0,4.0,0.0,0.0,,
barklch01,Барклей,Чарльз,1996,Запад,NBA,1,99,,,,,,,,,,,,,,,
barksdo01,Баркслей,Да,1952,Восточный,NBA,1,11,1.0,,,3.0,2.0,,,,,1.0,0.0,3.0,1.0,,
barnedi01,Барнетт,Дик,1967,Восточный,NBA,1,22,15.0,,,1.0,0.0,,,,,12.0,7.0,2.0,1.0,,
