id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
405,1991,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",POR,NBA,LAL,NBA,3,1
406,1991,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SEA,NBA,GSW,NBA,3,1
407,1991,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",UTA,NBA,LAC,NBA,3,2
414,1992,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CLE,NBA,NJN,NBA,3,2
442,1994,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CHI,NBA,CHH,NBA,3,1
447,1994,Ф,"Добро пожаловать в «О». Это место для творческих и интересных разговоров. Расскажите мне о себе или задайте вопрос, чтобы начать нашу беседу. Я здесь, чтобы помочь и сделать наш разговор увлекательным и запоминающимся. Так что не стесняйтесь и погрузитесь в мир «О»!",HOU,NBA,ORL,NBA,4,0
448,1994,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",HOU,NBA,SAS,NBA,4,2
454,1994,КФС,"""М"" в английском языке переводится как ""M"" в русском.",HOU,NBA,PHO,NBA,4,3
455,1995,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CHI,NBA,ORL,NBA,4,0
461,1995,КФС,"""М"" в английском языке переводится как ""M"" в русском.",ORL,NBA,ATL,NBA,4,1
464,1995,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",HOU,NBA,LAL,NBA,3,1
467,1995,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",UTA,NBA,POR,NBA,3,2
471,1996,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CHI,NBA,WSB,NBA,3,0
472,1996,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",NYK,NBA,CHH,NBA,3,0
492,1997,Ф,"Добро пожаловать в «О». Это место для творческих и интересных разговоров. Расскажите мне о себе или задайте вопрос, чтобы начать нашу беседу. Я здесь, чтобы помочь и сделать наш разговор увлекательным и запоминающимся. Так что не стесняйтесь и погрузитесь в мир «О»!",CHI,NBA,UTA,NBA,4,2
494,1997,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",LAL,NBA,POR,NBA,3,1
512,1998,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",UTA,NBA,SAC,NBA,3,2
521,1999,КФС,"""М"" в английском языке переводится как ""M"" в русском.",NYK,NBA,MIA,NBA,4,3
530,2000,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",PHI,NBA,MIL,NBA,4,3
532,2000,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MIL,NBA,ORL,NBA,3,1
540,2000,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SAC,NBA,PHO,NBA,3,1
542,2000,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DAL,NBA,UTA,NBA,3,2
548,2001,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NBA,TOR,NBA,3,2
570,2002,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",LAL,NBA,MIN,NBA,4,2
574,2002,КФС,"""М"" в английском языке переводится как ""M"" в русском.",DAL,NBA,SAC,NBA,4,3
584,2003,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SAS,NBA,MEM,NBA,4,0
607,2005,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CLE,NBA,WAS,NBA,4,2
608,2005,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MIA,NBA,CHI,NBA,4,2
610,2005,КФС,"""М"" в английском языке переводится как ""M"" в русском.",MIA,NBA,NJN,NBA,4,1
614,2005,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DAL,NBA,MEM,NBA,4,0
623,2006,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NBA,ORL,NBA,4,0
644,2007,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",LAL,NBA,DEN,NBA,4,0
654,2008,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NBA,CHI,NBA,4,3
655,2008,КФС,"""М"" в английском языке переводится как ""M"" в русском.",CLE,NBA,ATL,NBA,4,0
658,2008,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",LAL,NBA,DEN,NBA,4,2
666,2009,КФР,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",ORL,NBA,CHA,NBA,4,0
709,2011,КФС,"""М"" в английском языке переводится как ""M"" в русском.",OKC,NBA,LAL,NBA,4,1
712,1988,Ф,"Добро пожаловать в «О». Это место для творческих и интересных разговоров. Расскажите мне о себе или задайте вопрос, чтобы начать нашу беседу. Я здесь, чтобы помочь и сделать наш разговор увлекательным и запоминающимся. Так что не стесняйтесь и погрузитесь в мир «О»!",DET,NBA,LAL,NBA,4,0
717,1967,DFG,B,PTP,ABA,INA,ABA,3,0
720,1968,Ф,Д,OAK,ABA,INA,ABA,4,1
722,1968,DF,С,OAK,ABA,NOB,ABA,4,0
725,1968,DFG,B,NOB,ABA,DLC,ABA,4,3
727,1969,Ф,Д,INA,ABA,LAS,ABA,4,2
729,1969,DF,С,LAS,ABA,DNR,ABA,4,1
756,1973,Ф,Д,NYA,ABA,UTS,ABA,4,1
757,1973,DF,С,NYA,ABA,KEN,ABA,4,0
758,1973,DF,С,UTS,ABA,INA,ABA,4,3
759,1973,DFG,B,KEN,ABA,CAR,ABA,4,0
761,1973,DFG,B,INA,ABA,SAA,ABA,4,3
763,1973,"Извините, но я не понимаю ваш запрос. Можете ли вы уточнить, что именно вам нужно перевести?",А,SDA,ABA,DNR,ABA,1,0
766,1974,DF,С,INA,ABA,DNA,ABA,4,3
