statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
14291,4291,1999-09-13T00:00:00,1999-10-03T00:00:00,917.0,
14722,4722,1999-09-13T00:00:00,1999-10-03T00:00:00,10593.0,
14836,4836,1999-09-13T00:00:00,1999-10-03T00:00:00,6937.0,
15106,5106,1999-09-13T00:00:00,1999-10-03T00:00:00,6395.0,
16104,6104,1999-09-13T00:00:00,1999-10-03T00:00:00,4587.0,
17530,7530,1999-09-13T00:00:00,1999-10-03T00:00:00,7206.0,
18288,8288,1999-09-13T00:00:00,1999-10-03T00:00:00,4922.0,
18355,8355,1999-09-13T00:00:00,1999-10-03T00:00:00,20916.0,
18482,8482,1999-09-13T00:00:00,1999-10-03T00:00:00,17900.0,
18604,8604,1999-09-13T00:00:00,1999-10-03T00:00:00,21249.0,
18843,8843,1999-09-13T00:00:00,1999-10-03T00:00:00,5987.0,
19295,9295,1999-09-13T00:00:00,1999-10-03T00:00:00,13806.0,
19350,9350,1999-09-13T00:00:00,1999-10-03T00:00:00,32590.0,
19621,9621,1999-09-13T00:00:00,1999-10-03T00:00:00,12279.0,
19629,9629,1999-09-13T00:00:00,1999-10-03T00:00:00,27326.0,
19761,9761,1999-09-13T00:00:00,1999-10-03T00:00:00,16695.0,
19794,9794,1999-09-13T00:00:00,1999-10-03T00:00:00,29345.0,
19797,9797,1999-09-13T00:00:00,1999-10-03T00:00:00,22859.0,
1317,1317,1999-08-13T00:00:00,1999-09-02T00:00:00,911.0,
10636,636,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
517,517,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
11163,1163,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
18774,8774,1999-09-13T00:00:00,1999-10-03T00:00:00,8791.0,
4745,4745,1999-08-13T00:00:00,1999-09-02T00:00:00,4444.0,
9997,9997,1999-08-13T00:00:00,1999-09-02T00:00:00,115947.0,
14132,4132,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
7483,7483,1999-08-13T00:00:00,1999-09-02T00:00:00,8603.0,
12543,2543,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
6306,6306,1999-08-13T00:00:00,1999-09-02T00:00:00,18340.0,
16160,6160,1999-09-13T00:00:00,1999-10-03T00:00:00,4425.0,
12267,2267,1999-09-13T00:00:00,1999-10-03T00:00:00,1374.0,
3772,3772,1999-08-13T00:00:00,1999-09-02T00:00:00,5529.0,
4985,4985,1999-08-13T00:00:00,1999-09-02T00:00:00,12477.0,
3107,3107,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
18141,8141,1999-09-13T00:00:00,1999-10-03T00:00:00,12379.0,
7967,7967,1999-08-13T00:00:00,1999-09-02T00:00:00,21285.0,
18815,8815,1999-09-13T00:00:00,1999-10-03T00:00:00,8836.0,
12135,2135,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
1715,1715,1999-08-13T00:00:00,1999-09-02T00:00:00,564.0,
16175,6175,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
16251,6251,1999-09-13T00:00:00,1999-10-03T00:00:00,1886.0,
4530,4530,1999-08-13T00:00:00,1999-09-02T00:00:00,9907.0,
15769,5769,1999-09-13T00:00:00,1999-10-03T00:00:00,2134.0,
4907,4907,1999-08-13T00:00:00,1999-09-02T00:00:00,5659.0,
2934,2934,1999-08-13T00:00:00,1999-09-02T00:00:00,4526.0,
13560,3560,1999-09-13T00:00:00,1999-10-03T00:00:00,3901.0,
4617,4617,1999-08-13T00:00:00,1999-09-02T00:00:00,17074.0,
18073,8073,1999-09-13T00:00:00,1999-10-03T00:00:00,9064.0,
16614,6614,1999-09-13T00:00:00,1999-10-03T00:00:00,9004.0,
283,283,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
13384,3384,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
18045,8045,1999-09-13T00:00:00,1999-10-03T00:00:00,6424.0,
1069,1069,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
14341,4341,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
5663,5663,1999-08-13T00:00:00,1999-09-02T00:00:00,18858.0,
