resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
4372,223,82,15,17,18,14.0,14,14,0.0,68,,,,,,,11
5427,267,56,17,15,4,13.0,13,13,0.0,40,,,,,,,91
11566,483,173,32,11,13,,R,22,0.0,13,,,,,,,3
1703,99,17,19,14,12,9.0,9,9,0.0,70,+52.394,5470527.0,53.0,4.0,1:15.956,209.063,1
4969,249,86,30,16,24,,R,23,0.0,5,,,,,,,20
15523,628,305,63,25,12,4.0,4,4,3.0,54,+44.76,5401420.0,,,,,1
19151,796,475,131,10,2,2.0,2,2,6.0,100,+0.3,10464100.0,,,,,1
4369,223,21,17,12,17,11.0,11,11,0.0,68,,,,,,,11
19090,793,643,105,36,6,,R,13,0.0,64,,,,,,,7
17240,711,309,172,29,10,,D,11,0.0,28,,,,,,,2
6753,313,123,27,25,17,9.0,9,9,0.0,44,,,,,,,11
20528,345,808,4,12,10,14.0,14,14,0.0,57,+48.287,6077858.0,57.0,12.0,1:40.100,194.889,1
22760,938,8,6,7,2,5.0,5,5,10.0,53,+1:08.860,4749548.0,43.0,7.0,1:27.584,238.111,1
23642,982,1,131,44,5,1.0,1,1,25.0,58,2:03:23.544,7403544.0,55.0,1.0,1:45.008,173.643,1
21383,866,8,208,9,12,8.0,8,8,4.0,70,+15.567,5565153.0,70.0,5.0,1:16.764,204.517,1
5017,251,85,30,17,21,,R,23,0.0,0,,,,,,,3
11160,469,206,55,33,22,,R,19,0.0,23,,,,,,,20
16091,651,262,66,16,14,5.0,5,5,2.0,59,,,,,,,11
16809,689,389,191,19,19,11.0,11,11,0.0,41,,,,,,,14
13330,546,233,34,8,17,,R,14,0.0,53,,,,,,,23
19870,825,498,154,42,13,,R,20,0.0,10,,,,,,,94
