constructorid,constructorref,name,nationality,url
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
