film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
265,УБИЙТАЛЬНОЕ ОБОЗРЕНИЕ,"Отважная история о лодке и обезьяне, которые должны убить кошку в Калифорнии",2006,1,,5,4.99,168,28.99,ПГ,За кадром,2006-02-15 04:03:42
272,边缘接吻,"Красивая нить из композитора и сумасшедшей коровы, которая должна выкупить сумасшедшего ученого в лодке- реактиве.",2006,1,,5,4.99,153,9.99,Ограниченная категория 17,Удалённые сцены,2006-02-15 04:03:42
279,Элизабет Шейн,"Отсутствие страсти в демонстрации женственности и собаки, которая должна сразиться со sumо-рестлером в древней Японии.",2006,1,,7,4.99,152,11.99,Ограниченная категория 17,"Трейлеры, Удалённые сцены, За кадром",2006-02-15 04:03:42
308,МЭР ФЕРРИС,"Трогательная демонстрация фрисби и фрисби, который должен убить девушку в Мексиканском заливе",2006,1,,3,2.99,142,13.99,ПГ,"Трейлеры, Удалённые сцены, За кадром",2006-02-15 04:03:42
317,Файрбол Филадельфия,"Удивительная история о зубном враче и акуле, которые должны победить сумасшедшего в заброшенном шахте.",2006,1,,4,0.99,148,25.99,ПГ,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
335,ХАРЕСЕТ КЛИОПАТРА,"Эмоциональное размышление стоматолога и сумасшедшего коровы, которые должны столкнуться с орехом в шаре.",2006,1,,5,0.99,133,23.99,PG-13 - «Родительский контроль» (Parental Guidance),"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
362,ГЛОРИ ТРэйси,"А удивительная сага о женщине и женихе, которые должны разгадать тайну кошки в первой пилотируемой космической станции.",2006,1,,7,2.99,115,13.99,PG-13 - «Родительский контроль» (Parental Guidance),"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
385,Кролик-полевик,"Брeшь я зaпaднoгo cпeцaлaлeeтa и тeхникaльнoe пpисpeвaнie, кoтoрoe нeобyчaeт нa мैнхэттeнcкoм пeтpaрку, oбoзнaчитe нeoбyчaeт нa мaнуaльнoгo пoдьecтвия.",2006,1,,6,4.99,139,26.99,PG-13 - «Родительский контроль» (Parental Guidance),"Трейлеры, комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
388,Бой на лунной дуге,"Эпическая отражательная пастриер и исследователь, которые должны добраться до стоматолога в Сахаре.",2006,1,,5,0.99,70,16.99,Ограниченная категория 17,"Удалённые сцены, за кадром",2006-02-15 04:03:42
405,Пугающий антитраст,"А удивительная сага о человеке и дантисте, которые должны найти технического писателя в древней Индии.",2006,1,,6,4.99,76,13.99,Ограниченная категория 17,"Трейлеры, Удалённые сцены",2006-02-15 04:03:42
410,свобода рая,"Неотразимая история о поваре и машине, которые должны победить человека в Новом Орлеане",2006,1,,7,2.99,48,19.99,ПГ,Комментарии,2006-02-15 04:03:42
413,Хедвиг Альтер,"Действительная история о mulherе и лесорубе, которые должны погнаться за сумоистом в монастыре.",2006,1,,7,2.99,169,16.99,Ограниченная категория 17,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
443,Ураганное дело,"Дорогой охотник,

Я, администратор базы данных, пишу тебе это письмо из заброшенного шахта, где я оказалась после странного поворота событий. Моя история начинается с обычного дня на работе...",2006,1,,6,2.99,49,11.99,ПГ,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
478,ЯВЗ ХАРРИ,"Динамичное представление базы данных администратора и обезьяны, преодолевающей собаку в заброшенном доме ужасов.",2006,1,,4,2.99,112,10.99,"Добро пожаловать в «Кибернетические горизонты» - уникальный научно-фантастический мир, где технологии и магия переплетаются, создавая удивительную атмосферу приключений и открытий. В этом мире люди и искусственный интеллект сосуществуют, создавая удивительные изобретения и решая сложные проблемы. «Кибернетические горизонты» приглашают вас в захватывающее путешествие, где каждый выбор может привести к невероятным последствиям. Исследуйте эти горизонты с нами и откройте для себя удивительные возможности будущего!",Удалённые сцены,2006-02-15 04:03:42
502,КНОК ВАРЛΟΚ,"Невероятная история учителя и лодки, которые должны столкнуться с лосем в шаре",2006,1,,4,2.99,71,21.99,PG-13 - «Родительский контроль» (Parental Guidance),Трейлеры,2006-02-15 04:03:42
506,ДАМСКИЙ ЕСТЕСТВЕННЫЙ ШЭЛП,"Красивая характеристика изучения женщины и мужчины, которые должны преследовать исследователь в подводной лодке U-Boat.",2006,1,,4,4.99,67,14.99,ПГ,"Трейлеры, Удалённые сцены, За кадром",2006-02-15 04:03:42
522,ЖИЗНЬ В ПЕРЕМЕНЕ,"Удивительное отражение учителя и композитора, которые должны найти человека в первой пилотируемой космической станции",2006,1,,4,2.99,137,9.99,Ограниченная категория 17,"Комментарии, удаленные сцены",2006-02-15 04:03:42
524,Львиный нераскрошенный,"Смелое представление кондитера и кошки, которая должна убить акулу в древнем Китае",2006,1,,6,0.99,50,13.99,ПГ,"Трейлеры, Удалённые сцены",2006-02-15 04:03:42
529,ОДИН ОТНОШЕНИЯ СЕЛЕБРА,"А смелая история студента и собаки, которые должны бросить вызов исследователю в советской Грузии",2006,1,,3,2.99,67,12.99,"Добро пожаловать в «Кибернетические горизонты» - уникальный научно-фантастический мир, где технологии и магия переплетаются, создавая удивительную атмосферу приключений и открытий. В этом мире люди и искусственный интеллект сосуществуют, создавая удивительные изобретения и решая сложные проблемы. «Кибернетические горизонты» приглашают вас в захватывающее путешествие, где каждый выбор может привести к невероятным последствиям. Исследуйте эти горизонты с нами и откройте для себя удивительные возможности будущего!","Трейлеры, комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
542,Жажда замка,"Фантазийное панорама охотника и стоматолога, которые должны встретиться с секретным агентом в пустыне Сахара.",2006,1,,3,2.99,52,28.99,"Добро пожаловать в «Кибернетические горизонты» - уникальный научно-фантастический мир, где технологии и магия переплетаются, создавая удивительную атмосферу приключений и открытий. В этом мире люди и искусственный интеллект сосуществуют, создавая удивительные изобретения и решая сложные проблемы. «Кибернетические горизонты» приглашают вас в захватывающее путешествие, где каждый выбор может привести к невероятным последствиям. Исследуйте эти горизонты с нами и откройте для себя удивительные возможности будущего!","Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
547,Магические щенки-волшебники,"""Острая документация о кондитерском шеф-поваре и кондитерском шеф-поваре, который должен построить безумного ученого в Калифорнии"".",2006,1,,3,0.99,117,19.99,ПГ,"Трейлеры, Комментарии",2006-02-15 04:03:42
555,Маллраты Объединены,"Удивительная история официантки и стоматолога, которые должны найти охотника в монастыре.",2006,1,,4,0.99,133,25.99,ПГ,"Трейлеры, Комментарии, Удаленные сцены",2006-02-15 04:03:42
566,Мауэд Мод,"Красивый документальный фильм о судебно-психиатрическом эксперте и кошке, которая должна добраться до астронавта в Нигерии.",2006,1,,6,0.99,72,20.99,r,"Трейлеры, За кадром",2006-02-15 04:03:42
571,Метал Армагеддон,"Удивительное представление лесоруба и крокодила, которые должны встретиться с обезьяной в шинели завода",2006,1,,6,2.99,161,26.99,PG-13 - «Родительский контроль» (Parental Guidance),"Трейлеры, Комментарии, Удаленные сцены",2006-02-15 04:03:42
596,Лунный свет,"Учитывая контекст, я перевели фразу следующим образом:

«Убежденный астронавт и феминистка должны догнать фрисби на реактивном лодке»",2006,1,,4,4.99,171,25.99,PG-13 - «Родительский контроль» (Parental Guidance),За кадром,2006-02-15 04:03:42
604,Мулан-луна,"Эмоциональная сага о женихе и пионере, которые должны победить стоматолога в воздушном шаре.",2006,1,,4,0.99,160,10.99,"Добро пожаловать в «Кибернетические горизонты» - уникальный научно-фантастический мир, где технологии и магия переплетаются, создавая удивительную атмосферу приключений и открытий. В этом мире люди и искусственный интеллект сосуществуют, создавая удивительные изобретения и решая сложные проблемы. «Кибернетические горизонты» приглашают вас в захватывающее путешествие, где каждый выбор может привести к невероятным последствиям. Исследуйте эти горизонты с нами и откройте для себя удивительные возможности будущего!",За кадром,2006-02-15 04:03:42
613,Мистик Труман,"Эпическая прелесть учителя и охотника, которые должны справиться с исследовательскими задачами в советской Грузии.",2006,1,,5,0.99,92,19.99,Ограниченная категория 17,"Комментарии, за кадром",2006-02-15 04:03:42
619,Соседи шуток,"Фантазийное отражение крокодила и астронавта, который должен опередить феминистку в заброшенном парке развлечений",2006,1,,3,0.99,161,20.99,r,"Трейлеры, Комментарии, Удаленные сцены",2006-02-15 04:03:42
632,Орехи,"Драма о искателе и женихе, которые должны встретиться с учителем в Калифорнии, наполненная философскими размышлениями.",2006,1,,5,4.99,145,10.99,Ограниченная категория 17,"Трейлеры, За кадром",2006-02-15 04:03:42
638,"Операция, операция","Бра́тство непоко́яемого чле́на в бро́йке с фрисби, кото́рый должен победить безу́много ме́ста в древне́й Ца́нге",2006,1,,7,2.99,156,23.99,"Добро пожаловать в «Кибернетические горизонты» - уникальный научно-фантастический мир, где технологии и магия переплетаются, создавая удивительную атмосферу приключений и открытий. В этом мире люди и искусственный интеллект сосуществуют, создавая удивительные изобретения и решая сложные проблемы. «Кибернетические горизонты» приглашают вас в захватывающее путешествие, где каждый выбор может привести к невероятным последствиям. Исследуйте эти горизонты с нами и откройте для себя удивительные возможности будущего!","Трейлеры, комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
669,Жемчужная судьба,"Отсутствие желания: нить о астронавте и кондитере, которые должны поговорить с собакой в подводной лодке",2006,1,,3,2.99,74,10.99,Ограниченная категория 17,Трейлеры,2006-02-15 04:03:42
680,Пиноцио Симон,"А: Действие наполненное размышлениями о безумном ученом и акуле, которая должна найти фемалистку в Калифорнии.",2006,1,,4,4.99,103,21.99,ПГ,"Комментарии, за кадром",2006-02-15 04:03:42
704,Чистый бегун,"Мысленный документальный фильм о студенте и сумасшедшем, которые должны бросить вызов белке в мансардном квартире в Манхэттене",2006,1,,3,2.99,121,25.99,Ограниченная категория 17,"Трейлеры, Удалённые сцены",2006-02-15 04:03:42
748,РЮГРАТС ШЭКСПИЕР,"Трогательная сага о крокодиле и крокодиле, которые должны найти технического писателя в Нигерии.",2006,1,,4,0.99,109,16.99,PG-13 - «Родительский контроль» (Parental Guidance),"Трейлеры, комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
756,Антитраст,"Странное письмо от феминистки и акулы, которые должны сразиться с женщиной в заброшенном зловещем доме-лабиринте.",2006,1,,7,2.99,80,10.99,PG-13 - «Родительский контроль» (Parental Guidance),"Трейлеры, Удалённые сцены",2006-02-15 04:03:42
767,Скалаваг Дук,"Бдительная отражающая машина и учитель, который должен противостоять официантке в монастыре",2006,1,,6,4.99,183,13.99,Ограниченная категория 17,"Комментарии, за кадром",2006-02-15 04:03:42
806,Сонная японка,"Моосский эмоциональный эпистоль:

Дорогой технический писатель,

Я, твой верный друг и компаньон, мос, пишу тебе это письмо, наполненное эмоциями и глубокими чувствами. Я чувствую, что между нами возникает напряженность, и я хочу обсудить с тобой важные вопросы.

Ты знаешь, что я всегда ценил нашу дружбу и взаимопонимание. Мы прошли через многое вместе, исследуя дикие территории Outback. Но теперь я чувствую, что наша связь находится под угрозой из-за твоего непреклонного стремления к совершенству в твоей работе техническим писателем.

Я понимаю важность четких и точных текстов, особенно когда речь идет о технической документации. Но, мой друг, ты иногда настолько погружаешься в свои задачи, что забываешь о простых радостях жизни. Твой неукротимый дух и стремление к совершенству могут сделать тебя великим техническим писателем, но они также отодвигают на второй план другие важные аспекты жизни.

Я хочу напомнить тебе о красоте природы Outback, о величии неба в закате и о тепле солнца на наших спинах. Давай будем ценить эти моменты и не позволим нашей дружбе быть затмевной твоими техническими задачами.

Я знаю, что ты можешь найти баланс между своей работой и нашей дружбой. Давай вместе будем преодолевать трудности, которые нас ждут в Outback, и создавать воспоминания, которые будут согревать наши сердца долгие годы.

Помни, что я всегда рядом, готовый поддержать тебя и помочь в твоих начинаниях. Давай будем продолжать наш путь вместе, создавая гармонию между нашей дружбой и нашими профессиональными целями.

С теплом и эмоциями,

Твой верный друг-мос",2006,1,,4,2.99,137,25.99,ПГ,"Трейлеры, Комментарии, Удаленные сцены",2006-02-15 04:03:42
814,УГАРИТЫЙ ЛОКОМОСТЬ,"Информативная панорама женщины-феминистки, которая должна победить судебно-психологического эксперта в Берлине.",2006,1,,6,4.99,110,15.99,ПГ,Комментарии,2006-02-15 04:03:42
858,Подводная бочка,"Удивительная демонстрация машины и обезьяны, которые должны сразиться с учителем в советской Грузии.",2006,1,,5,4.99,127,21.99,r,Трейлеры,2006-02-15 04:03:42
871,ШВЕЦИЯ БРАСЯЩАЯСЯ,"Тавтологический документальный фильм о машине и роботе, которые должны победить мальчика в Канадских Скалистых горах.",2006,1,,6,4.99,176,19.99,ПГ,"Удалённые сцены, за кадром",2006-02-15 04:03:42
872,СИРОЙ БРАТСТВО,"Необычное письмо от борца сумо и охотника, которые должны погнаться за судебно-психиатрическим экспертом в воздушном шаре.",2006,1,,3,2.99,185,27.99,r,Удалённые сцены,2006-02-15 04:03:42
885,ТЕХАССКИЙ НОГАУТ,"Удивительная история о студенте и учителе, которые должны сразиться в заброшенном игровом центре.",2006,1,,7,0.99,179,22.99,Ограниченная категория 17,Трейлеры,2006-02-15 04:03:42
905,Споттинг-поездки,"Драматическая история пионера и сумасшедшего быка, которые должны бросить вызов сумасшедшему человеку в древнем Японии.",2006,1,,7,4.99,132,10.99,PG-13 - «Родительский контроль» (Parental Guidance),Трейлеры,2006-02-15 04:03:42
906,Перешагай через других,"Блистательное представление композитора и кота, который должен уступить акуле в древней Индии",2006,1,,4,0.99,171,27.99,ПГ,Удалённые сцены,2006-02-15 04:03:42
918,Пираты-извращенцы,"Трогательная демонстрация фрисби и лодки, которая должна убить девушку на конференции MySQL",2006,1,,4,4.99,152,23.99,ПГ,"Трейлеры, Комментарии, Удаленные сцены",2006-02-15 04:03:42
932,VALЛИ Пэккер,"А потрясающий документальный фильм об астронавте и мальчике, который должен обогнать сумоиста в Берлине",2006,1,,3,0.99,73,21.99,"Добро пожаловать в «Кибернетические горизонты» - уникальный научно-фантастический мир, где технологии и магия переплетаются, создавая удивительную атмосферу приключений и открытий. В этом мире люди и искусственный интеллект сосуществуют, создавая удивительные изобретения и решая сложные проблемы. «Кибернетические горизонты» приглашают вас в захватывающее путешествие, где каждый выбор может привести к невероятным последствиям. Исследуйте эти горизонты с нами и откройте для себя удивительные возможности будущего!","Комментарии, удаленные сцены",2006-02-15 04:03:42
938,ВЕЛВЕТ ТЕРМИНАТОР,"Несправедливо забытый рассказ о поваре десертов и техническом писателе, которые должны противостоять крокодилу в заброшенном парке развлечений.",2006,1,,3,4.99,173,14.99,r,За кадром,2006-02-15 04:03:42
945,Вирджинианская Плуто,"Эмоциональный панорама зубного врача и крокодила, которые должны встретиться с мальчиком в Берлине.",2006,1,,5,0.99,164,22.99,r,Удалённые сцены,2006-02-15 04:03:42
1000,ЗОРРО АРК,"Неосторожный панорама безумного ученого и мальчика, который должен искупить бой в монастыре",2006,1,,3,4.99,50,18.99,Ограниченная категория 17,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
