playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
bunniji01,1957,1,DET,AL,45,45.0,94.0,10.0,20.0,2.0,1.0,1.0,4.0,0.0,0.0,5.0,29.0,0.0,0.0,5.0,0.0,6.0,45.0
bunniji01,1958,1,DET,AL,36,36.0,75.0,7.0,14.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,24.0,0.0,0.0,6.0,0.0,3.0,36.0
bunniji01,1959,1,DET,AL,40,40.0,89.0,7.0,17.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,25.0,0.0,0.0,8.0,0.0,5.0,40.0
bunniji01,1960,1,DET,AL,38,38.0,81.0,2.0,13.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,22.0,0.0,0.0,8.0,1.0,1.0,38.0
bunniji01,1961,1,DET,AL,38,38.0,100.0,6.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,30.0,0.0,0.0,2.0,0.0,3.0,38.0
bunniji01,1962,1,DET,AL,43,43.0,95.0,9.0,23.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,19.0,0.0,1.0,4.0,1.0,1.0,43.0
bunniji01,1963,1,DET,AL,41,41.0,84.0,4.0,13.0,1.0,1.0,0.0,5.0,0.0,0.0,4.0,15.0,0.0,0.0,6.0,0.0,4.0,41.0
bunniji01,1964,1,PHI,NL,41,41.0,99.0,4.0,12.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,29.0,0.0,0.0,9.0,1.0,2.0,41.0
bunniji01,1965,1,PHI,NL,39,39.0,103.0,6.0,22.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,25.0,0.0,0.0,4.0,0.0,0.0,39.0
bunniji01,1966,1,PHI,NL,43,43.0,106.0,10.0,19.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,39.0,0.0,0.0,4.0,1.0,3.0,43.0
bunniji01,1967,1,PHI,NL,40,40.0,104.0,8.0,17.0,3.0,0.0,2.0,12.0,0.0,0.0,1.0,33.0,0.0,0.0,7.0,0.0,1.0,40.0
bunniji01,1968,1,PIT,NL,27,27.0,51.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,1.0,27.0
bunniji01,1969,1,PIT,NL,25,25.0,47.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,7.0,0.0,2.0,25.0
bunniji01,1969,2,LAN,NL,9,9.0,18.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,9.0
bunniji01,1970,1,PHI,NL,35,35.0,71.0,1.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,18.0,0.0,0.0,3.0,1.0,2.0,35.0
bunniji01,1971,1,PHI,NL,31,31.0,25.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,1.0,0.0,31.0
burdele01,1950,1,NYA,AL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
burdele01,1951,1,BSN,NL,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0
burdele01,1952,1,BSN,NL,45,45.0,35.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,,1.0,6.0,,2.0,45.0
burdele01,1953,1,ML1,NL,46,46.0,53.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,,0.0,5.0,,0.0,46.0
burdele01,1954,1,ML1,NL,39,39.0,79.0,3.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,14.0,,2.0,5.0,2.0,0.0,39.0
burdele01,1955,1,ML1,NL,45,45.0,86.0,10.0,20.0,5.0,0.0,0.0,7.0,0.0,0.0,3.0,20.0,0.0,0.0,3.0,0.0,0.0,45.0
burdele01,1956,1,ML1,NL,45,45.0,86.0,9.0,16.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,16.0,0.0,1.0,11.0,2.0,1.0,45.0
burdele01,1957,1,ML1,NL,41,41.0,88.0,11.0,13.0,2.0,0.0,2.0,9.0,0.0,0.0,3.0,22.0,0.0,1.0,4.0,1.0,4.0,41.0
burdele01,1958,1,ML1,NL,47,47.0,99.0,11.0,24.0,1.0,1.0,3.0,15.0,0.0,0.0,3.0,24.0,0.0,1.0,5.0,0.0,4.0,47.0
burdele01,1959,1,ML1,NL,52,52.0,104.0,14.0,21.0,7.0,1.0,0.0,8.0,0.0,0.0,3.0,36.0,0.0,1.0,5.0,0.0,0.0,52.0
burdele01,1960,1,ML1,NL,46,46.0,91.0,11.0,16.0,3.0,0.0,2.0,4.0,0.0,0.0,7.0,22.0,0.0,1.0,2.0,1.0,2.0,46.0
burdele01,1961,1,ML1,NL,42,42.0,103.0,10.0,21.0,5.0,0.0,3.0,11.0,0.0,0.0,2.0,39.0,0.0,0.0,3.0,0.0,0.0,42.0
burdele01,1962,1,ML1,NL,39,39.0,51.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,1.0,2.0,0.0,1.0,39.0
burdele01,1963,1,ML1,NL,17,17.0,26.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,2.0,4.0,0.0,0.0,17.0
burdele01,1963,2,SLN,NL,21,21.0,31.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,21.0
burdele01,1964,1,SLN,NL,8,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
burdele01,1964,2,CHN,NL,28,28.0,43.0,6.0,12.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,12.0,0.0,1.0,3.0,0.0,0.0,28.0
burdele01,1965,1,CHN,NL,8,8.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
burdele01,1965,2,PHI,NL,19,19.0,20.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,19.0
burdele01,1966,1,CAL,AL,54,54.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54.0
burdele01,1967,1,CAL,AL,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
grimbo01,1954,1,NYA,AL,37,37.0,70.0,3.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,26.0,,0.0,7.0,0.0,1.0,37.0
grimbo01,1955,1,NYA,AL,26,26.0,25.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,4.0,0.0,0.0,26.0
grimbo01,1956,1,NYA,AL,26,26.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,26.0
grimbo01,1957,1,NYA,AL,46,46.0,9.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,46.0
grimbo01,1958,1,NYA,AL,11,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
grimbo01,1958,2,KC1,AL,26,26.0,32.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,26.0
grimbo01,1959,1,KC1,AL,40,40.0,32.0,2.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,17.0,0.0,0.0,6.0,1.0,0.0,40.0
grimbo01,1960,1,CLE,AL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
grimbo01,1960,2,CIN,NL,26,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0
grimbo01,1960,3,SLN,NL,15,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
grimbo01,1962,1,KC1,AL,12,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
jacksla01,1955,1,SLN,NL,37,37.0,57.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0,1.0,0.0,1.0,37.0
jacksla01,1956,1,SLN,NL,51,51.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,51.0
jacksla01,1957,1,SLN,NL,41,41.0,72.0,5.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,20.0,0.0,0.0,3.0,0.0,1.0,41.0
jacksla01,1958,1,SLN,NL,50,50.0,60.0,4.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,20.0,0.0,0.0,2.0,0.0,2.0,50.0
jacksla01,1959,1,SLN,NL,54,54.0,80.0,9.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,25.0,0.0,0.0,7.0,0.0,0.0,54.0
jacksla01,1960,1,SLN,NL,52,52.0,95.0,10.0,20.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,21.0,0.0,0.0,5.0,0.0,1.0,52.0
jacksla01,1961,1,SLN,NL,34,34.0,74.0,9.0,13.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,14.0,0.0,1.0,6.0,0.0,3.0,34.0
jacksla01,1962,1,SLN,NL,36,36.0,89.0,10.0,15.0,3.0,1.0,0.0,4.0,0.0,0.0,7.0,20.0,0.0,2.0,5.0,0.0,0.0,36.0
jacksla01,1963,1,CHN,NL,37,37.0,87.0,5.0,17.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,24.0,0.0,0.0,9.0,0.0,2.0,37.0
jacksla01,1964,1,CHN,NL,40,40.0,114.0,2.0,20.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,26.0,0.0,0.0,5.0,0.0,1.0,40.0
jacksla01,1965,1,CHN,NL,49,49.0,86.0,6.0,11.0,0.0,2.0,1.0,5.0,0.0,0.0,5.0,29.0,0.0,0.0,4.0,0.0,2.0,49.0
jacksla01,1966,1,CHN,NL,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
jacksla01,1966,2,PHI,NL,36,36.0,89.0,9.0,13.0,2.0,0.0,1.0,6.0,2.0,0.0,3.0,32.0,0.0,0.0,5.0,0.0,0.0,36.0
jacksla01,1967,1,PHI,NL,42,42.0,87.0,5.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,28.0,0.0,0.0,4.0,0.0,1.0,42.0
jacksla01,1968,1,PHI,NL,37,37.0,85.0,2.0,12.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,27.0,0.0,0.0,2.0,0.0,0.0,37.0
labincl01,1950,1,BRO,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
labincl01,1951,1,BRO,NL,14,14.0,21.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,,0.0,0.0,,2.0,14.0
labincl01,1952,1,BRO,NL,26,26.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,3.0,,0.0,26.0
labincl01,1953,1,BRO,NL,37,37.0,28.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,,0.0,3.0,,0.0,37.0
labincl01,1954,1,BRO,NL,47,47.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,,0.0,0.0,0.0,1.0,47.0
labincl01,1955,1,BRO,NL,60,60.0,31.0,4.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,18.0,0.0,0.0,3.0,0.0,0.0,60.0
labincl01,1956,1,BRO,NL,62,62.0,23.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,62.0
labincl01,1957,1,BRO,NL,58,58.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,58.0
labincl01,1958,1,LAN,NL,52,52.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,52.0
labincl01,1959,1,LAN,NL,56,56.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,56.0
labincl01,1960,1,LAN,NL,13,13.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
labincl01,1960,2,DET,AL,14,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
bottari01,1994,1,PHI,NL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
bottari01,1995,1,PHI,NL,62,62.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,62.0
bottari01,1996,1,PHI,NL,61,61.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0
bottari01,1997,1,PHI,NL,69,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0
bottari01,1998,1,PHI,NL,39,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
bottari01,1999,1,SLN,NL,68,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,65.0
bottari01,2000,1,KCA,AL,62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
bottari01,2001,1,PHI,NL,66,64.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
bottari01,2002,1,PHI,NL,30,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
bottari01,2003,1,ARI,NL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
bottari01,2004,1,NYN,NL,60,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
bottari01,2005,1,MIL,NL,40,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
brownke01,1986,1,TEX,AL,1,0.0,,,,,,,,,,,,,,,,,1.0
brownke01,1988,1,TEX,AL,4,0.0,,,,,,,,,,,,,,,,,4.0
brownke01,1989,1,TEX,AL,28,0.0,,,,,,,,,,,,,,,,,28.0
brownke01,1990,1,TEX,AL,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
brownke01,1991,1,TEX,AL,33,0.0,,,,,,,,,,,,,,,,,33.0
brownke01,1992,1,TEX,AL,35,0.0,,,,,,,,,,,,,,,,,35.0
brownke01,1993,1,TEX,AL,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
brownke01,1994,1,TEX,AL,26,0.0,,,,,,,,,,,,,,,,,26.0
brownke01,1995,1,BAL,AL,26,0.0,,,,,,,,,,,,,,,,,26.0
brownke01,1996,1,FLO,NL,34,34.0,75.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,28.0,0.0,0.0,4.0,0.0,1.0,34.0
brownke01,1997,1,FLO,NL,33,31.0,72.0,4.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,25.0,0.0,0.0,6.0,0.0,0.0,31.0
brownke01,1998,1,SDN,NL,36,34.0,82.0,4.0,17.0,3.0,0.0,0.0,10.0,0.0,0.0,4.0,29.0,0.0,0.0,7.0,0.0,0.0,34.0
brownke01,1999,1,LAN,NL,35,34.0,78.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,24.0,0.0,0.0,13.0,1.0,0.0,34.0
brownke01,2000,1,LAN,NL,33,32.0,66.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,29.0,0.0,2.0,14.0,0.0,0.0,32.0
brownke01,2001,1,LAN,NL,20,20.0,36.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,0.0,3.0,2.0,0.0,0.0,20.0
brownke01,2002,1,LAN,NL,17,17.0,20.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,17.0
brownke01,2003,1,LAN,NL,32,30.0,63.0,4.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,1.0,1.0,30.0
brownke01,2004,1,NYA,AL,22,0.0,,,,,,,,,,,,,,,,,22.0
brownke01,2005,1,NYA,AL,13,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
finlech01,1986,1,CAL,AL,25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
finlech01,1987,1,CAL,AL,35,0.0,,,,,,,,,,,,,,,,,35.0
finlech01,1988,1,CAL,AL,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
finlech01,1989,1,CAL,AL,29,0.0,,,,,,,,,,,,,,,,,29.0
finlech01,1990,1,CAL,AL,32,0.0,,,,,,,,,,,,,,,,,32.0
finlech01,1991,1,CAL,AL,34,0.0,,,,,,,,,,,,,,,,,34.0
finlech01,1992,1,CAL,AL,31,0.0,,,,,,,,,,,,,,,,,31.0
finlech01,1993,1,CAL,AL,35,0.0,,,,,,,,,,,,,,,,,35.0
finlech01,1994,1,CAL,AL,25,0.0,,,,,,,,,,,,,,,,,25.0
finlech01,1995,1,CAL,AL,32,0.0,,,,,,,,,,,,,,,,,32.0
finlech01,1996,1,CAL,AL,35,0.0,,,,,,,,,,,,,,,,,35.0
finlech01,1997,1,ANA,AL,25,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
finlech01,1998,1,ANA,AL,34,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
finlech01,1999,1,ANA,AL,33,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
finlech01,2000,1,CLE,AL,34,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
finlech01,2001,1,CLE,AL,22,0.0,,,,,,,,,,,,,,,,,22.0
finlech01,2002,1,CLE,AL,18,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
finlech01,2002,2,SLN,NL,14,14.0,28.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,14.0
glavito02,1987,1,ATL,NL,9,9.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0
glavito02,1988,1,ATL,NL,42,42.0,60.0,6.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,15.0,0.0,0.0,8.0,0.0,0.0,42.0
glavito02,1989,1,ATL,NL,30,30.0,67.0,6.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,20.0,0.0,0.0,4.0,0.0,0.0,30.0
glavito02,1990,1,ATL,NL,34,34.0,62.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,8.0,24.0,0.0,0.0,7.0,1.0,0.0,34.0
glavito02,1991,1,ATL,NL,36,36.0,74.0,1.0,17.0,1.0,0.0,0.0,6.0,1.0,0.0,6.0,19.0,0.0,0.0,15.0,0.0,1.0,36.0
glavito02,1992,1,ATL,NL,35,35.0,77.0,11.0,19.0,1.0,1.0,0.0,7.0,0.0,0.0,3.0,10.0,0.0,0.0,9.0,1.0,0.0,35.0
glavito02,1993,1,ATL,NL,36,36.0,81.0,3.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,27.0,0.0,0.0,11.0,0.0,1.0,36.0
glavito02,1994,1,ATL,NL,26,26.0,56.0,4.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,26.0
glavito02,1995,1,ATL,NL,29,29.0,63.0,6.0,14.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0,15.0,0.0,1.0,8.0,0.0,0.0,29.0
glavito02,1996,1,ATL,NL,39,39.0,76.0,8.0,22.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,17.0,0.0,0.0,15.0,0.0,2.0,39.0
glavito02,1997,1,ATL,NL,33,31.0,63.0,6.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,13.0,0.0,1.0,17.0,0.0,1.0,31.0
glavito02,1998,1,ATL,NL,33,32.0,71.0,3.0,17.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,15.0,0.0,0.0,14.0,0.0,0.0,32.0
glavito02,1999,1,ATL,NL,36,33.0,65.0,3.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,17.0,0.0,0.0,7.0,0.0,0.0,33.0
glavito02,2000,1,ATL,NL,37,35.0,68.0,5.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,20.0,0.0,0.0,14.0,0.0,0.0,35.0
glavito02,2001,1,ATL,NL,35,32.0,57.0,4.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,21.0,0.0,0.0,17.0,0.0,0.0,32.0
glavito02,2002,1,ATL,NL,37,36.0,68.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,13.0,0.0,0.0,13.0,0.0,5.0,36.0
glavito02,2003,1,NYN,NL,33,33.0,53.0,4.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,13.0,0.0,0.0,10.0,0.0,0.0,33.0
glavito02,2004,1,NYN,NL,35,33.0,54.0,5.0,11.0,2.0,0.0,0.0,8.0,0.0,0.0,10.0,10.0,0.0,0.0,8.0,0.0,2.0,33.0
glavito02,2005,1,NYN,NL,33,30.0,64.0,2.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,13.0,0.0,0.0,5.0,0.0,0.0,33.0
glavito02,2006,1,NYN,NL,32,30.0,53.0,6.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,18.0,0.0,0.0,10.0,0.0,2.0,32.0
glavito02,2007,1,NYN,NL,35,33.0,56.0,3.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,12.0,1.0,0.0,33.0
glavito02,2008,1,ATL,NL,14,14.0,19.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,14.0
hernaro01,1991,1,CHA,AL,9,0.0,,,,,,,,,,,,,,,,,9.0
