payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
8133,9814,1999-09-02T00:00:00,65337.0,0,
8236,9917,1999-09-02T00:00:00,74468.0,0,
8325,171,1999-10-03T00:00:00,2833.0,0,
8348,503,1999-10-03T00:00:00,3705.0,0,
8371,658,1999-10-03T00:00:00,639.0,0,
8642,1649,1999-10-03T00:00:00,5993.0,0,
8783,2010,1999-10-03T00:00:00,759.0,0,
9067,2589,1999-10-03T00:00:00,3847.0,0,
9286,2962,1999-10-03T00:00:00,5931.0,0,
9335,3035,1999-10-03T00:00:00,7228.0,0,
9454,3221,1999-10-03T00:00:00,3631.0,0,
9692,3573,1999-10-03T00:00:00,5564.0,0,
9734,3632,1999-10-03T00:00:00,9281.0,0,
9824,3760,1999-10-03T00:00:00,4605.0,0,
9860,3808,1999-10-03T00:00:00,1741.0,0,
9861,3809,1999-10-03T00:00:00,12353.0,0,
9894,3862,1999-10-03T00:00:00,9137.0,0,
10028,4039,1999-10-03T00:00:00,1383.0,0,
10132,4172,1999-10-03T00:00:00,796.0,0,
10240,4326,1999-10-03T00:00:00,4926.0,0,
10279,4383,1999-10-03T00:00:00,3895.0,0,
10464,4625,1999-10-03T00:00:00,5589.0,0,
10615,4808,1999-10-03T00:00:00,628.0,0,
10805,5020,1999-10-03T00:00:00,8021.0,0,
10920,5157,1999-10-03T00:00:00,10808.0,0,
10940,5181,1999-10-03T00:00:00,4808.0,0,
11106,5379,1999-10-03T00:00:00,20506.0,0,
11191,5478,1999-10-03T00:00:00,9232.0,0,
11302,5608,1999-10-03T00:00:00,2722.0,0,
11571,5917,1999-10-03T00:00:00,3492.0,0,
11589,5936,1999-10-03T00:00:00,6582.0,0,
11651,6001,1999-10-03T00:00:00,7854.0,0,
11692,6046,1999-10-03T00:00:00,5828.0,0,
11749,6109,1999-10-03T00:00:00,13046.0,0,
11896,6266,1999-10-03T00:00:00,15978.0,0,
11940,6313,1999-10-03T00:00:00,10057.0,0,
12124,6512,1999-10-03T00:00:00,2982.0,0,
12220,6614,1999-10-03T00:00:00,9004.0,0,
12268,6668,1999-10-03T00:00:00,6315.0,0,
12354,6757,1999-10-03T00:00:00,3801.0,0,
12480,6887,1999-10-03T00:00:00,18447.0,0,
12566,6976,1999-10-03T00:00:00,9273.0,0,
12661,7079,1999-10-03T00:00:00,6332.0,0,
12797,7220,1999-10-03T00:00:00,12453.0,0,
12854,7277,1999-10-03T00:00:00,8112.0,0,
12868,7292,1999-10-03T00:00:00,11272.0,0,
12949,7377,1999-10-03T00:00:00,11295.0,0,
12973,7401,1999-10-03T00:00:00,11170.0,0,
12975,7403,1999-10-03T00:00:00,9686.0,0,
13018,7448,1999-10-03T00:00:00,1932.0,0,
13085,7515,1999-10-03T00:00:00,1120.0,0,
13181,7613,1999-10-03T00:00:00,6076.0,0,
13285,7719,1999-10-03T00:00:00,5569.0,0,
13403,7839,1999-10-03T00:00:00,21353.0,0,
13430,7866,1999-10-03T00:00:00,7035.0,0,
13592,8030,1999-10-03T00:00:00,18782.0,0,
13597,8036,1999-10-03T00:00:00,13796.0,0,
13658,8097,1999-10-03T00:00:00,12145.0,0,
13662,8101,1999-10-03T00:00:00,17245.0,0,
13697,8136,1999-10-03T00:00:00,8121.0,0,
13726,8167,1999-10-03T00:00:00,16851.0,0,
13843,8284,1999-10-03T00:00:00,31340.0,0,
14053,8496,1999-10-03T00:00:00,4105.0,0,
14056,8499,1999-10-03T00:00:00,20586.0,0,
14083,8526,1999-10-03T00:00:00,15417.0,0,
14315,8759,1999-10-03T00:00:00,438.0,0,
14316,8760,1999-10-03T00:00:00,5912.0,0,
14326,8770,1999-10-03T00:00:00,14769.0,0,
14350,8794,1999-10-03T00:00:00,4543.0,0,
14393,8837,1999-10-03T00:00:00,705.0,0,
14427,8871,1999-10-03T00:00:00,12684.0,0,
14497,8942,1999-10-03T00:00:00,17295.0,0,
14598,9044,1999-10-03T00:00:00,10645.0,0,
14605,9051,1999-10-03T00:00:00,9334.0,0,
14823,9269,1999-10-03T00:00:00,14904.0,0,
14909,9355,1999-10-03T00:00:00,45193.0,0,
14977,9423,1999-10-03T00:00:00,15070.0,0,
14985,9431,1999-10-03T00:00:00,35168.0,0,
15057,9503,1999-10-03T00:00:00,19510.0,0,
15072,9518,1999-10-03T00:00:00,13389.0,0,
15165,9611,1999-10-03T00:00:00,26832.0,0,
15273,9719,1999-10-03T00:00:00,13813.0,0,
15293,9739,1999-10-03T00:00:00,21186.0,0,
15354,9800,1999-10-03T00:00:00,20779.0,0,
