film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
664,ПАТРИОТ РОМАН,"Таут Сага робота и администратор базы данных, который должен бросить вызов астронаву в Калифорнии",2006,1,,6,2.99,65,12.99,ГУ,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
686,ПОЛУШКА,"Упакованное в действие отражение автомобиля и мухи, которые должны перестрелять машину в акульем танке",2006,1,,5,4.99,84,9.99,Р,За сценами,2006-02-15T04:03:42
739,РАКИЙСКАЯ ВОЙНА,"Быстрое представление белки и исследователя, который должен перестрелять сумасшедшего стипендиата в Нигерии",2006,1,,4,4.99,145,17.99,ГУ-13,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
760,САМУРАЙСКИЙ ЛИОН,"Быстрая история пионера и астронавта, который должен дотянуться до лодки в Балуне",2006,1,,5,2.99,110,21.99,G,Комментарии,2006-02-15T04:03:42
765,НАЗНАЧЕНИЕ СУБЪЕКТА,"Ужасный поступок дворецкого и мальчика, который должен вернуть учителя в Берлине",2006,1,,7,4.99,182,18.99,Р,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
792,ЛИКВИДАЦИЯ ТОРМОЗА,"Судьба секретного агента и феминиста, который должен найти феминиста в лодке.",2006,1,,7,2.99,154,15.99,ГУ-13,Комментарии,2006-02-15T04:03:42
821,СУДЕБНАЯ КНИЖКА,"Быстрое отображение белки и композитора, который должен бороться с судебно-психиатром в джетовом лодке",2006,1,,6,0.99,184,17.99,НС-17,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
841,СТАРНАЯ ОПЕРАЦИЯ,"Разумный образ девушки и машины, которые должны следовать за безумной коровой в акульем танке",2006,1,,5,2.99,181,9.99,ГУ,Комментарии,2006-02-15T04:03:42
859,СЮГАР ВОНКА,"Прикасающаяся история дантиста и администратора базы данных, который должен побороть астронавта в заброшенном парке развлечений",2006,1,,3,4.99,114,20.99,ГУ,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
907,ТРАНСГРАНИЧНЫЙ УРОВЕНЬ,"Прикасающееся воспоминание о человеке и обезьяне, который должен преследовать жениха в конвенции MySQL",2006,1,,4,0.99,168,10.99,ГУ-13,Прицепы,2006-02-15T04:03:42
908,Ребята с тренажерами,"Неверная история мальчика и безумной коровы, которая должна бросить вызов администратору базы данных в пустыне Сахара",2006,1,,3,4.99,110,11.99,G,"Комментаторы, За сценами",2006-02-15T04:03:42
932,Упаковщик Valley,"Поразительный документальный фильм астронавта и мальчика, который должен выйти из Берлина на сумо-рестлера",2006,1,,3,0.99,73,21.99,G,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
954,ОКАЗЫВАЙ ДЖАВЫ,"Прекрасная Сага феминистки и композитора, который должен бросить вызов мусе в Берлине",2006,1,,7,4.99,73,18.99,G,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
982,ЖЕНЩИНЫ ДОРАДО,"Разумный документальный фильм о официантке и дворецком, который должен изнасиловать композитора в Австралии",2006,1,,4,0.99,126,23.99,Р,"Удалённые сцены, За сценами",2006-02-15T04:03:42
