orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10420,WELLI,3,1997-01-21 00:00:00,1997-02-18 00:00:00,1997-01-27 00:00:00,1,44.12,Уеллингтон Импортатор,"Руа До Меркаду, 12",Резенде,Спасибо!,08737-363,Бразилия
10421,QUEDE,8,1997-01-21 00:00:00,1997-03-04 00:00:00,1997-01-27 00:00:00,1,99.23,Ква-де-лиция,"Улица Хлебопекарного Рынка, 12",Рио-де-Жанейро,РЖ,02389-673,Бразилия
10422,FRANS,2,1997-01-22 00:00:00,1997-02-19 00:00:00,31.01.1997 г. 00:00:00,1,3.02,Франчи С.п.а.,Виа Монте Бяко 34,Турин,,10100,Италия
10423,GOURL,6,1997-01-23 00:00:00,1997-02-06 00:00:00,1997-02-24 00:00:00,3,24.5,Гурман-ланшонетес,"Авеню Бразилии, 442",Кампинас,Спасибо!,04876-786,Бразилия
10424,MEREP,7,1997-01-23 00:00:00,1997-02-20 00:00:00,1997-01-27 00:00:00,2,370.61,Мре Паиларде,43 улица Сен-Лоран,Монреаль,Квебек,Хдж1 кц1,Канада
10425,LAMAI,6,1997-01-24 00:00:00,1997-02-21 00:00:00,14.02.1997 г.,2,7.93,Дом Азии,"1, улица Эльзас-Лотарингия",Тулуза,,31000,Франция
10426,GALED,4,1997-01-27 00:00:00,1997-02-24 00:00:00,1997-02-06 00:00:00,1,18.69,Господа гурманы!,"Рамбла де Каталония, 23",Барселона,,8022,Испания
10427,PICCO,4,1997-01-27 00:00:00,1997-02-24 00:00:00,1997-03-03 00:00:00,2,31.29,Пикколо и др.,Geislweg 14,Зальцбург,,5020,Австрия
10428,REGGC,7,1997-01-28 00:00:00,1997-02-25 00:00:00,1997-02-04 00:00:00,1,11.09,Реггиани Кейсифики,επαρχная дорога №124,Реггионо-Эмилия,,42100,Италия
10429,HUNGO,3,1997-01-29 00:00:00,1997-03-12 00:00:00,1997-02-07 00:00:00,2,56.63,Голодная сова Всеночные киоски,8 улица Джонстауна,Корк,Корк,,Ирландия
10430,ERNSH,4,1997-01-30 00:00:00,1997-02-13 00:00:00,1997-02-03 00:00:00,1,458.78,Эрнст Хендель,Кирхгассе 6,Грац,,8010,Австрия
10431,BOTTM,4,1997-01-30 00:00:00,1997-02-13 00:00:00,1997-02-07 00:00:00,2,44.17,Рынки Bottom-Dollar,Бульвар Тсауассен 23,Цавассен,БЦ,Т2Ф 8М4,Канада
10432,SPLIR,3,31.01.1997 г. 00:00:00,14.02.1997 г.,1997-02-07 00:00:00,2,4.34,Пиво и эль Split Rail,Пошта 555,Ландер,В,82520,США
10433,PRINI,3,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-03-04 00:00:00,3,73.83,Принцесса Изабелла Виньяс,Эстрада да Саде н. 58,Лиссабон,,1756,Португалия
10434,FOLKO,3,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-02-13 00:00:00,2,17.92,Фолк и фейри,Кергатан 24,Брэке,,С-844/67,Швеция
10435,CONSH,8,1997-02-04 00:00:00,1997-03-18 00:00:00,1997-02-07 00:00:00,2,9.21,Консолидированная хоुлдингс,Беркли-Гарденс 12 Бревери,Лондон,,WX1 6ЛТ,Великобритания
10436,BLONP,3,1997-02-05 00:00:00,1997-03-05 00:00:00,1997-02-11 00:00:00,2,156.66,Блондель пре и сын,24-е место Клебера,Страсбург,,67000,Франция
10437,WARTH,8,1997-02-05 00:00:00,1997-03-05 00:00:00,1997-02-12 00:00:00,1,19.97,Вариан Герку,"Торикаату, дом 38",Уулу,,90110,Финляндия
10438,TOMSP,3,1997-02-06 00:00:00,1997-03-06 00:00:00,14.02.1997 г.,2,8.24,Тома любимые блюда,"Луизенстрассе, 48",Мюнхен,,44087,Германия
10439,MEREP,6,1997-02-07 00:00:00,1997-03-07 00:00:00,1997-02-10 00:00:00,3,4.07,Мре Паиларде,43 улица Сен-Лоран,Монреаль,Квебек,Хдж1 кц1,Канада
10440,SAVEA,4,1997-02-10 00:00:00,1997-03-10 00:00:00,1997-02-28 00:00:00,2,86.53,Рынки «Сэкономить»,187 Саффолк-лен.,Боис,ID,83720,США
10441,OLDWO,3,1997-02-10 00:00:00,1997-03-24 00:00:00,14.03.1997 г. 00:00:00,2,73.02,Старый мир деликатесов,"Улица Беринга, 2743",Анкоридж,АК,99508,США
10442,ERNSH,3,1997-02-11 00:00:00,11.03.1997 г.,1997-02-18 00:00:00,2,47.94,Эрнст Хендель,Кирхгассе 6,Грац,,8010,Австрия
10443,REGGC,8,1997-02-12 00:00:00,1997-03-12 00:00:00,14.02.1997 г.,1,13.95,Реггиани Кейсифики,επαρχная дорога №124,Реггионо-Эмилия,,42100,Италия
10444,BERGS,3,1997-02-12 00:00:00,1997-03-12 00:00:00,1997-02-21 00:00:00,3,3.5,берглундс быстрый,Bergувсген 8,Люле,,С-958-22,Швеция
10445,BERGS,3,1997-02-13 00:00:00,13.03.1997 г. 00:00,1997-02-20 00:00:00,1,9.3,берглундс быстрый,Bergувсген 8,Люле,,С-958-22,Швеция
10446,TOMSP,6,14.02.1997 г.,14.03.1997 г. 00:00:00,1997-02-19 00:00:00,1,14.68,Тома любимые блюда,"Луизенстрассе, 48",Мюнхен,,44087,Германия
10447,RICAR,4,14.02.1997 г.,14.03.1997 г. 00:00:00,1997-03-07 00:00:00,2,68.66,Рикардо Адокикадаши,"Авеню Копакабана, 267",Рио-де-Жанейро,РЖ,02389-890,Бразилия
10448,RANCH,4,1997-02-17 00:00:00,1997-03-17 00:00:00,1997-02-24 00:00:00,2,38.82,Ранчо-Гранде,Аллее Либератора 900,buenos aires,,1010,Аргентина
10449,BLONP,3,1997-02-18 00:00:00,1997-03-18 00:00:00,1997-02-27 00:00:00,2,53.3,Блондель пре и сын,24-е место Клебера,Страсбург,,67000,Франция
10450,VICTE,8,1997-02-19 00:00:00,1997-03-19 00:00:00,11.03.1997 г.,2,7.23,Пища на складе,"2, улица Коммерции",Лион,,69004,Франция
10451,QUICK,4,1997-02-19 00:00:00,1997-03-05 00:00:00,1997-03-12 00:00:00,3,189.09,Остановиться!,"Тауэрстрассе, 10",Кюневальде,,1307,Германия
10452,SAVEA,8,1997-02-20 00:00:00,1997-03-20 00:00:00,1997-02-26 00:00:00,1,140.26,Рынки «Сэкономить»,187 Саффолк-лен.,Боис,ID,83720,США
