resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
935,61,23,7,7,14,,R,17,0.0,58,,,19.0,16.0,1:18.793,199.251,31
14424,586,229,64,25,23,8.0,8,8,0.0,14,+7:40.9,6535000.0,,,,,1
23526,976,832,5,55,15,8.0,8,8,4.0,51,+49.400,7484973.0,46.0,10.0,1:45.866,204.133,1
5500,270,71,3,0,2,2.0,2,2,6.0,69,+24.689,6051989.0,,,,,1
11804,491,152,51,23,12,,R,19,0.0,5,,,,,,,7
22553,926,826,9,26,12,,W,16,0.0,0,,,,0.0,,,54
12561,519,219,4,15,1,1.0,1,1,9.0,80,1:35:20.42,5720420.0,,,,,1
19380,806,627,105,26,20,8.0,8,8,0.0,74,,,,,,,16
9469,406,163,27,25,8,,R,12,0.0,46,,,,,,,36
9996,426,172,27,26,15,,R,25,0.0,2,,,,,,,101
10998,464,158,4,16,7,3.0,3,3,4.0,52,+18.612,5009492.0,,,,,1
6261,297,55,6,27,8,,R,20,0.0,43,,,,,,,26
21491,870,819,206,25,21,20.0,20,20,0.0,67,,,22.0,22.0,1:28.727,177.754,12
15893,643,357,32,10,14,5.0,5,5,2.0,79,,,,,,,11
18625,771,476,6,3,11,,R,10,0.0,59,,,,,,,5
19064,792,644,105,20,19,,R,8,0.0,54,,,,,,,5
3911,202,25,22,6,9,,R,16,0.0,69,,,,,,,6
240,29,17,9,10,14,12.0,12,12,0.0,56,,,27.0,14.0,1:40.264,194.570,11
8923,385,165,44,32,0,,F,28,0.0,0,,,,,,,81
15826,640,235,6,3,2,,R,17,0.0,15,,,,,,,5
11621,485,192,56,21,20,,R,18,0.0,28,,,,,,,6
22233,904,821,15,21,13,16.0,16,16,0.0,65,,,55.0,12.0,1:30.666,184.832,11
13821,563,221,25,4,3,,R,20,0.0,25,,,,,,,3
13690,558,231,1,1,2,,R,13,0.0,61,,,,,,,3
8121,362,123,3,5,5,,R,16,0.0,50,,,,,,,6
21794,883,819,207,20,18,17.0,17,17,0.0,56,,,37.0,20.0,1:39.546,195.720,11
3547,186,57,1,1,1,2.0,2,2,6.0,44,+10.469,5153526.0,,,,,1
7292,329,102,1,27,1,1.0,1,1,9.0,45,1:20:47.164,4847164.0,,,,,1
3899,202,71,17,9,4,4.0,4,4,3.0,77,+55.076,6381476.0,,,,,1
22213,903,155,207,10,18,18.0,18,18,0.0,53,,,48.0,16.0,1:43.323,189.924,11
7330,330,119,3,6,2,4.0,4,4,3.0,77,+31.833,6602430.0,,,,,1
21479,870,17,9,2,11,8.0,8,8,4.0,69,+34.458,6099961.0,41.0,3.0,1:25.402,184.674,1
6383,301,129,25,3,18,,R,17,0.0,26,,,,,,,5
18110,747,483,171,30,0,,F,22,0.0,0,,,,,,,81
6371,301,119,3,6,4,5.0,5,5,2.0,53,+1:33.158,4788507.0,,,,,1
11354,476,172,27,26,20,,R,16,0.0,41,,,,,,,6
20356,338,30,131,3,7,10.0,10,10,1.0,58,+1:09.391,5685922.0,58.0,4.0,1:29.185,214.058,1
2251,126,62,18,22,22,13.0,13,13,0.0,67,,,,,,,14
23135,957,828,15,9,22,,R,21,0.0,11,,,9.0,21.0,2:00.286,176.309,131
13532,553,238,25,3,14,9.0,9,9,0.0,42,,,,,,,5
6693,311,109,35,22,26,,R,17,0.0,39,,,,,,,27
1352,81,27,18,21,18,18.0,18,18,0.0,57,,,53.0,19.0,1:26.182,214.750,13
5073,254,49,15,30,8,7.0,7,7,0.0,82,,,,,,,11
19224,799,578,6,14,4,,D,11,0.0,52,,,,,,,2
22631,930,18,1,22,14,16.0,16,16,0.0,65,,,46.0,10.0,1:31.162,183.826,11
20230,800,513,135,12,16,,R,22,0.0,172,,,,,,,31
7313,329,105,21,9,19,,R,22,0.0,10,,,,,,,5
7724,9,21,10,21,18,11.0,11,11,0.0,60,+1:02.327,5865637.0,54.0,13.0,1:35.301,194.465,1
22648,931,828,15,9,17,13.0,13,13,0.0,78,+31.159,6589579.0,75.0,8.0,1:19.285,151.519,1
15782,638,304,1,18,6,,R,18,0.0,3,,,,,,,95
7720,9,4,4,7,12,7.0,7,7,2.0,60,+24.888,5828198.0,49.0,1.0,1:33.365,198.498,1
16044,650,304,187,4,16,3.0,3,3,4.0,50,+1:21.8,6202100.0,,,,,1
8645,376,114,33,29,0,,F,29,0.0,0,,,,,,,81
9240,397,118,21,17,11,,R,20,0.0,35,,,,,,,5
20728,353,15,205,18,18,,R,22,0.0,25,,,20.0,24.0,2:05.161,161.503,9
8922,385,146,49,10,0,,F,27,0.0,0,,,,,,,81
19993,831,427,141,50,12,,R,11,0.0,29,,,,,,,5
17083,703,419,170,20,21,,R,16,0.0,38,,,,,,,80
6029,290,110,25,4,11,5.0,5,5,2.0,68,,,,,,,11
9253,398,170,22,19,7,7.0,7,7,0.0,49,,,,,,,11
18457,763,437,167,42,16,14.0,14,14,0.0,67,,,,,,,15
