year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1999,NHL,STL,24,9,7.0,1,27,10,4.0,0,,,,,7,4,0,0,8,3,2,0,7,4,2,0,9,3,2.0,0,10,2,0.0,0,8,2,4,0,2,1,1,1
1945,NHL,NYR,8,12,5.0,,5,16,4.0,,,,,,0,1,0,,3,8,1,,2,6,2,,3,6,1.0,,2,4,5.0,,3,3,0,,,,,
1994,NHL,STL,16,6,2.0,,12,9,3.0,,,,,,,,,,,,,,,,,,4,2,0.0,,8,3,1.0,,7,5,1,,8,4,3,
1939,NHL,TOR,15,3,6.0,,10,14,0.0,,,,,,,,,,5,2,1,,8,4,2,,4,6,1.0,,5,3,1.0,,3,2,1,,,,,
1972,NHL,MTL,29,4,6.0,,23,6,10.0,,,,,,7,0,4,,8,3,2,,7,3,3,,10,1,2.0,,9,1,3.0,,10,2,2,,1,0,0,
1987,NHL,QUE,15,23,2.0,,17,20,3.0,,,,,,5,4,1,,5,7,0,,6,6,1,,5,8,1.0,,5,8,1.0,,6,8,1,,0,2,0,
1980,NHL,MNS,23,10,7.0,,12,18,10.0,,,,,,5,1,2,,7,4,2,,6,4,4,,7,5,4.0,,4,8,2.0,,5,5,3,,1,1,0,
1980,NHL,LAK,22,11,7.0,,21,13,6.0,,,,,,7,1,1,,9,5,0,,8,4,3,,7,5,3.0,,3,6,2.0,,9,2,3,,0,1,1,
1914,PCHA,PO1,6,3,0.0,,3,6,0.0,,,,,,,,,,,,,,2,2,0,,3,2,0.0,,2,5,0.0,,2,0,0,,,,,
1956,NHL,MTL,23,6,6.0,,12,17,6.0,,,,,,2,5,1,,9,4,1,,7,3,3,,9,2,2.0,,3,5,4.0,,5,4,1,,,,,
1954,NHL,DET,25,5,5.0,,17,12,6.0,,,,,,6,3,0,,6,5,1,,9,3,3,,8,4,3.0,,5,2,4.0,,8,0,0,,,,,
1938,NHL,NYR,13,8,3.0,,13,8,3.0,,,,,,,,,,5,2,0,,7,3,1,,5,3,2.0,,6,3,2.0,,3,5,1,,,,,
2002,NHL,MTL,16,16,5.0,4,14,19,3.0,5,,,,,3,3,3,0,7,6,1,1,6,5,1,2,5,6,2.0,2,3,7,0.0,2,5,7,1,2,1,1,0,0
1968,NHL,MTL,26,7,5.0,,20,12,6.0,,,,,,6,1,1,,7,4,2,,7,3,4,,7,6,0.0,,11,2,1.0,,8,3,3,,,,,
1917,NHL,MTL,8,3,0.0,,5,6,0.0,,,,,,,,,,,,,,3,1,0,,6,3,0.0,,4,4,0.0,,0,1,0,,,,,
1974,NHL,PIT,25,5,10.0,,12,23,5.0,,,,,,2,4,1,,6,6,3,,4,6,4,,8,3,2.0,,7,3,3.0,,9,4,2,,1,2,0,
1922,WCHL,CAT,8,5,0.0,,4,13,0.0,,,,,,,,,,,,,,2,3,0,,4,6,0.0,,6,5,0.0,,0,4,0,,,,,
1997,NHL,CHI,14,19,8.0,,16,20,5.0,,,,,,4,10,0,,6,3,4,,4,5,3,,7,4,2.0,,2,4,0.0,,6,7,3,,1,6,1,
1997,NHL,PIT,21,10,10.0,,19,14,8.0,,,,,,7,5,2,,7,4,3,,7,3,3,,8,3,2.0,,1,2,3.0,,6,3,4,,4,4,1,
1922,NHL,OTS,11,0,1.0,,3,9,0.0,,,,,,,,,,,,,,3,1,1,,5,4,0.0,,6,2,0.0,,0,2,0,,,,,
2009,NHL,STL,18,18,,5,22,14,,5,,,,,5,6,,1,5,4,,4,7,7,,1,7,5,,3,4,3,,0,9,5,,0,3,2,,1
1981,NHL,COR,14,21,5.0,,4,28,8.0,,,,,,2,7,2,,1,10,3,,6,6,1,,2,11,2.0,,3,6,3.0,,3,8,2,,1,1,0,
1936,NHL,BOS,9,11,4.0,,14,7,3.0,,,,,,,,,,4,2,2,,5,4,1,,4,6,2.0,,6,4,1.0,,4,2,1,,,,,
2010,NHL,MTL,24,11,,6,20,19,,2,,,,,7,3,,1,8,5,,0,6,8,,1,6,2,,3,6,5,,2,8,7,,0,3,0,,1
1916,PCHA,PO1,8,4,0.0,,1,11,0.0,,,,,,,,,,,,,,3,5,0,,3,5,0.0,,3,4,0.0,,0,1,0,,,,,
1970,NHL,PIT,18,12,9.0,,3,25,11.0,,,,,,2,4,3,,3,6,5,,5,7,3,,6,5,1.0,,3,7,3.0,,2,7,3,,0,1,2,
1974,NHL,LAK,22,7,11.0,,20,10,10.0,,,,,,6,1,4,,6,1,5,,8,3,2,,9,3,2.0,,5,4,3.0,,6,4,4,,2,1,1,
1991,NHL,WAS,25,12,3.0,,20,15,5.0,,,,,,9,3,0,,9,5,0,,7,5,1,,4,4,3.0,,8,4,2.0,,7,5,1,,1,1,1,
1984,NHL,NYR,16,18,6.0,,10,26,4.0,,,,,,4,4,1,,4,7,1,,4,8,3,,5,6,3.0,,3,8,1.0,,5,9,1,,1,2,0,
1914,PCHA,VML,7,2,0.0,,6,2,0.0,,,,,,,,,,,,,,4,0,0,,3,3,0.0,,5,1,0.0,,1,0,0,,,,,
2011,NHL,CBS,17,21,,3,12,25,,4,,,,,2,9,,1,4,6,,2,4,8,,2,3,8,,1,5,7,,1,9,7,,0,2,1,,0
1940,NHL,NYA,7,10,7.0,,1,19,4.0,,,,,,,,,,3,6,1,,3,5,4,,1,6,2.0,,1,6,3.0,,0,6,1,,,,,
1980,NHL,MTL,31,7,2.0,,14,15,11.0,,,,,,3,6,1,,9,4,1,,8,3,2,,7,5,2.0,,9,0,3.0,,7,4,4,,2,0,0,
1944,NHL,BOS,11,12,2.0,,5,18,2.0,,,,,,0,2,0,,5,5,1,,4,5,0,,2,9,0.0,,3,4,2.0,,2,5,1,,,,,
1987,NHL,CHI,21,17,2.0,,9,24,7.0,,,,,,5,5,1,,5,7,1,,5,9,0,,7,6,1.0,,4,4,4.0,,4,9,2,,0,1,0,
1909,NHA,LES,2,4,0.0,,0,6,0.0,,,,,,,,,,,,,,,,,,0,3,0.0,,1,5,0.0,,1,2,0,,,,,
1988,NHL,NYR,21,17,2.0,,16,18,6.0,,,,,,8,2,1,,6,6,2,,6,6,2,,8,2,3.0,,5,7,0.0,,4,10,0,,0,2,0,
2009,NHL,BOS,18,17,,6,21,13,,7,,,,,6,5,,1,7,3,,4,7,4,,2,3,9,,2,4,1,,2,8,7,,1,4,1,,1
1972,NHL,PIT,24,11,4.0,,8,26,5.0,,,,,,5,5,0,,7,5,2,,3,6,4,,6,9,0.0,,6,5,1.0,,4,7,2,,1,0,0,
1994,NHL,BOS,15,7,2.0,,12,11,1.0,,,,,,,,,,,,,,,,,,3,2,0.0,,7,4,2.0,,7,6,0,,8,6,1,
1993,NHL,TBL,14,22,6.0,,16,21,5.0,,,,,,3,8,1,,3,8,1,,6,6,2,,7,4,2.0,,4,7,2.0,,3,7,3,,4,3,0,
1980,NHL,PHI,23,9,8.0,,18,15,7.0,,,,,,7,3,1,,10,2,3,,7,4,1,,6,5,3.0,,6,5,2.0,,5,4,4,,0,1,1,
1914,NHA,OT1,9,1,0.0,,5,5,0.0,,,,,,,,,,,,,,2,0,0,,6,3,0.0,,5,3,0.0,,1,0,0,,,,,
1914,NHA,TOO,5,4,0.0,,2,9,0.0,,,,,,,,,,,,,,0,2,0,,4,5,0.0,,2,6,0.0,,1,0,0,,,,,
1964,NHL,DET,25,7,3.0,,15,16,4.0,,,,,,4,2,1,,6,4,3,,5,5,2,,7,5,0.0,,8,5,0.0,,10,2,1,,,,,
1992,NHL,TOR,25,11,6.0,,19,18,5.0,,,,,,6,4,2,,5,5,1,,4,7,3,,9,4,1.0,,8,2,2.0,,9,3,2,,3,4,0,
1975,WHA,WIJ,29,11,0.0,,23,16,2.0,,,,,,7,2,0,,10,5,0,,8,7,0,,10,4,0.0,,9,3,2.0,,7,4,0,,1,2,0,
1985,NHL,VAN,17,18,5.0,,6,26,8.0,,,,,,5,4,2,,4,9,1,,4,8,1,,3,6,3.0,,2,7,2.0,,4,7,4,,1,3,0,
1993,NHL,DAL,23,12,7.0,,19,17,6.0,,,,,,6,4,2,,6,5,4,,8,4,1,,7,6,0.0,,7,2,1.0,,5,5,4,,3,3,1,
1925,NHL,TRS,11,5,2.0,,1,16,1.0,,,,,,,,,,0,1,0,,2,6,1,,5,4,0.0,,3,7,1.0,,2,3,1,,,,,
1974,WHA,PHR,23,11,5.0,,16,20,3.0,,,,,,2,4,1,,5,5,1,,10,4,1,,7,7,3.0,,6,5,0.0,,8,4,2,,1,2,0,
1985,NHL,MTL,25,11,4.0,,15,22,3.0,,,,,,4,6,0,,7,3,3,,8,3,1,,10,5,1.0,,5,6,1.0,,4,9,1,,2,1,0,
1967,NHL,LAK,20,13,4.0,,11,20,6.0,,,,,,4,3,2,,6,5,1,,6,9,0,,4,7,1.0,,6,4,2.0,,5,5,4,,,,,
1954,NHL,CHI,6,21,8.0,,7,19,9.0,,,,,,1,5,2,,2,9,3,,3,7,2,,3,8,4.0,,2,6,4.0,,2,5,2,,,,,
2007,NHL,EDM,23,17,,1,18,18,,5,,,,,5,8,,0,6,6,,1,5,6,,3,7,5,,1,7,5,,0,10,4,,1,1,1,,0
1926,NHL,DTC,6,15,1.0,,6,13,3.0,,,,,,,,,,3,2,0,,2,6,1,,3,8,1.0,,2,6,0.0,,2,6,2,,,,,
1983,NHL,HAR,19,16,5.0,,9,26,5.0,,,,,,4,5,1,,5,6,1,,4,9,1,,2,8,4.0,,7,5,1.0,,6,8,2,,0,1,0,
1982,NHL,PIT,14,22,4.0,,4,31,5.0,,,,,,3,9,1,,5,3,3,,3,9,2,,1,12,1.0,,3,11,0.0,,3,7,2,,0,2,0,
