playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
cloutda01,2000,2,VAN,NHL,16,914,4,6,5,0,0,37,348,2,117,0,2,,1,0,9,57
jenseal01,1981,1,WAS,NHL,26,1274,8,8,4,0,0,81,,,,,,,,,,
cheevge01,1976,1,BOS,NHL,45,2700,30,10,5,0,3,137,,14,858,8,5,,1,1,44,
pechual01,2009,1,PIT,NHL,1,36,0,0,0,0,0,1,13,,,,,,,,,
weekeke01,1998,1,VAN,NHL,11,532,0,8,1,0,0,34,257,,,,,,,,,
stanied01,1983,2,HAR,NHL,18,1041,6,9,1,0,0,74,556,,,,,,,,,
thibajo01,2003,1,CHI,NHL,14,821,5,7,2,0,1,39,450,,,,,,,,,
grattgi01,1972,1,OTN,WHA,51,3021,25,22,3,4,0,187,1591,2,86,0,1,,0,0,7,73
thompti01,1936,1,BOS,NHL,48,2970,23,18,7,,6,110,,3,180,1,2,,,1,8,
gardich01,1928,1,CHI,NHL,44,2758,7,29,8,,5,85,,,,,,,,,,
turcoma01,2001,1,DAL,NHL,31,1519,15,6,2,4,2,53,670,,,,,,,,,
dejorde01,1970,1,LAK,NHL,60,3375,18,29,11,3,1,214,,,,,,,,,,
simmodo01,1963,1,TOR,NHL,21,1191,9,9,1,2,3,63,,,,,,,,,,
plassmi01,1973,1,MTL,NHL,15,839,7,4,2,0,0,57,,,,,,,,,,
skorowa01,1985,1,CHI,NHL,1,60,0,1,0,0,0,6,45,,,,,,,,,
gossema01,1986,1,QUE,NHL,30,1625,13,11,1,3,0,86,758,11,654,7,4,,0,0,37,326
dadswdo01,1987,1,CAL,NHL,25,1221,8,7,2,0,0,89,628,,,,,,,,,
toskave01,2006,1,SJS,NHL,38,2142,26,10,1,3,4,84,915,,,,,,,,,
millegr01,1989,3,CHI,NHL,10,575,5,4,1,1,0,32,267,14,613,6,6,,0,0,40,300
rolosdw01,2003,1,MIN,NHL,48,2847,19,18,11,2,5,89,1323,,,,,,,,,
plassmi01,1970,1,STL,NHL,1,60,1,0,0,0,0,3,,,,,,,,,,
grahajo01,2006,1,CAR,NHL,28,1515,10,13,2,6,0,72,702,,,,,,,,,
jonesch01,1909,1,COB,NHA,12,724,4,8,0,,0,104,,,,,,,,,,
dafoeby01,1994,1,WAS,NHL,4,187,1,1,1,0,0,11,80,1,20,0,0,,0,0,1,3
holmqjo01,2002,1,NYR,NHL,1,39,0,1,0,0,0,2,18,,,,,,,,,
keetlma01,2007,1,CAL,NHL,1,9,0,0,0,0,0,0,2,,,,,,,,,
leighmi01,2010,1,PHI,NHL,1,60,1,0,0,0,0,4,36,2,70,0,1,,0,0,4,29
theodjo01,2007,1,COL,NHL,53,3028,28,21,3,5,3,123,1367,10,514,4,6,,0,0,27,286
wreggke01,1985,1,TOR,NHL,30,1566,9,13,4,3,0,113,901,10,607,6,4,,1,1,32,323
vokouto01,2008,1,FLO,NHL,59,3324,26,23,6,11,6,138,1855,,,,,,,,,
lenarmi01,1993,1,HAR,NHL,1,21,0,0,0,0,0,1,12,,,,,,,,,
scottro01,1983,1,NYR,NHL,9,485,2,3,3,1,0,29,254,,,,,,,,,
riggide01,1959,1,DET,NHL,9,540,2,6,1,,1,32,,,,,,,,,,
lehmahu01,1911,1,NWR,PCHA,15,911,9,6,0,,0,77,,,,,,,,,,
jenseal01,1982,1,WAS,NHL,40,2358,22,12,6,1,1,135,1140,3,139,1,2,,0,0,10,
brownan01,1972,1,DET,NHL,7,337,2,1,2,0,0,20,,,,,,,,,,
gardich01,1932,1,CHI,NHL,48,3010,16,20,12,,5,101,,,,,,,,,,
grahajo01,1999,1,BOS,NHL,24,1344,7,10,5,1,2,55,609,,,,,,,,,
fernama01,1997,1,DAL,NHL,2,69,1,0,0,0,0,2,35,1,2,0,0,,0,0,0,0
gossema01,1993,1,HAR,NHL,7,239,0,4,0,2,0,21,107,,,,,,,,,
currami01,1974,1,MFS,WHA,26,1367,11,10,1,1,0,90,839,,,,,,,,,
larocmi02,2000,1,CHI,NHL,3,152,0,2,0,0,0,9,59,,,,,,,,,
