corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
200,Просто Транзит-Ко., , ,,,,,2004-10-12T10:41:26,4,
201,"""Апекс Кей СтоунсКорп"".", , ,,,,,2004-10-12T10:41:26,7,
212,"""Бостон Лайтингкорп"".", , ,,,,,2004-10-12T10:41:26,1,
213,"""Бостон Машиностроительный Корп"".", , ,,,,,2004-10-12T10:41:26,4,
222,Компьютерный LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
224,Компьютерный игл-корп., , ,,,,,2004-10-12T10:41:26,5,
235,Корпоративная операкорп., , ,,,,,2004-10-12T10:41:26,7,
250,Компания &quot; Эквивалент Транз Корп &quot; ., , ,,,,,2004-10-12T10:41:26,2,
259,Известная компания Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
262,"""Гигантская световая Корп"".", , ,,,,,2004-10-12T10:41:26,3,
263,"""Гигантская машина-корп"".", , ,,,,,2004-10-12T10:41:26,4,
264,"""Гигантская иглл-корп"".", , ,,,,,2004-10-12T10:41:26,7,
273,Компьютерная машина., , ,,,,,2004-10-12T10:41:26,2,
282,"""Имперская лайтингкорп"".", , ,,,,,2004-10-12T10:41:26,1,
284,"Компания ""Идлэккорп"".", , ,,,,,2004-10-12T10:41:26,3,
293,"Корп, просто машинная корпка.", , ,,,,,2004-10-12T10:41:26,8,
301,Корпорация Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
304,"Корпорация ""Апекс иглеворд Лтд"".", , ,,,,,2004-10-12T10:41:26,4,
307,Корпорация Apex QuestsLtd., , ,,,,,2004-10-12T10:41:26,5,
309,Корпорация Apex Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
327,Компьютерная компания QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
328,Компьютерный ресторан Ltd., , ,,,,,2004-10-12T10:41:26,4,
329,"Компьютерная компания ""MakersLtd"".", , ,,,,,2004-10-12T10:41:26,5,
330,Компьютерный Транзельд., , ,,,,,2004-10-12T10:41:26,3,
352,Известная компания LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
354,Знаменитый иглерабочий., , ,,,,,2004-10-12T10:41:26,5,
363,"""Гигантское машинное оборудование"".", , ,,,,,2004-10-12T10:41:26,6,
364,"Корпорация ""Гигант игллвордлттд"".", , ,,,,,2004-10-12T10:41:26,5,
386,Корпорация &quot; Империал петролеумлтд &quot; ., , ,,,,,2004-10-12T10:41:26,2,
388,Имперский ресторан Ltd., , ,,,,,2004-10-12T10:41:26,5,
390,"""Империя Транзельд"".", , ,,,,,2004-10-12T10:41:26,3,
401,Corp. Apex Key StonesAg., , ,,,,,2004-10-12T10:41:26,1,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
408,"""Апекс РесторансАг"".", , ,,,,,2004-10-12T10:41:26,8,
410,Корпорация Apex TransitAg., , ,,,,,2004-10-12T10:41:26,3,
412,Компания &quot; Бостон лайтингэг &quot; ., , ,,,,,2004-10-12T10:41:26,3,
414,Компания &quot; Бостон идлвордэгэг &quot; ., , ,,,,,2004-10-12T10:41:26,6,
422,Компьютерный свет., , ,,,,,2004-10-12T10:41:26,6,
424,Компьютерная иглаAg., , ,,,,,2004-10-12T10:41:26,3,
431,Corp. Key StonesAg., , ,,,,,2004-10-12T10:41:26,6,
441,Группа экспертов &quot; Key StonesAg &quot;, , ,,,,,2004-10-12T10:41:26,8,
446,Группа экспертов &quot; Нефтепродукты &quot; ., , ,,,,,2004-10-12T10:41:26,6,
449,Группа экспертов &quot; Sail MakersAg &quot;, , ,,,,,2004-10-12T10:41:26,5,
455,Знаменитый операг., , ,,,,,2004-10-12T10:41:26,3,
459,Известная компания &quot; Sail MakersAg &quot; ., , ,,,,,2004-10-12T10:41:26,2,
466,Компания &quot; Гигант петролеумэг &quot; ., , ,,,,,2004-10-12T10:41:26,6,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
477,"Компьютерная компания ""КвестсАг"".", , ,,,,,2004-10-12T10:41:26,5,
482,"Корпорация ""Имперский светильник"".", , ,,,,,2004-10-12T10:41:26,1,
487,Корпорация &quot; КвестсАг &quot; ., , ,,,,,2004-10-12T10:41:26,7,
488,"""Имперская ресторанная компания"".", , ,,,,,2004-10-12T10:41:26,2,
500,Просто Транзит Эг., , ,,,,,2004-10-12T10:41:26,3,
