hofid,yearid,votedby,ballots,needed,votes,inducted,category
carrocl02h,1984,ББВАА,403.0,303.0,1.0,Н,Игрок
hafeych01h,1950,ББВАА,168.0,126.0,4.0,Н,Игрок
forscke01h,1992,ББВАА,430.0,323.0,0.0,Н,Игрок
vandejo01h,1966,ББВАА,302.0,227.0,72.0,Н,Игрок
mcdanli01h,1982,ББВАА,415.0,312.0,3.0,Н,Игрок
roushed01h,1960,ББВАА,269.0,202.0,146.0,Н,Игрок
newcodo01h,1972,ББВАА,396.0,297.0,7.0,Н,Игрок
schoere01h,1974,ББВАА,365.0,274.0,110.0,Н,Игрок
ruffire01h,1952,ББВАА,234.0,176.0,10.0,Н,Игрок
lansfca01h,1998,ББВАА,473.0,355.0,3.0,Н,Игрок
mckecbi01h,1950,ББВАА,168.0,126.0,1.0,Н,Менеджер
ricesa01h,1950,ББВАА,168.0,126.0,1.0,Н,Игрок
gomezle01h,1949,ББВАА,153.0,115.0,17.0,Н,Игрок
lolicmi01h,1987,ББВАА,413.0,310.0,84.0,Н,Игрок
coopewi01h,1952,ББВАА,234.0,176.0,2.0,Н,Игрок
cronijo01h,1956,ББВАА,193.0,145.0,152.0,Y,Игрок
wynnea01h,1972,ББВАА,396.0,297.0,301.0,Y,Игрок
willicy01h,1954,ББВАА,252.0,189.0,4.0,Н,Игрок
sainjo01h,1970,ББВАА,300.0,225.0,9.0,Н,Игрок
kinerra01h,1968,ББВАА,283.0,213.0,118.0,Н,Игрок
bluegos01h,1960,ББВАА,269.0,202.0,3.0,Н,Игрок
lopated01h,1969,ББВАА,340.0,255.0,2.0,Н,Игрок
tinkejo01h,1945,ББВАА,247.0,186.0,49.0,Н,Игрок
staubru01h,1996,ББВАА,470.0,353.0,24.0,Н,Игрок
cravaga01h,1938,ББВАА,262.0,197.0,2.0,Н,Игрок
knabeot01h,1939,ББВАА,274.0,206.0,1.0,Н,Игрок
woodjo02h,1938,ББВАА,262.0,197.0,6.0,Н,Игрок
mageesh01h,1951,ББВАА,226.0,170.0,2.0,Н,Игрок
bondsbo01h,1992,ББВАА,430.0,323.0,40.0,Н,Игрок
mccarjo99h,1953,ББВАА,264.0,198.0,1.0,Н,Менеджер
cavarph01h,1964,ББВАА,201.0,151.0,22.0,Н,Игрок
dunnja01h,1946,Выдвижение кандидатур,202.0,,1.0,Н,Игрок
holtzke01h,1985,ББВАА,395.0,297.0,4.0,Н,Игрок
lolicmi01h,1995,ББВАА,460.0,345.0,26.0,Н,Игрок
averiea01h,1975,Ветераны,,,,Y,Игрок
klingjo01h,1953,ББВАА,264.0,198.0,1.0,Н,Игрок
boyerke01h,1990,ББВАА,444.0,333.0,78.0,Н,Игрок
righeda01h,2001,ББВАА,515.0,387.0,2.0,Н,Игрок
durocle01h,1956,ББВАА,193.0,145.0,1.0,Н,Менеджер
manleef99h,2006,Негритянская лига,,,,Y,Пионер/Исполнительный
odoulle01h,1962,ББВАА,160.0,120.0,13.0,Н,Игрок
ansonca01h,1939,Старые таймеры,,,,Y,Игрок
erskica01h,1972,ББВАА,396.0,297.0,4.0,Н,Игрок
riceji01h,1998,ББВАА,473.0,355.0,203.0,Н,Игрок
kaatji01h,1991,ББВАА,443.0,333.0,62.0,Н,Игрок
schoere01h,1976,ББВАА,388.0,291.0,129.0,Н,Игрок
stengca01h,1949,ББВАА,153.0,115.0,3.0,Н,Игрок
yastrca01h,1989,ББВАА,447.0,336.0,423.0,Y,Игрок
danniha01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
womacto01h,2012,ББВАА,573.0,430.0,0.0,Н,Игрок
mazerbi01h,1990,ББВАА,444.0,333.0,131.0,Н,Игрок
mizejo01h,1962,ББВАА,160.0,120.0,14.0,Н,Игрок
floodcu01h,1994,ББВАА,456.0,342.0,39.0,Н,Игрок
fostege01h,1992,ББВАА,430.0,323.0,24.0,Н,Игрок
henrito01h,1953,ББВАА,264.0,198.0,10.0,Н,Игрок
longhe01h,1936,Ветераны,78.0,59.0,15.0,Н,Игрок
gaettga01h,2006,ББВАА,520.0,390.0,4.0,Н,Игрок
schreos01h,1939,ББВАА,274.0,206.0,2.0,Н,Игрок
gehrich01h,1947,ББВАА,161.0,121.0,105.0,Н,Игрок
marisro01h,1974,ББВАА,365.0,274.0,78.0,Н,Игрок
drysddo01h,1984,ББВАА,403.0,303.0,316.0,Y,Игрок
carribi02h,1945,ББВАА,247.0,186.0,3.0,Н,Игрок
ruffire01h,1948,ББВАА,121.0,91.0,4.0,Н,Игрок
vanceda01h,1936,ББВАА,226.0,170.0,1.0,Н,Игрок
trammal01h,2010,ББВАА,539.0,405.0,121.0,Н,Игрок
kellyge01h,1949,ББВАА,153.0,115.0,1.0,Н,Игрок
leonadu02h,1960,ББВАА,269.0,202.0,2.0,Н,Игрок
pinsova01h,1993,ББВАА,423.0,318.0,38.0,Н,Игрок
manushe01h,1958,ББВАА,266.0,200.0,22.0,Н,Игрок
gordojo01h,1956,ББВАА,193.0,145.0,4.0,Н,Игрок
plesada01h,2009,ББВАА,539.0,405.0,0.0,Н,Игрок
gowdyha01h,1960,ББВАА,269.0,202.0,38.0,Н,Игрок
pruethu01h,1952,ББВАА,234.0,176.0,1.0,Н,Игрок
reynoal01h,1966,ББВАА,302.0,227.0,60.0,Н,Игрок
doerrbo01h,1958,ББВАА,266.0,200.0,25.0,Н,Игрок
heilmha01h,1942,ББВАА,233.0,175.0,4.0,Н,Игрок
wadderu01h,1945,ББВАА,247.0,186.0,154.0,Н,Игрок
baineha01h,2008,ББВАА,543.0,408.0,28.0,Н,Игрок
burdele01h,1973,ББВАА,380.0,285.0,12.0,Н,Игрок
whiteha01h,1960,ББВАА,269.0,202.0,4.0,Н,Игрок
weisswa01h,2006,ББВАА,520.0,390.0,1.0,Н,Игрок
hodgegi01h,1976,ББВАА,388.0,291.0,233.0,Н,Игрок
klingjo01h,1946,Выдвижение кандидатур,202.0,,20.0,Н,Игрок
rizzuph01h,1966,ББВАА,302.0,227.0,54.0,Н,Игрок
grantge01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
mattido01h,2001,ББВАА,515.0,387.0,145.0,Н,Игрок
mattido01h,2011,ББВАА,581.0,436.0,79.0,Н,Игрок
howarel01h,1976,ББВАА,388.0,291.0,55.0,Н,Игрок
groveor01h,1958,ББВАА,266.0,200.0,5.0,Н,Игрок
marquru01h,1955,ББВАА,251.0,189.0,35.0,Н,Игрок
kressre01h,1960,ББВАА,269.0,202.0,3.0,Н,Игрок
fitzsfr01h,1948,ББВАА,121.0,91.0,2.0,Н,Игрок
luquedo01h,1950,ББВАА,168.0,126.0,1.0,Н,Игрок
foxne01h,1977,ББВАА,383.0,288.0,152.0,Н,Игрок
ashburi01h,1968,ББВАА,283.0,213.0,6.0,Н,Игрок
brownra99h,2006,Негритянская лига,,,,Y,Игрок
lindsfr01h,1949,ББВАА,153.0,115.0,1.0,Н,Игрок
lolicmi01h,1997,ББВАА,473.0,353.0,34.0,Н,Игрок
macphla99h,1978,Ветераны,,,,Y,Пионер/Исполнительный
gosligo01h,1968,Ветераны,,,,Y,Игрок
grimmch01h,1950,ББВАА,168.0,126.0,13.0,Н,Игрок
kuennha01h,1985,ББВАА,395.0,297.0,125.0,Н,Игрок
smithle02h,2013,ББВАА,569.0,427.0,272.0,Н,Игрок
newcodo01h,1975,ББВАА,362.0,272.0,11.0,Н,Игрок
torrejo01h,1989,ББВАА,447.0,336.0,40.0,Н,Игрок
granted01h,1945,ББВАА,247.0,186.0,2.0,Н,Игрок
hermabi01h,1964,ББВАА,201.0,151.0,26.0,Н,Игрок
ruffire01h,1954,ББВАА,252.0,189.0,29.0,Н,Игрок
elberki01h,1945,ББВАА,247.0,186.0,2.0,Н,Игрок
conceda01h,2007,ББВАА,545.0,409.0,74.0,Н,Игрок
killeha01h,1981,ББВАА,401.0,301.0,239.0,Н,Игрок
wilsoha01h,1956,ББВАА,193.0,145.0,74.0,Н,Игрок
longhe01h,1946,Выдвижение кандидатур,202.0,,1.0,Н,Игрок
waltebu01h,1966,ББВАА,302.0,227.0,56.0,Н,Игрок
torrejo01h,1993,ББВАА,423.0,318.0,63.0,Н,Игрок
archeji01h,1939,ББВАА,274.0,206.0,3.0,Н,Игрок
friscfr01h,1946,Выдвижение кандидатур,202.0,,104.0,Н,Игрок
gomezle01h,1950,ББВАА,168.0,126.0,18.0,Н,Игрок
suttebr01h,2003,ББВАА,496.0,372.0,266.0,Н,Игрок
jenkife01h,1990,ББВАА,444.0,333.0,296.0,Н,Игрок
medwijo01h,1968,ББВАА,283.0,213.0,240.0,Y,Игрок
alexape01h,1938,ББВАА,262.0,197.0,212.0,Y,Игрок
dawsoan01h,2008,ББВАА,543.0,408.0,358.0,Н,Игрок
conceda01h,2006,ББВАА,520.0,390.0,65.0,Н,Игрок
larsedo01h,1987,ББВАА,413.0,310.0,30.0,Н,Игрок
lolicmi01h,1985,ББВАА,395.0,297.0,78.0,Н,Игрок
murphda05h,2000,ББВАА,499.0,375.0,116.0,Н,Игрок
lombaer01h,1967,ББВАА,292.0,219.0,43.0,Н,Игрок
wrighgl01h,1960,ББВАА,269.0,202.0,18.0,Н,Игрок
mcmulke01h,1983,ББВАА,374.0,281.0,0.0,Н,Игрок
archeji01h,1938,ББВАА,262.0,197.0,7.0,Н,Игрок
marquru01h,1953,ББВАА,264.0,198.0,19.0,Н,Игрок
adamsba01h,1955,ББВАА,251.0,189.0,24.0,Н,Игрок
charlos99h,1976,Негритянская лига,,,,Y,Игрок
jenseja01h,1967,ББВАА,292.0,219.0,3.0,Н,Игрок
bushdo01h,1937,ББВАА,201.0,151.0,1.0,Н,Игрок
willicy01h,1945,ББВАА,247.0,186.0,1.0,Н,Игрок
suhrgu01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
crigelo01h,1937,ББВАА,201.0,151.0,16.0,Н,Игрок
rootch01h,1960,ББВАА,269.0,202.0,2.0,Н,Игрок
hoopeha01h,1950,ББВАА,168.0,126.0,2.0,Н,Игрок
rixeyep01h,1958,ББВАА,266.0,200.0,32.0,Н,Игрок
manushe01h,1964,Ветераны,,,,Y,Игрок
haineje01h,1955,ББВАА,251.0,189.0,10.0,Н,Игрок
floodcu01h,1986,ББВАА,425.0,319.0,45.0,Н,Игрок
huggimi01h,1946,Выдвижение кандидатур,202.0,,129.0,Н,Игрок
kellge01h,1983,Ветераны,,,,Y,Игрок
kellge01h,1966,ББВАА,302.0,227.0,29.0,Н,Игрок
gonzami01h,1950,ББВАА,168.0,126.0,1.0,Н,Игрок
fletcar01h,1950,ББВАА,168.0,126.0,1.0,Н,Игрок
rhoderi01h,1995,ББВАА,460.0,345.0,0.0,Н,Игрок
streega01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
riceji01h,1996,ББВАА,470.0,353.0,166.0,Н,Игрок
groatdi01h,1978,ББВАА,379.0,285.0,3.0,Н,Игрок
suttebr01h,2005,ББВАА,516.0,387.0,344.0,Н,Игрок
wambsbi01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
heilmha01h,1950,ББВАА,168.0,126.0,87.0,Н,Игрок
luquedo01h,1939,ББВАА,274.0,206.0,1.0,Н,Игрок
hebneri01h,1991,ББВАА,443.0,333.0,1.0,Н,Игрок
ottme01h,1950,ББВАА,168.0,126.0,115.0,Н,Игрок
boyerke01h,1975,ББВАА,362.0,272.0,9.0,Н,Игрок
dunlafr01h,1936,Ветераны,78.0,59.0,2.0,Н,Игрок
howarel01h,1978,ББВАА,379.0,285.0,41.0,Н,Игрок
finlech01h,2008,ББВАА,543.0,408.0,1.0,Н,Игрок
trammal01h,2013,ББВАА,569.0,427.0,191.0,Н,Игрок
