id,lgid,teamid,franchid,name,park
106,AL,TEX,TEX,Техасские рейнджеры,Баллпарк в Арлингтоне
4,AA,BL3,BLO,Балтимор Ориолс,Юнионный парк
206,NL,CN1,CNR,Красные Цинциннати,Банк-стрит
140,,KEO,WES,Кеокук Вестерн,Парк Перри
75,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела
18,AA,KC2,KCC,Канзас Сити Ковбои,Парк выставки
27,AA,PT1,PIT,Питтсбургские аллегени,Выставочный парк I
160,NL,BFN,BUF,Баффало Бизонс,Парк Риверсайд
289,NL,TRN,TRT,Тройские троянцы,Клуб Тройных шаров
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон Парк III
269,NL,SFN,SFG,Сан-Франциско Гиганты,Парк 3Com
81,AL,NYA,NYY,Нью-Йоркские горожане,Парк Хиллтоп
191,NL,CHN,CHC,Белые чулки Чикаго,Парк &lt; &lt; Лэйк фронт &gt; &gt; II
26,AA,PH4,PHQ,Филадельфия Атлетика,Атлетический парк
157,NL,ATL,ATL,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон
201,NL,CIN,CIN,Красные Цинциннати,Стадион &quot; Риверфронт &quot;
130,,BR1,ECK,Бруклин Экфордс,Союзные земли
172,NL,BSN,ATL,Бостонские бунтари,South End Groups II
239,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III
36,AA,WS7,WST,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Атлетический парк
126,FL,PTF,PBS,Питтсбургские повстанцы,
133,,BS1,BNA,Бостонские красные чулки,South End Groups I
64,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион Бриггс
147,,RC1,ROK,Рокфордские лесные города,Сельскохозяйственное общество
152,,WS4,NAT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальные земли
214,NL,HAR,HAR,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
80,AL,MLA,BAL,Милуоки Брюэрс,Земля Ллойда
201,NL,CIN,CIN,Красные Цинциннати,Стадион &quot; Риверфронт &quot;
161,NL,BLN,BLO,Балтимор Ориолс,Юнионный парк
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
242,NL,NY1,SFG,Нью-Йорк Готэмс,Поло Земля I
241,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля IV
228,NL,LS3,LOU,Полковники Луисвиля,Парк II &lt; &lt; Эклипс &gt; &gt;
127,FL,SLF,SLI,&lt; &lt; Сент-Луис Терьерс &gt; &gt;,
30,AA,RIC,RIC,Ричмондские вирджинцы,Продукция Allen
74,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Ангельский стадион
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
243,NL,NY3,NYU,Нью-Йорк Взаимная связь,Союзные земли (Бруклин)
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шейский стадион
7,AA,BR3,LAD,Бруклинские серые,Вашингтон Парк I
151,,WS3,OLY,Олимпийские игры в Вашингтоне,Олимпийские игры
180,NL,BSN,ATL,Красные капсулы Бостона,South End Groups I
11,AA,CL5,CBK,Колумб Бакейс,Парк отдыха I
78,AL,MIN,MIN,Близнецы из Миннесоты,Целевая группа на местах
132,,BR2,BRA,Бруклинские Атлантики,Союзные земли
117,FL,BLF,BLT,Балтиморские террапины,
21,AA,ML3,MLA,Милуоки Брюэрс,Атлетическое поле
177,NL,BSN,ATL,Бостонские храбрые,Fenway Park I / Hraves Field
308,UA,KCU,KCU,Канзас Сити Ковбои,
16,AA,IN2,IHO,Индианаполис Хусье,Седьмой уличный парк
103,AL,TEX,TEX,Техасские рейнджеры,Поле Америкс
285,NL,SLN,STL,Сент-Луис Идеалос,Поле Робисон
24,AA,PH4,PHA,Филадельфия Атлетика,Земля Джефферсона
277,NL,SLN,STL,Сент-Луис Браунс,Поле Робисон
213,NL,FLO,FLA,Флорида Марлинс,Стадион Sun Life
295,PL,BFP,BFB,Баффало Бизонс,
282,NL,SLN,STL,Кардиналы Сент-Луиса,Парк Робисон Филд/Спортсмены IV
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
222,NL,IN3,IND,Индианаполис Хусье,Атлетический парк II
202,NL,CL2,CBL,Блюз Кливленда,Парк Кеннард Стрит
102,AL,TBA,TBD,Tampa Bay Rays,Тропиканское поле
150,,TRO,TRO,Трой Хеймерс,Земля хеймеров
104,AL,TEX,TEX,Техасские рейнджеры,Арлингтонский стадион
253,NL,PHI,PHI,Филадельфия Филадельфия,Парк Шиве
296,PL,BRP,BWW,Чудеса Бруклина Уорда,
55,AL,CLE,CLE,Кливленд Бронхос,Парк I Лиги
119,FL,BUF,BFL,Буффало Блюз,
69,AL,KCA,KCR,Канзас-Сити Роялс,Стадион Кауффмана
241,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля IV
155,NL,ARI,ARI,Аризона Даймондбэкс,Банк Один шарпарк
236,NL,MON,WSN,Монреальские выставки,Стадион &lt; &lt; Стад олимпик &gt; &gt; / &lt; &lt; Хайрам Биторн &gt; &gt;
202,NL,CL2,CBL,Блюз Кливленда,Парк Кеннард Стрит
113,AL,WS1,MIN,Сенаторы Вашингтона,Стадион Гриффита I
103,AL,TEX,TEX,Техасские рейнджеры,Поле Америкс
198,NL,CIN,CIN,Красные Цинциннати,Парк I Лиги в Цинциннати
101,AL,TBA,TBD,Тампа-Бей Дьявол-Рэйс,Тропиканское поле
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;
277,NL,SLN,STL,Сент-Луис Браунс,Поле Робисон
22,AA,NY4,NYP,Города Нью-Йорка,Поло Земля Я Западный Бриллиант
14,AA,CN2,CIN,Красные чулки Цинциннати,Парк I Лиги в Цинциннати
313,UA,WIL,WIL,Уилмингтон Быстрые шаги,
290,NL,WAS,WAS,Сенаторы Вашингтона,Поле границы
39,AL,ANA,ANA,Анахеймские ангелы,Международная организация &lt; &lt; Эдисон &gt; &gt;
156,NL,ARI,ARI,Аризона Даймондбэкс,&lt; &lt; Чейз филд &gt; &gt;
270,NL,SFN,SFG,Сан-Франциско Гиганты,Парк AT&T
210,NL,FLO,FLA,Флорида Марлинс,стадион &quot; Дельфин &quot;
7,AA,BR3,LAD,Бруклинские серые,Вашингтон Парк I
128,,BL1,BLC,Балтиморские канареи,Ньюингтонский парк
25,AA,PH4,PHA,Филадельфия Атлетика,Парк Окдейл
190,NL,CHN,CHC,Белые чулки Чикаго,Озерный парк I/Лейк Фронт Парк II
212,NL,FLO,FLA,Флорида Марлинс,Стадион Pro Player
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
33,AA,SR2,SYS,Звезды Сиракуз,Звёздный парк II
85,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II
201,NL,CIN,CIN,Красные Цинциннати,Стадион &quot; Риверфронт &quot;
80,AL,MLA,BAL,Милуоки Брюэрс,Земля Ллойда
89,AL,OAK,OAK,Аклендская атлетика,О.ко Колизей
150,,TRO,TRO,Трой Хеймерс,Земля хеймеров
163,NL,BRO,LAD,Бруклинские женихи,Вашингтон Парк II
217,NL,HOU,HOU,Хьюстон Астрос,Энронное поле
197,NL,CIN,CIN,Красные Цинциннати,Большой американский парк мячей
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
111,AL,WS1,MIN,Сенаторы Вашингтона,Парк I Американской лиги
308,UA,KCU,KCU,Канзас Сити Ковбои,
307,UA,CNU,COR,Красные цициннати,
183,NL,CHN,CHC,Чикагские кольты,Вестсайдский парк I
5,AA,BR3,LAD,Бруклинские Атлантики,Вашингтон Парк I
9,AA,BS2,BRS,Бостонские красные,Улица Конгресса
200,NL,CIN,CIN,Красные Цинциннати,Палас фанов
286,NL,SR1,SYR,Звезды Сиракуз,Парк Ньюэлла
256,NL,PHI,PHI,Филадельфийские квакеры,Парк отдыха
60,AL,CLE,CLE,Индейцы Кливленда,Прогрессивная область
185,NL,CHN,CHC,Чикаго Кабс,Вестсайдский парк II
43,AL,BOS,BOS,Бостонские американцы,Земля Хантингтон-авеню
176,NL,BSN,ATL,Бостонские храбрые,Поле храбрых
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
78,AL,MIN,MIN,Близнецы из Миннесоты,Целевая группа на местах
93,AL,PHA,OAK,Филадельфия Атлетика,Стадион Конни Мак
291,NL,WAS,WSN,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальный парк
122,FL,CHF,CHH,Чикагские киты,Филд Уригли
99,AL,SLA,BAL,Сент-Луис Браунс,Парк III для спортсменов
275,NL,SL3,SBS,Сент-Луис Браун Шеллингс,Парк I для спортсменов
52,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt; / парк &lt; &lt; Комиски &gt; &gt;
139,,HR1,HNA,Хартфорд Тёмный Блюз,Hartford Ball Club Groups
24,AA,PH4,PHA,Филадельфия Атлетика,Земля Джефферсона
56,AL,CLE,CLE,Индейцы Кливленда,Стадион Кливленда
37,AA,WS9,WAS,Вашингтон,Поле границы
125,FL,NEW,NEW,Ньюарк Пеппер,
86,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; III
152,,WS4,NAT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальные земли
82,AL,NYA,NYY,Нью-Йорк Янкиз,Поло Земля IV
295,PL,BFP,BFB,Баффало Бизонс,
309,UA,MLU,MLU,Милуоки Брюэрс,
157,NL,ATL,ATL,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон
204,NL,CL4,CLV,Кливленд Паук,Парк Национальной лиги
225,NL,LAN,LAD,Лос-Анджелес Доджерс,Колизей мемориала Лос-Анджелеса
94,AL,PHA,OAK,Филадельфия Атлетика,Парк Шиве
222,NL,IN3,IND,Индианаполис Хусье,Атлетический парк II
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
182,NL,CHN,CHC,Чикагские кольты,Парк &lt; &lt; Саутсайд I &gt; &gt;
272,NL,SFN,SFG,Сан-Франциско Гиганты,Пакбелл Парк
303,UA,ALT,ALT,Горный город Альтоона,
255,NL,PHI,PHI,Филадельфийские квакеры,Филадельфийские бейсбольные земли
47,AL,CAL,ANA,Калифорнийские ангелы,Анахаймский стадион
104,AL,TEX,TEX,Техасские рейнджеры,Арлингтонский стадион
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион Джека Мерфи
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
74,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Ангельский стадион
240,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III/Поло Земля IV
211,NL,FLO,FLA,Флорида Марлинс,Стадион Джо Робби
61,AL,CLE,CLE,Кливленд Напс,Парк I Лиги
239,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля III
226,NL,LS1,LGR,Луисвилл Грейс,Бейсбольный парк Луизвилла
254,NL,PHI,PHI,Филадельфия Филадельфия,Стадион ветеранов
195,NL,CIN,CIN,Красные Цинциннати,Кросли Филд
307,UA,CNU,COR,Красные цициннати,
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шейский стадион
208,NL,COL,COL,Колорадо Скалистые горы,Высший стадион Майл
175,NL,BSN,ATL,Бостонские пчёлы,Поле храбрых
114,AL,WS1,MIN,Сенаторы Вашингтона,Стадион Griffith II
138,,FW1,KEK,Форт Уэйн Кекионгас,Гамильтон Филд
190,NL,CHN,CHC,Белые чулки Чикаго,Озерный парк I/Лейк Фронт Парк II
273,NL,SFN,SFG,Сан-Франциско Гиганты,Парк SBC
41,AL,BAL,BAL,Балтимор Ориолс,Парк Ориол в Камден-Ярдс
31,AA,SL4,STL,Сент-Луис Браун Шеллингс,Парк I для спортсменов
202,NL,CL2,CBL,Блюз Кливленда,Парк Кеннард Стрит
253,NL,PHI,PHI,Филадельфия Филадельфия,Парк Шиве
260,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк/Форбс Поле
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
152,,WS4,NAT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальные земли
126,FL,PTF,PBS,Питтсбургские повстанцы,
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
145,,PH2,PWS,Филадельфия Уайтс,Земля Джефферсона
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
252,NL,PHI,PHI,Филадельфия Филадельфия,Филадельфийские бейсбольные земли
181,NL,BSN,ATL,Бостонские растлители,South End Groups III
44,AL,BOS,BOS,Бостонский ред Сокс,Парк Фенвей I
76,AL,MIN,MIN,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом
133,,BS1,BNA,Бостонские красные чулки,South End Groups I
291,NL,WAS,WSN,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальный парк
27,AA,PT1,PIT,Питтсбургские аллегени,Выставочный парк I
100,AL,SLA,BAL,Сент-Луис Браунс,Парк IV для спортсменов
52,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt; / парк &lt; &lt; Комиски &gt; &gt;
97,AL,SEA,SEA,Морские пехотинцы Сиэтла,Полевое поле Королевства/ &lt; &lt; Сейфко &gt; &gt;
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион Dodger
231,NL,MIL,MIL,Милуоки Брюэрс,Миллер Парк
265,NL,PRO,PRO,Провидцы Грей,Мессер-стрит Земля
33,AA,SR2,SYS,Звезды Сиракуз,Звёздный парк II
225,NL,LAN,LAD,Лос-Анджелес Доджерс,Колизей мемориала Лос-Анджелеса
106,AL,TEX,TEX,Техасские рейнджеры,Баллпарк в Арлингтоне
184,NL,CHN,CHC,Чикагские кольты,Вестсайдский парк II
171,NL,BSN,ATL,Бостонские бунтари,South End Groups I
29,AA,RC2,ROC,Рочестер Бронкос,Поле Калвера I
114,AL,WS1,MIN,Сенаторы Вашингтона,Стадион Griffith II
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
276,NL,SL5,SLM,Сент-Луис Марунс,Парк I для спортсменов
187,NL,CHN,CHC,Дети-сироты в Чикаго,Вестсайдский парк II
137,,ELI,RES,Элизабет Резолютес,Ярмарки Вейверли
77,AL,MIN,MIN,Близнецы из Миннесоты,Столичный стадион
80,AL,MLA,BAL,Милуоки Брюэрс,Земля Ллойда
172,NL,BSN,ATL,Бостонские бунтари,South End Groups II
269,NL,SFN,SFG,Сан-Франциско Гиганты,Парк 3Com
126,FL,PTF,PBS,Питтсбургские повстанцы,
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс Поле
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион Dodger
11,AA,CL5,CBK,Колумб Бакейс,Парк отдыха I
210,NL,FLO,FLA,Флорида Марлинс,стадион &quot; Дельфин &quot;
177,NL,BSN,ATL,Бостонские храбрые,Fenway Park I / Hraves Field
53,AL,CHA,CHW,Чикаго Уайт Сокс,Поле сотовой связи США
35,AA,TL2,TLM,Толедо Маумес,Парк &lt; &lt; Сперанза &gt; &gt;
49,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски
15,AA,CN3,CKK,Убийца Цинциннати Келли,Ист-Энд Парк
59,AL,CLE,CLE,Индейцы Кливленда,Парк II/Кливлендский стадион Лиги
75,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела
281,NL,SLN,STL,Кардиналы Сент-Луиса,Поле Робисон
272,NL,SFN,SFG,Сан-Франциско Гиганты,Пакбелл Парк
96,AL,SEA,SEA,Морские пехотинцы Сиэтла,Королевство
120,FL,BUF,BFL,Буффало Баффеды,
88,AL,OAK,OAK,Аклендская атлетика,Сетевые помощники Колизей
8,AA,BR4,BRG,Бруклинские гладиаторы,Риджвуд Парк
159,NL,BFN,BUF,Баффало Бизонс,Олимпийский парк I
36,AA,WS7,WST,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Атлетический парк
160,NL,BFN,BUF,Баффало Бизонс,Парк Риверсайд
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
173,NL,BSN,ATL,Бостонские бунтари,South End Groups II / Congress Street Groups / South End Groups III
218,NL,HOU,HOU,Хьюстон Астрос,Мини-парк &quot; Горничная &quot;
26,AA,PH4,PHQ,Филадельфия Атлетика,Атлетический парк
237,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля I
212,NL,FLO,FLA,Флорида Марлинс,Стадион Pro Player
16,AA,IN2,IHO,Индианаполис Хусье,Седьмой уличный парк
50,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски II
56,AL,CLE,CLE,Индейцы Кливленда,Стадион Кливленда
145,,PH2,PWS,Филадельфия Уайтс,Земля Джефферсона
304,UA,BLU,BLU,Памятные памятники Балтимора,
147,,RC1,ROK,Рокфордские лесные города,Сельскохозяйственное общество
193,NL,CIN,CIN,Красные ножки Цинциннати,Кросли Филд
199,NL,CIN,CIN,Красные Цинциннати,Парк Лиги II в Цинциннати
303,UA,ALT,ALT,Горный город Альтоона,
314,UA,WSU,WNA,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,
286,NL,SR1,SYR,Звезды Сиракуз,Парк Ньюэлла
109,AL,TOR,TOR,Торонтские синие джеи,Центр Роджерс
185,NL,CHN,CHC,Чикаго Кабс,Вестсайдский парк II
227,NL,LS3,LOU,Полковники Луисвиля,Парк I Eclipse
39,AL,ANA,ANA,Анахеймские ангелы,Международная организация &lt; &lt; Эдисон &gt; &gt;
277,NL,SLN,STL,Сент-Луис Браунс,Поле Робисон
175,NL,BSN,ATL,Бостонские пчёлы,Поле храбрых
133,,BS1,BNA,Бостонские красные чулки,South End Groups I
65,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк &quot; Комерика &quot;
182,NL,CHN,CHC,Чикагские кольты,Парк &lt; &lt; Саутсайд I &gt; &gt;
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион Qualcomm
152,,WS4,NAT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальные земли
181,NL,BSN,ATL,Бостонские растлители,South End Groups III
74,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Ангельский стадион
189,NL,CHN,CHC,Белые чулки Чикаго,Озерный фронт Парк I
60,AL,CLE,CLE,Индейцы Кливленда,Прогрессивная область
194,NL,CIN,CIN,Красные Цинциннати,Поле Синергии
131,,BR2,BRA,Бруклинские Атлантики,Капитолийные земли
31,AA,SL4,STL,Сент-Луис Браун Шеллингс,Парк I для спортсменов
237,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля I
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион Dodger
176,NL,BSN,ATL,Бостонские храбрые,Поле храбрых
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс Поле
216,NL,HOU,HOU,Хьюстон Астрос,Астродом
30,AA,RIC,RIC,Ричмондские вирджинцы,Продукция Allen
309,UA,MLU,MLU,Милуоки Брюэрс,
1,AA,BL2,BLO,Балтимор Ориолс,Ньюингтонский парк
149,,SL2,SNA,Сент-Луис Браун Шеллингс,Парк Гранд-Авеню
258,NL,PIT,PIT,Питтсбургские аллегени,Парк отдыха
303,UA,ALT,ALT,Горный город Альтоона,
251,NL,PHI,PHI,Филадельфия Филадельфия,Стадион Конни Мак
73,AL,LAA,ANA,Лос-Анджелесские ангелы,Уригли Филд (ЛА)
248,NL,PHI,PHI,Филадельфия Филадельфия,Кубок Бейкера
178,NL,BSN,ATL,Бостонские храбрые,South End Groups III
219,NL,HOU,HOU,Хьюстон Кольт 45-й.,Стадион кольта
123,FL,IND,NEW,Индианаполис Хусье,
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
292,NL,WAS,WSN,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Стадион R.F.K.
34,AA,TL1,TOL,Синие чулки Толедо,Парк Лиги
135,,CH2,CNA,Белые чулки Чикаго,23-я улица
104,AL,TEX,TEX,Техасские рейнджеры,Арлингтонский стадион
277,NL,SLN,STL,Сент-Луис Браунс,Поле Робисон
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
75,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела
15,AA,CN3,CKK,Убийца Цинциннати Келли,Ист-Энд Парк
125,FL,NEW,NEW,Ньюарк Пеппер,
194,NL,CIN,CIN,Красные Цинциннати,Поле Синергии
136,,CL1,CFC,Кливлендские лесные города,Национальная ассоциация &lt; &lt; Земля &gt; &gt;
106,AL,TEX,TEX,Техасские рейнджеры,Баллпарк в Арлингтоне
67,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр
259,NL,PIT,PIT,Питтсбургские пираты,Парк выставки
154,,WS6,WNT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Олимпийские игры
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шейский стадион
312,UA,SPU,STP,Белые капсулы Святого Пола,
236,NL,MON,WSN,Монреальские выставки,Стадион &lt; &lt; Стад олимпик &gt; &gt; / &lt; &lt; Хайрам Биторн &gt; &gt;
11,AA,CL5,CBK,Колумб Бакейс,Парк отдыха I
281,NL,SLN,STL,Кардиналы Сент-Луиса,Поле Робисон
