playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
flowebr01,Брюс,Брюс,Douglas,Цветы,,,,,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,80.0,220.0,Нотр-Дам,,1957-06-13,Рочестер,НЮ,США,Беркли,Беркли,МI,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
shuege01,Ген,Евгений,William,Шуе,,,,Ген,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,74.0,170.0,Мэриленд,,1931-12-18,Балтимор,МД,США,католический,Товсон,МД,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
flynnmi01,Майк,Майкл,David,Флинн,,,,Майк,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,74.0,180.0,Кентукки,,1953-07-31,Касабланка,,МОР,Джеймстاون,Джеймстاون,В,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
taylomi01,Майк,Майкл,Rene,Tayлор,,,,Майк,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,74.0,165.0,Иова Стейт,Чипола JC,1986-01-21,Чикаго,ЙЛ,США,Маршалл,Милуоки,ВИ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
sandela01,Ларри,Ларри,,Сандерс,,,,,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,83.0,235.0,Виргинский Содружество,,1988-11-21,Форт-Пирс,ФЛ,США,Порт-Сент-Лоуки,Порт-Сент-Лоуки,ФЛ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
kesslbo01,,Роберт,L.,Кесслер,,,,"Боб, Чарли","Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,72.0,165.0,Пурдью,,1914-11-25,Индианаполис,В,США,Андерсон,Андерсон,В,США,2001-09-05,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
wrighlo03,,Лорен,J.,Райт,,,,,Г-Ф,0.0,0.0,0.0,0.0,Нет текста для перевода.,,1917-05-11,,,,Фэрвью,Деньтон,ОХ,США,2005-09-10,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
wilkeja01,Джамал,Джамал,Abdul-Lateef,Уильямс,,Джексон Кеит Уикс,,"Шелк, Кит",Ф-Г,0.0,0.0,78.0,190.0,УЦЛА,,1953-05-02,Беркли,Калифорния,США,Вентура/Санта-Барбара,Вентура / Санта-Барбара,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
rulebo01,Боб,Боби,Frank,Правило,,,,"Боб, Золотой",С-Ф,0.0,0.0,81.0,220.0,Колорадо-Стейт,Риверсайд Си سی,1944-06-29,Риверсайд,Калифорния,США,Риверсайд Политек,Риверсайд,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
rodrise01,Серхио,Серхио,,Родригес Гомез,,,,,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,75.0,168.0,Нет текста для перевода.,,1986-06-12,Тенерифе,,ESП,,,,,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
dibener01,,Эرن,,Дибеденето,,,,,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,70.0,170.0,Депу́л,,0000-00-00,,,,Святой Филипп,Чикаго,ЙЛ,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
payneto01,Том,Томас,,Пэйн,,,,Том,Даже,0.0,0.0,86.0,240.0,Кентукки,,1950-11-19,,,,Шауни,Луисвилл,КЯ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
brownda01,Даррел,Даррел,K.,Коричневый,,,,,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,74.0,175.0,Гумболдт-Стейт,Гумбольдтский государственный университет/Пеликанский колледж,1923-03-14,,,,,,,,1990-10-07,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
camicjo01,,Джо,,Камик,,,,Разор Ранкин,Ф-С,0.0,0.0,76.5,195.0,Дюссен,,0000-00-00,,,,Ранкин,Ранкин,ПА,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
garnebi01,Билл,Уильям,,Гарнер,,,,"Билл, ""Орбит""",Даже,0.0,0.0,82.0,220.0,Портленд,,1940-06-17,Восточный Сент-Луис,ЙЛ,США,Восточный Сент-Луис,Восточный Сент-Луис,МО,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
pavloal01,Саша,Александр,,Павлович,,,,Саша,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,79.0,210.0,Нет текста для перевода.,,1983-11-15,Бар,,ЮГ,,,,,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
kingal01,Альберт,Альберт,,Король,,,,,Ф-Г,0.0,0.0,78.0,190.0,Мэриленд,,1959-12-17,Бруклин,НЮ,США,Форт-Хамильтон,Бруклин,НЮ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
frascni01,,Николь,,Фрасцелла,,,,Ник,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,74.0,185.0,Уотерфорд,,1914-07-06,,,,Трентон,Трентон,НГ,США,2000-04-09,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
lewisra01,Ральф,Ральф,Adolphus,Луи,,,,,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,78.0,200.0,Ласалл,,1963-03-28,Филадельфия,ПА,США,Франкфорд,Филадельфия,ПА,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
hooveto01,Том,Томас,Lee,Ховер,,,Jr.,Том,Даже,0.0,0.0,81.0,230.0,Вилланова,,1941-01-23,Вашингтон,ДК,США,Дунбар / Арчбишп Карролл,Вашингтон,ДК,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
thabeha01,Хашим,Хашим,,Таббит,,Хашим Табит Манка,,,Даже,0.0,0.0,87.0,267.0,Коннектикут,,1987-02-16,Дар-эс-Салам,,Танец,Ципрес Христиан,Хьюстон,ТХ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
sydnobu01,Кентавр,Уоллес,B.,Сиднор,,,,Кентавр,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,70.0,175.0,Западный Кентукки,,1921-09-19,,,,Олмстед,Логан-Каунти,КЯ,США,2003-09-17,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
simsdo01,Дуг,Холи,Douglas,Симс,,,,Дуг,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,79.0,195.0,Кент-Стейт,,1943-06-29,Эльба,АЛ,США,Спрингфилд,Спрингфилд,ОХ,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
askinke01,Кейтх,Кейтх,Bernard,Аскинс,,,,,Г-Ф,0.0,0.0,79.0,197.0,Алабама,,1967-12-15,Афины,АЛ,США,Афины,Афины,АЛ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
loganhe01,Генри,Генри,Lee,Логан,,,,Сокол,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,72.0,180.0,Западная Каролина,,1946-03-14,Ашвилл,Н/Д,США,Стэплз-Лейн,Ашвилл,Н/Д,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
kojisdo01,Дон,Дональд,R.,Койи,,,,Дон,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,75.0,202.0,Маркуэт,,1939-01-15,Милуоки,ВИ,США,Нотр-Дам,Милуоки,ВИ,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
grimmde01,Дерек,Уильям,Derek,Гримм,,,,Дерек,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,81.0,228.0,Миссури,,1974-08-03,Пео́рия,ЙЛ,США,Мортон,Мортон,ЙЛ,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
bowerha01,,Гарольд,,Боверс,,,,,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,70.0,165.0,Эрлахам,,0000-00-00,Хайтсвилл,В,США,,,,,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
wukovto01,,Томас,W.,Уковиц,,,,"Том, Томми",Здравствуйте! Как я могу Вам помочь?,0.0,0.0,71.0,165.0,Нотр-Дам,,1916-02-04,(г) Южный Бенд,В,США,Райли,Южный Бенд,В,США,1991-11-12,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
niemari01,Рич,Ричард,W.,Ниеманн,,,,Рич,Даже,0.0,0.0,84.0,245.0,Сент-Луис,,1946-07-02,Сент-Луис,МО,США,Биспоп Дубо́рж,Сент-Луис,МО,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
gillihe01,Херм,Герман,L.,Гилям,,,Jr.,Херм,Г-Ф,0.0,0.0,75.0,185.0,Пурдью,,1947-04-05,Винстон-Сэйлем,Н/Д,США,Аткинс,Винстон-Сэйлем,Н/Д,США,2005-04-16,Добро пожаловать! Как я могу вам помочь?
munkch01,Хрис,Христиан,,Мунк,,,,Хрис,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,81.0,225.0,Ярусский университет Южной Калифорнии,,1967-08-05,Сан-Франциско,Калифорния,США,Риордан,Сан-Франциско,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
vandeer01,Эرن,Эрнест,Maurice,Вандевегх,,,Jr.,"Эрни, Доктор",Ф-Г,0.0,0.0,75.0,195.0,Колгейт,Медицинская школа Колумбийского университета (выпускники),1928-09-12,Монреаль,КВ,КАН,Океан-Сити,Океан-Сити,НЮ,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
seminji01,Джим,Джеймс,J.,Семинофф,,,,Джим,Г-Ф,0.0,0.0,74.0,190.0,Ярусский университет Южной Калифорнии,,1922-09-01,Лос-Анджелес,Калифорния,США,Рузвельт,Лос-Анджелес,Калифорния,США,2001-06-12,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
parryed01,,Эд,,Пэрри,,,,,Ф-Г,0.0,0.0,73.0,175.0,Нет текста для перевода.,,0000-00-00,,,,Южно-Восточный; Восточный,Детройт,МI,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
neatly01,,Лайл,C.,Четко,,,,,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,72.0,180.0,Бутлер,,1916-09-29,,,,,,,,1996-12-05,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
holcora01,Рэнди,Рэнди,Alfred,Голкомб,,,,,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,81.0,225.0,Сан-Диего Стейт,Лос-Анджелес КК / Университет штата Фресно,1979-08-08,Чикаго,ЙЛ,США,Линкольн-Парк,Чикаго,ЙЛ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
zopfbi01,Билл,Уильям,Charles,Зопф,,,Jr.,"Билл, Цип",Здравствуйте! Как я могу Вам помочь?,0.0,0.0,73.0,170.0,Дюссен,,1948-06-07,,,,Старший Монак,Монако,ПА,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
hensost01,Стив,Стивен,Michael,Хенсон,,,,Стив,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,71.0,177.0,Канзасский государственный университет,,1968-02-02,Джексон-Сити,OK,США,Макферсон,Макферсон,OK,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
poleedw01,Дуэйн,Дуэйн,L.,Поле,,,,,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,77.0,180.0,Перпиньят,СИВИЛ,1963-03-02,Лос-Анджелес,Калифорния,США,Ручной труд,Лос-Анджелес,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
keefead01,Адам,Адам,Thomas,Киеф,,,,,"Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",0.0,0.0,81.0,230.0,Стэнфорд,,1970-02-22,Ирвин,Калифорния,США,Вудбридж,Ирвин,Калифорния,США,0000-00-00,"Добро пожаловать в Чатбот-Сервис! Я готов помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести."
stronte01,,Теодор,Reginald,Укрепляющий,,,,Тед,Ф-С,0.0,0.0,75.0,210.0,Нет текста для перевода.,,1914-01-02,Южный Бенд,В,США,,,,,1978-03-01,Добро пожаловать! Как я могу вам помочь?
mutomdi01,Дикембе,Дикембе,M.M.M.J.J.W.,Мутонго,,,,,Даже,0.0,0.0,86.0,245.0,Джорджтаун,,1966-06-25,Киншаса,,ЗАИ,Институт Бобото,Киншаса,,ЗАИ,0000-00-00,Добро пожаловать! Как я могу вам помочь?
westma02,Марио,Марио,Marcee,Запад,,,,,Здравствуйте! Как я могу Вам помочь?,0.0,0.0,77.0,210.0,Институт Джорджии-Тех,,1984-06-19,Хунсвилл,АЛ,США,Дуглас-Каунти,Дугласвилл,ГА,США,0000-00-00,Добро пожаловать! Как я могу вам помочь?
