playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
pageapa01,1980,1,LAK,NHL,1,60,0,1,0,0,0,8,,,,,,,,,,
storrja01,1994,1,LAK,NHL,5,263,1,3,1,1,0,17,152,,,,,,,,,
rollial01,1952,1,CHI,NHL,70,4200,27,28,15,,6,175,,7,425,3,4,,,0,18,
mcleoji01,1973,2,LAS,WHA,17,969,4,13,0,1,1,69,481,,,,,,,,,
fernama01,2008,1,BOS,NHL,28,1644,16,8,3,1,1,71,791,,,,,,,,,
rinnepe01,2010,1,NAS,NHL,64,3789,33,22,9,4,6,134,1905,12,748,6,6,,2,0,32,343
aubinje01,2003,1,PIT,NHL,22,1067,7,9,0,4,1,53,574,,,,,,,,,
terrech01,1995,1,NJD,NHL,4,210,3,0,0,0,0,9,92,,,,,,,,,
millery01,2009,1,BUF,NHL,69,4047,41,18,8,7,5,150,2098,6,384,2,4,,1,0,15,204
reeseje01,1994,1,HAR,NHL,11,477,2,5,1,1,0,26,234,,,,,,,,,
mcraego01,1972,1,TOR,NHL,11,620,7,3,0,0,0,39,,,,,,,,,,
fowlehe01,1920,1,VA2,PCHA,24,1541,10,13,1,,3,88,,,,,,,,,,
winklha01,1926,2,BOS,NHL,23,1445,12,9,2,,4,40,,8,520,2,2,4,,2,13,
murrato01,1917,1,PO1,PCHA,18,1132,7,11,0,,0,75,,,,,,,,,,
lemelre01,1981,1,CAL,NHL,34,1866,10,15,6,2,0,135,,,,,,,,,,
gambltr01,1986,1,VAN,NHL,1,60,0,1,0,1,0,4,23,,,,,,,,,
mayda01,1987,1,STL,NHL,3,180,0,3,0,1,0,18,107,,,,,,,,,
wetzeca01,1964,1,DET,NHL,2,33,0,1,0,0,0,4,,,,,,,,,,
potvife01,1998,1,TOR,NHL,5,299,3,2,0,1,0,19,142,,,,,,,,,
roachjo01,1923,1,TRS,NHL,23,1380,10,13,0,,1,80,,,,,,,,,,
mannipe01,2010,1,ATL,NHL,2,73,0,0,0,1,0,5,36,,,,,,,,,
hasekdo01,1992,1,BUF,NHL,28,1429,11,10,4,1,0,75,720,1,45,1,0,,0,0,1,24
vachoro01,1980,1,BOS,NHL,53,3021,25,19,6,0,1,168,,3,164,0,2,,1,0,16,
ridlecu01,1977,1,VAN,NHL,40,2010,9,17,8,1,0,136,,,,,,,,,,
millegr01,1989,1,STL,NHL,21,1245,11,7,3,2,1,61,556,,,,,,,,,
cheevge01,1971,1,BOS,NHL,41,2420,27,5,8,0,2,101,,8,483,6,2,,0,2,21,
garonma01,2007,1,EDM,NHL,47,2658,26,18,1,5,4,118,1359,,,,,,,,,
bowerjo01,1963,1,TOR,NHL,51,3009,24,16,11,1,5,106,,14,850,8,6,,1,2,30,
markkju01,2002,1,EDM,NHL,22,1180,7,8,3,3,3,51,533,1,14,0,0,,0,0,1,12
hebergu01,1998,1,ANA,NHL,69,4083,31,29,9,3,6,165,2114,4,208,0,3,,0,0,15,124
esposto01,1976,1,CHI,NHL,69,4067,25,36,8,5,2,234,,2,120,0,2,,1,0,6,
sawchte01,1957,1,DET,NHL,70,4200,29,29,12,,3,207,,4,252,0,4,,,0,19,
berthda01,1988,1,WIN,NHL,9,443,0,8,0,2,0,44,255,,,,,,,,,
denisma01,1999,1,COL,NHL,23,1203,9,8,3,2,3,51,618,,,,,,,,,
richate01,1975,1,DET,NHL,1,60,0,1,0,0,0,7,,,,,,,,,,
edwardo01,1985,1,TOR,NHL,38,2009,12,23,0,1,0,160,1140,,,,,,,,,
tabarri01,1988,1,PIT,NHL,1,33,0,0,0,0,0,4,21,,,,,,,,,
rinnepe01,2008,1,NAS,NHL,52,2999,29,15,4,8,7,119,1435,,,,,,,,,
garrejo01,1975,1,MFS,WHA,52,3179,26,22,4,3,2,177,1733,,,,,,,,,
gustade01,2000,1,MIN,NHL,4,239,1,3,0,1,0,10,97,,,,,,,,,
poulike01,2010,1,NYI,NHL,10,491,4,2,1,0,0,20,262,,,,,,,,,
croziro01,1973,1,BUF,NHL,12,615,4,5,0,0,0,39,,,,,,,,,,
halakja01,2009,1,MTL,NHL,45,2630,26,13,5,3,5,105,1386,18,1013,9,9,,3,0,43,562
holmeha01,1922,1,SEA,PCHA,30,1838,15,15,0,,3,106,,,,,,,,,,
smithal02,1979,1,HAR,NHL,30,1754,11,10,8,2,2,107,,2,120,0,2,,0,0,10,
plaxthu01,1932,1,MTM,NHL,1,57,0,1,0,,0,5,,,,,,,,,,
denisma01,1998,1,COL,NHL,4,217,1,1,1,0,0,9,110,,,,,,,,,
hughebi01,1972,1,HOU,WHA,3,170,0,1,1,1,0,11,88,,,,,,,,,
puppada01,1998,1,TBL,NHL,13,691,5,6,1,1,2,33,350,,,,,,,,,
walshfl01,1927,1,MTM,NHL,1,40,0,0,0,,0,1,,,,,,,,,,
saloto01,1996,1,NYI,NHL,58,3208,20,27,8,7,5,151,1576,,,,,,,,,
baumaga01,1967,1,MNS,NHL,26,1294,5,13,5,0,0,75,,,,,,,,,,
karakmi01,1944,1,CHI,NHL,48,2880,12,29,7,,4,187,,,,,,,,,,
