playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
krogja01,2006,1,ATL,NHL,C,14,1,3,4,6,3,0,0,0,0,0,,14,,,,,,,,,,,,
aucoiad01,1994,1,VAN,NHL,D,1,1,0,1,0,1,0,0,0,0,0,0,2,4,1,0,1,0,-1,1,0,0,0,0,2
yandlke01,2011,1,PHO,NHL,D,82,11,32,43,51,5,0,11,0,0,2,,196,16,1,8,9,10,5,0,3,0,0,0,22
kluzago01,1985,1,BOS,NHL,D,70,8,31,39,155,3,3,,0,,0,0,114,3,1,1,2,16,0,1,,0,,0,5
smithja01,2007,1,PHI,NHL,D,77,1,9,10,86,-4,0,0,0,0,0,,58,17,0,2,2,4,-4,0,0,0,0,0,2
kaberto01,2007,1,TOR,NHL,D,82,8,45,53,22,-8,6,24,0,0,1,,155,,,,,,,,,,,,
bergeje01,1995,1,TBL,NHL,G,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
houdado01,1995,1,BUF,NHL,D,38,1,3,4,52,3,0,0,0,0,0,0,21,,,,,,,,,,,,
suttero01,1994,1,NYI,NHL,C,27,1,4,5,21,-8,0,0,0,0,1,0,29,,,,,,,,,,,,
sandege01,2001,1,CBS,NHL,L,42,11,5,16,12,-15,5,1,0,0,2,0,112,,,,,,,,,,,,
joycebo01,1987,1,BOS,NHL,L,15,7,5,12,10,4,2,2,0,0,0,0,30,23,8,6,14,18,-2,3,3,0,0,1,56
pyattne01,1975,1,WAS,NHL,C,77,26,23,49,14,-56,5,,0,,0,2,151,,,,,,,,,,,,
hynesda01,1976,1,NEW,WHA,L,22,5,4,9,4,5,0,,1,,,,41,,,,,,,,,,,,
soetado01,1975,1,NYR,NHL,G,8,0,1,1,0,0,0,,0,,0,0,0,,,,,,,,,,,,
phillha01,1979,1,CHI,NHL,L,9,0,0,0,20,-3,0,,0,,0,0,2,,,,,,,,,,,,
osullch01,1997,1,CAL,NHL,D,12,0,2,2,10,4,0,1,0,0,0,0,12,,,,,,,,,,,,
fosteku01,2002,1,ATL,NHL,D,2,0,0,0,0,-2,0,0,0,0,0,0,1,,,,,,,,,,,,
beginst01,2009,1,BOS,NHL,C,77,5,9,14,53,-7,0,0,1,1,2,,110,13,1,0,1,10,-7,0,0,0,0,0,12
bourqph01,1992,1,NYR,NHL,L,55,6,14,20,39,-9,0,3,0,0,2,0,71,,,,,,,,,,,,
vyborfr01,1977,1,CZE,WHA,L,8,0,1,1,0,,0,,0,,0,,,,,,,,,,,,,,
mulleki01,1999,1,DAL,NHL,C,47,7,15,22,24,-3,3,5,0,1,2,0,57,23,2,3,5,18,-2,0,0,0,0,1,20
isaksul01,1982,1,LAK,NHL,L,50,7,15,22,10,1,0,,0,,1,0,71,,,,,,,,,,,,
dundeto01,1915,1,PO1,PCHA,C,18,14,4,18,40,,,,,,,,,,,,,,,,,,,,
beginst01,2000,1,CAL,NHL,C,4,0,0,0,21,0,0,0,0,0,0,0,3,,,,,,,,,,,,
weirwa01,1983,1,QUE,NHL,D,25,2,3,5,17,5,0,,0,,1,0,15,1,0,0,0,17,0,0,,0,,0,0
gomezsc01,2011,1,MTL,NHL,C,38,2,9,11,14,-9,2,1,0,0,1,,59,,,,,,,,,,,,
hilleja01,2007,1,NYI,NHL,D,2,0,1,1,4,1,0,0,0,0,0,,3,,,,,,,,,,,,
saricco01,2002,1,TBL,NHL,D,82,5,9,14,63,-3,0,0,0,2,2,0,79,11,0,2,2,6,2,0,0,0,0,0,16
fogolle02,1984,1,EDM,NHL,D,79,4,14,18,126,16,0,,1,,1,0,63,18,3,1,4,16,8,0,,0,,1,10
sherofr01,1948,1,NYR,NHL,D,59,3,6,9,64,,,,,,,,,,,,,,,,,,,,
essenbo01,1996,1,EDM,NHL,G,19,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,
kalindm01,1999,1,BUF,NHL,D,4,0,0,0,4,0,0,0,0,0,0,0,3,,,,,,,,,,,,
barnest01,1996,1,FLO,NHL,C,19,2,8,10,10,-3,1,4,0,0,0,1,44,,,,,,,,,,,,
grisdjo01,1976,1,VAN,NHL,D,20,0,2,2,20,-13,0,,0,,0,0,16,,,,,,,,,,,,
sedinhe01,2001,1,VAN,NHL,C,82,16,20,36,36,9,3,6,0,0,1,1,78,6,3,0,3,0,0,0,0,0,0,1,7
chelich01,1985,1,MTL,NHL,D,41,8,26,34,67,4,2,,0,,0,0,101,20,2,9,11,49,3,1,,0,,0,57
marcodo01,1969,1,BOS,NHL,L,35,9,3,12,14,-3,0,,0,,1,3,73,14,2,0,2,11,,0,,1,,0,
valench01,1982,1,WAS,NHL,C,23,7,10,17,14,-2,1,,0,,1,2,24,2,0,0,0,4,,0,,0,,0,
stillco01,2010,1,FLO,NHL,L,44,7,16,23,20,3,1,5,0,0,1,,81,,,,,,,,,,,,
mcdonbu01,1937,1,DET,NHL,D,47,3,7,10,14,,,,,,,,,,,,,,,,,,,,
bromlga01,1975,1,BUF,NHL,G,1,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
milleto01,1970,1,DET,NHL,C,29,1,7,8,9,-18,1,,0,,0,0,30,,,,,,,,,,,,
scremcl01,1991,1,SJS,NHL,D,13,0,0,0,25,-4,0,0,0,0,0,0,18,,,,,,,,,,,,
bathgan01,1965,1,DET,NHL,R,70,15,32,47,25,,4,,0,,3,0,,12,6,3,9,6,,,,,,0,
lindsbi01,2000,2,SJS,NHL,L,16,0,4,4,29,2,0,0,0,0,0,0,14,6,0,0,0,16,0,0,0,0,0,0,4
reidto01,1968,1,CHI,NHL,D,30,0,3,3,12,-4,0,,0,,0,0,6,,,,,,,,,,,,
wilsodo01,1984,1,CHI,NHL,D,78,22,54,76,44,23,7,,0,,2,1,236,12,3,10,13,12,2,2,,0,,0,35
marticr01,1996,1,FLO,NHL,R,1,0,0,0,5,0,0,0,0,0,0,0,1,,,,,,,,,,,,
roussdo01,2000,2,EDM,NHL,G,8,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,
leswito01,1952,1,DET,NHL,R,70,15,12,27,87,,,,,,,,,6,1,0,1,11,,,,,,,
plantja01,1972,1,TOR,NHL,G,32,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
kurrija01,1991,1,LAK,NHL,R,73,23,37,60,24,-24,10,19,1,0,3,0,167,4,1,2,3,4,1,1,1,0,0,0,10
sarradi01,1971,1,PHI,NHL,R,28,3,4,7,4,0,1,,0,,1,0,38,,,,,,,,,,,,
maniace01,1966,1,NYR,NHL,G,6,0,0,0,0,,0,,0,,0,0,,,,,,,,,,,,,
nichosc01,2003,1,CHI,NHL,C,75,7,11,18,145,-16,0,0,0,0,1,0,112,,,,,,,,,,,,
leachst01,1987,1,WAS,NHL,R,8,1,1,2,17,2,0,0,0,0,1,0,5,9,2,1,3,0,1,0,0,0,0,1,6
keonda01,1963,1,TOR,NHL,C,70,23,37,60,6,,7,,0,,2,2,,14,7,2,9,2,,,,,,1,
armstge01,1963,1,TOR,NHL,R,66,20,17,37,14,,7,,0,,3,1,,14,5,8,13,10,,,,,,0,
travepa01,2000,2,BOS,NHL,D,37,2,6,8,14,4,1,2,0,0,1,0,39,,,,,,,,,,,,
