constructorid,constructorref,name,nationality,url
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
14,spyker_mf1,Spyker MF1,Dutch,http://en.wikipedia.org/wiki/Midland_F1_Racing
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
58,shadow,Shadow,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
124,tec-mec,Tec-Mec,Italian,http://en.wikipedia.org/wiki/Tec-Mec
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
