raceid,year,round,circuitid,name,date,time,url
734,1962,6,20,German Grand Prix,1962-08-05,,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
753,1960,8,59,Portuguese Grand Prix,1960-08-14,,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
771,1958,7,9,British Grand Prix,1958-07-19,,http://en.wikipedia.org/wiki/1958_British_Grand_Prix
782,1957,7,65,Pescara Grand Prix,1957-08-18,,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
801,1954,3,13,Belgian Grand Prix,1954-06-20,,http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix
802,1954,4,55,French Grand Prix,1954-07-04,,http://en.wikipedia.org/wiki/1954_French_Grand_Prix
804,1954,6,20,German Grand Prix,1954-08-01,,http://en.wikipedia.org/wiki/1954_German_Grand_Prix
815,1953,8,66,Swiss Grand Prix,1953-08-23,,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix
819,1952,3,13,Belgian Grand Prix,1952-06-22,,http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix
821,1952,5,9,British Grand Prix,1952-07-19,,http://en.wikipedia.org/wiki/1952_British_Grand_Prix
823,1952,7,39,Dutch Grand Prix,1952-08-17,,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix
829,1951,5,9,British Grand Prix,1951-07-14,,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
836,1950,4,66,Swiss Grand Prix,1950-06-04,,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix
839,1950,7,14,Italian Grand Prix,1950-09-03,,http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix
906,2014,7,7,Canadian Grand Prix,2014-06-08,18:00:00,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
917,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix
981,2017,13,14,Italian Grand Prix,2017-09-03,12:00:00,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix
78,2005,8,7,Canadian Grand Prix,2005-06-12,13:00:00,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
84,2005,14,5,Turkish Grand Prix,2005-08-21,15:00:00,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix
87,2005,17,18,Brazilian Grand Prix,2005-09-25,14:00:00,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix
88,2005,18,22,Japanese Grand Prix,2005-10-09,14:00:00,http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix
94,2004,5,4,Spanish Grand Prix,2004-05-09,,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix
125,2002,2,2,Malaysian Grand Prix,2002-03-17,,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix
127,2002,4,21,San Marino Grand Prix,2002-04-14,,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix
145,2001,5,4,Spanish Grand Prix,2001-04-29,,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix
146,2001,6,23,Austrian Grand Prix,2001-05-13,,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix
156,2001,16,19,United States Grand Prix,2001-09-30,,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix
159,2000,2,18,Brazilian Grand Prix,2000-03-26,,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix
160,2000,3,21,San Marino Grand Prix,2000-04-09,,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix
166,2000,9,8,French Grand Prix,2000-07-02,,http://en.wikipedia.org/wiki/2000_French_Grand_Prix
179,1999,5,4,Spanish Grand Prix,1999-05-30,,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix
235,1996,12,11,Hungarian Grand Prix,1996-08-11,,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix
236,1996,13,13,Belgian Grand Prix,1996-08-25,,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix
237,1996,14,14,Italian Grand Prix,1996-09-08,,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix
240,1995,1,18,Brazilian Grand Prix,1995-03-26,,http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix
243,1995,4,4,Spanish Grand Prix,1995-05-14,,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix
246,1995,7,8,French Grand Prix,1995-07-02,,http://en.wikipedia.org/wiki/1995_French_Grand_Prix
250,1995,11,13,Belgian Grand Prix,1995-08-27,,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix
251,1995,12,14,Italian Grand Prix,1995-09-10,,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix
252,1995,13,27,Portuguese Grand Prix,1995-09-24,,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix
256,1995,17,29,Australian Grand Prix,1995-11-12,,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix
261,1994,5,4,Spanish Grand Prix,1994-05-29,,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix
274,1993,2,18,Brazilian Grand Prix,1993-03-28,,http://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix
283,1993,11,11,Hungarian Grand Prix,1993-08-15,,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix
290,1992,2,32,Mexican Grand Prix,1992-03-22,,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix
294,1992,6,6,Monaco Grand Prix,1992-05-31,,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix
297,1992,9,9,British Grand Prix,1992-07-12,,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
298,1992,10,10,German Grand Prix,1992-07-26,,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
299,1992,11,11,Hungarian Grand Prix,1992-08-16,,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
311,1991,7,8,French Grand Prix,1991-07-07,,http://en.wikipedia.org/wiki/1991_French_Grand_Prix
322,1990,2,18,Brazilian Grand Prix,1990-03-25,,http://en.wikipedia.org/wiki/1990_Brazilian_Grand_Prix
324,1990,4,6,Monaco Grand Prix,1990-05-27,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix
326,1990,6,32,Mexican Grand Prix,1990-06-24,,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix
328,1990,8,9,British Grand Prix,1990-07-15,,http://en.wikipedia.org/wiki/1990_British_Grand_Prix
334,1990,14,26,Spanish Grand Prix,1990-09-30,,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix
347,2010,11,10,German Grand Prix,2010-07-25,12:00:00,http://en.wikipedia.org/wiki/2010_German_Grand_Prix
357,1989,2,21,San Marino Grand Prix,1989-04-23,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
377,1988,6,37,Detroit Grand Prix,1988-06-19,,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix
