film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
327,Смеющийся птичонок,"Неужасная история о крокодиле и композиторе, которые должны победить сумасшедшего в подводной лодке",2006,1,,3,4.99,158,24.99,PG,"Трейлеры, Комментарии",15 февраля 2006 года
329,ФОРРЕСТ СОНС,"""Впечатляющий документальный фильм о судебном психологом и поваре, которые должны победить исследователя в мотоцикле на самолете"".",2006,1,,4,2.99,63,15.99,Р,Комментарии,15 февраля 2006 года
360,Стекловариение,"А удивительная драма с фрисби и астронавтом, который должен сражаться с собакой в древней Японии.",2006,1,,4,0.99,103,24.99,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",Трейлеры,15 февраля 2006 года
375,Грайл Франкенштейн,"Невероятная сага о учителе и обезьяне, которые должны сражаться с девушкой в заброшенном шахтовом отсеке.",2006,1,,4,2.99,85,17.99,"NC-17 - это рейтинг для контента на основе сообщества (community content rating), который обычно используется в онлайн-средах, таких как форумы, сайты или платформы социальных сетей, для обозначения контента, предназначенного только для взрослых и содержащего материалы для 17-летних и старше. Этот рейтинг означает, что контент может содержать визуальный или словесный сексуальный контент, включая обнаженку, сексуальные образы, графические сексуальные описания или язык, который может быть неприемлемым для более молодой аудитории.","Комментарии, удалённые сцены, за кадром",15 февраля 2006 года
395,БОНДОК ХАНДАИП,"Изумительная демонстрация пионера и белки, которые должны победить sumo-рестлера в Советском Грузии",2006,1,,4,0.99,108,28.99,Р,"Комментарии, удалённые сцены, за кадром",15 февраля 2006 года
417,Соседи Хиллз,"Эпическая демонстрация охотника и феминистки, которая должна потопить машину в подводной лодке",2006,1,,5,0.99,93,29.99,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Трейлеры, комментарии, удаленные сцены, позади камеры",15 февраля 2006 года
501,УЦОКАНИЕ УГЛЫ,"Размышления о пионере и учителе, который должен научить композитора в первой космической станции с человеческим экипажем.",2006,1,,3,4.99,141,9.99,Р,Трейлеры,15 февраля 2006 года
530,Лорд Аризона,"Действовательная демонстрация фрисби и кондитера-пастучника, который должен преследовать крокодила на лодке-скорпионе",2006,1,,5,2.99,108,27.99,К/к 13,Трейлеры,15 февраля 2006 года
574,ПРИЧЕМ НОЧЬ ВСТРЕЧАЕТ СЕБЯ,"Тавтологическая отражающая отражение мужа и акула, которая должна выкупить кондитера в монастыре",2006,1,,3,0.99,86,19.99,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Трейлеры, Удалённые сцены",15 февраля 2006 года
579,МIndс Труман,"Тутовый нить безумного ученого и крокодила, который должен выйти на перестрелку с администратором базы данных в монастыре",2006,1,,3,4.99,149,22.99,К/к 13,"Удалённые сцены, позади кулис",15 февраля 2006 года
586,Птичка-светлячок Голливуд,"Панорама, наполненная чувственностью, изображает мужчину и машину, которые должны утонуть вместе с композитором в Берлине.",2006,1,,4,0.99,60,27.99,PG,За кадром,15 февраля 2006 года
659,ПАРК СИТИЗЕН,"Дорогая, я не могу больше скрывать правду. Я должен признаться тебе в том, что между нами существует особая связь. С самого первого момента, когда мы встретились, я почувствовал к тебе глубокую привязанность. Это было как будто сила притяжения тянула нас друг к другу. Я не могу отрицать, что испытываю к тебе романтические чувства.

Моя жизнь как сумоистского борца была полна вызовов и суровых испытаний. Но все это казалось незначительным по сравнению с моими чувствами к тебе. Каждое утро я просыпался с мыслью о тебе и мечтал о встрече с тобой снова. Мои тренировки были наполнены не только стремлением к победе, но и желанием показать тебе свою силу и мастерство.

Я знаю, что между нами существуют культурные и социальные барьеры. Наша любовь может быть осуждена и непонята в нашем традиционном обществе. Но я не могу контролировать свои чувства и не хочу скрывать правду от тебя. Я люблю тебя и хочу, чтобы ты знала, что ты очень важна для меня.

Я готов противостоять трудностям и преодолеть любые препятствия ради нашей любви. Даже если это означает, что я должен будет бросить борцовский ринг и оставить за спиной свою славную карьеру, я не буду жалеть об этом, если это позволит нам быть вместе. Моя любовь к тебе сильнее любого желания выступать в сумо или следовать традициям прошлого.

Я надеюсь, что ты поймешь мое положение и поддержишь меня в этом сложном решении. Я люблю тебя всем сердцем и хочу, чтобы ты была счастлива. Давай найдем способ быть вместе, несмотря на все препятствия. Наша любовь сильнее любых правил или ограничений, которые могут нам навязать.

Я люблю тебя, моя дорогая, и всегда буду любить.",2006,1,,3,4.99,109,14.99,К/к 13,"Трейлеры, Удалённые сцены",15 февраля 2006 года
664,Патриот Роман,"Тутс сага о роботе и администраторе базы данных, которые должны бросить вызов астронавту в Калифорнии:

""Дневной свет над Лос-Анджелесом был ярким и безоблачным, когда Робот и администратор базы данных, известный как Тайтан, шагали по улицам в поисках своего цели - астронавта по имени Капитан. Они были посланы на эту миссию, чтобы получить информацию о секретных космических проектах, которые, по слухам, проводились в этой солнечной части штата.

Тайтан, с его механическим телом, покрытым сложными схемами, и блестящими глазами, был опытным администратором базы данных, способным обрабатывать огромные объемы информации. Он был связан с Роботом, его верным компаньоном, чей металлический корпус блестел на солнце. Они были командой мечты для любой миссии, требующей точности и эффективности в обработке данных.

Они достигли места назначения - заброшенной космической станции на окраине города. По слухам, здесь работал Капитан, исследуя неизведанные космосы и собирая ценные данные. Тайтан и Робот знали, что их миссия опасна, но они были непреклонны в своем стремлении раскрыть правду.

Войдя на станцию, они обнаружили ее пустой и заброшенной. Однако призрак прошлого присутствия все еще был ощущаем. Тайтан почувствовал ауру силы, исходящую от одного из компьютеров. Он подошел к нему и начал сканировать его внутреннюю работу.

В то же время Робот исследовал остальную часть станции, обнаруживая скрытые проходы и забытые комнаты. В одной из них он нашел Капитана, который сидел в кресле, глядя в космос. Его лицо было освещено мягким светом экрана, и он казался погруженным в свои мысли.

""Почему вы здесь, робот? И что вы ищете?"" - спросил Капитан глубоким голосом.

Тайтан ответил спокойно: ""Мы были посланы, чтобы получить информацию о вашей работе здесь. Наши навыки обработки данных могут помочь раскрыть секреты космоса, которые вы изучали"".

Капитан рассмеялся, и его смех эхом отозвался в пустой станции. ""О, роботы, всегда так практичны. Но я не могу поделиться своими знаниями с вами. Это информация, которая должна оставаться тайной. Вы не понимаете ценности секретности"".

Тайтан чувствовал, что их миссия становится все более сложной. Он знал, что Капитан прав: некоторые знания были слишком ценными, чтобы их раскрывать. Но они не могли просто так уйти. В их руках была сила, которая могла бы изменить ход истории.

""Мы не собираемся уходить, пока не получим то, что нам нужно,"" - сказал Робот решительно. ""Мы можем предложить вам защиту от тех, кто пытается использовать ваши знания для своих корыстных целей"".

Капитан задумался, его взгляд стал холодным и непреклонным. ""Защита... Это может быть интересно. Но почему бы вам не попробовать? Если вы действительно так хотите помочь, то должны доказать свою ценность. Вы должны пройти испытание.""

Тайтан и Робот обменялись быстрым взглядом, зная, что их ждет сложная задача. Они были готовы бросить вызов, зная, что их навыки и решимость помогут им преуспеть.

Испытание Капитана было простым: они должны были добраться до отдаленной космической станции, скрытой от глаз других роботов, и получить там ценный артефакт. Они знали, что это будет опасно, но их доверие к своим способностям было непоколебимым.

Они отправились в путь, используя свои уникальные навыки для навигации по космосу. Тайтан обрабатывал огромные объемы данных о звездных картах и аномалиях, в то время как Робот использовал свою силу и ловкость для преодоления препятствий.

Наконец, они достигли своей цели - отдаленной станции, скрытой за кометой. Они должны были пробраться внутрь, используя свои навыки хакеров, чтобы обойти системы безопасности. Тайтан взломал систему, в то время как Робот обеспечивал прикрытие, его металлический корпус отражая лазерные лучи в точных расчетах.

Они проникли на станцию и начали свой поиск артефакта. Это был сложный процесс, требующий их координации и точности. Наконец, они нашли его - древний кристалл, излучающий таинственное сияние.

Тайтан и Робот знали, что их миссия близка к завершению. Они принесли артефакт обратно на базу, где Капитан ждал с замиранием сердца.

""Вы прошли испытание,"" - сказал Капитан, его взгляд блестел от восхищения. ""Я должен признать, роботы, вы показали непревзойденные навыки. Я готов поделиться с вами некоторыми своими знаниями, если вы будете продолжать защищать эти секреты.""

Тайтан и Робот почувствовали гордость за свои достижения. Они знали, что их дружба с Капитаном только крепнет, и они вместе будут раскрывать тайны космоса.

И так, в солнечном Калифорнии, тройка необычных союзников объединилась, чтобы раскрыть секреты вселенной, доказывая, что даже роботы могут быть героями в своих собственных захватывающих сагах.""",2006,1,,6,2.99,65,12.99,PG,"Трейлеры, Удалённые сцены",15 февраля 2006 года
717,Торговля назад,"А впечатляющее отражение судебного психолога и секретного агента, который должен подчиниться кондитеру в Советской Грузии.",2006,1,,6,0.99,97,23.99,"NC-17 - это рейтинг для контента на основе сообщества (community content rating), который обычно используется в онлайн-средах, таких как форумы, сайты или платформы социальных сетей, для обозначения контента, предназначенного только для взрослых и содержащего материалы для 17-летних и старше. Этот рейтинг означает, что контент может содержать визуальный или словесный сексуальный контент, включая обнаженку, сексуальные образы, графические сексуальные описания или язык, который может быть неприемлемым для более молодой аудитории.","Трейлеры, комментарии, удаленные сцены",15 февраля 2006 года
732,Кольца-разбивающие-сердце,"А удивительная история сумоистa и лодки, которые должны покорить официантку в Новом Орлеане",2006,1,,5,0.99,58,17.99,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Трейлеры, комментарии, «за кадром»",15 февраля 2006 года
748,РЮГРАСТШЕАРПЕР,"Трогательная сага о крокодиле и крокодиле, которые должны найти техписателя в Нигерии",2006,1,,4,0.99,109,16.99,К/к 13,"Трейлеры, комментарии, удаленные сцены, позади камеры",15 февраля 2006 года
793,СХРУНЕННЫЙ БОЖЕСТВЕННЫЙ,"Фатальный характерный анализ официантки и технический писатель, которые должны сразиться с охотником в надувном шаре.",2006,1,,6,2.99,139,14.99,Р,"Трейлеры, Удалённые сцены, За кадром",15 февраля 2006 года
823,ЮЖНАЯ ПОЧЕКА,"""Удивительный документальный фильм о машине и роботе, которые должны сбежать от пилоса в заброшенном парке развлечений"".",2006,1,,4,2.99,143,21.99,Р,"Комментарии, За кадром",15 февраля 2006 года
825,Спеакэси дэт,"Недавнее драма о судебно-психиатрическом специалисте и автомобиле, которые должны спасти человека в мануьен-пентхаусе Манхэттена.",2006,1,,6,2.99,165,22.99,К/к 13,"Удалённые сцены, позади кулис",15 февраля 2006 года
