year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1974,Pre,D,NYI,NHL,NYR,NHL,2,1,0,10,13,
1986,DSF,D,NYI,NHL,WAS,NHL,4,3,0,19,19,
1986,SCF,O,EDM,NHL,PHI,NHL,4,3,0,22,18,
1926,QF,A,MTL,NHL,MTM,NHL,1,0,1,2,1,TG
2011,CQF,D,PHI,NHL,PIT,NHL,4,2,0,30,26,
2002,CQF,G,MIN,NHL,COL,NHL,4,3,0,16,17,
1991,DF,I,BOS,NHL,MTL,NHL,4,0,0,14,8,
1954,SF,A,DET,NHL,TOR,NHL,4,0,0,14,6,
2009,CQF,H,DET,NHL,PHO,NHL,4,3,0,26,18,
1988,DF,K,CHI,NHL,STL,NHL,4,1,0,19,12,
1983,DSF,E,MNS,NHL,CHI,NHL,3,2,0,18,14,
1970,QF,D,MNS,NHL,STL,NHL,4,2,0,16,15,
1984,DSF,B,QUE,NHL,BUF,NHL,3,2,0,22,22,
1930,SCF,E,MTL,NHL,CHI,NHL,3,2,0,11,8,
2005,CF,M,CAR,NHL,BUF,NHL,4,3,0,22,17,
1973,DSF,,TOT,WHA,CLC,WHA,4,1,0,18,9,
2003,CQF,D,TOR,NHL,OTT,NHL,4,3,0,14,11,
1999,CQF,H,DET,NHL,LAK,NHL,4,0,0,15,6,
1979,SF,M,PHI,NHL,MNS,NHL,4,1,0,27,14,
1972,SF,F,CHI,NHL,NYR,NHL,4,1,0,15,11,
1979,Pre,E,NYI,NHL,LAK,NHL,3,1,0,21,10,
1999,CQF,C,TOR,NHL,OTT,NHL,4,2,0,17,10,
1934,QF,C,NYR,NHL,MTL,NHL,2,0,0,6,5,TG
1989,CF,N,EDM,NHL,CHI,NHL,4,2,0,25,20,
1994,CSF,L,CHI,NHL,VAN,NHL,4,0,0,11,6,
1984,CF,M,PHI,NHL,QUE,NHL,4,2,0,17,12,
1923,SCSF,,MTL,NHL,VAM,PCHA,2,0,0,5,3,
1986,DSF,C,PHI,NHL,NYR,NHL,4,2,0,22,13,
1917,F,,TOA,NHL,MTL,NHL,1,1,0,10,7,TG
1971,QF,A,BOS,NHL,TOR,NHL,4,1,0,18,10,
1991,DSF,C,NYR,NHL,NJD,NHL,4,3,0,28,25,
1981,DSF,H,VAN,NHL,CAL,NHL,3,0,0,10,5,
1973,QF,D,CHI,NHL,LAK,NHL,4,1,0,10,7,
1998,CQF,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1940,QF,B,DET,NHL,NYR,NHL,2,1,0,6,6,
2003,CF,M,TBL,NHL,PHI,NHL,4,3,0,21,19,
2011,CQF,A,NYR,NHL,OTT,NHL,4,3,0,14,13,
1931,SF,A,NYR,NHL,MTL,NHL,3,1,0,13,9,
1995,CSF,K,DET,NHL,STL,NHL,4,3,0,22,16,
1974,QF,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1981,DSF,C,CHI,NHL,MNS,NHL,3,1,0,14,14,
1916,F,,MOC,NHA,OT1,NHA,1,1,0,7,6,TG
1945,SCF,C,MTL,NHL,BOS,NHL,4,1,0,19,13,
1952,SF,B,MTL,NHL,CHI,NHL,4,3,0,18,14,
1995,CQF,E,DET,NHL,WIN,NHL,4,2,0,20,10,
1944,SF,A,TOR,NHL,MTL,NHL,4,2,0,15,21,
1956,SF,B,MTL,NHL,NYR,NHL,4,1,0,22,12,
1977,QF,,NEW,WHA,EDO,WHA,4,1,0,23,9,
1919,SCF,,SEA,PCHA,OTS,NHL,3,2,0,15,11,
2002,CSF,J,NJD,NHL,TBL,NHL,4,1,0,14,8,
1974,QF,E,PHI,NHL,TOR,NHL,4,0,0,15,6,
2005,CSF,L,ANA,NHL,COL,NHL,4,0,0,16,4,
1965,SF,A,MTL,NHL,TOR,NHL,4,0,0,15,6,
1996,SCF,O,DET,NHL,PHI,NHL,4,0,0,16,6,
2006,CQF,C,NYR,NHL,ATL,NHL,4,0,0,17,6,
1996,CSF,K,COL,NHL,EDM,NHL,4,1,0,19,11,
1973,DF,,CHC,WHA,TOT,WHA,4,3,0,34,27,
1999,CSF,L,COL,NHL,DET,NHL,4,1,0,13,8,
1955,SCF,C,MTL,NHL,DET,NHL,4,1,0,18,9,
1986,DSF,B,MTL,NHL,BOS,NHL,4,0,0,19,11,
