year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2007,NHL,PHI,21,14,,6,21,15,,5,,,,,7,3,,0,7,5,,2,5,6,,2,9,3,,1,4,8,,2,8,3,,4,2,1,,0
1918,PCHA,VML,6,4,0.0,,6,4,0.0,,,,,,,,,,,,,,,,,,4,5,0.0,,6,2,0.0,,2,1,0,,,,,
1976,NHL,LAK,20,13,7.0,,14,18,8.0,,,,,,7,3,3,,1,7,5,,4,6,2,,6,7,0.0,,6,4,2.0,,8,4,3,,2,0,0,
1930,NHL,PHQ,3,17,2.0,,1,19,2.0,,,,,,,,,,1,5,1,,0,10,0,,1,11,1.0,,1,5,1.0,,1,5,1,,,,,
1983,NHL,HAR,19,16,5.0,,9,26,5.0,,,,,,4,5,1,,5,6,1,,4,9,1,,2,8,4.0,,7,5,1.0,,6,8,2,,0,1,0,
1984,NHL,DET,19,14,7.0,,8,27,5.0,,,,,,3,6,0,,3,7,3,,7,6,2,,2,11,2.0,,4,3,4.0,,7,7,0,,1,1,1,
1982,NHL,STL,16,16,8.0,,9,24,7.0,,,,,,5,7,0,,4,7,3,,5,8,1,,2,5,6.0,,3,6,3.0,,5,6,2,,1,1,0,
1986,NHL,NYI,20,15,5.0,,15,18,7.0,,,,,,4,4,1,,9,5,0,,6,7,2,,6,5,3.0,,3,5,3.0,,6,6,2,,1,1,1,
1974,WHA,IND,13,26,0.0,,5,31,3.0,,,,,,1,6,0,,3,12,0,,2,10,1,,4,7,2.0,,4,7,0.0,,4,12,0,,0,3,0,
2007,NHL,NAS,23,14,,4,18,18,,5,,,,,4,7,,0,8,2,,2,6,9,,0,8,3,,3,6,4,,3,7,6,,1,2,1,,0
1996,NHL,NJD,23,9,9.0,,22,14,5.0,,,,,,4,5,1,,8,5,0,,8,3,2,,4,4,4.0,,7,1,5.0,,10,3,1,,4,2,1,
1913,PCHA,VML,3,6,0.0,,4,3,0.0,,,,,,,,,,,,,,3,2,0,,3,2,0.0,,1,5,0.0,,,,,,,,,
2000,NHL,ANA,15,20,4.0,2,10,21,7.0,3,,,,,6,4,1,2,2,8,3,1,5,7,1,1,2,10,1.0,0,3,5,2.0,1,6,5,2,0,1,2,1,0
1989,NHL,BUF,27,11,2.0,,18,16,6.0,,,,,,7,4,1,,9,2,3,,7,5,2,,7,6,0.0,,6,7,0.0,,8,3,2,,1,0,0,
1962,NHL,NYR,12,17,6.0,,10,19,6.0,,,,,,2,5,1,,6,7,1,,3,7,4,,3,6,2.0,,4,6,3.0,,4,5,1,,,,,
1977,NHL,VAN,13,15,12.0,,7,28,5.0,,,,,,3,3,2,,3,7,3,,4,5,4,,4,7,3.0,,2,9,2.0,,3,11,2,,1,1,1,
1994,NHL,VAN,10,8,6.0,,8,10,6.0,,,,,,,,,,,,,,,,,,1,3,1.0,,4,4,5.0,,6,6,2,,7,5,3,
1969,NHL,DET,20,11,7.0,,20,10,8.0,,,,,,5,2,1,,5,5,3,,6,4,3,,8,3,0.0,,6,4,4.0,,7,2,4,,3,1,0,
1925,WCHL,EDE,10,4,0.0,,9,7,0.0,,,,,,,,,,,,,,5,2,0,,4,6,0.0,,7,3,0.0,,3,0,0,,,,,
2006,NHL,PIT,26,10,,5,21,14,,6,,,,,6,3,,0,5,5,,4,5,7,,2,8,2,,2,9,3,,1,12,3,,2,2,1,,0
1968,NHL,BOS,29,3,6.0,,13,15,10.0,,,,,,6,4,0,,6,2,3,,7,2,4,,10,0,4.0,,6,5,1.0,,7,5,4,,,,,
1925,NHL,BOS,10,7,1.0,,7,8,3.0,,,,,,,,,,1,1,0,,2,7,0,,2,4,3.0,,8,1,1.0,,4,2,0,,,,,
2009,NHL,CAL,20,17,,4,20,15,,6,,,,,7,4,,1,10,2,,2,6,6,,2,4,8,,3,3,3,,1,9,6,,0,1,3,,1
1936,NHL,CHI,8,13,3.0,,6,14,4.0,,,,,,,,,,1,4,4,,2,5,2,,5,9,0.0,,3,5,0.0,,3,4,1,,,,,
2010,NHL,STL,23,13,,5,15,20,,6,,,,,6,1,,2,6,7,,1,8,4,,2,2,8,,2,6,5,,2,7,7,,1,3,1,,1
1971,NHL,PIT,18,15,6.0,,8,23,8.0,,,,,,5,5,2,,3,9,0,,3,7,4,,1,8,3.0,,7,6,0.0,,6,3,4,,1,0,1,
2011,NHL,WAS,26,11,,4,16,21,,4,,,,,7,2,,0,5,8,,1,8,5,,1,6,4,,2,6,7,,1,8,5,,3,2,1,,0
1989,NHL,WAS,19,18,3.0,,17,20,3.0,,,,,,3,7,3,,6,4,1,,9,5,0,,5,10,0.0,,5,7,0.0,,7,5,2,,1,0,0,
1996,NHL,PIT,25,11,5.0,,13,25,3.0,,,,,,2,8,0,,6,5,2,,11,2,2,,8,3,1.0,,4,7,0.0,,5,8,2,,2,3,1,
1967,NHL,CHI,20,13,4.0,,12,13,12.0,,,,,,1,7,1,,8,1,4,,9,2,4,,4,5,3.0,,7,3,2.0,,3,8,2,,,,,
2005,NHL,COL,25,10,,6,18,20,,3,,,,,6,4,,1,8,5,,2,6,8,,0,9,2,,2,4,2,,1,7,5,,2,3,4,,1
1975,NHL,PHI,36,2,2.0,,15,11,14.0,,,,,,7,1,2,,9,2,4,,6,3,2,,8,4,2.0,,10,0,4.0,,9,2,2,,2,1,0,
1913,NHA,QU1,8,2,0.0,,4,6,0.0,,,,,,,,,,,,,,1,1,0,,4,5,0.0,,6,2,0.0,,1,0,0,,,,,
1955,NHL,DET,21,6,8.0,,9,18,8.0,,,,,,2,5,3,,3,3,7,,6,3,3,,10,2,1.0,,5,8,0.0,,4,3,2,,,,,
2000,NHL,FLO,12,18,7.0,4,10,20,6.0,5,,,,,1,3,3,3,4,6,1,1,2,10,3,1,5,8,1.0,2,5,5,0.0,1,3,4,5,1,2,2,0,0
1995,NHL,NJD,22,17,2.0,,15,16,10.0,,,,,,6,4,0,,5,6,3,,4,9,1,,7,3,1.0,,5,3,3.0,,7,4,4,,3,4,0,
2010,NHL,LAK,25,13,,3,21,17,,3,,,,,8,3,,0,5,7,,0,9,4,,1,5,8,,0,8,2,,3,9,3,,2,2,3,,0
1991,NHL,HAR,13,17,10.0,,13,24,3.0,,,,,,5,3,2,,6,7,1,,3,8,1,,1,7,3.0,,4,6,4.0,,5,9,2,,2,1,0,
1976,NHL,WAS,17,15,8.0,,7,27,6.0,,,,,,2,6,2,,5,8,0,,3,8,2,,6,6,4.0,,2,6,5.0,,6,6,1,,0,2,0,
1924,WCHL,SAS,11,3,0.0,,5,8,1.0,,,,,,,,,,,,,,4,2,1,,6,6,0.0,,5,2,0.0,,1,1,0,,,,,
1986,NHL,PHI,29,9,2.0,,17,17,6.0,,,,,,8,2,0,,9,2,2,,8,7,0,,9,3,2.0,,3,5,1.0,,8,5,3,,1,2,0,
2001,NHL,LAK,22,12,6.0,1,18,15,5.0,3,,,,,3,7,1,2,4,5,2,0,7,4,4,0,11,3,0.0,0,4,1,1.0,1,7,5,2,1,4,2,1,0
