playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
mcmahmi02,1969,1,DET,NHL,D,2.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
staffdr01,2009,1,BUF,NHL,R,71.0,14.0,20.0,34.0,35.0,4,5,6,0,0,1,,181,3,0,0,0,0,0,0,0,0,0,0,8
blockke01,1978,1,IND,WHA,D,22.0,2.0,3.0,5.0,10.0,-11,0,,0,,,,9,,,,,,,,,,,,
berryke01,1987,1,VAN,NHL,R,14.0,2.0,3.0,5.0,6.0,-1,1,0,0,0,0,0,26,,,,,,,,,,,,
laraqge01,2006,2,PIT,NHL,R,17.0,0.0,2.0,2.0,18.0,-3,0,0,0,0,0,,10,2,0,0,0,0,-1,0,0,0,0,0,0
fergusc01,2000,1,EDM,NHL,D,20.0,0.0,1.0,1.0,13.0,2,0,0,0,0,0,0,8,6,0,0,0,0,2,0,0,0,0,0,2
loneybr01,1995,1,VAN,NHL,R,12.0,2.0,3.0,5.0,6.0,2,0,0,0,0,0,1,19,,,,,,,,,,,,
jonssto01,1985,1,NYI,NHL,D,77.0,14.0,30.0,44.0,62.0,16,5,,1,,1,0,119,3,0,1,1,4,-2,0,,0,,0,6
bennecu01,1976,1,ATF,NHL,L,76.0,22.0,25.0,47.0,36.0,-14,5,,1,,5,1,183,3,1,0,1,7,,0,,0,,0,
brunebe01,1996,1,MTL,NHL,L,39.0,10.0,13.0,23.0,14.0,6,2,1,0,1,2,1,63,4,1,3,4,4,4,0,0,1,0,0,8
smithve01,1984,1,NYI,NHL,D,1.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
hendrjo02,2009,1,CHI,NHL,D,43.0,2.0,6.0,8.0,10.0,5,0,0,0,0,1,,42,15,0,0,0,2,-4,0,0,0,0,0,8
kochadi01,2001,1,TBL,NHL,G,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
sydorda01,1995,1,LAK,NHL,D,58.0,1.0,11.0,12.0,34.0,-11,1,4,0,0,0,0,84,,,,,,,,,,,,
blincru01,1934,1,MTM,NHL,C,48.0,13.0,14.0,27.0,4.0,,,,,,,,,7,2,2,4,2,,,,,,,
konopze01,2007,1,CBS,NHL,C,3.0,0.0,0.0,0.0,15.0,0,0,0,0,0,0,,4,,,,,,,,,,,,
eakinbr01,1983,1,CAL,NHL,C,7.0,2.0,1.0,3.0,4.0,-1,0,,0,,0,0,8,,,,,,,,,,,,
lombama01,2008,1,CAL,NHL,C,50.0,9.0,21.0,30.0,30.0,11,0,4,1,0,2,,119,,,,,,,,,,,,
klemmjo01,2003,2,DAL,NHL,D,58.0,2.0,4.0,6.0,24.0,10,0,0,0,1,1,0,52,,,,,,,,,,,,
carlibr01,1971,1,LAK,NHL,L,5.0,1.0,0.0,1.0,0.0,0,0,,0,,0,0,3,,,,,,,,,,,,
kordida01,1996,1,PHI,NHL,L,75.0,1.0,4.0,5.0,210.0,-1,0,0,0,0,0,0,21,12,1,0,1,22,1,0,0,0,0,0,3
visnolu01,2001,1,LAK,NHL,D,72.0,4.0,17.0,21.0,14.0,-5,1,5,0,0,2,0,95,4,0,1,1,0,1,0,0,0,0,0,2
peterji01,1945,1,MTL,NHL,R,47.0,11.0,19.0,30.0,10.0,,,,,,,,,9,3,1,4,6,,,,,,,
boschla01,1981,1,TOR,NHL,C,54.0,9.0,19.0,28.0,150.0,-3,1,,0,,1,1,64,,,,,,,,,,,,
ashtobr01,1984,2,QUE,NHL,L,49.0,27.0,24.0,51.0,38.0,18,6,,1,,2,1,122,18,6,4,10,13,-6,1,,1,,1,28
huntema01,1985,1,STL,NHL,R,78.0,44.0,30.0,74.0,171.0,15,11,,2,,3,1,204,19,7,7,14,48,-7,2,,0,,1,41
knublmi01,1996,1,DET,NHL,R,9.0,1.0,0.0,1.0,0.0,-1,0,0,0,0,0,0,10,,,,,,,,,,,,
getlira01,1940,1,MTL,NHL,C,39.0,15.0,10.0,25.0,25.0,,,,,,,,,3,1,1,2,0,,,,,,,
hogabbi01,1972,2,DET,NHL,C,4.0,1.0,0.0,1.0,2.0,-1,0,,0,,0,0,1,,,,,,,,,,,,
himesno01,1928,1,NYA,NHL,C,44.0,10.0,0.0,10.0,25.0,,,,,,,,,2,0,0,0,0,,,,,,,
chimeja01,2007,1,CBS,NHL,L,81.0,14.0,17.0,31.0,98.0,-5,1,4,1,0,3,,198,,,,,,,,,,,,
crotega01,1976,1,COR,NHL,L,78.0,24.0,27.0,51.0,14.0,-18,5,,0,,2,0,145,,,,,,,,,,,,
babycwa01,1984,1,PIT,NHL,R,65.0,20.0,34.0,54.0,35.0,-7,3,,0,,3,0,131,,,,,,,,,,,,
moranam01,1922,1,REG,WCHL,D,28.0,15.0,8.0,23.0,37.0,,,,,,,,,2,0,1,1,0,,,,,,,
eddolfr01,1947,1,NYR,NHL,D,58.0,6.0,13.0,19.0,16.0,,,,,,,,,2,0,0,0,0,,,,,,,
renauma01,1983,1,BUF,NHL,D,10.0,1.0,3.0,4.0,6.0,1,0,,0,,0,0,11,,,,,,,,,,,,
keonda01,1968,1,TOR,NHL,C,75.0,27.0,34.0,61.0,12.0,17,3,,6,,6,0,281,4,1,3,4,2,,0,,1,,0,
hendrda01,1995,2,NYI,NHL,L,16.0,1.0,4.0,5.0,33.0,-6,0,0,0,0,1,0,30,,,,,,,,,,,,
forslto01,1991,1,CAL,NHL,R,38.0,5.0,9.0,14.0,12.0,-6,0,0,0,0,1,0,48,,,,,,,,,,,,
rivetcr01,2009,1,BUF,NHL,D,78.0,1.0,14.0,15.0,100.0,-6,0,6,0,0,0,,63,6,1,0,1,11,2,0,0,0,0,1,3
marshdo01,1959,1,MTL,NHL,L,70.0,16.0,22.0,38.0,4.0,,,,,,,,,8,2,2,4,0,,,,,,,
finnst01,1995,2,LAK,NHL,D,50.0,3.0,2.0,5.0,102.0,-6,0,1,0,0,0,0,42,,,,,,,,,,,,
mckenjo01,1977,1,NEW,WHA,R,79.0,27.0,29.0,56.0,61.0,15,9,,0,,,,135,14,6,6,12,16,-2,,,,,1,
mcshebr01,1974,1,BUF,NHL,R,3.0,0.0,0.0,0.0,0.0,1,0,,0,,0,0,1,,,,,,,,,,,,
laferri01,1981,1,COR,NHL,G,1.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
aldcoga01,1959,1,DET,NHL,L,70.0,22.0,29.0,51.0,32.0,,,,,,,,,6,1,2,3,4,,,,,,,
gillije01,1979,1,VAN,NHL,L,67.0,13.0,17.0,30.0,108.0,0,5,,1,,5,1,130,,,,,,,,,,,,
johnsma02,1981,1,PIT,NHL,L,46.0,10.0,11.0,21.0,30.0,-14,1,,1,,0,0,93,,,,,,,,,,,,
dunnri01,1981,1,BUF,NHL,D,72.0,7.0,19.0,26.0,73.0,6,0,,0,,1,1,122,4,0,1,1,0,,0,,0,,0,
williju01,2001,1,PHI,NHL,R,75.0,17.0,23.0,40.0,32.0,11,0,1,0,1,1,1,162,5,0,0,0,4,-3,0,0,0,0,0,15
daousda01,1987,1,TOR,NHL,C,67.0,9.0,8.0,17.0,57.0,-7,0,0,0,0,1,0,57,4,0,0,0,2,-4,0,0,0,0,0,0
brouspa01,1995,1,COL,NHL,R,8.0,1.0,1.0,2.0,2.0,1,0,0,0,0,0,1,10,,,,,,,,,,,,
gingrga01,1983,1,TOR,NHL,D,59.0,7.0,20.0,27.0,16.0,-30,4,,0,,0,0,125,,,,,,,,,,,,
nattrri01,1990,1,CAL,NHL,D,58.0,5.0,13.0,18.0,63.0,-1,0,0,0,0,1,0,81,7,1,0,1,2,0,0,0,0,0,1,9
tippeda01,1988,1,HAR,NHL,L,80.0,17.0,24.0,41.0,45.0,-6,1,2,2,0,1,0,165,4,0,1,1,0,-3,0,0,0,1,0,6
svartpe01,2001,1,ATL,NHL,C,78.0,3.0,12.0,15.0,24.0,-12,0,0,0,1,0,0,80,,,,,,,,,,,,
goodfeb01,1941,1,DET,NHL,D,9.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,
stewaro01,1971,1,VAN,NHL,R,42.0,3.0,1.0,4.0,10.0,-3,0,,0,,0,0,19,,,,,,,,,,,,
kjellpa01,2000,1,NAS,NHL,L,81.0,14.0,31.0,45.0,12.0,-2,5,11,0,0,2,0,139,,,,,,,,,,,,
wilsori01,1975,1,STL,NHL,D,65.0,1.0,6.0,7.0,20.0,-10,1,,0,,0,0,44,1,0,0,0,0,,0,,0,,0,
fisetst01,1990,1,QUE,NHL,G,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
andreda01,2002,1,TBL,NHL,L,72.0,20.0,14.0,34.0,34.0,-12,15,13,0,0,3,2,170,11,3,3,6,10,-1,1,1,0,1,1,25
popeila01,1956,1,NYR,NHL,C,67.0,11.0,19.0,30.0,20.0,,,,,,,,,5,0,3,3,0,,,,,,,
scottla01,1925,1,SAS,WCHL,L,29.0,11.0,4.0,15.0,32.0,,,,,,,,,2,1,0,1,2,,,,,,,
weinrer01,1998,1,CHI,NHL,D,14.0,1.0,3.0,4.0,12.0,-13,0,2,0,0,0,0,24,,,,,,,,,,,,
hardijo01,2009,1,MIN,NHL,G,25.0,0.0,1.0,1.0,4.0,0,0,1,0,0,0,,0,,,,,,,,,,,,
peirsjo01,1956,1,BOS,NHL,R,68.0,13.0,26.0,39.0,41.0,,,,,,,,,10,0,3,3,12,,,,,,,
eakinda01,1996,1,PHO,NHL,D,4.0,0.0,0.0,0.0,10.0,-3,0,0,0,0,0,0,2,,,,,,,,,,,,
poulipa01,1995,1,CHI,NHL,L,38.0,7.0,8.0,15.0,16.0,7,1,0,0,0,0,1,40,,,,,,,,,,,,
shoreha01,1909,1,OT1,NHA,,12.0,6.0,0.0,6.0,44.0,,,,,,,,,,,,,,,,,,,,
mcelmji01,1972,1,MNS,NHL,D,7.0,0.0,1.0,1.0,2.0,1,0,,0,,0,0,0,,,,,,,,,,,,
madelda01,1994,1,OTT,NHL,G,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
hurlbmi01,1999,1,BUF,NHL,D,1.0,0.0,0.0,0.0,2.0,1,0,0,0,0,0,0,1,,,,,,,,,,,,
gardnge01,1973,1,LAS,WHA,G,2.0,0.0,0.0,0.0,0.0,,0,,0,,0,,,,,,,,,,,,,,
dennino01,1968,1,STL,NHL,C,2.0,0.0,0.0,0.0,2.0,1,0,,0,,0,0,4,,,,,,,,,,,,
barrejo01,1985,2,WAS,NHL,D,14.0,0.0,3.0,3.0,12.0,3,0,,0,,0,0,7,9,2,1,3,35,-1,0,,0,,1,6
holmeha01,1916,1,SEA,PCHA,G,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
marcolo01,1962,1,DET,NHL,D,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
mcfalda01,1984,1,WIN,NHL,D,2.0,0.0,0.0,0.0,0.0,-3,0,,0,,0,0,2,,,,,,,,,,,,
hamelde01,2002,1,BUF,NHL,L,25.0,2.0,0.0,2.0,17.0,-4,0,0,0,0,1,0,41,,,,,,,,,,,,
nylunga01,1988,1,CHI,NHL,D,23.0,3.0,2.0,5.0,63.0,-4,0,,0,0,0,0,26,,,,,,,,,,,,
smithdo03,1985,2,BUF,NHL,C,30.0,10.0,11.0,21.0,73.0,2,3,,1,,3,0,72,,,,,,,,,,,,
glenccu01,2010,1,CAL,NHL,L,79.0,24.0,19.0,43.0,59.0,6,3,2,2,1,4,,149,,,,,,,,,,,,
robinla01,1982,1,MTL,NHL,D,71.0,14.0,49.0,63.0,33.0,33,6,,0,,1,1,147,3,0,0,0,2,,0,,0,,0,
