playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
phillme01,1925,MTM,NHL,F,4,1,1,2,0
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
darraja01,1914,OT1,NHA,C,2,3,0,3,6
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
smithto01,1916,MOC,NHA,C,4,2,0,2,3
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
cookll01,1917,VML,PCHA,D,5,2,0,2,12
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
oliveha01,1923,CAT,WCHL,R,2,0,0,0,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
cookll01,1921,VML,PCHA,D,5,1,0,1,6
halljo01,1918,MTL,NHL,D,5,0,0,0,6
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
stanlba01,1917,VML,PCHA,R,5,2,0,2,6
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
dyeba01,1921,TRS,NHL,R,5,9,1,10,3
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
malleke01,1914,VML,PCHA,C,3,0,0,0,0
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
wilsocu01,1923,CAT,WCHL,L,2,0,0,0,2
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
stewane01,1925,MTM,NHL,C,4,6,1,7,14
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
hartgi01,1924,VIC,WCHL,R,4,2,1,3,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
halljo01,1912,QU1,NHA,D,3,0,0,0,7
mackami01,1917,VML,PCHA,C,5,5,5,10,12
camerha01,1913,TBS,NHA,D,2,1,0,1,4
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
marshja02,1913,TBS,NHA,D,3,1,0,1,2
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
