year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1978,NHL,MNS,DAL,WA,AD,4,,80,28,40,12.0,,68,,,257,289,Minnesota North Stars,1102,24,63,289,9,48,232,4
1989,NHL,BUF,BUF,WA,AD,2,DSF,80,45,27,8.0,,98,,,286,248,Buffalo Sabres,1449,16,79,358,7,58,351,7
2010,NHL,BOS,BOS,EC,NE,1,SC,82,46,25,,11,103,2,6,246,195,Boston Bruins,1115,10,43,265,5,46,265,11
1984,NHL,NYI,NYI,WA,PT,3,DF,80,40,34,6.0,,86,,,345,312,New York Islanders,1516,4,71,277,7,68,386,14
2009,NHL,PHO,PHO,WC,PC,2,CQF,82,50,25,,7,107,14,6,225,202,Phoenix Coyotes,925,20,46,314,7,49,317,3
2010,NHL,CAL,CAL,WC,NW,2,,82,41,29,,12,94,9,7,250,237,Calgary Flames,836,18,62,318,9,53,282,7
1989,NHL,DET,DET,CC,NO,5,,80,28,38,14.0,,70,,,288,323,Detroit Red Wings,2140,8,58,354,13,92,372,18
1922,WCHL,EDE,EDE,,,1,F,30,19,10,1.0,,39,,,112,90,Edmonton Eskimos,,,,,,,,
2011,NHL,LAK,LAK,WC,PC,3,SC,82,40,27,,15,95,6,9,194,179,Los Angeles Kings,923,6,49,289,2,38,293,9
1976,NHL,TOR,TOR,WA,AD,3,QF,80,33,32,15.0,,81,,,301,285,Toronto Maple Leafs,1200,8,63,281,6,59,284,13
1972,WHA,CLC,MF2,,EW,2,AVSF,78,43,32,3.0,,89,,,287,239,Cleveland Crusaders,1095,12,51,272,5,59,338,11
1999,NHL,NYR,NYR,EC,AT,4,,82,29,38,12.0,3,73,,,218,246,New York Rangers,916,4,55,325,9,49,292,5
1983,NHL,BOS,BOS,WA,AD,1,DSF,80,49,25,6.0,,104,,,336,261,Boston Bruins,1606,16,82,342,7,56,336,10
1979,NHL,TOR,TOR,WA,AD,4,PRE,80,35,40,5.0,,75,,,304,327,Toronto Maple Leafs,1158,14,68,275,5,69,325,2
2008,NHL,DAL,DAL,WC,PC,3,,82,36,35,,11,83,6,6,230,257,Dallas Stars,1144,10,54,351,4,70,327,2
1978,NHL,STL,STL,CC,SM,3,,80,18,50,12.0,,48,,,249,348,St. Louis Blues,1055,10,48,281,8,63,244,3
1934,NHL,DET,DET,,AM,4,,48,19,22,7.0,,45,,,127,114,Detroit Red Wings,326,,,,,,,
1976,NHL,PHI,PHI,CC,PT,1,SF,80,48,16,16.0,,112,,,323,213,Philadelphia Flyers,1547,6,52,236,3,57,326,11
1922,PCHA,SEA,SEA,,,3,,30,15,15,0.0,,30,,,100,106,Seattle Metropolitans,,,,,,,,
1986,NHL,WAS,WAS,WA,PT,2,DSF,80,38,32,10.0,,86,,,285,278,Washington Capitals,1720,18,65,355,15,58,326,9
1976,NHL,DET,DET,WA,NO,5,,80,16,55,9.0,,41,,,183,309,Detroit Red Wings,1332,10,37,294,10,73,317,10
2003,NHL,NYI,NYI,EC,AT,3,CQF,82,38,29,11.0,4,91,,,237,210,New York Islanders,1168,16,54,325,5,52,359,11
1991,NHL,PIT,PIT,WA,PT,3,SC,80,39,32,9.0,,87,,,343,308,Pittsburgh Penguins,1907,12,92,423,14,77,383,16
1983,NHL,NJD,NJD,WA,PT,5,,80,17,56,7.0,,41,,,231,350,New Jersey Devils,1352,14,51,363,13,83,336,5
1985,NHL,NYR,NYR,WA,PT,4,CF,80,36,38,6.0,,78,,,280,276,New York Rangers,1496,22,73,362,4,81,365,9
2010,NHL,MTL,MTL,EC,NE,2,CQF,82,44,30,,8,96,3,3,216,209,Montreal Canadiens,1097,28,57,290,6,51,327,5
2011,NHL,NAS,NAS,WC,CE,2,CSF,82,48,26,,8,104,5,5,237,210,Nashville Predators,689,12,54,250,4,40,244,5
1969,NHL,TOR,TOR,,ED,6,,76,29,34,13.0,,71,,,222,242,Toronto Maple Leafs,898,12,49,242,7,60,269,5
1996,NHL,CAL,CAL,WC,PC,5,,82,32,41,9.0,,73,,,214,239,Calgary Flames,1444,16,61,361,19,58,345,11
2000,NHL,DET,DET,WC,CE,1,CQF,82,49,20,9.0,4,111,,,253,202,Detroit Red Wings,1082,20,85,384,7,55,385,10
1998,NHL,LAK,LAK,WC,PC,5,,82,32,45,5.0,,69,,,189,222,Los Angeles Kings,1383,14,43,327,11,47,330,12
2003,NHL,OTT,OTT,EC,NE,3,CQF,82,43,23,10.0,6,102,,,262,189,Ottawa Senators,1270,20,80,370,8,57,347,6
1987,NHL,HAR,CAR,WA,AD,4,DSF,80,35,38,7.0,,77,,,249,267,Hartford Whalers,2046,8,84,477,17,67,426,9
1986,NHL,DET,DET,CC,NO,2,CF,80,34,36,10.0,,78,,,260,274,Detroit Red Wings,2209,12,69,336,7,73,357,9
1938,NHL,BOS,BOS,,,1,SC,48,36,10,2.0,,74,,,156,76,Boston Bruins,251,,,,,,,
2008,NHL,NJD,NJD,EC,AT,1,CQF,82,51,27,,4,106,6,2,244,209,New Jersey Devils,1058,20,58,307,4,65,324,12
1982,NHL,LAK,LAK,CC,SM,5,,80,27,41,12.0,,66,,,308,365,Los Angeles Kings,1367,20,81,340,14,94,296,10
2010,NHL,FLO,FLO,EC,SE,5,,82,30,40,,12,72,4,7,195,229,Florida Panthers,716,22,35,267,5,41,267,4
1990,NHL,NJD,NJD,WA,PT,4,DSF,80,32,33,15.0,,79,,,272,264,New Jersey Devils,2024,10,69,347,13,80,394,8
1943,NHL,NYR,NYR,,,6,,50,6,39,5.0,,17,,,162,310,New York Rangers,253,,,,,,,
1979,NHL,VAN,VAN,CC,SM,3,PRE,80,27,37,16.0,,70,,,256,281,Vancouver Canucks,1808,16,53,312,12,69,282,2
1994,NHL,TBL,TBL,EC,AT,6,,48,17,28,3.0,,37,,,120,144,Tampa Bay Lightning,1040,10,25,177,5,32,205,6
1936,NHL,CHI,CHI,,AM,4,,48,14,27,7.0,,35,,,99,131,Chicago Black Hawks,291,,,,,,,
2011,NHL,CHI,CHI,WC,CE,4,CQF,82,45,26,,11,101,7,7,248,238,Chicago Blackhawks,848,20,42,277,3,51,233,7
2009,NHL,CAR,CAR,EC,SE,3,,82,35,37,,10,80,4,5,230,256,Carolina Hurricanes,966,22,56,332,8,62,320,7
2010,NHL,DET,DET,WC,CE,1,CSF,82,47,25,,10,104,4,4,261,241,Detroit Red Wings,754,6,67,301,7,53,300,5
1933,NHL,OTS,STE,,CA,5,,48,13,29,6.0,,32,,,115,143,Ottawa Senators,352,,,,,,,
1973,WHA,EDO,EDM,,WW,3,AVQF,78,38,37,3.0,,79,,,268,269,Edmonton Oilers,1273,14,39,245,4,66,295,9
2009,NHL,STL,STL,WC,CE,4,,82,40,32,,10,90,7,5,225,223,St. Louis Blues,1318,22,52,307,6,45,342,7
2005,NHL,MTL,MTL,EC,NE,3,CQF,82,42,31,,9,93,2,3,243,247,Montreal Canadiens,1336,22,89,463,6,91,481,10
2008,NHL,ATL,WPG,EC,SE,4,,82,35,41,,6,76,7,1,257,280,Atlanta Thrashers,1256,12,69,357,10,88,366,13
1940,NHL,CHI,CHI,,,5,SF,48,16,25,7.0,,39,,,112,139,Chicago Black Hawks,335,,,,,,,
1974,NHL,CLF,CLE,WA,AD,4,,80,19,48,13.0,,51,,,212,316,California Golden Seals,1101,18,48,359,13,67,267,5
1942,NHL,CHI,CHI,,,5,,50,17,18,15.0,,49,,,179,180,Chicago Black Hawks,353,,,,,,,
1991,NHL,VAN,VAN,CC,SM,1,DF,80,42,26,12.0,,96,,,285,250,Vancouver Canucks,2075,16,85,439,7,76,382,12
1982,NHL,DET,DET,CC,NO,5,,80,21,44,15.0,,57,,,263,344,Detroit Red Wings,1064,12,37,268,9,80,292,7
1995,NHL,CAL,CAL,WC,PC,2,CQF,82,34,37,11.0,,79,,,241,240,Calgary Flames,1524,24,71,386,9,80,402,11
1992,NHL,WIN,PHO,CC,SM,4,DSF,84,40,37,7.0,,87,,,322,320,Winnipeg Jets,1851,12,98,468,14,80,437,3
1981,NHL,NYR,NYR,WA,PT,2,DF,80,39,27,14.0,,92,,,316,306,New York Rangers,1402,22,68,306,12,75,319,7
1978,WHA,SOV,SOV,,,8,,6,4,1,1.0,,9,,,27,20,Soviet All Stars,77,0,,,,,,
2003,NHL,MIN,MIN,WC,NW,5,,82,30,29,20.0,3,83,,,188,183,Minnesota Wild,1035,44,46,339,7,44,285,7
1989,NHL,NYR,NYR,WA,PT,1,DF,80,36,31,13.0,,85,,,279,267,New York Rangers,2021,24,103,442,8,77,362,7
1927,NHL,NYA,BKN,,CA,5,,44,11,27,6.0,,28,,,63,128,New York Americans,590,,,,,,,
2001,NHL,EDM,EDM,WC,NW,3,,82,38,28,12.0,4,92,,,205,182,Edmonton Oilers,1267,6,51,333,7,50,348,12
1984,NHL,STL,STL,CC,NO,1,DSF,80,37,31,12.0,,86,,,299,288,St. Louis Blues,1301,16,66,301,9,73,306,7
