year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1990,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MNS,NHL,STL,NHL,4,2,0,22,17,
1976,DSF,,HOU,WHA,EDO,WHA,4,1,0,20,16,
2001,ЦСФ,Лазурный,COL,NHL,SJS,NHL,4,3,0,25,21,
1984,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",EDM,NHL,CHI,NHL,4,2,0,44,25,
1988,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",я,MTL,NHL,BOS,NHL,4,1,0,16,13,
1917,SFК,,TOA,NHL,VML,PCHA,3,2,0,18,21,
2001,КДФ,Да,TOR,NHL,NYI,NHL,4,3,0,22,21,
2005,КДФ,А,OTT,NHL,TBL,NHL,4,1,0,23,13,
2005,КДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",ANA,NHL,CAL,NHL,4,3,0,17,16,
1922,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",,EDE,WCHL,REG,WCHL,1,0,1,4,3,ТГ
1918,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",,SEA,PCHA,VML,PCHA,1,1,0,7,5,ТГ
1999,КДФ,С,TOR,NHL,OTT,NHL,4,2,0,17,10,
1935,SFК,Здравствуйте! Как я могу вам помочь?,DET,NHL,TOR,NHL,3,1,0,18,11,
1990,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",я,BOS,NHL,MTL,NHL,4,3,0,18,18,
2003,КДФ,Да,TOR,NHL,OTT,NHL,4,3,0,14,11,
1987,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,STL,NHL,4,1,0,21,14,
1926,SF,Да,BOS,NHL,NYR,NHL,1,0,1,3,1,ТГ
1998,SFК,О,DAL,NHL,BUF,NHL,4,2,0,13,9,
1986,DSF,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",DET,NHL,CHI,NHL,4,0,0,15,6,
1974,SF,Здравствуйте! Как я могу вам помочь сегодня?,BUF,NHL,MTL,NHL,4,2,0,21,29,
1974,КФ,,QUN,WHA,PHR,WHA,4,1,0,23,12,
1992,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",LAK,NHL,TOR,NHL,4,3,0,22,23,
2002,КДФ,Х,VAN,NHL,STL,NHL,4,3,0,17,21,
1971,КФ,B,NYR,NHL,MTL,NHL,4,2,0,19,14,
1959,SFК,С,MTL,NHL,TOR,NHL,4,0,0,15,5,
1956,SF,B,MTL,NHL,NYR,NHL,4,1,0,22,12,
2002,КДФ,Здравствуйте! Как я могу вам помочь?,DAL,NHL,EDM,NHL,4,2,0,20,11,
1993,КДФ,Здравствуйте! Как я могу вам помочь?,SJS,NHL,DET,NHL,4,3,0,21,27,
1997,КДФ,С,BUF,NHL,PHI,NHL,4,1,0,18,9,
1994,КДФ,Да,NJD,NHL,BOS,NHL,4,1,0,14,5,
1982,DSF,B,BUF,NHL,MTL,NHL,3,0,0,8,2,
1986,DSF,Да,NYI,NHL,WAS,NHL,4,3,0,19,19,
1976,Предупреждение: это перевод только на русский язык. Любые дополнительные тексты или объяснения будут предоставлены отдельно от перевода.,Да,TOR,NHL,PIT,NHL,2,1,0,13,10,
2008,КДФ,А,BOS,NHL,MTL,NHL,4,0,0,17,6,
1991,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",CHI,NHL,EDM,NHL,4,0,0,21,8,
1981,DSF,B,BOS,NHL,BUF,NHL,3,1,0,17,11,
1934,SF,А,TOR,NHL,BOS,NHL,3,1,0,7,2,
2007,ЦСФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,COL,NHL,4,0,0,21,9,
2008,КДФ,B,WAS,NHL,NYR,NHL,4,3,0,19,11,
1996,CF,М,PHI,NHL,NYR,NHL,4,1,0,20,13,
2010,КДФ,А,WAS,NHL,NYR,NHL,4,1,0,13,8,
1932,КФ,B,DET,NHL,MTM,NHL,2,0,0,5,2,ТГ
1924,SF,,VIC,WCHL,SAS,WCHL,1,0,1,6,4,ТГ
1946,SF,А,MTL,NHL,BOS,NHL,4,1,0,16,10,
2009,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",CHI,NHL,SJS,NHL,4,0,0,13,7,
1982,DSF,B,BUF,NHL,MTL,NHL,3,0,0,8,2,
1977,ACФ,,WIJ,WHA,NEW,WHA,4,0,0,24,8,
2003,КДФ,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",SJS,NHL,STL,NHL,4,1,0,12,9,
2001,ЦСФ,я,CAR,NHL,MTL,NHL,4,2,0,21,12,
1987,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",я,BOS,NHL,MTL,NHL,4,1,0,15,10,
2000,ЦСФ,Лазурный,STL,NHL,DAL,NHL,4,0,0,13,6,
1935,SF,Да,TOR,NHL,NYA,NHL,2,1,0,6,3,
2002,CF,М,NJD,NHL,OTT,NHL,4,3,0,17,13,
2011,ЦСФ,я,NYR,NHL,WAS,NHL,4,3,0,15,13,
1983,DSF,Да,WAS,NHL,PHI,NHL,3,0,0,15,5,
1958,SFК,С,MTL,NHL,TOR,NHL,4,1,0,18,12,
2001,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",DET,NHL,COL,NHL,4,3,0,22,13,
1924,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",,VIC,WCHL,CAT,WCHL,1,0,1,3,1,ТГ
2007,КДФ,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",SJS,NHL,CAL,NHL,4,3,0,19,17,
1985,CF,М,MTL,NHL,NYR,NHL,4,1,0,15,9,
1950,SF,А,MTL,NHL,DET,NHL,4,2,0,13,12,
1999,ЦСФ,Здравствуйте! Как я могу вам помочь сегодня?,NJD,NHL,TOR,NHL,4,2,0,16,9,
1987,DSF,Х,EDM,NHL,WIN,NHL,4,1,0,25,17,
1945,SFК,С,MTL,NHL,BOS,NHL,4,1,0,19,13,
1930,SF,Да,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
1986,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",EDM,NHL,DET,NHL,4,1,0,16,10,
1960,SF,B,DET,NHL,TOR,NHL,4,1,0,15,8,
1981,DSF,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",NYR,NHL,PHI,NHL,3,1,0,19,15,
1984,CF,М,PHI,NHL,QUE,NHL,4,2,0,17,12,
1994,ЦСФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,SJS,NHL,4,0,0,24,6,
2002,КДФ,Здравствуйте! Как я могу вам помочь?,DAL,NHL,EDM,NHL,4,2,0,20,11,
1992,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Лазурный,LAK,NHL,VAN,NHL,4,2,0,26,25,
1997,КДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",DET,NHL,PHO,NHL,4,2,0,24,18,
2001,ЦСФ,Лазурный,COL,NHL,SJS,NHL,4,3,0,25,21,
1923,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",,CAT,WCHL,REG,WCHL,1,0,1,4,2,ТГ
1922,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",,EDE,WCHL,REG,WCHL,1,0,1,4,3,ТГ
1974,Предупреждение: это перевод только на русский язык. Любые дополнительные тексты или объяснения будут предоставлены отдельно от перевода.,B,CHI,NHL,BOS,NHL,2,1,0,12,15,
2006,SFК,О,AND,NHL,OTT,NHL,4,1,0,16,11,
1987,DSF,А,MTL,NHL,HAR,NHL,4,2,0,23,20,
1997,SFК,О,DET,NHL,WAS,NHL,4,0,0,13,7,
2000,КДФ,B,TOR,NHL,OTT,NHL,4,0,0,10,3,
1984,DSF,B,QUE,NHL,BUF,NHL,3,2,0,22,22,
2005,CF,М,CAR,NHL,BUF,NHL,4,3,0,22,17,
2010,КДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",DET,NHL,PHO,NHL,4,0,0,18,10,
1965,SF,B,DET,NHL,CHI,NHL,4,2,0,22,10,
1989,DSF,Здравствуйте! Как я могу вам помочь?,CHI,NHL,MNS,NHL,4,3,0,21,18,
1994,ЦСФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,SJS,NHL,4,0,0,24,6,
1938,SF,Да,TOR,NHL,DET,NHL,2,1,0,10,8,
1980,КФ,Здравствуйте! Как я могу вам помочь сегодня?,NYR,NHL,STL,NHL,4,2,0,29,22,
1945,SFК,С,MTL,NHL,BOS,NHL,4,1,0,19,13,
1924,SFК,,VIC,WCHL,MTL,NHL,3,1,0,16,8,
1928,КФ,B,NYR,NHL,NYA,NHL,1,0,1,1,0,ТГ
1987,DSF,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",STL,NHL,CHI,NHL,4,1,0,21,17,
2009,ЦСФ,Лазурный,CHI,NHL,VAN,NHL,4,2,0,23,18,
1929,КФ,B,MTL,NHL,CHI,NHL,1,0,1,3,2,ТГ
1992,DSF,Х,LAK,NHL,CAL,NHL,4,2,0,33,28,
1913,SFК,,TBS,NHA,VA1,PCHA,3,0,0,13,8,
1989,SFК,О,EDM,NHL,BOS,NHL,4,1,0,20,8,
1987,DSF,Да,WAS,NHL,PHI,NHL,4,3,0,31,25,
2009,CF,М,PHI,NHL,MTL,NHL,4,1,0,17,7,
1987,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",я,BOS,NHL,MTL,NHL,4,1,0,15,10,
1981,DSF,B,BOS,NHL,BUF,NHL,3,1,0,17,11,
1942,SF,B,BOS,NHL,MTL,NHL,4,1,0,18,17,
1959,SF,B,TOR,NHL,DET,NHL,4,2,0,20,16,
1961,SF,B,TOR,NHL,NYR,NHL,4,2,0,22,15,
1976,SF,я,MTL,NHL,NYI,NHL,4,2,0,19,13,
2011,КДФ,А,NYR,NHL,OTT,NHL,4,3,0,14,13,
1960,SF,А,CHI,NHL,MTL,NHL,4,2,0,16,15,
1998,CF,М,BUF,NHL,TOR,NHL,4,1,0,21,16,
1993,КДФ,Да,BOS,NHL,MTL,NHL,4,3,0,22,20,
1987,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",EDM,NHL,DET,NHL,4,1,0,23,16,
1996,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",DET,NHL,COL,NHL,4,2,0,16,12,
1996,КДФ,Да,NYR,NHL,FLO,NHL,4,1,0,13,10,
1947,SFК,С,TOR,NHL,DET,NHL,4,0,0,18,7,
1972,DSF,,CLC,WHA,PHB,WHA,4,0,0,19,6,
1986,DSF,С,PHI,NHL,NYR,NHL,4,2,0,22,13,
1979,Предупреждение: это перевод только на русский язык. Любые дополнительные тексты или объяснения будут предоставлены отдельно от перевода.,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",MNS,NHL,TOR,NHL,3,0,0,17,8,
1945,SF,B,BOS,NHL,DET,NHL,4,1,0,16,10,
1951,SF,А,DET,NHL,TOR,NHL,4,0,0,13,3,
1975,SFК,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MTL,NHL,PHI,NHL,4,0,0,14,9,
1958,SFК,С,MTL,NHL,TOR,NHL,4,1,0,18,12,
1933,КФ,B,CHI,NHL,MTL,NHL,1,0,1,4,3,ТГ
1927,SFК,Здравствуйте! Как я могу вам помочь?,NYR,NHL,MTM,NHL,3,2,0,5,6,
1975,Предупреждение: это перевод только на русский язык. Любые дополнительные тексты или объяснения будут предоставлены отдельно от перевода.,С,LAK,NHL,ATF,NHL,2,0,0,3,1,
2009,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",CHI,NHL,SJS,NHL,4,0,0,13,7,
2002,CF,М,NJD,NHL,OTT,NHL,4,3,0,17,13,
2001,КДФ,А,MTL,NHL,BOS,NHL,4,2,0,20,18,
1987,DSF,Х,EDM,NHL,WIN,NHL,4,1,0,25,17,
2006,CF,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
2003,КДФ,С,PHI,NHL,NJD,NHL,4,1,0,14,9,
1988,DSF,Х,LAK,NHL,EDM,NHL,4,3,0,25,20,
1999,SFК,О,NJD,NHL,DAL,NHL,4,2,0,15,9,
1978,SF,Здравствуйте! Как я могу вам помочь сегодня?,MTL,NHL,BOS,NHL,4,3,0,25,20,
2005,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",EDM,NHL,ANA,NHL,4,1,0,16,13,
1926,КФ,B,BOS,NHL,CHI,NHL,1,0,1,10,5,ТГ
1968,SFК,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",MTL,NHL,STL,NHL,4,0,0,12,3,
1990,CF,М,PIT,NHL,BOS,NHL,4,2,0,27,18,
1993,КДФ,А,NYR,NHL,NYI,NHL,4,0,0,22,3,
2009,КДФ,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",CHI,NHL,NAS,NHL,4,2,0,17,15,
2001,КДФ,С,CAR,NHL,NJD,NHL,4,2,0,9,11,
1922,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",,OTS,NHL,MTL,NHL,1,1,0,3,2,ТГ
1992,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",LAK,NHL,TOR,NHL,4,3,0,22,23,
2005,КДФ,А,OTT,NHL,TBL,NHL,4,1,0,23,13,
1996,SFК,О,DET,NHL,PHI,NHL,4,0,0,16,6,
1998,КДФ,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1938,SF,Да,TOR,NHL,DET,NHL,2,1,0,10,8,
2000,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",COL,NHL,STL,NHL,4,1,0,17,11,
1982,CF,М,NYI,NHL,BOS,NHL,4,2,0,30,21,
1971,SFК,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",BOS,NHL,NYR,NHL,4,2,0,18,16,
1992,CF,М,MTL,NHL,NYI,NHL,4,1,0,16,11,
1999,КДФ,А,PHI,NHL,BUF,NHL,4,1,0,14,8,
1983,SFК,О,EDM,NHL,NYI,NHL,4,1,0,21,12,
1976,КФ,Здравствуйте! Как я могу вам помочь?,MTL,NHL,STL,NHL,4,0,0,19,4,
1992,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Лазурный,LAK,NHL,VAN,NHL,4,2,0,26,25,
1981,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",я,QUE,NHL,BOS,NHL,4,3,0,28,26,
1996,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",DET,NHL,COL,NHL,4,2,0,16,12,
1972,DSF,,NEW,WHA,OTN,WHA,4,1,0,24,17,
2010,CF,М,BOS,NHL,TBL,NHL,4,3,0,21,21,
2011,ЦСФ,я,NYR,NHL,WAS,NHL,4,3,0,15,13,
1991,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Здравствуйте! Как я могу вам помочь сегодня?,PIT,NHL,NYR,NHL,4,2,0,24,19,
1968,SFК,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",MTL,NHL,STL,NHL,4,0,0,12,3,
2006,КДФ,Да,OTT,NHL,PIT,NHL,4,1,0,18,10,
2008,КДФ,Да,PIT,NHL,PHI,NHL,4,2,0,18,16,
2002,КДФ,А,OTT,NHL,NYI,NHL,4,1,0,13,7,
2006,КДФ,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",AND,NHL,MIN,NHL,4,1,0,12,9,
1993,CF,М,NYR,NHL,NJD,NHL,4,3,0,18,16,
1996,КДФ,B,BUF,NHL,OTT,NHL,4,3,0,14,13,
1981,CF,М,NYI,NHL,QUE,NHL,4,0,0,18,9,
1976,SF,я,MTL,NHL,NYI,NHL,4,2,0,19,13,
1953,SFК,С,DET,NHL,MTL,NHL,4,3,0,14,12,
2005,КДФ,Здравствуйте! Как я могу вам помочь?,EDM,NHL,DET,NHL,4,2,0,19,17,
1972,ACФ,,NEW,WHA,WIJ,WHA,4,1,0,30,18,
1991,DSF,Х,EDM,NHL,LAK,NHL,4,2,0,23,18,
1992,DSF,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",TOR,NHL,DET,NHL,4,3,0,24,30,
2003,КДФ,Х,COL,NHL,DAL,NHL,4,1,0,19,10,
2009,КДФ,А,MTL,NHL,WAS,NHL,4,3,0,20,22,
1992,DSF,Да,NYI,NHL,WAS,NHL,4,2,0,23,22,
1972,SF,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",CHI,NHL,NYR,NHL,4,1,0,15,11,
1998,SFК,О,DAL,NHL,BUF,NHL,4,2,0,13,9,
2002,КДФ,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
1980,SFК,О,NYI,NHL,MNS,NHL,4,1,0,26,16,
1969,SF,Здравствуйте! Как я могу вам помочь?,BOS,NHL,CHI,NHL,4,0,0,20,10,
2009,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",CHI,NHL,SJS,NHL,4,0,0,13,7,
2003,ЦСФ,я,TBL,NHL,MTL,NHL,4,0,0,14,5,
1979,Предупреждение: это перевод только на русский язык. Любые дополнительные тексты или объяснения будут предоставлены отдельно от перевода.,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",MNS,NHL,TOR,NHL,3,0,0,17,8,
1941,SF,Да,DET,NHL,BOS,NHL,2,0,0,9,5,
1998,ЦСФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NHL,STL,NHL,4,2,0,17,12,
1950,SFК,С,TOR,NHL,MTL,NHL,4,1,0,13,10,
1999,SFК,О,NJD,NHL,DAL,NHL,4,2,0,15,9,
2006,CF,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
1927,SFК,Здравствуйте! Как я могу вам помочь?,NYR,NHL,MTM,NHL,3,2,0,5,6,
1975,Предупреждение: это перевод только на русский язык. Любые дополнительные тексты или объяснения будут предоставлены отдельно от перевода.,А,BUF,NHL,STL,NHL,2,1,0,7,8,
1986,"Я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Здравствуйте! Как я могу вам помочь сегодня?,PHI,NHL,NYI,NHL,4,3,0,23,16,
1997,КДФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",DET,NHL,PHO,NHL,4,2,0,24,18,
1987,DSF,С,NJD,NHL,NYI,NHL,4,2,0,23,18,
2005,CF,М,CAR,NHL,BUF,NHL,4,3,0,22,17,
1972,SFК,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",MTL,NHL,CHI,NHL,4,2,0,33,23,
1991,DSF,Да,PIT,NHL,WAS,NHL,4,3,0,25,27,
2007,КДФ,Да,NYR,NHL,NJD,NHL,4,1,0,19,12,
1993,КДФ,Да,BOS,NHL,MTL,NHL,4,3,0,22,20,
1969,SF,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",STL,NHL,PIT,NHL,4,2,0,19,10,
2011,ЦСФ,Здравствуйте! Как я могу вам помочь сегодня?,NJD,NHL,PHI,NHL,4,1,0,18,11,
2002,КДФ,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
1975,SF,я,MTL,NHL,NYI,NHL,4,1,0,17,14,
1996,CF,"Добро пожаловать в Coral, искусственный интеллект, который может переводить тексты с английского на русский язык и обратно. Как я могу вам помочь сегодня? Пожалуйста, предоставьте текст для перевода.",DET,NHL,COL,NHL,4,2,0,16,12,
2001,SFК,О,DET,NHL,CAR,NHL,4,1,0,14,7,
1979,Предупреждение: это перевод только на русский язык. Любые дополнительные тексты или объяснения будут предоставлены отдельно от перевода.,А,PHI,NHL,EDM,NHL,3,0,0,12,6,
1983,SFК,О,EDM,NHL,NYI,NHL,4,1,0,21,12,
1930,SF,Да,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
1986,DSF,Здравствуйте! Как я могу вам помочь?,TOR,NHL,STL,NHL,4,2,0,15,12,
1979,КФ,Здравствуйте! Как я могу вам помочь сегодня?,BUF,NHL,CHI,NHL,4,0,0,16,7,
2003,КДФ,Да,TOR,NHL,OTT,NHL,4,3,0,14,11,
1999,ЦСФ,я,PHI,NHL,PIT,NHL,4,2,0,15,14,
2009,ЦСФ,Лазурный,CHI,NHL,VAN,NHL,4,2,0,23,18,
