playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
camerha01,1921,TRS,NHL,Да,4,0,2,2,11
walkeja01,1925,VIC,WCHL,С,4,0,0,0,0
vezinge01,1924,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
frasego01,1925,VIC,WCHL,Да,4,0,0,0,14
mackeja01,1919,OTS,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",5,0,0,0,0
taylocy01,1914,VML,PCHA,/r/l,3,7,3,10,3
lalonne01,1916,MOC,NHA,С,4,1,0,1,21
gengebo01,1912,VA1,PCHA,С,3,3,0,3,14
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
benedcl01,1925,MTM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
walkeja01,1919,SEA,PCHA,С,5,1,3,4,0
randake01,1921,TRS,NHL,D/Р,4,1,0,1,19
lehmahu01,1914,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
patrifr01,1914,VML,PCHA,Да,3,2,1,3,6
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
mackami01,1923,VAM,PCHA,Лазурный,2,0,0,0,0
skinnal01,1917,TOA,NHL,r,5,8,2,10,0
rileyji01,1916,SEA,PCHA,Лазурный,4,0,0,0,3
mackami01,1921,VML,PCHA,Лазурный,5,1,0,1,6
holmeha01,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
mummeha01,1917,TOA,NHL,Да,5,0,6,6,0
mcdonra01,1917,VML,PCHA,Лазурный,3,2,1,3,9
harrism01,1920,VML,PCHA,Лазурный,5,2,1,3,6
dundeto01,1912,VA1,PCHA,С,3,3,0,3,8
coutubi01,1916,MOC,NHA,Да,4,0,0,0,36
nighbfr01,1914,VML,PCHA,С,3,4,6,10,6
halljo01,1918,MTL,NHL,Да,5,0,0,0,6
dundeto01,1913,VA1,PCHA,С,3,2,0,2,11
rickero01,1918,SEA,PCHA,Да,5,1,2,3,0
cleghsp01,1919,OTS,NHL,Да,5,0,1,1,4
parkeer01,1923,VAM,PCHA,r,2,0,0,0,0
dinsmch01,1925,MTM,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",4,0,0,0,2
duncaar01,1923,VAM,PCHA,Да,2,0,0,0,6
clancki01,1922,OTS,NHL,Да,6,1,0,1,4
irvinde01,1915,PO1,PCHA,Да,5,0,0,0,14
lalonne01,1915,MOC,NHA,С,4,3,2,5,28
mcnamho01,1915,MOC,NHA,Да,5,0,1,1,21
rossar01,1914,OT1,NHA,Да,3,0,0,0,12
skinnal01,1920,VML,PCHA,r,3,4,0,4,14
nighbfr01,1919,OTS,NHL,С,5,6,1,7,2
joliaau01,1924,MTL,NHL,Лазурный,4,2,0,2,16
lindsbe01,1912,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
haldeha01,1925,VIC,WCHL,Да,4,1,0,1,8
broadpu01,1920,OTS,NHL,r,4,2,0,2,0
skinnal01,1923,VAM,PCHA,r,2,0,0,0,0
meekiha01,1917,TOA,NHL,Лазурный,5,1,2,3,0
reidch01,1923,CAT,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",2,0,0,0,0
gerared01,1922,OTS,NHL,Да,6,1,0,1,4
lehmahu01,1923,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",2,0,0,0,0
haldeha01,1924,VIC,WCHL,r,4,2,1,3,8
mcnamge02,1913,TBS,NHA,Да,3,2,0,2,4
poulisk01,1913,VA1,PCHA,Лазурный,3,2,0,2,17
hartgi01,1924,VIC,WCHL,r,4,2,1,3,0
duncaar01,1922,VAM,PCHA,Да,4,2,2,4,0
berlilo01,1918,MTL,NHL,Лазурный,5,1,1,2,0
parkeer01,1922,VAM,PCHA,r,4,0,2,2,2
crawfru01,1912,QU1,NHA,r,3,3,0,3,19
cookll01,1921,VML,PCHA,Да,5,1,0,1,6
meekiha01,1925,VIC,WCHL,Лазурный,4,0,0,0,6
malonjo01,1912,QU1,NHA,С,3,2,0,2,2
holmeha01,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
cleghod01,1923,MTL,NHL,r/c,4,0,1,1,0
kerral02,1913,VA1,PCHA,r,3,1,0,1,3
corbebe01,1918,MTL,NHL,Да,5,0,1,1,3
bouchge01,1920,OTS,NHL,Да,5,2,0,2,9
pitredi01,1916,MOC,NHA,r,4,5,0,5,6
vezinge01,1923,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
gerared01,1919,OTS,NHL,Да,5,2,1,3,3
poulisk01,1912,VA1,PCHA,Лазурный,3,2,0,2,5
rowebo01,1918,SEA,PCHA,Да,5,1,0,1,6
patrile01,1913,VA1,PCHA,Да,3,2,0,2,5
lindsbe01,1913,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
berlilo01,1916,MOC,NHA,Лазурный,4,0,0,0,0
dennecy01,1920,OTS,NHL,Лазурный,5,2,2,4,10
keatsdu01,1922,EDE,WCHL,С,2,0,0,0,4
cotchch01,1923,VAM,PCHA,Лазурный,1,0,0,0,0
mummeha01,1916,MOC,NHA,Да,4,0,0,0,35
meekiha01,1925,VIC,WCHL,Лазурный,4,0,0,0,6
nighbfr01,1922,OTS,NHL,С,6,1,1,2,10
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
gengebo01,1912,VA1,PCHA,С,3,3,0,3,14
duforan01,1914,OT1,NHA,С,2,0,1,1,0
broadpu01,1920,OTS,NHL,r,4,2,0,2,0
ronansk01,1915,MOC,NHA,r,4,1,0,1,6
duttore01,1923,CAT,WCHL,Да,2,0,0,0,9
anderjo03,1924,VIC,WCHL,Лазурный,4,1,0,1,10
smithto01,1916,MOC,NHA,С,4,2,0,2,3
rowebo01,1916,SEA,PCHA,Да,4,0,2,2,0
lalonne01,1918,MTL,NHL,С,5,6,0,6,3
lavioja01,1915,MOC,NHA,Лазурный,2,0,0,0,6
darraja01,1920,OTS,NHL,/r/l,5,5,0,5,12
frasego01,1924,VIC,WCHL,Да,4,2,1,3,6
bouchbi01,1924,MTL,NHL,r,4,1,1,2,13
coutubi01,1916,MOC,NHA,Да,4,0,0,0,36
arbouam01,1915,MOC,NHA,Лазурный,4,3,0,3,8
wilsocu01,1913,TBS,NHA,r,3,3,0,3,15
noblere01,1925,MTM,NHL,Да,4,0,0,0,4
roachjo01,1921,TRS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
bostrhe01,1923,VAM,PCHA,Да,2,1,0,1,0
lehmahu01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
poulisk01,1915,MOC,NHA,С,5,1,1,2,6
anderer02,1923,CAT,WCHL,r,2,0,0,0,2
stuarbi01,1921,TRS,NHL,Да,5,0,2,2,6
siebeba01,1925,MTM,NHL,Лазурный,4,1,2,3,4
helmaha01,1922,OTS,NHL,Да,2,0,0,0,0
brucemo01,1920,OTS,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",5,0,0,0,0
harrism01,1915,PO1,PCHA,Лазурный,5,4,2,6,23
rileyji01,1919,SEA,PCHA,Лазурный,5,0,1,1,0
gerared01,1922,OTS,NHL,Да,6,1,0,1,4
berlilo01,1918,MTL,NHL,Лазурный,5,1,1,2,0
oatmaru01,1925,VIC,WCHL,r,4,0,0,0,10
mackami01,1920,VML,PCHA,С,5,0,1,1,0
bouchge01,1922,OTS,NHL,Да,6,2,1,3,6
mackami01,1923,VAM,PCHA,Лазурный,2,0,0,0,0
carpeed01,1916,SEA,PCHA,Да,4,0,0,0,3
dundeto01,1913,VA1,PCHA,С,3,2,0,2,11
murramu01,1918,SEA,PCHA,Да,5,2,0,2,6
skinnal01,1917,TOA,NHL,r,5,8,2,10,0
foystfr01,1913,TBS,NHA,С,3,2,0,2,3
prodggo01,1912,VA1,PCHA,r,2,1,0,1,2
holwaal01,1925,MTM,NHL,Да,2,0,0,0,0
frasego01,1925,VIC,WCHL,Да,4,0,0,0,14
lehmahu01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
fredrfr01,1925,VIC,WCHL,С,4,1,1,2,10
harrism01,1920,VML,PCHA,Лазурный,5,2,1,3,6
holmeha01,1918,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
randake01,1921,TRS,NHL,D/Р,4,1,0,1,19
broadpu01,1920,OTS,NHL,r,4,2,0,2,0
taylocy01,1920,VML,PCHA,Лазурный,3,0,1,1,5
lehmahu01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
noblere01,1925,MTM,NHL,Да,4,0,0,0,4
carsofr01,1925,MTM,NHL,r,4,0,0,0,0
dinsmch01,1925,MTM,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",4,0,0,0,2
camerha01,1917,TOA,NHL,Да,5,3,1,4,0
anderer02,1923,CAT,WCHL,r,2,0,0,0,2
benedcl01,1922,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",6,0,0,0,2
joliaau01,1923,MTL,NHL,Лазурный,4,3,1,4,6
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
denneco01,1917,TOA,NHL,Л/Ц,5,3,1,4,0
anderjo03,1924,VIC,WCHL,Лазурный,4,1,0,1,10
andrell01,1921,TRS,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",5,2,0,2,3
trappbo01,1922,EDE,WCHL,Да,2,0,0,0,2
foystfr01,1925,VIC,WCHL,Лазурный,4,0,0,0,2
camerbi01,1923,MTL,NHL,r,4,0,0,0,0
corbebe01,1915,MOC,NHA,Да,5,0,1,1,32
bostrhe01,1922,EDE,WCHL,Да,1,0,0,0,0
loughcl01,1925,VIC,WCHL,Да,4,1,0,1,8
wilsocu01,1923,CAT,WCHL,Лазурный,2,0,0,0,2
pitredi01,1916,MOC,NHA,r,4,5,0,5,6
vezinge01,1915,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
cleghod01,1923,MTL,NHL,r/c,4,0,1,1,0
munrodu01,1925,MTM,NHL,Да,4,1,0,1,6
dundeto01,1915,PO1,PCHA,С,5,1,0,1,9
winklha01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",2,0,0,0,0
mummeha01,1916,MOC,NHA,Да,4,0,0,0,35
walkeja01,1925,VIC,WCHL,С,4,0,0,0,0
foystfr01,1918,SEA,PCHA,Лазурный,5,9,1,10,0
desirsy01,1920,VML,PCHA,Да,4,0,0,0,6
benedcl01,1914,OT1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
cleghsp01,1923,MTL,NHL,Да,4,2,1,3,2
smyliro01,1921,TRS,NHL,Лазурный,5,1,3,4,0
walkeja01,1918,SEA,PCHA,С,5,3,0,3,9
meekiha01,1925,VIC,WCHL,Лазурный,4,0,0,0,6
skinnal01,1923,VAM,PCHA,r,2,0,0,0,0
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
smailwa01,1912,VA1,PCHA,Лазурный,1,0,0,0,0
mackeja01,1920,OTS,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",4,0,0,0,0
arbouty01,1922,EDE,WCHL,Лазурный,2,0,0,0,0
nighbfr01,1922,OTS,NHL,С,6,1,1,2,10
merriho01,1914,OT1,NHA,Да,3,0,0,0,0
halljo01,1918,MTL,NHL,Да,5,0,0,0,6
mcgifro01,1913,TBS,NHA,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",3,2,0,2,25
vezinge01,1924,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
vezinge01,1923,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
wilsocu01,1918,SEA,PCHA,r,5,1,3,4,6
mcdonra01,1917,VML,PCHA,Лазурный,3,2,1,3,9
stanlba01,1914,VML,PCHA,r,3,6,0,6,0
skinnal01,1921,VML,PCHA,r,5,0,1,1,12
patrile01,1912,VA1,PCHA,Да,3,4,0,4,4
haldeha01,1924,VIC,WCHL,r,4,2,1,3,8
darraja01,1914,OT1,NHA,С,2,3,0,3,6
morribe01,1916,SEA,PCHA,r,4,14,2,16,0
vezinge01,1916,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
foystfr01,1913,TBS,NHA,С,3,2,0,2,3
meekiha01,1925,VIC,WCHL,Лазурный,4,0,0,0,6
gerared01,1922,OTS,NHL,Да,6,1,0,1,4
merriho01,1914,OT1,NHA,Да,3,0,0,0,0
lindsbe01,1912,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
meekiha01,1924,VIC,WCHL,Лазурный,4,0,1,1,2
morribe01,1916,SEA,PCHA,r,4,14,2,16,0
malonjo01,1912,QU1,NHA,С,3,2,0,2,2
moranpa01,1912,QU1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
noblere01,1917,TOA,NHL,Лазурный,5,2,1,3,0
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
skinnal01,1917,TOA,NHL,r,5,8,2,10,0
stuarbi01,1921,TRS,NHL,Да,5,0,2,2,6
anderjo03,1925,VIC,WCHL,Лазурный,1,0,0,0,0
foystfr01,1916,SEA,PCHA,Лазурный,4,7,2,9,3
duncaar01,1923,VAM,PCHA,Да,2,0,0,0,6
mcdonra01,1918,SEA,PCHA,Лазурный,5,1,1,2,3
coutubi01,1918,MTL,NHL,Да,5,0,1,1,0
berlilo01,1918,MTL,NHL,Лазурный,5,1,1,2,0
wilsocu01,1916,SEA,PCHA,r,4,1,2,3,0
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
randake01,1921,TRS,NHL,D/Р,4,1,0,1,19
matzjo01,1924,MTL,NHL,"Добро пожаловать в службу поддержки Coral! Я здесь, чтобы помочь вам с любыми вопросами или проблемами, которые у вас могут возникнуть.

Как я могу вам помочь сегодня?",4,0,0,0,2
corbebe01,1918,MTL,NHL,Да,5,0,1,1,3
foystfr01,1919,SEA,PCHA,С,5,6,1,7,7
johnsmo01,1915,PO1,PCHA,Да,5,1,1,2,9
frasego01,1925,VIC,WCHL,Да,4,0,0,0,14
mcnamge02,1913,TBS,NHA,Да,3,2,0,2,4
corbebe01,1916,MOC,NHA,Да,4,2,1,3,3
nighbfr01,1914,VML,PCHA,С,3,4,6,10,6
anderjo03,1925,VIC,WCHL,Лазурный,1,0,0,0,0
broadpu01,1920,OTS,NHL,r,4,2,0,2,0
walkeja01,1919,SEA,PCHA,С,5,1,3,4,0
malonjo01,1912,QU1,NHA,С,3,2,0,2,2
foystfr01,1925,VIC,WCHL,Лазурный,4,0,0,0,2
tobinch01,1919,SEA,PCHA,r,5,0,0,0,0
morribe01,1919,SEA,PCHA,С,5,0,2,2,0
rossar01,1914,OT1,NHA,Да,3,0,0,0,12
taylocy01,1917,VML,PCHA,Лазурный,5,9,0,9,15
rileyji01,1916,SEA,PCHA,Лазурный,4,0,0,0,3
cleghsp01,1924,MTL,NHL,Да,4,0,0,0,2
campbea01,1922,EDE,WCHL,Лазурный,2,0,0,0,0
cookll01,1914,VML,PCHA,Да,3,3,0,3,9
bouchfr01,1923,VAM,PCHA,С,2,1,1,2,2
siebeba01,1925,MTM,NHL,Лазурный,4,1,2,3,4
broadpu01,1914,OT1,NHA,r,3,3,0,3,9
dyeba01,1921,TRS,NHL,r,5,9,1,10,3
morenho01,1923,MTL,NHL,С,4,4,2,6,4
cleghsp01,1923,MTL,NHL,Да,4,2,1,3,2
benedcl01,1922,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",6,0,0,0,2
cotchch01,1922,VAM,PCHA,Лазурный,2,0,0,0,0
stewane01,1925,MTM,NHL,С,4,6,1,7,14
duncaar01,1920,VML,PCHA,Да,5,2,1,3,3
murrato01,1915,PO1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
adamsja01,1920,VML,PCHA,С,5,2,1,3,6
hitchli01,1922,OTS,NHL,Да,5,1,0,1,4
irvinde01,1915,PO1,PCHA,Да,5,0,0,0,14
joliaau01,1924,MTL,NHL,Лазурный,4,2,0,2,16
hartgi01,1925,VIC,WCHL,r,4,0,0,0,2
dundeto01,1913,VA1,PCHA,С,3,2,0,2,11
morribe01,1923,CAT,WCHL,С,2,0,0,0,2
bostrhe01,1923,VAM,PCHA,Да,2,1,0,1,0
gerared01,1914,OT1,NHA,Лазурный,3,1,2,3,14
keatsdu01,1922,EDE,WCHL,С,2,0,0,0,4
meekiha01,1925,VIC,WCHL,Лазурный,4,0,0,0,6
nighbfr01,1922,OTS,NHL,С,6,1,1,2,10
marksja01,1912,QU1,NHA,r,3,2,0,2,2
cookll01,1917,VML,PCHA,Да,5,2,0,2,12
halljo01,1918,MTL,NHL,Да,5,0,0,0,6
moranpa01,1912,QU1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
darraja01,1914,OT1,NHA,С,2,3,0,3,6
cookll01,1921,VML,PCHA,Да,5,1,0,1,6
walkeja01,1924,VIC,WCHL,Лазурный,4,4,2,6,0
vezinge01,1924,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
mackami01,1917,VML,PCHA,С,5,5,5,10,12
holmeha01,1913,TBS,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",3,0,0,0,0
benedcl01,1919,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5,0,0,0,0
rowebo01,1919,SEA,PCHA,Да,5,2,1,3,13
anderer02,1923,CAT,WCHL,r,2,0,0,0,2
lalonne01,1916,MOC,NHA,С,4,1,0,1,21
gardihe01,1923,CAT,WCHL,Да,2,1,0,1,0
oatmaed01,1915,PO1,PCHA,С,5,3,1,4,16
oatmaru01,1925,VIC,WCHL,r,4,0,0,0,10
duncaar01,1921,VML,PCHA,Да,5,0,1,1,9
mattejo01,1923,VAM,PCHA,Да,2,1,0,1,2
gerared01,1920,OTS,NHL,Да,5,0,0,0,44
lalonne01,1915,MOC,NHA,С,4,3,2,5,28
lehmahu01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4,0,0,0,0
dennecy01,1919,OTS,NHL,Лазурный,5,0,2,2,3
gerared01,1922,OTS,NHL,Да,6,1,0,1,4
pitredi01,1918,MTL,NHL,r,5,0,3,3,0
