playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
willija02,Джейсон,Джейсон,Chandler,Уильямс,,,,"Белый шоколад, весенние каникулы","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,190,Флорида,Марshall,1975-11-18,Беллa,Западная Вирджиния,США,Дупонт,Беллa,Западная Вирджиния,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
harride02,Дел,Дел,,Харис,,,,,,0,0,76.0,205,Колледж Миллигана,,1937-06-18,,,,,,,,0000-00-00,
vaughra01,,Ральф,Lincoln,Ваугн,,,,,Г-Ф,0,0,73.0,175,Южный Калифорния,,1918-02-12,Франкфорт,В,США,Франкфорт,Франкфорт,В,США,1998-06-07,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
barrjo01,Джон,Джон,E.,Барр,,,,Джонни,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,75.0,205,Пенн-Стейт,,1918-08-08,,,,Шамокин,Шамокин,ПА,США,2002-07-01,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
gentral01,Альбин,Альбин,,Гентри,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
rolliph01,Фил,Филип,Lee,Роллинс,,,,"Фил, Флип","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,185,Луисвилл,,1934-01-19,Викклифф,КЮ,США,Викклифф,Викклифф,КЮ,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
thoresk01,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?",Дуэйн,W.,Торен,,,,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время. Как я могу вам помочь сегодня?",C,0,0,82.0,230,Иллинойс,,1943-04-05,Рокфорд,ЕЛ,США,Восток,Рокфорд,ЕЛ,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
weissbo01,Боб,Роберт,William,Вейс,,,,"Боб, Бобби","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,180,Пенн-Стейт,,1942-05-07,Восточтон,ПА,США,Атланты,Афины,ПА,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
longjo01,Джон,Джон,Eddie,Долгий,,,,Джонни,Г-Ф,0,0,77.0,195,Детройт,,1956-08-28,Ромул,МИ,США,Ромул,Ромул,МИ,США,0000-00-00,Б
jolliho01,Хови,Ховард,,Джоллифф,,,,Хови,F-С,0,0,79.0,218,Охийский университет,,1938-07-20,,,,Юг,Кантон,О,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
milicda01,Даро,Даро,,Миличиц,,,,,F-С,0,0,84.0,245,"I would be happy to assist you with translating text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",,1985-06-20,Нови-Сад,,SRB,Гемиска,Нови-Сад,,SRB,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
parkesm01,Сруш,Уильям,,Паркер,,,,Сруш,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,76.0,180,Фордхэм,Южный Идахо,1981-06-01,Ньюарк,Нью-Джерси,США,Ньютон-а-Мейр,Эльмхерст,Нью-Йорк,США,0000-00-00,Б
washipe01,Жемчуг,Дуэйн,Alonzo,Вашингтон,,,,Жемчуг,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,190,Сиракузы,,1964-01-06,Бруклин,Нью-Йорк,США,Мальчики и девочки,Бруклин,Нью-Йорк,США,0000-00-00,Б
powelji01,,Джим,,Пауэлл,,,,,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,76.0,195,Денвер,,0000-00-00,,,,,,,,0000-00-00,Б
mcleoro01,Рошун,Рошун,,Маклод,,,,,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,80.0,221,Дюк,Сент-Джонс (Нью-Йорк),1975-11-17,Джери-Сити,Нью-Джерси,США,Святой Антоний,Джери-Сити,Нью-Джерси,США,0000-00-00,Б
sebasjo01,,Джон,,Себастьян,,,,Джонни,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,72.0,185,Южный Иллинойс,,0000-00-00,Один,ЕЛ,США,,,,,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
toneyse01,Седри́к,Седри́к,Andre,Тони,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,178,Деньтон,Филлипс Б.С./Небраска ВКЧ,1962-04-13,Колумбус,МСС,США,Уильям Кромптон,Деньтон,О,США,0000-00-00,Б
larusru01,Руди,Рудольф,Anton,Ларуссо,,,,Руди,F-С,0,0,79.0,220,Дартмут,,1937-11-11,Бруклин,Нью-Йорк,США,Джеймс Мэдисон,Бруклин,Нью-Йорк,США,2004-07-09,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
crawffr01,Фредди,Фредерик,Russell,Крафт,,,Junior,"Фредди, Фред",Г-Ф,0,0,76.0,189,Сент-Бонифаций,,1940-12-23,Нью-Йорк,Нью-Йорк,США,Самуэль Гемперс,Нью-Йорк,Нью-Йорк,США,0000-00-00,Б
armstbj01,Б.Дж.,Бенджамин,Roy,Армстронг,,,Junior,"Б.Дж., Ребенок","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,175,Айова,,1967-09-09,Детройт,МИ,США,Брат Рис,Бирмингем,МИ,США,0000-00-00,Б
grayga01,Гэри,Гэри,Michael,Грей,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,185,Оклахома-Сити,,1945-02-23,,,,Форт-Кобб,Форт-Кобб,"Да, конечно! Я всегда рад помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести на русский язык.",США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
calveer01,Эрни,Эрнст,A.,Кальверли,,,,Эрни,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,70.0,145,Род-Айленд,,1924-01-30,Павнетт,РИ,США,Восток,Павнетт,РИ,США,2003-10-20,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
stricer01,Эрик,Дэмерик,Montae,Стрикленд,,,,Эрик,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,210,Небраска,,1973-11-25,Опелика,АЛ,США,Запад,Бельвю,НЕ,США,0000-00-00,Б
cunnidi01,Дик,Дик,,Куннингем,,,,Миксер для цемента,C,0,0,82.0,240,Мюррей-Стейт,,1946-07-11,Кантон,О,США,Южный Кантон,Кантон,О,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
barrito01,Том,Том,,Барис,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
filipad01,,Адам,,Филипчак,,,,Флип,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,70.0,170,Вэйн-Стейт,,0000-00-00,,,,Северо-Восточный,Детройт,МИ,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
schreal01,,Альберт,,Шрекер,,,,Ал,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,73.0,160,"I would be happy to assist you with translating text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",,1917-07-23,,,,,,,,2000-01-04,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
widowpa01,,Павел,,Видвич,,,,,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,73.0,170,Дюссан,,0000-00-00,,,,Пятая авеню,Питтсбург,ПА,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
doubyqu01,Квинси,Квинси,,Дубовый,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,175,Рутгерский университет,,1984-05-16,Бруклин,Нью-Йорк,США,Школа Святого Томаса Мора Преп/Гради,Оакдейл / Бруклин,КТ / Нью-Йорк,США,0000-00-00,Б
englijo01,Джо Джо,Стивен,,"Я не вижу текста для перевода. Пожалуйста, предоставьте текст, который нужно перевести на русский язык.",,,,Джо-Джо,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,76.0,195,Южная Каролина,,1970-02-04,Франкфурт,,ГЕР,Нижний Ричмонд,Хопкинс,"Здравствуйте! Я могу помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",США,0000-00-00,Б
crossch01,Чинк,Франсис,P.,Пересекайтесь,,,,"Чин, Франк","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,71.0,165,Пенсильвания,,1924-07-04,Люцерн,ПА,США,Люцерн,Люцерн,ПА,США,1981-01-10,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
stackry01,Раян,Раян,Eugene,Стек,,,,,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,83.0,215,Южная Каролина,,1975-07-24,Нэшвилл,ТН,США,Чатамский округ,Чапмансборо,ТН,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
kennewa01,,Уолтер,,Кеннеди,,,,Вальт,,0,0,80.0,230,Флорида А&М,,0000-00-00,,,,,,,,0000-00-00,Б
cummipa01,Пэт,Патрик,Michael,Кумминги,,,,"Пат, Забора",F-С,0,0,81.0,230,Цинциннати,,1956-07-11,Джонстаун,ПА,США,Джонстаун,Джонстаун,ПА,США,2012-06-26,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
minorma01,Марк,Марк,William,Младший,,,,,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,78.0,210,Оハイо Стейт,,1950-05-14,,,,Солон,Солон,О,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
brownbo01,Боб,Роберт,Edward,Коричневый,,,,"Боб, Бобби","Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,76.0,205,Майами (ОХ),,1923-11-12,,,,,,,,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
rogerca01,Карлос,Карлос,Deon,Реджс,,,,Бонс,С-Ф,0,0,82.0,220,Теннесси Стейт,Арканзас-Литл-Рок,1971-02-06,Детройт,МИ,США,Маккензи / Северо-Западный,Детройт,МИ,США,0000-00-00,Б
paineal01,,Альва,L.,Пайн,,,,Алли,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,72.0,165,Оклахома,,1919-07-22,Харах,"Да, конечно! Я всегда рад помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести на русский язык.",США,Оклахома-Сити-Централь,Оклахома-Сити,"Да, конечно! Я всегда рад помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести на русский язык.",США,2008-03-22,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
salvaal01,Ал,Альберт,Julian,Salvador,,,,Ал,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,81.0,215,Южная Каролина,,1945-05-06,Велинг,Западная Вирджиния,США,Центральный Уилинг,Велинг,Западная Вирджиния,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
sittoch01,Чарли,Шарль,E.,Ситтон,,,,Чарли,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,80.0,210,Орегонский государственный университет,,1962-07-03,Макминнвилл,А,США,Макминнвилл,Макминнвилл,А,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
mcnabch01,Чет,Честер,D.,МакНабб,,,,Чет,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,74.0,200,Аризона,Западный Техасский государственный университет,1920-09-19,,,,Тольсеон,Тольсеон,АЗ,США,1990-06-14,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
leverfa01,Жирный,Ла Фэйт,,Левер,,,,Жирный,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,170,Аризона,,1960-08-18,Пайн-Блфф,АР,США,Пуэбло,Тусон,АЗ,США,0000-00-00,Б
roberto01,Тони,Даррелл,,Робертсон,,,,Тони,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,76.0,195,Западная Вирджиния,Восточный Аризонский колледж,1956-01-01,Детройт,МИ,США,Юго-Западный,Детройт,МИ,США,0000-00-00,Б
radmavl01,Владимир,Владимир,,Радманов,,,,,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,82.0,227,"I would be happy to assist you with translating text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",,1980-11-19,Требинье,,ЮГ,,,,,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
briskjo01,Джон,Джон,,Брискер,,,,,Ф-Г,0,0,77.0,210,Толедо,,1947-06-15,Детройт,МИ,США,Хамтрамк,Хамтрамк,МИ,США,0000-00-00,Б
ortizjo01,Джозеф,Джозеф,Rafael,Ортиз Риос,,,,Пикулин,F-С,0,0,82.0,225,Орегонский государственный университет,,1963-10-25,Албонито,ПР,ПУР,Бенджамин Харрисон,Кейси,ПР,ПУР,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
tarkaje01,Жерар,Жерар,,Тарканьян,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
adelmri01,Рик,Ричард,Leonard,Адельман,,,,Рик,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,175,"Лос-Анджелес, Калифорния",,1946-06-16,Линвуд,Кальфорния,США,Святой Пий X,Доуни,Кальфорния,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
redmoma01,Марлон,Марлон,Bernard,Редмонд,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,78.0,188,Сан-Франциско,,1955-04-15,Сан-Франциско,Кальфорния,США,Балбоа,Сан-Франциско,Кальфорния,США,0000-00-00,Б
thomaty01,Тир,Тир,Wayne,Томас,,,,,"Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",0,0,81.0,215,Луизианский штат,,1986-08-17,Батон-Руж,Лос-Анджелес,США,Маккинли,Батон-Руж,Лос-Анджелес,США,0000-00-00,Б
marbust01,Стефан,Стефан,Xzavior,Марбери,,,,Старборо,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,180,Грузинский технологический институт,,1977-02-20,Бруклин,Нью-Йорк,США,Абрахам Линкольн,Бруклин,Нью-Йорк,США,0000-00-00,Б
greento01,Томми,Томми,L.,Зелёный,,,,Томми,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,185,Южный,,1956-04-08,Батон-Руж,Лос-Анджелес,США,Маккинли,Батон-Руж,Лос-Анджелес,США,0000-00-00,Б
sichtje01,Жерар,Жерар,Lee,Смотрение,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,168,Пурдью,,1956-11-29,Мартинсвилл,В,США,Мартинсвилл,Мартинсвилл,В,США,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
rivliju01,,Юля,L.,Ривлин,,,,"Джюли, Жюль","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,71.0,160,Марshall,,1917-02-02,Великие водопады,Западная Вирджиния,США,Триадельфиа,Триадельфиа,Западная Вирджиния,США,2002-09-23,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
mauryfr01,,Франк,,Моурей,,,,X,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,65.0,155,"I would be happy to assist you with translating text from English to Russian. Please provide the text you would like translated, and I will do my best to provide an accurate translation.",,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в сервис перевода! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я сделаю это для вас."
mayfike01,Кен,Кендалл,,Майфилд,,,,"Кен, Кенни","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,185,Туссунг,Коффивилл СК,1948-05-11,Чикаго,ЕЛ,США,Дунбар Военная Академия,Чикаго,ЕЛ,США,0000-00-00,Б
