corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
130,Корп. Компьютер ТранситКо., , ,,,,,2004-10-12 10:41:26,6,
131,Corp. Драйвен Ки Стоунз Ко., , ,,,,,2004-10-12 10:41:26,8,
132,Драйвен Лайтинг Корп., , ,,,,,2004-10-12 10:41:26,8,
133,Корп. Драйвен Машинерри Ко., , ,,,,,2004-10-12 10:41:26,6,
134,Корп. Стимулирующая вышивка Co., , ,,,,,2004-10-12 10:41:26,7,
137,Corp. Драйвен Квестс Ко., , ,,,,,2004-10-12 10:41:26,5,
138,Корп. Драйвен Ресторанс Ко., , ,,,,,2004-10-12 10:41:26,8,
139,"Компания ""Driven Sail MakersCo.""", , ,,,,,2004-10-12 10:41:26,6,
148,Корп. Эксперт Ресторанс Ко., , ,,,,,2004-10-12 10:41:26,4,
155,Корп. Фам. ОпераКо., , ,,,,,2004-10-12 10:41:26,7,
164,"Корп. ""Гигант"" ""Вязание""", , ,,,,,2004-10-12 10:41:26,8,
165,Корп. Giant OperaCo., , ,,,,,2004-10-12 10:41:26,1,
168,"Корп. ""Гигант-Ресторанс Ко.""", , ,,,,,2004-10-12 10:41:26,7,
170,Корп. «Гигант Транспорт Ко.», , ,,,,,2004-10-12 10:41:26,3,
174,"Общество ""Умный Досуг""", , ,,,,,2004-10-12 10:41:26,4,
182,Корп. Имперское освещение, , ,,,,,2004-10-12 10:41:26,4,
188,Корп. Имперские рестораны, , ,,,,,2004-10-12 10:41:26,3,
192,"Corp. ""Just Lighting"" Co.", , ,,,,,2004-10-12 10:41:26,7,
193,Инкорпорация Простая Машинерия, , ,,,,,2004-10-12 10:41:26,3,
197,Just QuestsCorp., , ,,,,,2004-10-12 10:41:26,6,
198,"Корп. ""Just"" РесторансКорп.", , ,,,,,2004-10-12 10:41:26,8,
199,"Корп. ""Just Sail Makers""", , ,,,,,2004-10-12 10:41:26,2,
201,Корп. Апекс Ключевые Камни, , ,,,,,2004-10-12 10:41:26,7,
202,Корп. Апекс Лайтинг, , ,,,,,2004-10-12 10:41:26,7,
203,Корпорация Apex Механикры, , ,,,,,2004-10-12 10:41:26,8,
204,Корп. А́пекс На́йлворкс, , ,,,,,2004-10-12 10:41:26,2,
208,Корп. Апекс Ресторанс, , ,,,,,2004-10-12 10:41:26,4,
210,Корп. Апекс Тرانсит, , ,,,,,2004-10-12 10:41:26,3,
211,Корп. Бостонские каменные ключи, , ,,,,,2004-10-12 10:41:26,8,
219,Корп. Бостонских судоремонтников, , ,,,,,2004-10-12 10:41:26,4,
222,Corp. Компьютерное освещение, , ,,,,,2004-10-12 10:41:26,7,
223,Корп. компьютерного машиностроения, , ,,,,,2004-10-12 10:41:26,8,
224,Корп. Компьютерное вышивальщическое дело, , ,,,,,2004-10-12 10:41:26,5,
225,Корп. Компьютер Операкорп., , ,,,,,2004-10-12 10:41:26,7,
226,Корп. Компьютер Нефтехимическая Корпорация, , ,,,,,2004-10-12 10:41:26,3,
227,Корп. Компьютерные Квесты, , ,,,,,2004-10-12 10:41:26,2,
229,"Корп. ""Компьютеры""", , ,,,,,2004-10-12 10:41:26,8,
231,Корп. Драйвен Кей Стоунз, , ,,,,,2004-10-12 10:41:26,1,
232,Компания. Освещение, , ,,,,,2004-10-12 10:41:26,8,
233,Корп. Дрiven Машинери, , ,,,,,2004-10-12 10:41:26,2,
235,Корп. Драйвен Операкорп., , ,,,,,2004-10-12 10:41:26,7,
239,Корп. Драйвен Сейл Макиерс, , ,,,,,2004-10-12 10:41:26,1,
244,Корп. Эксперт в шитье, , ,,,,,2004-10-12 10:41:26,1,
246,Корп. Эксперт Нефтегазовая компания, , ,,,,,2004-10-12 10:41:26,4,
248,Корп. Эксперт Рестораны, , ,,,,,2004-10-12 10:41:26,3,
249,Корп. Эксперты по изготовлению парус, , ,,,,,2004-10-12 10:41:26,1,
250,Корп. Эксперт Транит Корп., , ,,,,,2004-10-12 10:41:26,2,
255,Корп. Фамус-ОпераКорп., , ,,,,,2004-10-12 10:41:26,2,
256,Corp. П Знаменитое Нефтяное Компания, , ,,,,,2004-10-12 10:41:26,2,
257,Корп. Фамез КвестсКорп., , ,,,,,2004-10-12 10:41:26,3,
258,Корп. Знаменитые Рестораны Корп., , ,,,,,2004-10-12 10:41:26,6,
259,Corp. Знаменитые судостроители, , ,,,,,2004-10-12 10:41:26,6,
261,Корп. «Гигантские каменные блоки», , ,,,,,2004-10-12 10:41:26,7,
262,Корп. Giant Lighting, , ,,,,,2004-10-12 10:41:26,3,
264,Корп. Гигант Стройка, , ,,,,,2004-10-12 10:41:26,7,
268,Корпорация «Гигант-Рестораны», , ,,,,,2004-10-12 10:41:26,7,
272,"Компания ""Хумбл Лайтинг""", , ,,,,,2004-10-12 10:41:26,2,
275,"Корп. ""Умный Опера""", , ,,,,,2004-10-12 10:41:26,6,
277,Корп. Вдохновляющие Квесты, , ,,,,,2004-10-12 10:41:26,4,
278,Корп. Умилительные Рестораны, , ,,,,,2004-10-12 10:41:26,1,
279,Сайломы, , ,,,,,2004-10-12 10:41:26,6,
280,"Корп. ""Умный Транспорт""", , ,,,,,2004-10-12 10:41:26,5,
281,Корпорация Империя Ключи Камни, , ,,,,,2004-10-12 10:41:26,1,
283,Ин emperиал мэкинери, , ,,,,,2004-10-12 10:41:26,2,
289,Корп. Империал-Сэлорс, , ,,,,,2004-10-12 10:41:26,4,
290,Корп. Империал Транспорт, , ,,,,,2004-10-12 10:41:26,1,
292,Just Lighting, , ,,,,,2004-10-12 10:41:26,4,
295,Корпорация «Just Opera», , ,,,,,2004-10-12 10:41:26,6,
297,Корпорация «Поиск»., , ,,,,,2004-10-12 10:41:26,7,
298,Корп. Просто Рестораны Корп., , ,,,,,2004-10-12 10:41:26,2,
299,Corporация «Морские мастера», , ,,,,,2004-10-12 10:41:26,8,
300,Корпорация. Просто Корпорация Транспорт., , ,,,,,2004-10-12 10:41:26,3,
301,Corp. Апонекс Кей Стоунз Лтд., , ,,,,,2004-10-12 10:41:26,5,
305,Корп. Апекс Опералтд., , ,,,,,2004-10-12 10:41:26,6,
310,Корп. Апекс Транспорт Лтд., , ,,,,,2004-10-12 10:41:26,3,
312,Корп. Бостон Лайтинг Ltd., , ,,,,,2004-10-12 10:41:26,4,
313,Корп. Бостон Механика Лимитед, , ,,,,,2004-10-12 10:41:26,6,
315,Корп. Бостонская опера Лтд., , ,,,,,2004-10-12 10:41:26,5,
330,Корп. Компьютер Транспорт Лтд., , ,,,,,2004-10-12 10:41:26,3,
331,Корп. Драйвен Кей Стоунс Лтд., , ,,,,,2004-10-12 10:41:26,7,
334,"Компания ""Driven Needlework Ltd.""", , ,,,,,2004-10-12 10:41:26,5,
336,Корп. Драйвен Петролеум Лтд., , ,,,,,2004-10-12 10:41:26,3,
337,Корп. Драйвен Кьюстс Лтд., , ,,,,,2004-10-12 10:41:26,7,
341,Корп. Эксперт Ключевые Камни Ltd., , ,,,,,2004-10-12 10:41:26,8,
343,Корп. Эксперт Машинери Лтд., , ,,,,,2004-10-12 10:41:26,7,
344,Корп. Эксперт Накидка Лтд., , ,,,,,2004-10-12 10:41:26,4,
345,Корп. Эксперт ОпераЛтд., , ,,,,,2004-10-12 10:41:26,1,
346,Корп. Эксперт Петролеум Лтд., , ,,,,,2004-10-12 10:41:26,5,
351,Корп. Знаменитые Каменные Лыки Ltd., , ,,,,,2004-10-12 10:41:26,3,
353,Corp. «Фамус Механикри Лтд.», , ,,,,,2004-10-12 10:41:26,6,
357,Корп. Фамус Квестс Лтд., , ,,,,,2004-10-12 10:41:26,6,
359,Corp. знаменитые судостроители Ltd., , ,,,,,2004-10-12 10:41:26,3,
361,Корп. «Гигантские каменные блоки» Ltd., , ,,,,,2004-10-12 10:41:26,2,
362,"Корп. ""Гигант Освещения"" ООО", , ,,,,,2004-10-12 10:41:26,8,
364,Корп. «Гигант» (Needlework Ltd.), , ,,,,,2004-10-12 10:41:26,5,
374,"Корп. ""Умный Наеборный Рабочий"" Ltd.", , ,,,,,2004-10-12 10:41:26,2,
376,ООО «Корп. Хумбл Петролиум Лтд.», , ,,,,,2004-10-12 10:41:26,2,
377,Корп. Хумбл Квестс Лтд., , ,,,,,2004-10-12 10:41:26,1,
378,Корп. Умылль Ресторантс Лтд., , ,,,,,2004-10-12 10:41:26,2,
382,Корп. Империал Лайтинг Лтд., , ,,,,,2004-10-12 10:41:26,3,
383,Корп. Имперská Машинериа Лтд., , ,,,,,2004-10-12 10:41:26,7,
389,Corp. Имперские судостроители Ltd., , ,,,,,2004-10-12 10:41:26,7,
393,"Корп. ""Just Machinery Ltd.""", , ,,,,,2004-10-12 10:41:26,1,
394,"Корп. ""Нейлоновая нить"" Ltd.", , ,,,,,2004-10-12 10:41:26,4,
399,"Корп. ""Just Sail Makers Ltd.""", , ,,,,,2004-10-12 10:41:26,8,
400,"Corp. ""Just Transit"" Ltd.", , ,,,,,2004-10-12 10:41:26,8,
401,Корп. Асимилит Кэй Стони, , ,,,,,2004-10-12 10:41:26,1,
403,Корп. Апекс Машинери Аг., , ,,,,,2004-10-12 10:41:26,3,
404,Корп. Апекс Нейлдерворт АГ., , ,,,,,2004-10-12 10:41:26,2,
413,Корп. Бостон МеханикаАг., , ,,,,,2004-10-12 10:41:26,3,
416,Корп. Бостон ПетролеумАг., , ,,,,,2004-10-12 10:41:26,7,
418,Корп. Бостонские рестораныАг., , ,,,,,2004-10-12 10:41:26,6,
419,Корп. Бостонских судоремонтников, , ,,,,,2004-10-12 10:41:26,1,
420,Корп. Бостон ТранситАг., , ,,,,,2004-10-12 10:41:26,7,
429,Corp. Компьютерные швейные машины Аг., , ,,,,,2004-10-12 10:41:26,1,
431,Корп. Драйвен Кей СтоунсАг., , ,,,,,2004-10-12 10:41:26,6,
432,Корп. Драйвен Лайтинг АГ., , ,,,,,2004-10-12 10:41:26,1,
434,Корп. Наплавная вышивка., , ,,,,,2004-10-12 10:41:26,3,
436,Корп. Драйвен Петролеум אג., , ,,,,,2004-10-12 10:41:26,3,
439,"Корп. ""Драйвен Сэйл Медерс""", , ,,,,,2004-10-12 10:41:26,1,
441,Корп. Эксперт Ключевые Камни, , ,,,,,2004-10-12 10:41:26,8,
447,Корп. Эксперт КвестыАг., , ,,,,,2004-10-12 10:41:26,3,
449,Corp. Эксперты по изготовлению парусов, , ,,,,,2004-10-12 10:41:26,5,
453,Корп. Фемей Биг Инк., , ,,,,,2004-10-12 10:41:26,8,
454,Корп. Фам. Нитковое рукоделие, , ,,,,,2004-10-12 10:41:26,5,
456,Corp. Знаменитое Нефтяное Агентство, , ,,,,,2004-10-12 10:41:26,5,
461,Корп. Гигантские каменные замки, , ,,,,,2004-10-12 10:41:26,7,
462,Корп. Гигант освещении, , ,,,,,2004-10-12 10:41:26,7,
463,"Corp. ""Гигант Машинери Аг.""", , ,,,,,2004-10-12 10:41:26,1,
464,Corp. Великий швей Ag., , ,,,,,2004-10-12 10:41:26,5,
465,Корп. Giant ОпераАг., , ,,,,,2004-10-12 10:41:26,2,
468,Корп. «Гигант Ресторанс», , ,,,,,2004-10-12 10:41:26,3,
470,"Corp. ""Гигант Транспортагентство""", , ,,,,,2004-10-12 10:41:26,8,
471,Корп. Умильные КлючиАг., , ,,,,,2004-10-12 10:41:26,2,
472,Корп. Умилый Освещаетаг., , ,,,,,2004-10-12 10:41:26,4,
473,"Корп. ""Умный Машинерий""", , ,,,,,2004-10-12 10:41:26,4,
475,Корп. Умный ОпераАг., , ,,,,,2004-10-12 10:41:26,4,
476,Корп. Уимбл石油аг., , ,,,,,2004-10-12 10:41:26,3,
479,Корп. Умейные судоремонтники Аг., , ,,,,,2004-10-12 10:41:26,6,
482,Корп. Имперское освещение, , ,,,,,2004-10-12 10:41:26,1,
487,Корп. Имперские КвестыАг., , ,,,,,2004-10-12 10:41:26,7,
489,Корп. Имперские судоремонтники, , ,,,,,2004-10-12 10:41:26,5,
490,Корп. Имперский Транспортагентство, , ,,,,,2004-10-12 10:41:26,2,
494,Корп. Просто вышивкаАг., , ,,,,,2004-10-12 10:41:26,2,
495,Just Опера, , ,,,,,2004-10-12 10:41:26,3,
496,Корп. Проста ПетролеумАг., , ,,,,,2004-10-12 10:41:26,3,
497,Корп. Просто КвестыАГ., , ,,,,,2004-10-12 10:41:26,4,
498,Корп. Просто РестораныАг., , ,,,,,2004-10-12 10:41:26,5,
