lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
11,abbotgl01,,,1951.0,2.0,16.0,USA,AR,Little Rock,,,,,,,Glenn,Abbott,,William Glenn,,200.0,78.0,R,R,7/29/1973,8/8/1984,Arkansas State,abbotgl01,abbotgl01,abbog001,abbotgl01,abbotgl01
12,abbotje01,,,1972.0,8.0,17.0,USA,GA,Atlanta,,,,,,,Jeff,Abbott,,Jeffrey William,,190.0,74.0,R,L,6/10/1997,9/29/2001,Kentucky,abbotje01,abbotje01,abboj002,abbotje01,abbotje01
13,abbotji01,,abbotji01h,1967.0,9.0,19.0,USA,MI,Flint,,,,,,,Jim,Abbott,,James Anthony,,200.0,75.0,L,L,4/8/1989,7/21/1999,Michigan,abbotji01,abbotji01,abboj001,abbotji01,abbotji01
14,abbotku01,,,1969.0,6.0,2.0,USA,OH,Zanesville,,,,,,,Kurt,Abbott,,Kurt Thomas,,180.0,71.0,R,R,9/8/1993,4/13/2001,,abbotku01,abbotku01,abbok002,abbotku01,abbotku01
15,abbotky01,,,1968.0,2.0,18.0,USA,MA,Newburyport,,,,,,,Kyle,Abbott,,Lawrence Kyle,,200.0,76.0,L,L,9/10/1991,8/24/1996,Cal St. Long Beach,abbotky01,abbotky01,abbok001,abbotky01,abbotky01
16,abbotod01,,,1888.0,9.0,5.0,USA,PA,New Eagle,1933.0,4.0,13.0,USA,DC,Washington,Ody,Abbott,,Ody Cleon,,180.0,74.0,R,R,9/10/1910,10/15/1910,,abbotod01,abbotod01,abboo101,abbotod01,abbotod01
17,abbotpa01,,,1967.0,9.0,15.0,USA,CA,Van Nuys,,,,,,,Paul,Abbott,,Paul David,,185.0,75.0,R,R,8/21/1990,8/7/2004,,abbotpa01,abbotpa01,abbop001,abbotpa01,abbotpa01
18,aberal01,,,1927.0,7.0,31.0,USA,OH,Cleveland,1993.0,5.0,20.0,USA,OH,Garfield Heights,Al,Aber,,Albert Julius,Lefty,195.0,74.0,L,L,9/15/1950,9/11/1957,,aberal01,aberal01,abera101,aberal01,aberal01
19,abercda01,,,1851.0,1.0,2.0,USA,MD,Fort Towson,1939.0,11.0,11.0,USA,PA,Philadelphia,Francis,Abercrombie,Formerly thought to be Dave Abercrombie,Francis Patterson,,,,,,10/21/1871,10/21/1871,,abercda01,abercda01,aberd101,abercda01,abercda01
20,abernbi01,,,1929.0,1.0,30.0,USA,CA,Torrance,2006.0,2.0,19.0,USA,CA,Yucaipa,Bill,Abernathie,,William Edward,,190.0,70.0,R,R,9/27/1952,9/27/1952,,abernbi01,abernbi01,aberb101,abernbi01,abernbi01
21,abernbr01,,,1977.0,9.0,23.0,USA,GA,Atlanta,,,,,,,Brent,Abernathy,,,,185.0,73.0,R,R,6/25/2001,9/29/2005,,abernbr01,abernbr01,aberb001,abernbr01,abernbr01
22,abernte01,,,1921.0,10.0,30.0,USA,NC,Mebane,2001.0,11.0,16.0,USA,NC,Charlotte,Tal,Abernathy,also called Ted,Talmadge Lafayette,,210.0,74.0,R,L,9/19/1942,4/29/1944,,abernte01,abernte01,abert102,abernte01,abernte01
23,abernte02,,,1933.0,3.0,6.0,USA,NC,Stanley,2004.0,12.0,16.0,USA,NC,Gastonia,Ted,Abernathy,,Theodore Wade,,215.0,76.0,R,R,4/13/1955,9/30/1972,,abernte02,abernte02,abert101,abernte02,abernte02
24,abernwo01,,,1915.0,2.0,1.0,USA,NC,Forest City,1994.0,12.0,5.0,USA,KY,Louisville,Woody,Abernathy,,Virgil Woodrow,,170.0,72.0,L,L,7/28/1946,4/17/1947,,abernwo01,abernwo01,aberw101,abernwo01,abernwo01
25,aberscl01,,,1921.0,8.0,28.0,USA,IL,Chicago,1973.0,6.0,23.0,USA,CA,Vallejo,Cliff,Aberson,,Clifford Alexander,Kif,200.0,72.0,R,R,7/18/1947,5/9/1949,,aberscl01,aberscl01,aberc101,aberscl01,aberscl01
26,ablesha01,,,1883.0,10.0,4.0,USA,TX,Terrell,1951.0,2.0,8.0,USA,TX,San Antonio,Harry,Ables,,Harry Terrell,Hans,200.0,74.0,R,L,9/4/1905,5/5/1911,,ablesha01,ablesha01,ableh101,ablesha01,ablesha01
27,abnersh01,,,1966.0,6.0,17.0,USA,OH,Hamilton,,,,,,,Shawn,Abner,,Shawn Wesley,,190.0,73.0,R,R,9/8/1987,10/3/1992,,abnersh01,abnersh01,abnes001,abnersh01,abnersh01
28,abramca01,,,1924.0,3.0,2.0,USA,PA,Philadelphia,1997.0,2.0,25.0,USA,FL,Ft.Lauderdale,Cal,Abrams,,Calvin Ross,Abie,185.0,72.0,L,L,4/20/1949,5/9/1956,,abramca01,abramca01,abrac101,abramca01,abramca01
29,abramge01,,,1899.0,11.0,9.0,USA,WA,Seattle,1986.0,12.0,5.0,USA,FL,Clearwater,George,Abrams,,George Allen,,170.0,69.0,R,R,4/19/1923,5/4/1923,,abramge01,abramge01,abrag101,abramge01,abramge01
30,abregjo01,,,1962.0,7.0,4.0,USA,TX,Corpus Christi,,,,,,,Johnny,Abrego,,Johnny Ray,,185.0,72.0,R,R,9/4/1985,10/3/1985,,abregjo01,abregjo01,abrej001,abregjo01,abregjo01
31,abreubo01,,,1974.0,3.0,11.0,Venezuela,,Maracay,,,,,,,Bobby,Abreu,,Bob Kelly,,210.0,72.0,L,R,9/1/1996,,,abreubo01,abreubo01,abreb001,abreubo01,abreubo01
32,abreujo01,,,1913.0,5.0,24.0,USA,CA,Oakland,1993.0,3.0,17.0,USA,CA,Hayward,Joe,Abreu,,Joseph Lawrence,,160.0,68.0,R,R,4/23/1942,7/11/1942,,abreujo01,abreujo01,abrej101,abreujo01,abreujo01
33,abstebi01,,,1883.0,2.0,2.0,USA,MO,St. Louis,1940.0,4.0,8.0,USA,MO,St.Louis,Bill,Abstein,,William Henry,Big Bill,185.0,72.0,R,R,9/25/1906,6/2/1910,,abstebi01,abstebi01,abstb101,abstebi01,abstebi01
34,acevejo01,,,1977.0,12.0,18.0,D.R.,,Santo Domingo,,,,,,,Jose,Acevedo,,,,185.0,72.0,R,R,6/19/2001,9/29/2005,,acevejo01,acevejo01,acevj002,acevejo01,acevejo01
35,aceveju01,,,1970.0,5.0,5.0,Mexico,6,Ciudad Juarez,,,,,,,Juan,Acevedo,,Juan Carlos,,195.0,74.0,R,R,4/30/1995,8/5/2003,Parkland JC,aceveju01,aceveju01,acevj001,aceveju01,aceveju01
36,ackerji01,,,1958.0,9.0,24.0,USA,TX,Freer,,,,,,,Jim,Acker,,James Justin,,210.0,74.0,R,R,4/7/1983,6/14/1992,Texas,ackerji01,ackerji01,ackej001,ackerji01,ackerji01
37,ackerto01,,,1930.0,3.0,7.0,USA,NJ,Paterson,,,,,,,Tom,Acker,,Thomas James,,215.0,76.0,R,R,4/20/1956,9/20/1959,texas,ackerto01,ackerto01,acket101,ackerto01,ackerto01
38,acklefr01,,,1937.0,4.0,10.0,USA,WI,Hayward,2002.0,5.0,22.0,USA,MN,Duluth,Fritz,Ackley,,Florian Frederick,,202.0,73.0,L,R,9/21/1963,5/9/1964,,acklefr01,acklefr01,acklf101,acklefr01,acklefr01
39,acostcy01,,,1946.0,11.0,22.0,Mexico,25,El Sabino,,,,,,,Cy,Acosta,,Cecilio (Miranda),,165.0,70.0,R,R,6/4/1972,5/5/1975,,acostcy01,acostcy01,acosc101,acostcy01,acostcy01
40,acosted01,,,1944.0,3.0,9.0,Panama,,Boquete,,,,,,,Ed,Acosta,,Eduardo Elixbet,,215.0,77.0,B,R,9/7/1970,10/4/1972,,acosted01,acosted01,acose101,acosted01,acosted01
41,acostjo01,,,1891.0,3.0,4.0,Cuba,,Havana,1977.0,11.0,16.0,Cuba,,Havana,Jose,Acosta,,Jose,Acostica,134.0,66.0,R,R,7/28/1920,5/12/1922,,acostjo01,acostjo01,acosj101,acostjo01,acostjo01
42,acostme01,,,1896.0,5.0,19.0,Cuba,,Bauta,1963.0,11.0,17.0,USA,FL,Miami,Merito,Acosta,,Baldomero Pedro (Fernandez),,140.0,67.0,L,L,6/15/1913,9/2/1918,,acostme01,acostme01,acosm101,acostme01,acostme01
43,acrema01,,,1968.0,9.0,16.0,USA,CA,Concord,,,,,,,Mark,Acre,,Mark Robert,,235.0,80.0,R,R,5/13/1994,5/10/1997,New Mexico State,acrema01,acrema01,acrem001,acrema01,acrema01
45,adairje01,,,1936.0,12.0,17.0,USA,OK,Sand Springs,1987.0,5.0,31.0,USA,OK,Tulsa,Jerry,Adair,,Kenneth Jerry,Casper the Friendly Ghost,175.0,72.0,R,R,9/2/1958,5/3/1970,,adairje01,adairje01,adaij101,adairje01,adairje01
46,adairji01,,,1907.0,1.0,25.0,USA,TX,Waxahachie,1982.0,12.0,9.0,USA,TX,Dallas,Jimmy,Adair,,James Aubrey,Choppy,154.0,70.0,R,R,8/24/1931,9/7/1931,,adairji01,adairji01,adaij102,adairji01,adairji01
47,adamsac01,,,1910.0,3.0,2.0,USA,CA,Willows,2006.0,2.0,26.0,USA,GA,Albany,Ace,Adams,,Ace Townsend,,182.0,70.0,R,R,4/15/1941,4/24/1946,,adamsac01,adamsac01,adama101,adamsac01,adamsac01
48,adamsba01,,adamsba01h,1882.0,5.0,18.0,USA,IN,Tipton,1968.0,7.0,27.0,USA,MD,Silver Spring,Babe,Adams,,Charles Benjamin,,185.0,71.0,L,R,4/18/1906,8/11/1926,,adamsba01,adamsba01,adamb104,adamsba01,adamsba01
49,adamsbe01,,,1891.0,6.0,21.0,USA,TX,Wharton,1940.0,6.0,24.0,USA,CA,Los Angeles,Bert,Adams,,John Bertram,,185.0,73.0,B,R,8/30/1910,9/28/1919,,adamsbe01,adamsbe01,adamb106,adamsbe01,adamsbe01
50,adamsbo01,,,1901.0,7.0,24.0,USA,MA,Holyoke,1996.0,10.0,17.0,USA,PA,Lemoyne,Bob,Adams,,Robert Burdette,,168.0,71.0,R,R,9/22/1925,9/23/1925,,adamsbo01,adamsbo01,adamb107,adamsbo01,adamsbo01
51,adamsbo02,,,1907.0,1.0,20.0,USA,AL,Birmingham,1970.0,3.0,6.0,USA,FL,Jacksonville,Bob,Adams,,Robert Andrew,,165.0,72.0,R,R,9/27/1931,9/17/1932,,adamsbo02,adamsbo02,adamb102,adamsbo02,adamsbo02
52,adamsbo04,,,1952.0,1.0,6.0,USA,PA,Pittsburgh,,,,,,,Bob,Adams,,Robert Melvin,,200.0,74.0,R,R,7/10/1977,9/29/1977,UCLA,adamsbo04,adamsbo04,adamb105,adamsbo04,adamsbo04
53,adamsbo03,,adamsbo03h,1921.0,12.0,14.0,USA,CA,Tuolumne,1997.0,2.0,13.0,USA,WA,Gig Harbor,Bobby,Adams,,Robert Henry,,160.0,70.0,R,R,4/16/1946,4/22/1959,,adamsbo03,adamsbo03,adamb103,adamsbo03,adamsbo03
54,adamsbu01,,,1915.0,6.0,24.0,USA,CO,Trinidad,1990.0,9.0,1.0,USA,CA,Rancho Mirage,Buster,Adams,,Elvin Clark,,180.0,72.0,R,R,4/27/1939,9/21/1947,,adamsbu01,adamsbu01,adamb101,adamsbu01,adamsbu01
55,adamsda01,,,1887.0,6.0,19.0,USA,MO,St. Louis,1964.0,10.0,6.0,USA,MO,St.Louis,Dan,Adams,,Daniel Leslie,Rube,165.0,71.0,R,R,5/22/1914,9/26/1915,,adamsda01,adamsda01,adamd103,adamsda01,adamsda01
56,adamsdi01,,,1920.0,4.0,8.0,USA,CA,Tuolumne,,,,,,,Dick,Adams,,Richard Leroy,,185.0,72.0,R,L,5/20/1947,9/28/1947,,adamsdi01,adamsdi01,adamd102,adamsdi01,adamsdi01
57,adamsdo01,,,1943.0,1.0,27.0,USA,WI,Blue River,,,,,,,Doug,Adams,,Harold Douglas,,185.0,75.0,L,R,9/8/1969,10/1/1969,,adamsdo01,adamsdo01,adamd101,adamsdo01,adamsdo01
58,adamsge01,,,,,,,,,,,,,,,George,Adams,,George,,175.0,66.0,R,R,6/14/1879,,,adamsge01,adamsge01,adamg102,adamsge01,adamsge01
59,adamsgl01,,,1947.0,10.0,4.0,USA,MA,Northbridge,,,,,,,Glenn,Adams,,Glenn Charles,,180.0,73.0,L,R,5/4/1975,10/3/1982,Springfield,adamsgl01,adamsgl01,adamg101,adamsgl01,adamsgl01
60,adamshe01,,,1928.0,4.0,14.0,USA,CA,Hollywood,,,,,,,Herb,Adams,,Herbert Loren,,160.0,69.0,L,L,9/17/1948,8/30/1950,,adamshe01,adamshe01,adamh101,adamshe01,adamshe01
61,adamsji01,,,1868.0,,,USA,IL,East St. Louis,,,,,,,Jim,Adams,,James J.,,,,,R,4/21/1890,4/21/1890,,adamsji01,adamsji01,adamj101,adamsji01,adamsji01
62,adamsjo01,,,1877.0,10.0,28.0,USA,IL,Cowden,1952.0,10.0,8.0,USA,MO,Bachelor,Joe,Adams,,Joseph Edward,Wagon Tongue,190.0,72.0,R,L,4/26/1902,4/26/1902,,adamsjo01,adamsjo01,adamj102,adamsjo01,adamsjo01
63,adamska01,,,1891.0,8.0,11.0,USA,GA,Columbus,1967.0,9.0,17.0,USA,WA,Everett,Karl,Adams,,Karl Tutwiler,Rebel,170.0,74.0,R,R,4/19/1914,9/23/1915,,adamska01,adamska01,adamk101,adamska01,adamska01
64,adamsmi02,,,1948.0,7.0,24.0,USA,OH,Cincinnati,,,,,,,Mike,Adams,,Robert Michael,,180.0,69.0,R,R,9/10/1972,7/25/1978,,adamsmi02,adamsmi02,adamm102,adamsmi02,adamsmi02
65,adamsre01,,,1921.0,10.0,7.0,USA,CA,Parlier,,,,,,,Red,Adams,,Charles Dwight,,185.0,72.0,R,R,5/5/1946,7/2/1946,,adamsre01,adamsre01,adamr101,adamsre01,adamsre01
66,adamsri01,,,1878.0,12.0,23.0,USA,TX,Paris,1955.0,3.0,10.0,USA,TX,Paris,Rick,Adams,,Reuben Alexander,,165.0,72.0,L,L,7/13/1905,9/29/1905,,adamsri01,adamsri01,adamr102,adamsri01,adamsri01
67,adamsri02,,,1959.0,1.0,21.0,USA,CA,Upland,,,,,,,Ricky,Adams,,Ricky Lee,,180.0,74.0,R,R,9/15/1982,10/5/1985,UCLA,adamsri02,adamsri02,adamr001,adamsri02,adamsri02
68,adamssp01,,adamssp01h,1894.0,8.0,26.0,USA,PA,Zerbe,1989.0,2.0,24.0,USA,PA,Pottsville,Sparky,Adams,,Earl John,,151.0,65.0,R,R,9/18/1922,9/30/1934,,adamssp01,adamssp01,adams101,adamssp01,adamssp01
69,adamssp02,,,1898.0,6.0,21.0,USA,UT,Layton,1970.0,11.0,24.0,USA,UT,Salt Lake City,Spencer,Adams,,Spencer Dewey,,158.0,69.0,L,R,5/8/1923,10/2/1927,,adamssp02,adamssp02,adams102,adamssp02,adamssp02
70,adamste01,,,1973.0,3.0,6.0,USA,AL,Mobile,,,,,,,Terry,Adams,,Terry Wayne,,180.0,75.0,R,R,8/10/1995,5/23/2005,,adamste01,adamste01,adamt001,adamste01,adamste01
71,adamswi01,,,1890.0,9.0,27.0,USA,PA,Clearfield,1937.0,6.0,18.0,USA,NY,Albany,Willie,Adams,,James Irvin,,180.0,76.0,R,R,6/30/1912,9/6/1919,,adamswi01,adamswi01,adamw101,adamswi01,adamswi01
72,adamswi02,,,1972.0,10.0,8.0,USA,NM,Gallup,,,,,,,Willie,Adams,,William Edward,,215.0,79.0,R,R,6/11/1996,8/14/1997,Stanford,adamswi02,adamswi02,adamw001,adamswi02,adamswi02
73,adamsjo02,,,1971.0,7.0,2.0,USA,CA,Lakewood,,,,,,,Joel,Adamson,,Joel Lee,,185.0,76.0,L,L,4/10/1996,4/26/1998,Cerritos JC,adamsjo02,adamsjo02,adamj001,adamsjo02,adamsjo02
74,adamsmi01,,,1947.0,9.0,13.0,USA,CA,San Diego,,,,,,,Mike,Adamson,,John Michael,,185.0,74.0,R,R,7/1/1967,5/7/1969,,adamsmi01,adamsmi01,adamm101,adamsmi01,adamsmi01
75,adcocjo01,adcocjo01m,,1927.0,10.0,30.0,USA,LA,Coushatta,1999.0,5.0,3.0,USA,LA,Coushatta,Joe,Adcock,,Joseph Wilbur,,210.0,76.0,R,R,4/23/1950,10/1/1966,,adcocjo01,adcocjo01,adcoj101,adcocjo01,adcocjo01
76,addisbo01,,,1925.0,11.0,6.0,USA,OH,Mineral,,,,,,,Bob,Addis,,Robert Gordon,,175.0,72.0,L,R,9/1/1950,6/12/1953,,addisbo01,addisbo01,addib101,addisbo01,addisbo01
77,adducji01,,,1959.0,8.0,9.0,USA,IL,Chicago,,,,,,,Jim,Adduci,,James David,,200.0,77.0,L,L,9/12/1983,7/26/1989,Southern Illinois,adducji01,adducji01,adduj001,adducji01,adducji01
78,addybo01,addybo01m,,1845.0,2.0,,USA,NY,Rochester,1910.0,4.0,9.0,USA,ID,Pocatello,Bob,Addy,,Robert Edward,Magnet,160.0,68.0,L,L,5/6/1871,,,addybo01,addybo01,addyb101,addybo01,addybo01
79,aderhmo01,,,1915.0,9.0,13.0,USA,NC,Mount Olive,1955.0,3.0,18.0,USA,FL,Sarasota,Morrie,Aderholt,,Morris Woodroe,,188.0,73.0,L,R,9/13/1939,9/30/1945,,aderhmo01,aderhmo01,aderm101,aderhmo01,aderhmo01
80,adkinde01,,,1918.0,5.0,11.0,USA,KS,Norcatur,1998.0,12.0,26.0,USA,CA,Santa Monica,Dewey,Adkins,,John Dewey,,195.0,74.0,R,R,9/19/1942,10/2/1949,,adkinde01,adkinde01,adkid103,adkinde01,adkinde01
89,ageeto01,,ageeto01h,1942.0,8.0,9.0,USA,AL,Magnolia,2001.0,1.0,22.0,USA,NY,New York,Tommie,Agee,,Tommie Lee,,195.0,71.0,R,R,9/14/1962,9/30/1973,,ageeto01,ageeto01,ageet101,ageeto01,ageeto01
153,allendi01,,allendi01h,1942.0,3.0,8.0,USA,PA,Wampum,,,,,,,Dick,Allen,Also played as Richie Allen,Richard Anthony,"Wampum Walloper,Richie",187.0,71.0,R,R,9/3/1963,6/19/1977,,allendi01,allendi01,alled101,allendi01,allendi01
182,allisbo01,,,1934.0,7.0,11.0,USA,MO,Raytown,1995.0,4.0,9.0,USA,AZ,Rio Verde,Bob,Allison,,William Robert,,205.0,75.0,R,R,9/16/1958,9/29/1970,,allisbo01,allisbo01,allib103,allisbo01,allisbo01
202,aloumo01,,,1966.0,7.0,3.0,USA,GA,Atlanta,,,,,,,Moises,Alou,born Moises Rojas,Moises Rojas,,185.0,75.0,R,R,7/26/1990,6/10/2008,Canada,aloumo01,aloumo01,aloum001,aloumo01,aloumo01
212,altmage01,,,1933.0,3.0,20.0,USA,NC,Goldsboro,,,,,,,George,Altman,,George Lee,Big George,200.0,76.0,L,R,4/11/1959,10/1/1967,,altmage01,altmage01,altmg101,altmage01,altmage01
246,anderbr01,,anderbr01h,1964.0,1.0,18.0,USA,MD,Silver Spring,,,,,,,Brady,Anderson,,Brady Kevin,,170.0,73.0,L,L,4/4/1988,5/20/2002,Cal Irvine,anderbr01,anderbr01,andeb001,anderbr01,anderbr01
255,anderga01,,,1972.0,6.0,30.0,USA,CA,Los Angeles,,,,,,,Garret,Anderson,,Garret Joseph,,225.0,75.0,L,L,7/27/1994,,,anderga01,anderga01,andeg001,anderga01,anderga01
376,ashburi01,,ashburi01h,1927.0,3.0,19.0,USA,NE,Tilden,1997.0,9.0,9.0,USA,NY,New York,Richie,Ashburn,,Don Richard,"Whitey,Put Put",170.0,70.0,L,R,4/20/1948,9/30/1962,,ashburi01,ashburi01,ashbr101,ashburi01,ashburi01
488,baineha01,,baineha01h,1959.0,3.0,15.0,USA,MD,Easton,,,,,,,Harold,Baines,,Harold Douglas,,175.0,74.0,L,L,4/10/1980,9/27/2001,,baineha01,baineha01,bainh001,baineha01,baineha01
503,bakerdu01,bakerdu01m,bakerdu01h,1949.0,6.0,15.0,USA,CA,Riverside,,,,,,,Dusty,Baker,,Johnnie B. (Jr.),,183.0,74.0,R,R,9/7/1968,10/4/1986,American River JC,bakerdu01,bakerdu01,baked002,bakerdu01,bakerdu01
599,barfije01,,,1959.0,10.0,29.0,USA,IL,Joliet,,,,,,,Jesse,Barfield,,Jesse Lee,,200.0,73.0,R,R,9/3/1981,6/17/1992,,barfije01,barfije01,barfj001,barfije01,barfije01
711,basske01,,,1959.0,5.0,12.0,USA,CA,Redwood City,,,,,,,Kevin,Bass,,Kevin Charles,,183.0,72.0,B,R,4/9/1982,10/1/1995,,basske01,basske01,bassk001,basske01,basske01
747,bauerha01,bauerha01m,bauerha01h,1922.0,7.0,31.0,USA,IL,East St. Louis,2007.0,2.0,9.0,USA,KS,Lenexa,Hank,Bauer,,Henry Albert,,192.0,72.0,R,R,9/6/1948,7/21/1961,,bauerha01,bauerha01,baueh101,bauerha01,bauerha01
771,baylodo01,baylodo01m,baylodo01h,1949.0,6.0,28.0,USA,TX,Austin,,,,,,,Don,Baylor,,Don Edward,,190.0,73.0,R,R,9/18/1970,10/1/1988,Blinn JC,baylodo01,baylodo01,bayld001,baylodo01,baylodo01
826,beckegl01,,beckegl01h,1940.0,10.0,12.0,USA,PA,Pittsburgh,,,,,,,Glenn,Beckert,,Glenn Alfred,,190.0,73.0,R,R,4/12/1965,4/27/1975,,beckegl01,beckegl01,beckg101,beckegl01,beckegl01
872,bellbu01,bellbu01m,bellbu01h,1951.0,8.0,27.0,USA,PA,Pittsburgh,,,,,,,Buddy,Bell,,David Gus,,180.0,73.0,R,R,4/15/1972,6/17/1989,Miami (FL),bellbu01,bellbu01,bellb001,bellbu01,bellbu01
883,bellgu01,,,1928.0,11.0,15.0,USA,KY,Louisville,1995.0,5.0,7.0,USA,OH,Montgomery,Gus,Bell,,David Russell (Jr.),,190.0,73.0,L,R,5/30/1950,5/1/1964,,bellgu01,bellgu01,bellg103,bellgu01,bellgu01
912,benchjo01,,benchjo01h,1947.0,12.0,7.0,USA,OK,Oklahoma City,,,,,,,Johnny,Bench,,Johnny Lee,Little General,197.0,73.0,R,R,8/28/1967,9/29/1983,,benchjo01,benchjo01,bencj101,benchjo01,benchjo01
982,berkmla01,,,1976.0,2.0,10.0,USA,TX,Waco,,,,,,,Lance,Berkman,,,"Big Puma, Fat Elvis",230.0,73.0,B,L,7/16/1999,,Rice,berkmla01,berkmla01,berkl001,berkmla01,berkmla01
1008,berryke01,,berryke01h,1941.0,5.0,10.0,USA,MO,Kansas City,,,,,,,Ken,Berry,,Allen Kent,,175.0,72.0,R,R,9/9/1962,5/31/1975,,berryke01,berryke01,berrk101,berryke01,berryke01
1050,bicheda01,,bicheda01h,1963.0,11.0,18.0,USA,FL,West Palm Beach,,,,,,,Dante,Bichette,,Alphonse Dante,,215.0,75.0,R,R,9/5/1988,10/6/2001,Palm Beach JC,bicheda01,bicheda01,bichd001,bicheda01,bicheda01
1067,biggicr01,,biggicr01h,1965.0,12.0,14.0,USA,NY,Smithtown,,,,,,,Craig,Biggio,,Craig Alan,,185.0,71.0,R,R,6/26/1988,9/30/2007,Seton Hall,biggicr01,biggicr01,biggc001,biggicr01,biggicr01
1140,blairpa01,,blairpa01h,1944.0,2.0,1.0,USA,OK,Cushing,,,,,,,Paul,Blair,,Paul L D,Motormouth,168.0,72.0,R,R,9/9/1964,6/20/1980,,blairpa01,blairpa01,blaip101,blairpa01,blairpa01
1173,blausje01,,,1965.0,11.0,8.0,USA,CA,Los Gatos,,,,,,,Jeff,Blauser,,Jeffrey Michael,,170.0,72.0,R,R,7/5/1987,10/3/1999,Sacramento CC,blausje01,blausje01,blauj001,blausje01,blausje01
1219,bochtbr01,,,1950.0,11.0,12.0,USA,CA,Pasadena,,,,,,,Bruce,Bochte,,Bruce Anton,,195.0,75.0,L,L,7/19/1974,10/5/1986,Santa Clara,bochtbr01,bochtbr01,bochb001,bochtbr01,bochtbr01
1274,bondsba01,,bondsba01h,1964.0,7.0,24.0,USA,CA,Riverside,,,,,,,Barry,Bonds,,Barry Lamar,,185.0,73.0,L,L,5/30/1986,9/26/2007,Arizona State,bondsba01,bondsba01,bondb001,bondsba01,bondsba01
1275,bondsbo01,,bondsbo01h,1946.0,3.0,15.0,USA,CA,Riverside,2003.0,8.0,23.0,USA,CA,San Carlos,Bobby,Bonds,,Bobby Lee,,190.0,73.0,R,R,6/25/1968,10/4/1981,,bondsbo01,bondsbo01,bondb101,bondsbo01,bondsbo01
1284,bonilbo01,,bonilbo01h,1963.0,2.0,23.0,USA,NY,Bronx,,,,,,,Bobby,Bonilla,,Roberto Martin Antonio,Bobby-Bo,210.0,75.0,B,R,4/9/1986,10/7/2001,New York Technical,bonilbo01,bonilbo01,bonib001,bonilbo01,bonilbo01
