playerid,yearid,stint,glf,gcf,grf
moorera01,1935,1,7.0,0.0,71.0
grahamo01,1905,1,0.0,0.0,1.0
holmedu01,1896,1,0.0,26.0,7.0
kellyjo03,1919,1,16.0,0.0,0.0
brillfr01,1884,1,1.0,0.0,0.0
careyma01,1919,1,0.0,63.0,0.0
wakefdi01,1941,1,0.0,0.0,1.0
tysonty01,1927,1,40.0,1.0,2.0
maculji01,1882,1,0.0,79.0,0.0
preibme01,1940,1,0.0,11.0,0.0
briodfa01,1884,1,0.0,0.0,1.0
maisefr01,1916,1,0.0,26.0,0.0
mccorba01,1902,1,0.0,1.0,0.0
conatcl01,1949,1,15.0,13.0,16.0
kleinch01,1936,2,2.0,0.0,115.0
johnsbo01,1940,1,116.0,13.0,8.0
foxja01,1908,1,0.0,1.0,7.0
manloch01,1884,2,0.0,0.0,1.0
smithja03,1924,1,25.0,14.0,77.0
unglabo01,1909,1,8.0,0.0,34.0
shankho01,1919,1,6.0,0.0,0.0
smithol01,1894,1,0.0,0.0,38.0
ruthba01,1933,1,55.0,0.0,78.0
johnsro02,1938,1,7.0,0.0,0.0
titusjo01,1910,1,1.0,0.0,142.0
murrare01,1912,1,27.0,0.0,117.0
beaumgi01,1902,1,0.0,130.0,0.0
treacfr01,1876,1,52.0,0.0,5.0
wheatza01,1910,1,156.0,0.0,0.0
neisbe01,1920,1,11.0,7.0,65.0
pafkoan01,1944,1,0.0,123.0,1.0
gracejo01,1940,1,3.0,0.0,48.0
schulfr01,1917,1,3.0,0.0,25.0
jahnar01,1925,1,58.0,0.0,0.0
meuseir01,1924,1,138.0,0.0,0.0
duffech01,1892,1,73.0,5.0,48.0
kleinch01,1943,1,2.0,0.0,0.0
ripplji01,1939,2,12.0,1.0,15.0
sheehbi01,1896,1,1.0,0.0,5.0
burkejo02,1902,1,0.0,0.0,2.0
greybi01,1895,1,1.0,0.0,0.0
hopkibu01,1907,1,0.0,15.0,0.0
acostme01,1913,1,5.0,1.0,1.0
cramedo01,1947,1,0.0,35.0,0.0
gouldch01,1872,1,0.0,0.0,2.0
cavarph01,1945,1,11.0,0.0,0.0
sullima01,1887,1,111.0,3.0,1.0
hermaba01,1937,1,2.0,0.0,0.0
delsiji01,1949,1,0.0,5.0,0.0
malloju01,1925,1,0.0,1.0,0.0
hugheja01,1902,1,1.0,0.0,0.0
dailevi01,1890,1,0.0,0.0,64.0
westdi01,1939,1,5.0,0.0,0.0
howarde01,1907,1,45.0,0.0,0.0
gallajo02,1940,1,15.0,0.0,0.0
nortofr01,1871,1,0.0,0.0,1.0
reardph01,1906,1,0.0,1.0,3.0
phillda01,1941,1,2.0,0.0,0.0
sundabi01,1890,1,0.0,51.0,35.0
tarbear01,1928,1,0.0,0.0,6.0
casege01,1947,1,12.0,4.0,5.0
hockeor01,1944,1,45.0,65.0,1.0
brownge01,1909,1,0.0,11.0,1.0
sommejo01,1890,1,9.0,0.0,0.0
strunam01,1920,2,4.0,7.0,38.0
hermaba01,1932,1,0.0,0.0,146.0
singtfr01,1935,1,2.0,0.0,2.0
kreevmi01,1940,1,0.0,144.0,0.0
burdibi01,1888,1,0.0,1.0,0.0
collish01,1913,1,2.0,0.0,145.0
hafeych01,1933,1,59.0,85.0,0.0
mcmilge01,1890,1,1.0,0.0,9.0
moharjo01,1922,1,1.0,1.0,1.0
johnspa01,1921,1,6.0,24.0,2.0
heifefr01,1875,1,4.0,1.0,1.0
waltebu01,1935,1,5.0,0.0,0.0
crossla01,1887,1,3.0,1.0,6.0
warnefr01,1876,1,0.0,1.0,0.0
cohenal01,1931,1,0.0,0.0,1.0
kellech01,1950,1,1.0,0.0,5.0
weintph01,1937,1,45.0,0.0,2.0
gardngi01,1883,1,0.0,35.0,0.0
willike01,1922,1,137.0,17.0,0.0
glynnbi01,1954,1,0.0,0.0,1.0
dwyerfr01,1891,2,1.0,0.0,0.0
atzja01,1909,1,0.0,0.0,3.0
mcelrji01,1884,1,0.0,2.0,0.0
youngro01,1918,1,0.0,0.0,120.0
jonesre01,1940,1,1.0,0.0,0.0
saucifr01,1951,1,1.0,0.0,2.0
wriglze01,1898,1,0.0,2.0,1.0
wanerpa01,1940,1,0.0,0.0,45.0
stearbi01,1875,1,2.0,5.0,0.0
peloulo01,1886,1,0.0,1.0,0.0
ryanji01,1887,1,1.0,97.0,24.0
wisesa01,1887,1,4.0,0.0,23.0
rosenal01,1947,1,1.0,0.0,0.0
bealsto01,1872,1,0.0,2.0,0.0
mageesh01,1909,1,143.0,0.0,0.0
carliwa01,1908,1,3.0,0.0,0.0
mountfr01,1882,2,0.0,0.0,1.0
rhinebi01,1892,1,0.0,0.0,1.0
easonma01,1906,1,1.0,0.0,1.0
mertesa01,1901,1,5.0,0.0,0.0
obrieja01,1885,1,0.0,0.0,3.0
spencst01,1940,1,6.0,0.0,9.0
walshji01,1911,1,22.0,2.0,25.0
moranpa01,1901,1,0.0,0.0,3.0
oldriru01,1916,1,40.0,0.0,0.0
quinlfi01,1913,1,1.0,0.0,11.0
walkeer01,1915,1,3.0,3.0,27.0
wanerpa01,1941,1,0.0,0.0,9.0
brownto01,1885,1,0.0,0.0,108.0
bechtge01,1876,2,0.0,2.0,0.0
wicklal01,1913,1,0.0,24.0,0.0
winseto01,1933,1,2.0,0.0,2.0
webbea01,1927,1,8.0,0.0,78.0
flemile01,1946,1,0.0,0.0,1.0
mitchbo01,1877,1,0.0,1.0,1.0
booeev01,1914,2,23.0,0.0,35.0
oneilbi01,1904,2,14.0,79.0,0.0
smithha06,1918,1,0.0,1.0,0.0
dowdto01,1891,2,5.0,0.0,0.0
millewa02,1909,1,0.0,14.0,0.0
davisge01,1892,1,0.0,3.0,41.0
parenfr01,1910,1,1.0,59.0,2.0
kippeed01,1914,1,1.0,1.0,0.0
caldwra02,1918,1,2.0,12.0,5.0
sullipa01,1884,1,1.0,8.0,0.0
mcclebi01,1881,1,0.0,1.0,16.0
mccorje01,1884,1,5.0,0.0,1.0
mulvejo01,1886,1,0.0,0.0,1.0
wheatza01,1924,1,139.0,0.0,0.0
hodgira01,1939,1,2.0,0.0,7.0
griggar01,1910,1,6.0,0.0,43.0
flagsir01,1919,1,0.0,0.0,83.0
hyattha01,1918,1,21.0,2.0,2.0
baldwla01,1888,1,1.0,0.0,0.0
meuseir01,1920,1,99.0,0.0,43.0
tremani01,1934,1,8.0,1.0,0.0
thompdo01,1953,1,51.0,8.0,25.0
crompne01,1910,1,0.0,1.0,0.0
piersji01,1950,1,0.0,2.0,0.0
ellisba01,1920,1,0.0,2.0,2.0
knodemi01,1920,1,2.0,0.0,7.0
beeched01,1889,1,1.0,0.0,38.0
oneilmi01,1903,1,13.0,0.0,0.0
neisbe01,1927,1,5.0,24.0,0.0
twitcla01,1886,1,1.0,1.0,0.0
fishege01,1884,2,0.0,6.0,1.0
combsea01,1930,1,60.0,45.0,30.0
brickfr01,1927,1,1.0,0.0,2.0
clarkal01,1948,1,21.0,0.0,44.0
noftsge01,1884,1,0.0,1.0,4.0
hoganed02,1888,1,26.0,0.0,52.0
gumbead01,1895,1,0.0,0.0,1.0
radfopa01,1885,1,2.0,8.0,80.0
bresnro01,1910,1,1.0,1.0,0.0
bradyst01,1874,1,0.0,5.0,6.0
reynoca01,1927,1,11.0,0.0,2.0
mageesh01,1912,1,124.0,0.0,0.0
watsomo01,1887,1,1.0,0.0,0.0
mossho01,1946,1,0.0,0.0,6.0
rainejo01,1890,1,0.0,0.0,28.0
willidi02,1952,1,19.0,6.0,0.0
driscde01,1884,1,1.0,1.0,0.0
burnsge01,1917,1,152.0,0.0,0.0
beeched01,1891,2,0.0,0.0,16.0
haydeja01,1906,1,0.0,0.0,85.0
nuszem01,1884,1,1.0,0.0,0.0
canavji01,1894,1,8.0,1.0,88.0
hofmaso01,1904,1,1.0,3.0,2.0
meusebo01,1927,1,83.0,0.0,48.0
gharrpa01,1917,1,0.0,0.0,1.0
holbebi01,1886,1,0.0,3.0,0.0
smithea01,1920,1,4.0,2.0,9.0
paskedo01,1917,1,0.0,138.0,0.0
harbibi01,1879,1,1.0,3.0,0.0
milledo03,1913,1,0.0,0.0,12.0
fulmech02,1886,1,6.0,5.0,1.0
hyattha01,1910,1,0.0,3.0,1.0
schuljo03,1916,1,4.0,0.0,3.0
tobinja01,1925,1,1.0,1.0,38.0
edwarha01,1949,1,0.0,0.0,5.0
jordami01,1890,1,29.0,8.0,0.0
nicolhu01,1886,1,0.0,1.0,56.0
walkedi02,1948,1,1.0,1.0,110.0
whitedo01,1910,1,0.0,10.0,4.0
mcgheed01,1954,2,5.0,18.0,11.0
batesjo02,1906,1,7.0,133.0,0.0
yinglea01,1911,1,0.0,1.0,0.0
lynchto01,1885,1,9.0,4.0,0.0
zimmebi01,1915,1,0.0,0.0,18.0
gordosi01,1950,1,123.0,0.0,0.0
malonjo01,1877,1,0.0,1.0,0.0
nicolhu01,1889,1,0.0,0.0,115.0
batchem01,1907,1,81.0,1.0,20.0
dailyco01,1889,1,1.0,3.0,2.0
westlwa01,1949,1,0.0,51.0,92.0
smithja03,1918,1,0.0,42.0,0.0
judgejo01,1915,1,0.0,0.0,2.0
hahned01,1908,1,18.0,14.0,86.0
jenkito01,1926,2,5.0,0.0,1.0
taborji01,1943,1,2.0,0.0,0.0
daniebe01,1913,1,0.0,0.0,87.0
cobbty01,1907,1,0.0,0.0,150.0
dicksjo01,1937,1,58.0,0.0,6.0
altizda01,1907,1,0.0,19.0,0.0
stiveja01,1899,1,2.0,1.0,4.0
hattogr01,1946,1,2.0,0.0,0.0
harpege02,1926,1,44.0,8.0,8.0
stanljo02,1902,1,3.0,0.0,0.0
aragoan01,1914,1,0.0,1.0,0.0
dimagvi01,1937,1,0.0,129.0,1.0
walketi01,1914,1,145.0,0.0,0.0
craneed01,1891,1,0.0,1.0,2.0
clarkwi01,1897,1,7.0,0.0,0.0
dimagjo01,1949,1,0.0,76.0,0.0
soltemo01,1941,1,62.0,0.0,1.0
durstce01,1930,1,6.0,0.0,0.0
gerhajo01,1876,1,2.0,0.0,0.0
barreji01,1902,1,0.0,136.0,0.0
thorpji01,1919,2,22.0,12.0,7.0
walkege02,1933,1,92.0,8.0,13.0
sullima01,1889,1,0.0,63.0,1.0
callani01,1899,1,0.0,7.0,2.0
rosemch01,1887,3,0.0,0.0,1.0
titusjo01,1909,1,0.0,0.0,149.0
doughpa01,1904,2,106.0,0.0,0.0
bennefr02,1931,1,3.0,0.0,18.0
mckinal01,1886,1,0.0,3.0,0.0
menosmi01,1917,1,93.0,0.0,1.0
drewda01,1884,2,0.0,1.0,0.0
milancl01,1922,1,3.0,0.0,9.0
roushed01,1915,1,0.0,143.0,1.0
titusjo01,1903,1,34.0,2.0,36.0
smithha03,1903,1,0.0,0.0,1.0
kuehnbi01,1889,1,8.0,1.0,4.0
edench01,1879,1,0.0,1.0,79.0
delahed01,1895,1,98.0,5.0,0.0
walketi01,1911,1,94.0,0.0,0.0
goodmbi01,1954,1,13.0,0.0,0.0
orsater01,1935,1,6.0,26.0,28.0
rommeed01,1920,1,0.0,0.0,0.0
woodjo02,1922,1,2.0,1.0,138.0
clingbi01,1898,1,0.0,1.0,0.0
mcfared01,1893,1,0.0,5.0,0.0
peppera01,1934,1,101.0,37.0,1.0
anderjo01,1908,1,13.0,2.0,72.0
musiast01,1943,1,34.0,10.0,117.0
meyerle01,1876,1,0.0,0.0,3.0
striccu01,1882,1,0.0,0.0,1.0
purcebl01,1886,1,25.0,1.0,0.0
gessldo01,1903,1,0.0,0.0,28.0
mullato01,1893,2,2.0,0.0,0.0
seerepa01,1949,1,0.0,0.0,2.0
gertelo01,1903,1,0.0,0.0,1.0
mcgowbe01,1923,1,26.0,17.0,36.0
waittch01,1875,1,2.0,7.0,23.0
daniebe01,1912,1,92.0,0.0,39.0
simmoal01,1943,1,33.0,0.0,0.0
nichobi01,1942,1,0.0,0.0,151.0
ashburi01,1951,1,0.0,154.0,0.0
medwijo01,1945,2,38.0,0.0,0.0
heilmha01,1927,1,0.0,0.0,135.0
johnsch01,1908,1,1.0,3.0,0.0
gouldch01,1871,1,0.0,0.0,1.0
dorgami01,1884,1,2.0,2.0,60.0
healyfr01,1934,1,0.0,0.0,1.0
pitkoal01,1939,1,2.0,0.0,1.0
degroru01,1906,1,0.0,0.0,1.0
fogarji01,1887,1,0.0,0.0,123.0
stiveja01,1898,1,2.0,5.0,8.0
gessldo01,1903,2,0.0,2.0,41.0
carseki01,1891,1,0.0,4.0,3.0
spragch01,1887,1,0.0,1.0,0.0
willidi02,1953,1,17.0,2.0,9.0
zarilal01,1944,1,74.0,2.0,4.0
marshdo01,1908,2,0.0,1.0,2.0
whitnar01,1884,1,0.0,1.0,0.0
dolanco01,1900,1,0.0,0.0,13.0
twitcla01,1892,1,46.0,0.0,2.0
slaugen01,1955,2,0.0,0.0,77.0
cookdo01,1916,1,0.0,0.0,3.0
youngro01,1926,1,0.0,0.0,94.0
brownto01,1894,1,0.0,129.0,0.0
clarkjo01,1888,1,0.0,0.0,1.0
boonelu01,1914,1,0.0,0.0,1.0
westsa01,1932,1,0.0,143.0,0.0
hendrti01,1915,1,0.0,12.0,0.0
hinesmi01,1888,1,2.0,0.0,1.0
craftha01,1938,1,0.0,151.0,0.0
ruthba01,1926,1,82.0,0.0,68.0
benjast01,1939,1,4.0,2.0,2.0
burkeje01,1891,1,6.0,2.0,35.0
shubage01,1950,1,27.0,0.0,0.0
szekejo01,1953,1,0.0,0.0,3.0
manushe01,1927,1,3.0,147.0,0.0
nichoki01,1895,1,1.0,0.0,0.0
mizejo01,1936,1,0.0,0.0,8.0
johnsro02,1930,1,7.0,2.0,110.0
holladu01,1934,1,15.0,0.0,16.0
thrasbu01,1917,1,0.0,0.0,22.0
mageesh01,1918,1,34.0,2.0,1.0
mannle01,1926,1,17.0,17.0,16.0
hardilo01,1890,1,6.0,4.0,6.0
johnsro02,1933,1,26.0,10.0,95.0
cramedo01,1935,1,0.0,149.0,0.0
lushjo01,1909,1,0.0,0.0,3.0
powelja01,1902,1,0.0,0.0,2.0
careyma01,1918,1,0.0,126.0,0.0
loeppge01,1930,1,12.0,34.0,3.0
derbyge01,1883,1,2.0,1.0,0.0
mannle01,1928,1,3.0,14.0,63.0
collish01,1911,1,2.0,0.0,0.0
burnsge01,1921,1,90.0,59.0,0.0
schaege01,1909,1,0.0,0.0,1.0
burkeja01,1884,1,0.0,0.0,13.0
flagsir01,1930,1,21.0,15.0,5.0
coopewi01,1917,1,0.0,0.0,1.0
burnsge01,1920,1,154.0,1.0,0.0
mccosba01,1950,1,42.0,0.0,0.0
daleybi01,1891,1,2.0,0.0,0.0
vosmijo01,1933,1,113.0,0.0,0.0
mannle01,1915,1,94.0,7.0,33.0
wardjo01,1880,1,0.0,0.0,2.0
getzgu01,1910,1,4.0,1.0,3.0
goochle01,1917,1,0.0,0.0,16.0
rutheji01,1910,1,0.0,1.0,0.0
harrijo03,1917,1,0.0,0.0,5.0
riverji01,1953,1,0.0,153.0,3.0
mowryjo01,1933,1,48.0,5.0,11.0
lindejo01,1943,1,3.0,55.0,66.0
burnsge01,1922,1,0.0,109.0,47.0
woulfji01,1884,1,1.0,0.0,6.0
adamsge01,1879,1,0.0,2.0,0.0
gilliba01,1886,1,1.0,6.0,7.0
nolanth01,1881,1,6.0,9.0,0.0
roberda01,1921,1,1.0,6.0,0.0
kellejo01,1894,1,129.0,0.0,0.0
hemmige01,1890,2,0.0,0.0,1.0
holbebi01,1882,1,0.0,3.0,0.0
fonsele01,1932,1,5.0,0.0,3.0
lyonsha01,1892,1,10.0,86.0,0.0
willigu02,1912,1,0.0,0.0,62.0
hilleho02,1920,1,0.0,0.0,1.0
georgbi01,1888,1,0.0,0.0,6.0
mazzeme01,1935,1,4.0,3.0,3.0
bayha01,1904,1,5.0,127.0,0.0
walketi01,1912,1,3.0,6.0,22.0
conwaji01,1885,1,0.0,0.0,1.0
hendrti01,1912,1,0.0,22.0,0.0
hermage01,1947,1,64.0,1.0,3.0
jethrsa01,1950,1,0.0,141.0,0.0
caldwra02,1913,1,0.0,1.0,2.0
orourji01,1886,1,1.0,62.0,0.0
stearec01,1880,1,6.0,1.0,15.0
hicksna01,1875,1,0.0,1.0,4.0
reachal01,1874,1,0.0,0.0,14.0
olearda01,1881,1,0.0,2.0,0.0
flackma01,1915,1,61.0,0.0,81.0
graneja01,1917,1,145.0,0.0,0.0
dickebu01,1883,1,1.0,30.0,47.0
meusebo01,1926,1,68.0,1.0,38.0
barrebi02,1930,1,0.0,0.0,5.0
hoydu01,1888,1,0.0,136.0,1.0
paschbe01,1929,1,12.0,4.0,4.0
macdoha01,1928,1,0.0,0.0,2.0
smithjo01,1873,1,2.0,0.0,0.0
mccarja01,1894,1,5.0,0.0,20.0
vandybi01,1890,1,109.0,1.0,0.0
lordha01,1914,1,1.0,0.0,0.0
maynabu01,1946,1,0.0,1.0,2.0
kirbyjo01,1884,1,1.0,0.0,0.0
cobbty01,1914,1,0.0,96.0,0.0
wanerpa01,1934,1,0.0,0.0,145.0
clappjo01,1883,1,0.0,3.0,2.0
cogandi01,1899,1,0.0,3.0,0.0
rossdo01,1942,1,5.0,0.0,33.0
myersge01,1885,1,0.0,21.0,1.0
kitsofr01,1898,1,0.0,4.0,7.0
norenir01,1955,1,117.0,10.0,3.0
averiea01,1934,1,0.0,154.0,0.0
butchha01,1912,1,20.0,0.0,0.0
murphed02,1920,1,0.0,0.0,19.0
minosmi01,1951,2,44.0,2.0,41.0
washbli01,1903,1,1.0,0.0,0.0
reilljo01,1883,1,0.0,0.0,1.0
snodgfr01,1909,1,15.0,3.0,1.0
obrieda01,1892,1,115.0,3.0,4.0
bressru01,1932,1,18.0,0.0,0.0
bushjo01,1925,1,0.0,0.0,1.0
shankho01,1913,1,109.0,0.0,0.0
westbu01,1884,1,0.0,33.0,0.0
mctamji01,1887,1,0.0,134.0,0.0
schripo01,1892,1,0.0,10.0,0.0
cavarph01,1948,1,30.0,0.0,10.0
martihe01,1939,1,9.0,73.0,13.0
reilldu01,1909,1,13.0,5.0,0.0
cuthbne01,1875,1,65.0,2.0,0.0
highadi01,1872,1,0.0,2.0,22.0
conrowi01,1907,1,100.0,0.0,0.0
shaffor01,1878,1,1.0,0.0,63.0
edwar01,1875,1,0.0,1.0,0.0
brownpe01,1894,1,0.0,2.0,0.0
kennedo01,1883,1,1.0,3.0,0.0
muellhe02,1940,1,29.0,0.0,2.0
langebi01,1899,1,0.0,94.0,0.0
outlaji01,1939,1,15.0,22.0,2.0
walkecu01,1927,1,0.0,0.0,141.0
wolfji01,1889,1,0.0,0.0,88.0
murphho01,1909,1,0.0,19.0,0.0
loftuto01,1883,1,0.0,6.0,0.0
keefeti01,1885,1,0.0,0.0,2.0
wiltsho01,1906,1,,,
slaglji01,1900,1,141.0,0.0,0.0
larkihe01,1891,1,5.0,0.0,18.0
jonesda01,1902,1,0.0,0.0,15.0
brainda01,1904,1,7.0,11.0,1.0
wilsobi02,1954,2,0.0,91.0,0.0
delahfr01,1907,1,9.0,0.0,6.0
schaege01,1916,1,0.0,0.0,0.0
workmch01,1943,1,16.0,0.0,133.0
sheckji01,1902,1,122.0,1.0,0.0
mccreto01,1901,1,4.0,78.0,0.0
meinkfr01,1884,1,1.0,0.0,4.0
fothebo01,1925,1,40.0,16.0,4.0
willeed01,1910,1,,,
carseki01,1898,1,0.0,0.0,8.0
milledo01,1890,1,1.0,2.0,22.0
lindsfr01,1934,1,92.0,0.0,0.0
harpege02,1927,1,0.0,0.0,142.0
sullijo01,1896,2,45.0,0.0,0.0
mccabsw01,1909,1,0.0,3.0,0.0
schumha02,1941,1,0.0,1.0,0.0
woodlge01,1954,1,89.0,0.0,0.0
cregape01,1903,1,5.0,0.0,1.0
radfopa01,1894,1,10.0,0.0,14.0
doyleja01,1892,2,0.0,10.0,7.0
harkijo01,1884,1,4.0,3.0,10.0
powerdo01,1904,1,0.0,0.0,1.0
dimagvi01,1942,1,0.0,138.0,0.0
mailhem01,1936,1,1.0,0.0,0.0
moorege03,1931,1,3.0,0.0,0.0
nashbi01,1892,1,1.0,0.0,0.0
strunam01,1924,2,4.0,1.0,3.0
whitnji01,1885,1,2.0,13.0,2.0
sauered01,1949,2,29.0,20.0,25.0
dowdto01,1898,1,9.0,42.0,82.0
lovetto01,1885,1,0.0,0.0,1.0
higgied01,1910,1,1.0,0.0,0.0
schanwa01,1920,1,0.0,39.0,1.0
brownpe01,1894,2,0.0,0.0,1.0
jenkito01,1932,1,0.0,0.0,12.0
orthal01,1906,1,0.0,0.0,1.0
flickel01,1910,1,0.0,0.0,18.0
mcginjo01,1900,1,0.0,1.0,0.0
patteha02,1909,1,6.0,0.0,0.0
harkijo01,1887,1,0.0,1.0,3.0
mcnamdi01,1928,1,0.0,1.0,2.0
kavan01,1872,1,0.0,0.0,2.0
taylobi01,1881,3,23.0,0.0,0.0
seedsbo01,1934,1,0.0,0.0,1.0
sweenbi01,1884,1,1.0,4.0,6.0
stephri01,1930,1,80.0,0.0,0.0
galloch01,1928,1,1.0,0.0,0.0
donahre01,1896,1,1.0,0.0,0.0
gettmja01,1899,1,6.0,10.0,0.0
griffto01,1919,1,0.0,0.0,125.0
estalbo01,1943,1,95.0,1.0,1.0
henriol01,1913,1,6.0,1.0,0.0
remseja01,1884,2,32.0,49.0,0.0
pendlji01,1954,1,23.0,18.0,11.0
tayloch01,1925,1,1.0,0.0,1.0
johnsdi01,1890,2,12.0,62.0,2.0
clemewa01,1908,1,8.0,0.0,0.0
dailyed01,1890,1,0.0,0.0,64.0
harledi01,1900,1,5.0,0.0,0.0
phelpne01,1875,1,0.0,0.0,2.0
burchal01,1908,1,47.0,44.0,28.0
needhto01,1904,1,0.0,1.0,0.0
hartucl01,1951,1,0.0,0.0,12.0
stahlch01,1904,1,0.0,157.0,0.0
cobbty01,1919,1,0.0,123.0,0.0
boylebu01,1930,1,0.0,1.0,0.0
mcbrito01,1947,1,0.0,0.0,1.0
muncejo01,1884,1,0.0,2.0,6.0
orourti01,1892,1,2.0,1.0,1.0
hoppjo01,1944,1,1.0,130.0,0.0
bordafr01,1934,1,2.0,1.0,14.0
lallyda01,1891,1,0.0,4.0,37.0
schoere01,1947,1,1.0,0.0,0.0
bushodo01,1884,1,0.0,1.0,0.0
kreevmi01,1939,1,0.0,139.0,0.0
whitejo01,1932,1,16.0,17.0,16.0
clarkal01,1951,2,1.0,1.0,30.0
maguija01,1951,1,0.0,0.0,8.0
diehler01,1906,1,2.0,0.0,0.0
careyma01,1912,1,145.0,6.0,0.0
terryad01,1891,1,0.0,0.0,5.0
ewingbo01,1903,1,1.0,1.0,1.0
mattimi01,1888,1,1.0,1.0,15.0
blighne01,1888,1,0.0,0.0,1.0
bressru01,1918,1,3.0,0.0,1.0
ruthba01,1928,1,55.0,0.0,99.0
cullero01,1945,1,0.0,0.0,4.0
byrnemi01,1945,1,31.0,56.0,47.0
lilliji01,1886,1,114.0,0.0,0.0
corcola01,1881,1,1.0,0.0,0.0
bannoji01,1896,1,2.0,1.0,73.0
lushjo01,1906,1,0.0,6.0,16.0
odoulle01,1929,1,139.0,0.0,15.0
haasbe01,1951,1,1.0,0.0,3.0
paynefr01,1906,1,1.0,12.0,4.0
lemonbo01,1946,1,0.0,12.0,0.0
bakelje01,1889,1,0.0,0.0,1.0
bockmed01,1947,1,1.0,0.0,0.0
washige01,1936,1,0.0,0.0,12.0
mcbrito01,1946,1,10.0,2.0,32.0
