id,lgid,teamid,franchid,name,park
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
229,NL,MIA,FLA,Miami Marlins,Marlins Park
186,NL,CHN,CHC,Chicago Cubs,Wrigley Field
185,NL,CHN,CHC,Chicago Cubs,West Side Park II
253,NL,PHI,PHI,Philadelphia Phillies,Shibe Park
70,AL,KCA,KCR,Kansas City Royals,Municipal Stadium II
209,NL,DTN,DTN,Detroit Wolverines,Recreation Park
275,NL,SL3,SBS,St. Louis Brown Stockings,Sportsman's Park I
170,NL,BRO,LAD,Brooklyn Superbas,Washington Park III
178,NL,BSN,ATL,Boston Braves,South End Grounds III
72,AL,LAA,ANA,Los Angeles Angels,Dodger Stadium
102,AL,TBA,TBD,Tampa Bay Rays,Tropicana Field
307,UA,CNU,COR,Cincinnati Outlaw Reds,
153,NA,WS5,WBL,Washington Blue Legs,Olympics Grounds
136,NA,CL1,CFC,Cleveland Forest Citys,National Association Grounds
267,NL,SDN,SDP,San Diego Padres,Petco Park
157,NL,ATL,ATL,Atlanta Braves,Atlanta-Fulton County Stadium
131,NA,BR2,BRA,Brooklyn Atlantics,Capitoline Grounds
124,FL,KCF,KCP,Kansas City Packers,
162,NL,BRO,LAD,Brooklyn Bridegrooms,Eastern Park
4,AA,BL3,BLO,Baltimore Orioles,Union Park
230,NL,MIL,MIL,Milwaukee Brewers,County Stadium
50,AL,CHA,CHW,Chicago White Sox,Comiskey Park II
84,AL,NYA,NYY,New York Yankees,Yankee Stadium I
42,AL,BLA,NYY,Baltimore Orioles,Oriole Park
274,NL,SFN,SFG,San Francisco Giants,Seals Stadium
295,PL,BFP,BFB,Buffalo Bisons,
117,FL,BLF,BLT,Baltimore Terrapins,
286,NL,SR1,SYR,Syracuse Stars,Newell Park
220,NL,IN1,IBL,Indianapolis Blues,South Street Park
300,PL,NYP,NYI,New York Giants,
16,AA,IN2,IHO,Indianapolis Hoosiers,Seventh Street Park
218,NL,HOU,HOU,Houston Astros,Minute Maid Park
48,AL,CAL,ANA,California Angels,Dodger Stadium
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
179,NL,BSN,ATL,Boston Doves,South End Grounds III
65,AL,DET,DET,Detroit Tigers,Comerica Park
31,AA,SL4,STL,St. Louis Brown Stockings,Sportsman's Park I
205,NL,CN1,CNR,Cincinnati Reds,Avenue Grounds
130,NA,BR1,ECK,Brooklyn Eckfords,Union Grounds
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
33,AA,SR2,SYS,Syracuse Stars,Star Park II
134,NA,CH1,CNA,Chicago White Stockings,Union Base-Ball Grounds
91,AL,OAK,OAK,Oakland Athletics,Oakland-Alameda Country Coliseum
165,NL,BRO,LAD,Brooklyn Dodgers,Ebbets Field
229,NL,MIA,FLA,Miami Marlins,Marlins Park
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
271,NL,SFN,SFG,San Francisco Giants,Candlestick Park
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
254,NL,PHI,PHI,Philadelphia Phillies,Veterans Stadium
47,AL,CAL,ANA,California Angels,Anaheim Stadium
105,AL,TEX,TEX,Texas Rangers,Rangers Ballpark in Arlington
139,NA,HR1,HNA,Hartford Dark Blues,Hartford Ball Club Grounds
313,UA,WIL,WIL,Wilmington Quicksteps,
172,NL,BSN,ATL,Boston Beaneaters,South End Grounds II
72,AL,LAA,ANA,Los Angeles Angels,Dodger Stadium
225,NL,LAN,LAD,Los Angeles Dodgers,Los Angeles Memorial Coliseum
238,NL,NY1,SFG,New York Giants,Polo Grounds II
230,NL,MIL,MIL,Milwaukee Brewers,County Stadium
64,AL,DET,DET,Detroit Tigers,Briggs Stadium
75,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
67,AL,DET,DET,Detroit Tigers,Tiger Stadium
32,AA,SL4,STL,St. Louis Browns,Sportsman's Park I
59,AL,CLE,CLE,Cleveland Indians,League Park II/Cleveland Stadium
6,AA,BR3,LAD,Brooklyn Bridegrooms,Washington Park I
256,NL,PHI,PHI,Philadelphia Quakers,Recreation Park
272,NL,SFN,SFG,San Francisco Giants,PacBell Park
129,NA,BL4,MAR,Baltimore Marylands,Newington Park
71,AL,KCA,KCR,Kansas City Royals,Royals Stadium
30,AA,RIC,RIC,Richmond Virginians,Allen Pasture
186,NL,CHN,CHC,Chicago Cubs,Wrigley Field
251,NL,PHI,PHI,Philadelphia Phillies,Connie Mack Stadium
48,AL,CAL,ANA,California Angels,Dodger Stadium
92,AL,PHA,OAK,Philadelphia Athletics,Columbia Park
292,NL,WAS,WSN,Washington Nationals,R.F.K. Stadium
66,AL,DET,DET,Detroit Tigers,Navin Field
221,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park I
308,UA,KCU,KCU,Kansas City Cowboys,
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
163,NL,BRO,LAD,Brooklyn Bridegrooms,Washington Park II
116,AL,WS2,TEX,Washington Senators,R.F.K. Stadium
275,NL,SL3,SBS,St. Louis Brown Stockings,Sportsman's Park I
162,NL,BRO,LAD,Brooklyn Bridegrooms,Eastern Park
119,FL,BUF,BFL,Buffalo Blues,
207,NL,COL,COL,Colorado Rockies,Coors Field
1,AA,BL2,BLO,Baltimore Orioles,Newington Park
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
109,AL,TOR,TOR,Toronto Blue Jays,Rogers Centre
178,NL,BSN,ATL,Boston Braves,South End Grounds III
197,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park
237,NL,NY1,SFG,New York Giants,Polo Grounds I
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
172,NL,BSN,ATL,Boston Beaneaters,South End Grounds II
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
234,NL,MON,WSN,Montreal Expos,Jarry Park
203,NL,CL4,CLV,Cleveland Spiders,League Park I
42,AL,BLA,NYY,Baltimore Orioles,Oriole Park
214,NL,HAR,HAR,Hartford Dark Blues,Hartford Ball Club Grounds
250,NL,PHI,PHI,Philadelphia Phillies,Citizens Bank Park
130,NA,BR1,ECK,Brooklyn Eckfords,Union Grounds
154,NA,WS6,WNT,Washington Nationals,Olympics Grounds
9,AA,BS2,BRS,Boston Reds,Congress Street Grounds
300,PL,NYP,NYI,New York Giants,
281,NL,SLN,STL,St. Louis Cardinals,Robison Field
251,NL,PHI,PHI,Philadelphia Phillies,Connie Mack Stadium
88,AL,OAK,OAK,Oakland Athletics,Network Associates Coliseum
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
204,NL,CL4,CLV,Cleveland Spiders,National League Park
249,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl/Shibe Park
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
71,AL,KCA,KCR,Kansas City Royals,Royals Stadium
61,AL,CLE,CLE,Cleveland Naps,League Park I
177,NL,BSN,ATL,Boston Braves,Fenway Park I / Braves Field
183,NL,CHN,CHC,Chicago Colts,West Side Park I
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
117,FL,BLF,BLT,Baltimore Terrapins,
224,NL,LAN,LAD,Los Angeles Dodgers,Dodger Stadium
282,NL,SLN,STL,St. Louis Cardinals,Robison Field/Sportsman's Park IV
49,AL,CHA,CHW,Chicago White Sox,Comiskey Park
232,NL,ML1,ATL,Milwaukee Braves,County Stadium
76,AL,MIN,MIN,Minnesota Twins,Hubert H Humphrey Metrodome
36,AA,WS7,WST,Washington Nationals,Athletic Park
135,NA,CH2,CNA,Chicago White Stockings,23rd Street Grounds
268,NL,SDN,SDP,San Diego Padres,Qualcomm Stadium
35,AA,TL2,TLM,Toledo Maumees,Speranza Park
138,NA,FW1,KEK,Fort Wayne Kekiongas,Hamilton Field
195,NL,CIN,CIN,Cincinnati Reds,Crosley Field
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
3,AA,BL3,BLO,Baltimore Orioles,Oriole Park
277,NL,SLN,STL,St. Louis Browns,Robison Field
25,AA,PH4,PHA,Philadelphia Athletics,Oakdale Park
89,AL,OAK,OAK,Oakland Athletics,O.co Coliseum
69,AL,KCA,KCR,Kansas City Royals,Kauffman Stadium
39,AL,ANA,ANA,Anaheim Angels,Edison International Field
97,AL,SEA,SEA,Seattle Mariners,Kingdome / Safeco Field
14,AA,CN2,CIN,Cincinnati Red Stockings,League Park I in Cincinnati
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
193,NL,CIN,CIN,Cincinnati Redlegs,Crosley Field
144,NA,PH1,PNA,Philadelphia Athletics,Jefferson Street Grounds
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
34,AA,TL1,TOL,Toledo Blue Stockings,League Park
252,NL,PHI,PHI,Philadelphia Phillies,Philadelphia Baseball Grounds
105,AL,TEX,TEX,Texas Rangers,Rangers Ballpark in Arlington
240,NL,NY1,SFG,New York Giants,Polo Grounds III/Polo Grounds IV
79,AL,ML4,MIL,Milwaukee Brewers,County Stadium
123,FL,IND,NEW,Indianapolis Hoosiers,
54,AL,CLE,CLE,Cleveland Blues,League Park I
153,NA,WS5,WBL,Washington Blue Legs,Olympics Grounds
131,NA,BR2,BRA,Brooklyn Atlantics,Capitoline Grounds
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
124,FL,KCF,KCP,Kansas City Packers,
86,AL,NYA,NYY,New York Yankees,Yankee Stadium III
63,AL,DET,DET,Detroit Tigers,Bennett Park
235,NL,MON,WSN,Montreal Expos,Stade Olympique
32,AA,SL4,STL,St. Louis Browns,Sportsman's Park I
170,NL,BRO,LAD,Brooklyn Superbas,Washington Park III
37,AA,WS9,WAS,Washington Statesmen,Boundary Field
241,NL,NY1,SFG,New York Giants,Polo Grounds IV
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
205,NL,CN1,CNR,Cincinnati Reds,Avenue Grounds
301,PL,PHP,PHQ,Philadelphia Athletics,
168,NL,BRO,LAD,Brooklyn Robins,Ebbets Field
20,AA,LS2,LOU,Louisville Eclipse,Eclipse Park I
150,NA,TRO,TRO,Troy Haymakers,Haymakers' Grounds
303,UA,ALT,ALT,Altoona Mountain City,
77,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium
136,NA,CL1,CFC,Cleveland Forest Citys,National Association Grounds
312,UA,SPU,STP,St. Paul White Caps,
55,AL,CLE,CLE,Cleveland Bronchos,League Park I
71,AL,KCA,KCR,Kansas City Royals,Royals Stadium
197,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park
96,AL,SEA,SEA,Seattle Mariners,Kingdome
148,NA,SL1,SLR,St. Louis Red Stockings,Red Stocking Baseball Park
108,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium /Skydome
9,AA,BS2,BRS,Boston Reds,Congress Street Grounds
81,AL,NYA,NYY,New York Highlanders,Hilltop Park
153,NA,WS5,WBL,Washington Blue Legs,Olympics Grounds
116,AL,WS2,TEX,Washington Senators,R.F.K. Stadium
259,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
201,NL,CIN,CIN,Cincinnati Reds,Riverfront Stadium
189,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I
234,NL,MON,WSN,Montreal Expos,Jarry Park
78,AL,MIN,MIN,Minnesota Twins,Target Field
119,FL,BUF,BFL,Buffalo Blues,
59,AL,CLE,CLE,Cleveland Indians,League Park II/Cleveland Stadium
58,AL,CLE,CLE,Cleveland Indians,League Park II
118,FL,BRF,BTT,Brooklyn Tip-Tops,
188,NL,CHN,CHC,Chicago White Stockings,23rd Street Grounds
161,NL,BLN,BLO,Baltimore Orioles,Union Park
190,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I/Lake Front Park II
97,AL,SEA,SEA,Seattle Mariners,Kingdome / Safeco Field
160,NL,BFN,BUF,Buffalo Bisons,Riverside Park
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
67,AL,DET,DET,Detroit Tigers,Tiger Stadium
195,NL,CIN,CIN,Cincinnati Reds,Crosley Field
288,NL,TRN,TRT,Troy Trojans,Putnam Grounds
254,NL,PHI,PHI,Philadelphia Phillies,Veterans Stadium
120,FL,BUF,BFL,Buffalo Buffeds,
193,NL,CIN,CIN,Cincinnati Redlegs,Crosley Field
233,NL,ML2,MLG,Milwaukee Grays,Eclipse Park II
159,NL,BFN,BUF,Buffalo Bisons,Olympic Park I
268,NL,SDN,SDP,San Diego Padres,Qualcomm Stadium
222,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park II
138,NA,FW1,KEK,Fort Wayne Kekiongas,Hamilton Field
60,AL,CLE,CLE,Cleveland Indians,Progressive Field
307,UA,CNU,COR,Cincinnati Outlaw Reds,
11,AA,CL5,CBK,Columbus Buckeyes,Recreation Park I
109,AL,TOR,TOR,Toronto Blue Jays,Rogers Centre
260,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park/Forbes Field
184,NL,CHN,CHC,Chicago Colts,West Side Park II
247,NL,PHI,PHI,Philadelphia Blue Jays,Shibe Park
176,NL,BSN,ATL,Boston Braves,Braves Field
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
256,NL,PHI,PHI,Philadelphia Quakers,Recreation Park
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
162,NL,BRO,LAD,Brooklyn Bridegrooms,Eastern Park
16,AA,IN2,IHO,Indianapolis Hoosiers,Seventh Street Park
24,AA,PH4,PHA,Philadelphia Athletics,Jefferson Street Grounds
227,NL,LS3,LOU,Louisville Colonels,Eclipse Park I
51,AL,CHA,CHW,Chicago White Sox,South Side Park II
124,FL,KCF,KCP,Kansas City Packers,
232,NL,ML1,ATL,Milwaukee Braves,County Stadium
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
262,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field/Three Rivers Stadium
91,AL,OAK,OAK,Oakland Athletics,Oakland-Alameda Country Coliseum
199,NL,CIN,CIN,Cincinnati Reds,League Park II in Cincinnati
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
27,AA,PT1,PIT,Pittsburg Alleghenys,Exposition Park I
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
132,NA,BR2,BRA,Brooklyn Atlantics,Union Grounds
125,FL,NEW,NEW,Newark Pepper,
73,AL,LAA,ANA,Los Angeles Angels,Wrigley Field (LA)
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
10,AA,CL3,CLV,Cleveland Blues,National League Park II
191,NL,CHN,CHC,Chicago White Stockings,Lake Front Park II
174,NL,BSN,ATL,Boston Beaneaters,South End Grounds III
167,NL,BRO,LAD,Brooklyn Grooms,Eastern Park
309,UA,MLU,MLU,Milwaukee Brewers,
25,AA,PH4,PHA,Philadelphia Athletics,Oakdale Park
144,NA,PH1,PNA,Philadelphia Athletics,Jefferson Street Grounds
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
169,NL,BRO,LAD,Brooklyn Superbas,Ebbets Field
112,AL,WS1,MIN,Washington Senators,American League Park II
66,AL,DET,DET,Detroit Tigers,Navin Field
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
110,AL,TOR,TOR,Toronto Blue Jays,Skydome
99,AL,SLA,BAL,St. Louis Browns,Sportsman's Park III
178,NL,BSN,ATL,Boston Braves,South End Grounds III
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
133,NA,BS1,BNA,Boston Red Stockings,South End Grounds I
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
285,NL,SLN,STL,St. Louis Perfectos,Robison Field
307,UA,CNU,COR,Cincinnati Outlaw Reds,
205,NL,CN1,CNR,Cincinnati Reds,Avenue Grounds
202,NL,CL2,CBL,Cleveland Blues,Kennard Street Park
207,NL,COL,COL,Colorado Rockies,Coors Field
290,NL,WAS,WAS,Washington Senators,Boundary Field
123,FL,IND,NEW,Indianapolis Hoosiers,
105,AL,TEX,TEX,Texas Rangers,Rangers Ballpark in Arlington
308,UA,KCU,KCU,Kansas City Cowboys,
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
168,NL,BRO,LAD,Brooklyn Robins,Ebbets Field
139,NA,HR1,HNA,Hartford Dark Blues,Hartford Ball Club Grounds
149,NA,SL2,SNA,St. Louis Brown Stockings,Grand Avenue Park
162,NL,BRO,LAD,Brooklyn Bridegrooms,Eastern Park
201,NL,CIN,CIN,Cincinnati Reds,Riverfront Stadium
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
83,AL,NYA,NYY,New York Yankees,Shea Stadium
262,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field/Three Rivers Stadium
135,NA,CH2,CNA,Chicago White Stockings,23rd Street Grounds
238,NL,NY1,SFG,New York Giants,Polo Grounds II
266,NL,SDN,SDP,San Diego Padres,Jack Murphy Stadium
9,AA,BS2,BRS,Boston Reds,Congress Street Grounds
188,NL,CHN,CHC,Chicago White Stockings,23rd Street Grounds
239,NL,NY1,SFG,New York Giants,Polo Grounds III
169,NL,BRO,LAD,Brooklyn Superbas,Ebbets Field
176,NL,BSN,ATL,Boston Braves,Braves Field
79,AL,ML4,MIL,Milwaukee Brewers,County Stadium
277,NL,SLN,STL,St. Louis Browns,Robison Field
237,NL,NY1,SFG,New York Giants,Polo Grounds I
274,NL,SFN,SFG,San Francisco Giants,Seals Stadium
63,AL,DET,DET,Detroit Tigers,Bennett Park
72,AL,LAA,ANA,Los Angeles Angels,Dodger Stadium
17,AA,KC2,KCC,Kansas City Cowboys,Association Park I
4,AA,BL3,BLO,Baltimore Orioles,Union Park
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
131,NA,BR2,BRA,Brooklyn Atlantics,Capitoline Grounds
232,NL,ML1,ATL,Milwaukee Braves,County Stadium
52,AL,CHA,CHW,Chicago White Sox,South Side Park II/Comiskey Park
301,PL,PHP,PHQ,Philadelphia Athletics,
136,NA,CL1,CFC,Cleveland Forest Citys,National Association Grounds
220,NL,IN1,IBL,Indianapolis Blues,South Street Park
293,NL,WOR,WOR,Worcester Ruby Legs,Worcester Driving Park Grounds
25,AA,PH4,PHA,Philadelphia Athletics,Oakdale Park
234,NL,MON,WSN,Montreal Expos,Jarry Park
197,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park
227,NL,LS3,LOU,Louisville Colonels,Eclipse Park I
10,AA,CL3,CLV,Cleveland Blues,National League Park II
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
98,AL,SEA,SEA,Seattle Mariners,Safeco Field
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
309,UA,MLU,MLU,Milwaukee Brewers,
28,AA,PT1,PIT,Pittsburg Alleghenys,Recreation Park
73,AL,LAA,ANA,Los Angeles Angels,Wrigley Field (LA)
287,NL,TRN,TRT,Troy Trojans,Haymakers' Grounds
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
212,NL,FLO,FLA,Florida Marlins,Pro Player Stadium
122,FL,CHF,CHH,Chicago Whales,Wrigley Field
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
184,NL,CHN,CHC,Chicago Colts,West Side Park II
218,NL,HOU,HOU,Houston Astros,Minute Maid Park
33,AA,SR2,SYS,Syracuse Stars,Star Park II
161,NL,BLN,BLO,Baltimore Orioles,Union Park
240,NL,NY1,SFG,New York Giants,Polo Grounds III/Polo Grounds IV
180,NL,BSN,ATL,Boston Red Caps,South End Grounds I
91,AL,OAK,OAK,Oakland Athletics,Oakland-Alameda Country Coliseum
249,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl/Shibe Park
104,AL,TEX,TEX,Texas Rangers,Arlington Stadium
6,AA,BR3,LAD,Brooklyn Bridegrooms,Washington Park I
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
217,NL,HOU,HOU,Houston Astros,Enron Field
248,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl
181,NL,BSN,ATL,Boston Rustlers,South End Grounds III
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
165,NL,BRO,LAD,Brooklyn Dodgers,Ebbets Field
172,NL,BSN,ATL,Boston Beaneaters,South End Grounds II
284,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV/Busch Stadium II
173,NL,BSN,ATL,Boston Beaneaters,South End Grounds II / Congress Street Grounds / South End Grounds III
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
238,NL,NY1,SFG,New York Giants,Polo Grounds II
54,AL,CLE,CLE,Cleveland Blues,League Park I
7,AA,BR3,LAD,Brooklyn Grays,Washington Park I
195,NL,CIN,CIN,Cincinnati Reds,Crosley Field
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
298,PL,CHP,CHP,Chicago Pirates,
154,NA,WS6,WNT,Washington Nationals,Olympics Grounds
144,NA,PH1,PNA,Philadelphia Athletics,Jefferson Street Grounds
174,NL,BSN,ATL,Boston Beaneaters,South End Grounds III
62,AL,CLE,CLE,Cleveland Naps,League Park II
86,AL,NYA,NYY,New York Yankees,Yankee Stadium III
72,AL,LAA,ANA,Los Angeles Angels,Dodger Stadium
136,NA,CL1,CFC,Cleveland Forest Citys,National Association Grounds
294,NL,WS8,WNL,Washington Nationals,Swampdoodle Grounds
232,NL,ML1,ATL,Milwaukee Braves,County Stadium
24,AA,PH4,PHA,Philadelphia Athletics,Jefferson Street Grounds
99,AL,SLA,BAL,St. Louis Browns,Sportsman's Park III
49,AL,CHA,CHW,Chicago White Sox,Comiskey Park
137,NA,ELI,RES,Elizabeth Resolutes,Waverly Fairgrounds
288,NL,TRN,TRT,Troy Trojans,Putnam Grounds
197,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park
105,AL,TEX,TEX,Texas Rangers,Rangers Ballpark in Arlington
124,FL,KCF,KCP,Kansas City Packers,
58,AL,CLE,CLE,Cleveland Indians,League Park II
239,NL,NY1,SFG,New York Giants,Polo Grounds III
219,NL,HOU,HOU,Houston Colt .45's,Colt Stadium
271,NL,SFN,SFG,San Francisco Giants,Candlestick Park
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
260,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park/Forbes Field
300,PL,NYP,NYI,New York Giants,
283,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
129,NA,BL4,MAR,Baltimore Marylands,Newington Park
30,AA,RIC,RIC,Richmond Virginians,Allen Pasture
34,AA,TL1,TOL,Toledo Blue Stockings,League Park
179,NL,BSN,ATL,Boston Doves,South End Grounds III
71,AL,KCA,KCR,Kansas City Royals,Royals Stadium
274,NL,SFN,SFG,San Francisco Giants,Seals Stadium
161,NL,BLN,BLO,Baltimore Orioles,Union Park
108,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium /Skydome
20,AA,LS2,LOU,Louisville Eclipse,Eclipse Park I
180,NL,BSN,ATL,Boston Red Caps,South End Grounds I
62,AL,CLE,CLE,Cleveland Naps,League Park II
136,NA,CL1,CFC,Cleveland Forest Citys,National Association Grounds
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
259,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park
191,NL,CHN,CHC,Chicago White Stockings,Lake Front Park II
278,NL,SLN,STL,St. Louis Browns,Sportsman's Park I
268,NL,SDN,SDP,San Diego Padres,Qualcomm Stadium
206,NL,CN1,CNR,Cincinnati Reds,Bank Street Grounds
203,NL,CL4,CLV,Cleveland Spiders,League Park I
294,NL,WS8,WNL,Washington Nationals,Swampdoodle Grounds
25,AA,PH4,PHA,Philadelphia Athletics,Oakdale Park
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
240,NL,NY1,SFG,New York Giants,Polo Grounds III/Polo Grounds IV
241,NL,NY1,SFG,New York Giants,Polo Grounds IV
104,AL,TEX,TEX,Texas Rangers,Arlington Stadium
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
211,NL,FLO,FLA,Florida Marlins,Joe Robbie Stadium
239,NL,NY1,SFG,New York Giants,Polo Grounds III
109,AL,TOR,TOR,Toronto Blue Jays,Rogers Centre
204,NL,CL4,CLV,Cleveland Spiders,National League Park
311,UA,SLU,SLM,St. Louis Maroons,
222,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park II
181,NL,BSN,ATL,Boston Rustlers,South End Grounds III
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
116,AL,WS2,TEX,Washington Senators,R.F.K. Stadium
304,UA,BLU,BLU,Baltimore Monumentals,
137,NA,ELI,RES,Elizabeth Resolutes,Waverly Fairgrounds
238,NL,NY1,SFG,New York Giants,Polo Grounds II
