year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1998,NHL,ANA,ANA,WC,PC,3,CQF,82,35,34,13.0,,83,,,215,206,Mighty Ducks of Anaheim,1323,14,83,378,7,60,387,6
2001,NHL,COL,COL,WC,NW,1,CF,82,45,28,8.0,1,99,,,212,169,Colorado Avalanche,1007,10,62,344,7,41,315,7
2001,NHL,CHI,CHI,WC,CE,3,CQF,82,41,27,13.0,1,96,,,216,207,Chicago Blackhawks,1234,10,54,302,2,63,340,4
2002,NHL,CBS,CBS,WC,CE,5,,82,29,42,8.0,3,69,,,213,263,Columbus Blue Jackets,1505,28,71,410,9,60,409,12
1975,WHA,HOU,HOU,,WW,1,AVF,80,53,27,0.0,,106,,,341,263,Houston Aeros,1093,,77,254,10,43,301,13
1972,WHA,NEW,CAR,,EW,1,AVC,78,46,30,2.0,,94,,,318,263,New England Whalers,858,18,49,272,6,45,234,6
1998,NHL,FLO,FLO,EC,SE,2,,82,30,34,18.0,,78,,,210,228,Florida Panthers,1522,18,51,380,11,67,370,10
1913,PCHA,VML,VMR,,,2,,16,7,9,0.0,,14,,,89,89,Vancouver Millionaires,,,,,,,,
1975,NHL,WAS,WAS,WA,NO,5,,80,11,59,10.0,,32,,,224,394,Washington Capitals,951,8,53,375,3,64,252,2
1920,NHL,TRS,TOR,,,1,NHLF,24,15,9,0.0,,30,,,105,100,Toronto St. Patricks,287,,,,,,,
1994,NHL,NYR,NYR,EC,AT,4,CSF,48,22,23,3.0,,47,,,139,134,New York Rangers,781,4,40,200,3,34,211,5
1976,WHA,BIR,BIR,,EW,5,,81,31,46,4.0,,66,,,289,309,Birmingham Bulls,1179,37,50,261,7,54,231,6
1924,NHL,MTL,MTL,,,3,F,30,17,11,2.0,,36,,,93,56,Montreal Canadiens,406,,,,,,,
2007,NHL,MIN,MIN,WC,NW,1,CQF,82,44,28,,10,98,3,8,223,218,Minnesota Wild,1098,12,64,338,10,49,330,3
1986,NHL,BUF,BUF,WA,AD,5,,80,28,44,8.0,,64,,,280,308,Buffalo Sabres,1810,24,68,364,9,86,355,5
1922,NHL,HAM,BKN,,,4,,24,6,18,0.0,,12,,,81,110,Hamilton Tigers,188,,,,,,,
1994,NHL,FLO,FLO,EC,AT,5,,48,20,22,6.0,,46,,,115,127,Florida Panthers,770,8,29,222,6,32,191,1
2009,NHL,PHI,PHI,EC,AT,3,F,82,41,35,,6,88,4,3,236,225,Philadelphia Flyers,1362,12,68,317,8,57,335,6
1975,WHA,PHR,PHR,,WW,2,AVPRE,80,39,35,6.0,,84,,,302,287,Phoenix Roadrunners,1292,,57,276,3,89,330,8
1975,NHL,PIT,PIT,WA,NO,3,PRE,80,35,33,12.0,,82,,,339,303,Pittsburgh Penguins,1004,14,75,307,13,68,292,8
1912,NHA,OT1,STE,,,3,,20,9,11,0.0,,18,,,87,81,Ottawa Senators,,,,,,,,
1976,WHA,SDM,SDM,,WW,3,AVQF,81,40,37,4.0,,84,,,284,283,San Diego Mariners,834,6,69,257,6,43,204,11
1974,NHL,BOS,BOS,WA,AD,2,PRE,80,40,26,14.0,,94,,,345,245,Boston Bruins,1153,6,86,299,10,59,316,14
1967,NHL,OAK,CLE,,WD,6,,74,15,42,17.0,,47,,,153,219,Oakland Seals,777,,41,259,6,45,259,6
1981,NHL,QUE,COL,WA,AD,4,CF,80,33,31,16.0,,82,,,356,345,Quebec Nordiques,1757,10,83,314,9,71,331,16
2011,NHL,CBS,CBS,WC,CE,5,,82,29,46,,7,65,4,5,202,262,Columbus Blue Jackets,1037,16,49,317,8,64,274,7
1945,NHL,MTL,MTL,,,1,SC,50,28,17,5.0,,61,,,172,134,Montreal Canadiens,337,,,,,,,
1923,WCHL,EDE,EDE,,,4,,30,11,15,4.0,,26,,,69,81,Edmonton Eskimos,,,,,,,,
1977,WHA,HOU,HOU,,,3,AVQF,80,42,34,4.0,,88,,,296,302,Houston Aeros,1543,8,56,270,8,77,366,6
1964,NHL,MTL,MTL,,,2,SC,70,36,23,11.0,,83,,,211,185,Montreal Canadiens,1033,,57,328,8,42,301,5
2006,NHL,NAS,NAS,WC,CE,2,CQF,82,51,23,,8,110,6,5,272,212,Nashville Predators,1179,24,71,408,2,55,390,8
1950,NHL,MTL,MTL,,,3,F,70,25,30,15.0,,65,,,173,184,Montreal Canadiens,835,,,,,,,
1989,NHL,NYR,NYR,WA,PT,1,DF,80,36,31,13.0,,85,,,279,267,New York Rangers,2021,24,103,442,8,77,362,7
1956,NHL,TOR,TOR,,,5,,70,21,34,15.0,,57,,,174,192,Toronto Maple Leafs,829,,,,,,,
1914,NHA,MOC,MTL,,,6,,20,6,14,0.0,,12,,,65,81,Montreal Canadiens,,,,,,,,
1977,NHL,NYR,NYR,CC,PT,4,PRE,80,30,37,13.0,,73,,,279,280,New York Rangers,1057,8,78,279,6,48,244,10
1971,NHL,STL,STL,,WD,3,SF,78,28,39,11.0,,67,,,208,247,St. Louis Blues,1150,12,38,270,11,65,280,13
2001,NHL,DAL,DAL,WC,PC,4,,82,36,28,13.0,5,90,,,215,213,Dallas Stars,959,12,60,350,8,59,319,7
1972,WHA,WIJ,PHO,,WW,1,AVF,78,43,31,4.0,,90,,,285,249,Winnipeg Jets,757,12,57,292,5,43,230,7
1980,NHL,MNS,DAL,WA,AD,3,F,80,35,28,17.0,,87,,,291,263,Minnesota North Stars,1624,44,88,408,13,64,304,7
1990,NHL,WAS,WAS,WA,PT,3,DF,80,37,36,7.0,,81,,,258,258,Washington Capitals,1839,14,64,340,15,44,314,13
2006,NHL,OTT,OTT,EC,NE,2,F,82,48,25,,9,105,2,6,288,222,Ottawa Senators,1173,12,72,403,12,61,394,17
1940,NHL,MTL,MTL,,,6,QF,48,16,26,6.0,,38,,,121,147,Montreal Canadiens,461,,,,,,,
1935,NHL,DET,DET,,AM,1,SC,48,24,16,8.0,,56,,,124,103,Detroit Red Wings,376,,,,,,,
1922,WCHL,REG,POR,,,2,WF,30,16,14,0.0,,32,,,93,97,Regina Capitals,,,,,,,,
1987,NHL,TOR,TOR,CC,NO,4,DSF,80,21,49,10.0,,52,,,273,345,Toronto Maple Leafs,1782,28,54,347,9,93,420,12
1988,NHL,VAN,VAN,CC,SM,4,DSF,80,33,39,8.0,,74,,,251,253,Vancouver Canucks,1569,10,78,410,14,66,341,8
1965,NHL,BOS,BOS,,,5,,70,21,43,6.0,,48,,,174,275,Boston Bruins,787,,30,255,6,53,252,3
1960,NHL,CHI,CHI,,,3,SC,70,29,24,17.0,,75,,,198,180,Chicago Black Hawks,1072,,,,,,,
1990,NHL,PHI,PHI,WA,PT,5,,80,33,37,10.0,,76,,,252,267,Philadelphia Flyers,1945,20,68,338,16,72,376,2
1913,NHA,OT1,STE,,,4,,20,11,9,0.0,,22,,,65,71,Ottawa Senators,,,,,,,,
1990,NHL,VAN,VAN,CC,SM,4,DSF,80,28,43,9.0,,65,,,243,315,Vancouver Canucks,2063,16,65,391,16,76,339,10
1972,WHA,HOU,HOU,,WW,2,AVSF,78,39,35,4.0,,82,,,284,269,Houston Aeros,1363,0,50,188,2,63,330,10
2007,NHL,WAS,WAS,EC,SE,1,CQF,82,43,31,,8,94,4,4,242,231,Washington Capitals,975,22,65,346,8,68,349,5
1973,NHL,MTL,MTL,,ED,2,QF,78,45,24,9.0,,99,,,293,240,Montreal Canadiens,761,14,51,254,7,51,217,12
1994,NHL,PHI,PHI,EC,AT,1,CF,48,28,16,4.0,,60,,,150,132,Philadelphia Flyers,741,6,40,204,9,37,193,2
1983,NHL,CAL,CAL,CC,SM,2,DF,80,34,32,14.0,,82,,,311,314,Calgary Flames,1390,4,64,297,10,63,315,15
1993,NHL,NJD,NJD,EC,AT,2,CF,84,47,25,12.0,,106,,,306,220,New Jersey Devils,1734,16,61,333,8,71,376,10
1966,NHL,BOS,BOS,,,6,,70,17,43,10.0,,44,,,182,253,Boston Bruins,764,,34,250,9,53,240,4
2003,NHL,PHI,PHI,EC,AT,1,CF,82,40,21,15.0,6,101,,,229,186,Philadelphia Flyers,1357,22,65,314,3,58,348,7
1999,NHL,FLO,FLO,EC,SE,2,CQF,82,43,27,6.0,6,98,,,244,209,Florida Panthers,1329,18,58,338,8,47,323,2
1977,NHL,LAK,LAK,WA,NO,3,PRE,80,31,34,15.0,,77,,,243,245,Los Angeles Kings,903,10,50,254,6,46,236,3
1967,NHL,CHI,CHI,,ED,4,SF,74,32,26,16.0,,80,,,212,222,Chicago Black Hawks,602,,37,234,6,37,218,9
1976,NHL,PHI,PHI,CC,PT,1,SF,80,48,16,16.0,,112,,,323,213,Philadelphia Flyers,1547,6,52,236,3,57,326,11
1927,NHL,CHI,CHI,,AM,5,,44,7,34,3.0,,17,,,68,134,Chicago Black Hawks,377,,,,,,,
1921,NHL,OTS,STE,,,1,NHLF,24,14,8,2.0,,30,,,106,84,Ottawa Senators,111,,,,,,,
2008,NHL,FLO,FLO,EC,SE,3,,82,41,30,,11,93,3,8,234,231,Florida Panthers,900,16,51,308,9,54,311,7
2005,NHL,NAS,NAS,WC,CE,2,CQF,82,49,25,,8,106,6,3,259,227,Nashville Predators,1533,16,94,512,13,82,533,12
1916,NHA,MOW,MTW,,,6,,20,5,15,0.0,,10,,,94,137,Montreal Wanderers,,,,,,,,
1977,WHA,CIN,CIN,,,7,,80,35,42,3.0,,73,,,298,332,Cincinnati Stingers,1701,30,62,295,10,76,256,7
1992,NHL,NYR,NYR,WA,PT,6,,84,34,39,11.0,,79,,,304,308,New York Rangers,1657,10,77,420,18,84,446,12
1986,NHL,MTL,MTL,WA,AD,2,CF,80,41,29,10.0,,92,,,277,241,Montreal Canadiens,1802,32,67,321,6,51,304,6
1938,NHL,DET,DET,,,5,SF,48,18,24,6.0,,42,,,107,128,Detroit Red Wings,242,,,,,,,
