year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1992,DF,L,LAK,NHL,VAN,NHL,4,2,0,26,25,
1992,DSF,H,LAK,NHL,CAL,NHL,4,2,0,33,28,
1923,SCSF,,MTL,NHL,VAM,PCHA,2,0,0,5,3,
2011,CQF,E,LAK,NHL,VAN,NHL,4,1,0,12,8,
1993,CQF,A,NYR,NHL,NYI,NHL,4,0,0,22,3,
1995,CSF,J,PIT,NHL,NYR,NHL,4,1,0,21,15,
1928,QF,B,NYR,NHL,NYA,NHL,1,0,1,1,0,TG
1949,SCF,C,DET,NHL,NYR,NHL,4,3,0,22,17,
2000,CQF,A,NJD,NHL,CAR,NHL,4,2,0,20,8,
2009,CQF,G,VAN,NHL,LAK,NHL,4,2,0,25,18,
1926,QF,A,MTL,NHL,MTM,NHL,1,0,1,2,1,TG
1977,QF,,NEW,WHA,EDO,WHA,4,1,0,23,9,
1987,DF,J,NJD,NHL,WAS,NHL,4,3,0,25,23,
1944,SCF,C,TOR,NHL,DET,NHL,4,3,0,9,9,
2009,CSF,K,SJS,NHL,DET,NHL,4,1,0,15,17,
1985,SCF,O,MTL,NHL,CAL,NHL,4,1,0,15,13,
1990,CF,N,MNS,NHL,EDM,NHL,4,1,0,20,14,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,TG
1977,SF,,QUN,WHA,NEW,WHA,1,4,0,14,25,
2006,CSF,J,OTT,NHL,NJD,NHL,4,1,0,15,11,
2010,CSF,K,VAN,NHL,NAS,NHL,4,2,0,14,11,
2000,CF,N,COL,NHL,STL,NHL,4,1,0,17,11,
1991,DSF,D,PIT,NHL,WAS,NHL,4,3,0,25,27,
1980,QF,L,CAL,NHL,PHI,NHL,4,3,0,22,26,
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
2002,CSF,K,ANA,NHL,DAL,NHL,4,2,0,14,14,
1995,CSF,K,DET,NHL,STL,NHL,4,3,0,22,16,
1973,DF,,HOU,WHA,MFS,WHA,4,2,0,26,17,
1988,DSF,B,BOS,NHL,BUF,NHL,4,1,0,16,14,
1928,SCF,E,BOS,NHL,NYR,NHL,2,0,0,4,1,
1993,CF,N,VAN,NHL,TOR,NHL,4,1,0,16,9,
1954,SCF,C,DET,NHL,MTL,NHL,4,3,0,27,20,
2005,CSF,I,BUF,NHL,OTT,NHL,4,1,0,16,13,
1939,QF,B,TOR,NHL,CHI,NHL,2,0,0,5,3,
1997,CF,M,WAS,NHL,BUF,NHL,4,2,0,13,11,
1972,DSF,,NEW,WHA,OTN,WHA,4,1,0,24,17,
1941,SF,A,TOR,NHL,NYR,NHL,4,2,0,13,12,
2000,CQF,C,PIT,NHL,WAS,NHL,4,2,0,14,10,
2001,CSF,J,TOR,NHL,OTT,NHL,4,3,0,16,18,
1928,SF,A,BOS,NHL,MTL,NHL,3,0,0,5,2,
2011,CF,N,LAK,NHL,PHO,NHL,4,1,0,14,8,
1987,DSF,F,STL,NHL,CHI,NHL,4,1,0,21,17,
1982,CF,M,NYI,NHL,BOS,NHL,4,2,0,30,21,
1973,SF,F,PHI,NHL,NYR,NHL,4,3,0,22,17,
2001,CF,M,CAR,NHL,TOR,NHL,4,2,0,10,6,
1948,SF,A,DET,NHL,MTL,NHL,4,3,0,17,14,
2006,CF,N,AND,NHL,DET,NHL,4,2,0,16,17,
1924,F,,VIC,WCHL,CAT,WCHL,1,0,1,3,1,TG
1984,CF,M,PHI,NHL,QUE,NHL,4,2,0,17,12,
1985,DF,L,CAL,NHL,EDM,NHL,4,3,0,25,24,
1996,CSF,L,DET,NHL,ANA,NHL,4,0,0,13,8,
2010,CSF,I,TBL,NHL,WAS,NHL,4,0,0,16,10,
1982,DF,J,NYI,NHL,NYR,NHL,4,2,0,28,15,
2005,CSF,K,EDM,NHL,SJS,NHL,4,2,0,19,12,
1987,DF,I,BOS,NHL,MTL,NHL,4,1,0,15,10,
