year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2000,NHL,COL,28,6,5.0,2,24,10,5.0,2,,,,,9,1,2,0,8,3,1,0,8,4,2,0,10.0,0.0,3.0,1,5.0,4.0,1.0,1,10,3,0,2,2,1,1,0
1950,NHL,MTL,17,10,8.0,,8,20,7.0,,,,,,4,2,3,,4,7,2,,3,8,2,,6.0,4.0,3.0,,2.0,6.0,2.0,,6,3,3,,,,,
2010,NHL,CBS,17,19,,5,17,16,,8,,,,,6,4,,0,8,4,,0,6,7,,3,3.0,6.0,,2,8.0,3.0,,1,3,7,,6,0,4,,1
1912,NHA,MOW,6,4,0.0,,4,6,0.0,,,,,,,,,,,,,,1,1,0,,5.0,3.0,0.0,,3.0,5.0,0.0,,1,1,0,,,,,
1922,PCHA,SEA,8,6,0.0,,7,9,0.0,,,,,,,,,,5,1,0,,1,4,0,,6.0,4.0,0.0,,3.0,5.0,0.0,,0,1,0,,,,,
2011,NHL,TBL,25,14,,2,13,22,,6,,,,,5,4,,2,6,7,,0,6,6,,1,5.0,6.0,,1,7.0,5.0,,2,7,7,,1,2,1,,1
2001,NHL,CAL,20,14,5.0,2,12,21,7.0,1,,,,,8,2,0,2,5,4,4,0,4,7,4,0,5.0,8.0,0.0,0,2.0,3.0,1.0,1,5,7,3,0,3,4,0,0
1972,WHA,WIJ,26,11,2.0,,17,20,2.0,,,,,,6,3,1,,10,7,1,,6,7,0,,7.0,4.0,1.0,,9.0,2.0,0.0,,5,7,1,,0,1,0,
2009,NHL,MTL,20,16,,5,19,17,,5,,,,,7,7,,0,5,5,,2,9,7,,1,4.0,6.0,,3,4.0,3.0,,0,8,4,,2,2,1,,2
1975,WHA,PHR,20,14,6.0,,19,21,0.0,,,,,,5,4,0,,2,7,3,,8,4,0,,8.0,5.0,2.0,,8.0,4.0,1.0,,8,9,0,,0,2,0,
1971,NHL,VAN,14,20,5.0,,6,30,3.0,,,,,,4,7,2,,3,7,2,,2,8,0,,5.0,6.0,1.0,,2.0,12.0,1.0,,3,10,2,,1,0,0,
1979,NHL,LAK,18,13,9.0,,12,23,5.0,,,,,,5,3,2,,5,5,3,,7,4,1,,4.0,8.0,3.0,,4.0,10.0,0.0,,4,4,5,,1,2,0,
2002,NHL,TOR,24,13,4.0,0,20,15,3.0,3,,,,,3,6,2,0,8,5,0,0,8,3,2,1,8.0,6.0,0.0,0,9.0,3.0,0.0,0,6,4,3,2,2,1,0,0
1986,NHL,WIN,25,12,3.0,,15,20,5.0,,,,,,4,4,1,,11,4,0,,2,8,3,,11.0,3.0,1.0,,6.0,5.0,1.0,,5,7,2,,1,1,0,
2005,NHL,DET,27,9,,5,31,7,,3,,,,,11,1,,0,7,5,,2,8,3,,1,8.0,4.0,,2,5.0,1.0,,0,11,1,,3,8,1,,0
1961,NHL,TOR,25,5,5.0,,12,17,6.0,,,,,,4,2,1,,9,4,2,,6,4,2,,8.0,3.0,2.0,,5.0,6.0,1.0,,5,3,3,,,,,
1968,NHL,PIT,12,20,6.0,,8,25,5.0,,,,,,1,4,2,,4,8,2,,2,10,2,,3.0,10.0,1.0,,4.0,6.0,2.0,,6,7,2,,,,,
1966,NHL,TOR,21,8,6.0,,11,19,5.0,,,,,,1,1,2,,6,3,5,,6,6,0,,4.0,8.0,1.0,,7.0,3.0,1.0,,6,6,2,,2,0,0,
1939,NHL,CHI,15,7,2.0,,8,12,4.0,,,,,,,,,,4,4,0,,3,7,1,,5.0,4.0,2.0,,7.0,2.0,3.0,,4,2,0,,,,,
2005,NHL,NYI,20,18,,3,16,22,,3,,,,,5,6,,0,7,6,,1,5,6,,1,6.0,7.0,,1,2.0,3.0,,1,8,7,,1,3,5,,1
1923,WCHL,REG,13,2,2.0,,4,9,0.0,,,,,,,,,,,,,,5,3,1,,5.0,6.0,0.0,,7.0,2.0,0.0,,0,0,1,,,,,
2005,NHL,BOS,16,15,,10,13,22,,6,,,,,5,5,,3,3,8,,2,6,5,,1,8.0,4.0,,2,2.0,2.0,,2,4,9,,3,1,4,,3
1925,NHL,OTS,15,2,1.0,,9,6,3.0,,,,,,,,,,1,0,0,,8,1,0,,8.0,1.0,1.0,,4.0,3.0,2.0,,3,3,1,,,,,
1969,NHL,LAK,12,22,4.0,,2,30,6.0,,,,,,2,5,0,,1,10,1,,3,5,4,,3.0,13.0,0.0,,0.0,9.0,3.0,,4,9,2,,1,1,0,
1991,NHL,TOR,21,16,3.0,,9,27,4.0,,,,,,3,8,1,,4,8,3,,3,9,1,,5.0,5.0,0.0,,7.0,6.0,1.0,,7,5,1,,1,2,0,
1996,NHL,NYR,21,14,6.0,,17,20,4.0,,,,,,5,6,3,,4,7,1,,11,3,1,,5.0,4.0,2.0,,3.0,6.0,2.0,,7,6,0,,3,2,1,
1971,NHL,BOS,28,4,7.0,,26,9,4.0,,,,,,6,3,1,,9,2,1,,9,1,3,,10.0,1.0,3.0,,12.0,1.0,1.0,,7,4,2,,1,1,0,
1974,WHA,VAB,25,12,2.0,,12,27,0.0,,,,,,3,3,0,,4,7,1,,8,4,1,,6.0,9.0,0.0,,7.0,5.0,0.0,,6,9,0,,3,2,0,
1917,PCHA,SEA,8,1,0.0,,3,6,0.0,,,,,,,,,,,,,,,,,,5.0,3.0,0.0,,4.0,3.0,0.0,,2,1,0,,,,,
1915,NHA,QU1,7,3,2.0,,3,9,0.0,,,,,,,,,,,,,,2,1,0,,5.0,3.0,1.0,,1.0,5.0,1.0,,2,3,0,,,,,
1920,PCHA,VA2,7,4,1.0,,3,9,0.0,,,,,,,,,,,,,,0,3,0,,4.0,5.0,0.0,,4.0,4.0,0.0,,2,1,1,,,,,
2010,NHL,ATL,17,17,,7,17,19,,5,,,,,5,4,,2,8,5,,1,7,6,,3,4.0,4.0,,3,2.0,7.0,,2,7,6,,1,1,4,,0
1970,NHL,PIT,18,12,9.0,,3,25,11.0,,,,,,2,4,3,,3,6,5,,5,7,3,,6.0,5.0,1.0,,3.0,7.0,3.0,,2,7,3,,0,1,2,
1911,PCHA,VA1,4,4,0.0,,3,5,0.0,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,,2.0,3.0,0.0,,2,2,0,,,,,
1973,WHA,EDO,24,14,1.0,,14,23,2.0,,,,,,6,1,0,,9,5,0,,5,9,0,,5.0,8.0,0.0,,5.0,7.0,0.0,,7,6,3,,1,1,0,
2003,NHL,EDM,22,12,4.0,3,14,17,8.0,2,,,,,4,5,0,0,6,6,3,0,3,6,4,0,7.0,7.0,1.0,1,6.0,3.0,2.0,1,10,1,2,3,0,1,0,0
1969,NHL,OAK,15,16,7.0,,7,24,7.0,,,,,,4,4,1,,2,9,1,,3,7,3,,3.0,8.0,3.0,,5.0,6.0,1.0,,4,5,4,,1,1,1,
1991,NHL,CHI,23,9,8.0,,13,20,7.0,,,,,,6,5,3,,4,6,2,,5,5,4,,9.0,3.0,1.0,,3.0,5.0,3.0,,9,3,2,,0,2,0,
1977,WHA,CZE,0,0,0.0,,1,6,1.0,,,,,,,,,,,,,,1,6,1,,,,,,,,,,,,,,,,,
1977,NHL,NYR,18,15,7.0,,12,22,6.0,,,,,,4,5,1,,5,7,1,,3,4,7,,4.0,8.0,0.0,,5.0,6.0,2.0,,8,2,2,,1,5,0,
1986,NHL,VAN,17,19,4.0,,12,24,4.0,,,,,,2,7,1,,5,8,1,,4,8,1,,4.0,8.0,3.0,,4.0,7.0,2.0,,7,5,0,,3,0,0,
1974,NHL,TOR,19,12,9.0,,12,21,7.0,,,,,,3,3,3,,3,9,1,,5,6,2,,7.0,7.0,1.0,,5.0,4.0,4.0,,8,2,4,,0,2,1,
1967,NHL,CHI,20,13,4.0,,12,13,12.0,,,,,,1,7,1,,8,1,4,,9,2,4,,4.0,5.0,3.0,,7.0,3.0,2.0,,3,8,2,,,,,
1914,NHA,MOW,9,2,0.0,,5,4,0.0,,,,,,,,,,,,,,2,0,0,,5.0,4.0,0.0,,6.0,2.0,0.0,,1,0,0,,,,,
1958,NHL,NYR,14,16,5.0,,12,16,7.0,,,,,,2,3,5,,6,6,2,,5,4,2,,6.0,6.0,1.0,,4.0,7.0,1.0,,3,6,1,,,,,
1973,WHA,QUN,25,10,4.0,,13,26,0.0,,,,,,8,4,0,,4,8,2,,5,6,1,,7.0,5.0,0.0,,9.0,5.0,0.0,,5,8,1,,,,,
2007,NHL,PHO,17,20,,4,21,17,,3,,,,,4,6,,0,7,6,,0,7,6,,1,9.0,4.0,,1,6.0,5.0,,3,4,9,,1,1,1,,1
1988,NHL,CAL,32,4,4.0,,22,13,5.0,,,,,,6,3,3,,10,1,1,,8,4,2,,10.0,3.0,2.0,,10.0,3.0,0.0,,9,3,1,,1,0,0,
1943,NHL,TOR,13,11,1.0,,10,12,3.0,,,,,,2,0,0,,3,6,2,,6,4,0,,5.0,6.0,1.0,,4.0,4.0,1.0,,3,3,0,,,,,
1976,WHA,QUN,29,10,1.0,,18,21,2.0,,,,,,9,2,0,,6,8,0,,7,5,1,,8.0,1.0,0.0,,6.0,8.0,0.0,,9,6,1,,2,1,1,
1977,WHA,BIR,23,16,2.0,,13,25,1.0,,,,,,1,6,0,,5,7,2,,8,4,0,,7.0,7.0,0.0,,5.0,9.0,0.0,,7,7,1,,3,1,0,
1923,NHL,MTL,10,2,0.0,,3,9,0.0,,,,,,,,,,,,,,2,2,0,,3.0,7.0,0.0,,6.0,2.0,0.0,,2,0,0,,,,,
1940,NHL,MTL,11,9,4.0,,5,17,2.0,,,,,,,,,,2,6,2,,5,4,0,,3.0,6.0,2.0,,3.0,7.0,2.0,,3,3,0,,,,,
1976,NHL,NYR,17,18,5.0,,12,19,9.0,,,,,,5,7,1,,5,4,3,,5,4,6,,3.0,6.0,3.0,,5.0,7.0,0.0,,6,7,1,,0,2,0,
1967,NHL,MNS,17,12,8.0,,10,20,7.0,,,,,,2,3,2,,3,7,3,,7,5,2,,7.0,5.0,2.0,,4.0,7.0,2.0,,4,5,4,,,,,
1954,NHL,MTL,26,5,4.0,,15,13,7.0,,,,,,7,3,1,,8,4,2,,7,2,3,,7.0,4.0,2.0,,7.0,2.0,1.0,,5,3,2,,,,,
