playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
essenbo01,1992,1,WIN,NHL,67,3855,33,26,6,4,2,227,2119,6,367,2,4,,1,0,20,183
hrivnji01,1990,1,WAS,NHL,9,432,4,2,1,0,0,26,226,,,,,,,,,
fitzpma01,1988,1,LAK,NHL,17,957,6,7,3,3,0,64,566,,,,,,,,,
chevral01,1985,1,NJD,NHL,37,1862,11,18,2,0,0,143,951,,,,,,,,,
hextaro01,1993,1,NYI,NHL,65,3581,27,26,6,3,5,184,1801,3,158,0,3,,0,0,16,80
sawchte01,1959,1,DET,NHL,58,3480,24,20,14,,5,156,,6,405,2,4,,,0,20,
toskave01,2001,1,SJS,NHL,1,10,0,0,0,0,0,0,2,,,,,,,,,
gilbegi01,1973,1,BOS,NHL,54,3210,34,12,8,0,6,158,,16,977,10,6,,1,1,43,
masonst01,2008,1,CBS,NHL,61,3664,33,20,7,7,10,140,1658,4,239,0,4,,1,0,17,139
edwarro01,1968,1,DET,NHL,40,2099,18,11,6,1,4,89,,,,,,,,,,
dubiewa01,2003,1,NYI,NHL,2,105,1,0,1,0,0,3,50,,,,,,,,,
cudewi01,1934,1,MTL,NHL,48,2960,19,23,6,,1,145,,2,120,0,1,1,,0,6,
edwarro01,1970,1,DET,NHL,37,2104,11,19,7,0,0,119,,,,,,,,,,
billicr01,2002,1,WAS,NHL,5,217,1,3,1,0,0,17,96,,,,,,,,,
lehnero01,2010,1,OTT,NHL,8,341,1,4,0,1,0,20,178,,,,,,,,,
torchmi01,1994,1,DAL,NHL,6,327,3,2,1,0,0,18,172,,,,,,,,,
fitzpma01,1988,2,NYI,NHL,11,627,3,5,2,0,0,41,313,,,,,,,,,
johnsed01,1964,1,BOS,NHL,47,2820,11,32,4,4,3,163,,,,,,,,,,
cechmro01,2003,1,LAK,NHL,49,2701,18,21,6,3,5,113,1198,,,,,,,,,
johnsed01,1975,1,STL,NHL,38,2152,11,17,9,1,1,130,,,,,,,,,,
tugnuro01,1994,1,MTL,NHL,7,346,1,3,1,0,0,18,172,,,,,,,,,
moogan01,1986,1,EDM,NHL,46,2461,28,11,3,2,0,144,1218,2,120,2,0,,0,0,8,37
markkju01,2002,1,EDM,NHL,22,1180,7,8,3,3,3,51,533,1,14,0,0,,0,0,1,12
forbeja01,1922,1,HAM,NHL,24,1470,6,18,0,,0,110,,,,,,,,,,
palmami01,1978,1,TOR,NHL,58,3396,26,21,10,3,4,167,,5,298,2,3,,0,0,17,
fisetst01,2001,1,MTL,NHL,2,109,0,1,0,0,0,7,60,1,38,0,0,,0,0,3,19
tabarri01,1988,1,PIT,NHL,1,33,0,0,0,0,0,4,21,,,,,,,,,
maniace01,1967,1,MNS,NHL,52,2877,21,17,9,0,6,133,,14,895,7,7,,0,0,39,
prusema01,2001,1,OTT,NHL,1,62,0,1,0,0,0,3,15,,,,,,,,,
jablopa01,1995,1,STL,NHL,1,8,0,0,0,0,0,1,5,,,,,,,,,
murphha01,1952,1,MTL,NHL,1,60,1,0,0,,0,4,,,,,,,,,,
