coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
cherrdo01c,1977,BOS,NHL,1,,80,51,18,11,15,10,5,0
kurteor01c,1976,VAN,NHL,2,,45,16,19,10,,,,
sathegl01c,1984,EDM,NHL,1,,80,49,20,11,18,15,3,0
deabi01c,1981,DET,NHL,2,,11,3,8,0,,,,
hartlbo01c,2006,ATL,NHL,1,,82,43,28,11,4,0,4,0
reaybi01c,1970,CHI,NHL,1,,78,49,20,9,18,11,7,0
kaspest01c,1995,BOS,NHL,1,,82,40,31,11,5,1,4,0
crozijo01c,1974,VAB,WHA,1,,78,37,39,2,,,,
martija02c,2001,OTT,NHL,1,,80,38,33,9,,,,
gillda01c,1928,OTS,NHL,1,,44,14,17,13,,,,
clousco01c,2008,OTT,NHL,2,,34,19,11,4,,,,
crispte01c,1997,TBL,NHL,1,,11,2,7,2,,,,
lalonne01c,1933,MTL,NHL,1,,48,22,20,6,2,0,1,1
vachoro01c,1987,LAK,NHL,2,,1,0,1,0,,,,
hartlbo01c,2005,ATL,NHL,1,,82,41,33,8,,,,
watsoph01c,1961,BOS,NHL,1,,70,15,47,8,,,,
sonmogl01c,1986,MNS,NHL,2,,2,0,1,1,,,,
keenami01c,1985,PHI,NHL,1,,80,53,23,4,5,2,3,0
patrifr01c,1922,VAM,PCHA,1,,30,17,12,1,6,2,4,0
keenami01c,1986,PHI,NHL,1,,80,46,26,8,26,15,11,0
ruffli01c,2006,BUF,NHL,1,,82,53,22,7,16,9,7,0
macdopa01c,1973,MNS,NHL,2,,61,20,30,11,,,,
mauripa01c,2001,CAR,NHL,1,,82,35,31,16,23,13,10,0
payneda01c,2010,STL,NHL,1,,82,38,33,11,,,,
mcvieto01c,1979,WIN,NHL,1,,77,19,47,11,,,,
delveal01c,1976,DET,NHL,1,,44,13,26,5,,,,
muckljo01c,1991,BUF,NHL,2,,52,22,22,8,7,3,4,0
francem01c,1968,NYR,NHL,2,,33,19,8,6,4,0,4,0
champwe01c,1922,REG,WCHL,1,,30,16,14,0,2,0,1,1
arboual01c,1971,STL,NHL,3,,44,19,19,6,11,4,7,0
wattto01c,1982,WIN,NHL,1,,80,33,39,8,3,0,3,0
laycoha01c,1970,VAN,NHL,1,,78,24,46,8,,,,
martija02c,2005,FLO,NHL,1,,82,37,34,11,,,,
stanlba01c,1927,CHI,NHL,1,,23,4,17,2,,,,
hartscr01c,2000,ANA,NHL,1,,33,11,18,4,,,,
melroba01c,1994,LAK,NHL,1,,41,13,21,7,,,,
gerared01c,1927,MTM,NHL,1,,44,24,14,6,9,5,3,1
lemaija01c,2003,MIN,NHL,1,,82,30,32,20,,,,
duttore01c,1935,NYA,NHL,1,,48,16,25,7,5,2,3,0
boudrbr01c,2008,WAS,NHL,1,,82,50,24,8,14,7,7,0
chambda01c,1990,QUE,NHL,1,,80,16,50,14,,,,
shawbr02c,1974,EDO,WHA,1,,59,30,26,3,,,,
