team_id,team_name
1203,Джордж Вашингтон
1204,Го-Южный
1205,Гарнер Вебб
1206,Джордж Мейсон
1207,Джорджтаун
1208,Грузия
1209,Джорджия-стрит
1210,Грузинский технический университет
1211,Гонзага
1212,Грамблинг
1213,Гранд-Каньон
1214,Хэмптон
1215,Хардин-Симмонс
1216,Хартфорд
1217,Хай-Дэвид
1218,Гавайи
1219,Высокий пункт
1220,Хофстра
1221,Крестный отец
1222,Хьюстон
1223,Хьюстон Бап
1224,Ховард
1225,Идахо
1226,Идахо Ст
1227,ИЛ Чикаго
1228,Иллинойс
1229,Иллинойс
1230,воплощение
1231,Индиана
1232,Индіана Стрит
1233,Иона
1234,Айова
1235,Иова Ст
1236,ФУПВ
1237,Индианский университет в Пурдюе
1238,Джексон Стрит
1239,Джексонвилл
1240,Джексонвилл Стрит
1241,Джеймс Мэдисон
1242,Кансас
1243,Канзас Стейт
1244,Кенесо
1245,Кент
1246,Кентукки
1247,Ла Салль
1248,Лафайетт
1249,Ламар
1250,Лехай
1251,Свобода
1252,Липскомб
1253,Долгий пляж Стрит
1254,Лонг-Айленд
1255,Лонгвуд
1256,Луизианский технологический институт
1257,Луизвилл
1258,Лой-Мэримонт
1259,Лойола Медисин
1260,Лойола-Шикаго
1261,Луизианский государственный университет
1262,МА Лоуэлл
1263,Мэйн
1264,Мэнхэттен
1265,Марист
1266,Маркуэтт
1267,Маршалл
1268,Мэриленд
1269,Массачусетс
1270,Макнеес-стрит
1271,МД Э Шорэ
1272,Мемфис
1273,Мерцер
1274,"Майами, Флорида"
1275,"Майами, Огайо"
1276,Мичиган
1277,Мичиган Стэйт
1278,Миннесота
1279,Миссисипи
1280,Миссисипи Стейт
1281,Миссури
1282,Миссури КС
1283,Мизури Ст
1284,"Монмут, Нью-Джерси"
1285,Монтана
1286,Монтана Стэйт
1287,Мёрхед-стрит
1288,Морган Стрит
1289,Моррис Браун
1290,Мएस Вэлли Стрит
1291,Мт. Св. Марии
1292,МТСУ
1293,Мюррей-стрит
1294,Н-Колорадо
1295,Северная Дакота
1296,Ниллиньос
1297,Северный Кентукки
1298,Вооружённые силы
1299,НЦАиТ
1300,Северо-Центральный университет
1301,НЦСИ
1302,Северо-Западный регион Иллинойса
1303,НЕ Омаха
1304,Небраска
1305,Невада
1306,Нью-Гэмпшир
1307,Нью-Мексико
1308,Нового Мексико Ст
1309,Новый Орлеан
1310,Ниагара
1311,Николс-стрит
1312,НЖИТ
1313,Норфолк-стрит
1314,Северная Каролина
1315,Северная Дакота
1316,Северная Флорида
1317,Северный Техас
1318,Северо-Восточный
1319,Северная Аризона
1320,Северный Айова
1321,Северо-Западный
1322,Северо-запад Лос-Анджелеса
1323,Нотр-Дам
1324,Окленд
1325,Охау
1326,Огайо Ст
1327,Оклахома-Сити
1328,Оклахома
1329,Оклахома Стейт
1330,Старый Доминион
1331,Орал Робертс
1332,Орегон
1333,Орегон Стейт
1334,Тихоокеанско
1335,Пенн
1336,Пенн-Стейт
1337,Перпиньен
1338,Питтсбург
1339,Портленд
1340,Портленд-стрит
1341,Прайри-Вью
1342,Пресвитерианин
1343,Принстон
1344,Провиденс
1345,Пурдью
1346,Квиннипек
1347,Радфорд
1348,Рое-Айленд
1349,Рис
1350,Ричмонд
1351,Райдер
1352,Роберт Моррис
1353,Рутгерский университет
1354,Южная Каролина
1355,Шоссе Сандаукимс-стейт
1356,С Иллинойса
1357,Священное сердце
1358,Садам Хьюстон Стрит
1359,Самфорд
1360,Сан-Диего
1361,Сан-Диего Стэйт
1362,Сан-Франциско
1363,Сан-Хосе-стрит
1364,Сан-Барселамос
1365,Санта-Клара
1366,Саванна Стрит
1367,СК Uptown
1368,ЮА США
1369,СМУ
1370,Сиэтл
1371,Сетон-Холл
1372,СФ Остин
1373,Сийна
1374,Школа бизнеса в Университете Техаса в Далласе
1375,Южный Алабама
1376,Южная Каролина
1377,Южная Дакота
1378,Южный Флорида
1379,Южный Мисс
1380,Южный Университет
1381,Южная Юта
1382,Санта-Клара
1383,"Санта-Фе, Нью-Мексико"
1384,Святой Франциск Пенсильвания
1385,Сент-Джонс
1386,"Святого Иосифа, Пенсильвания"
1387,Сент-Луис
1388,"Святой Марии, Калифорния"
1389,Св. Петра
1390,Стэнфорд
1391,Стетсон
1392,Стони-Брук
1393,Сиракузы
1394,Там К. Кристи
1395,ТКУ
1396,Темпл
1397,Теннесси
1398,Теннесси Стейт
1399,Технологический институт Теннесси
1400,Техас
1401,Техасский АГИ
1402,Техасский университет в Арлингтоне
1403,Техасский технологический университет
1404,ТН Мартин
1405,Толедо
1406,Товсон
1407,Трой
1408,Тулан
1409,Тульса
1410,ТХ Панамерикан
1411,ЮТ Саутерн
1412,УАБ
1413,Калифорнийский университет в Дейвисе
1414,УИР
1415,Калифорнийский университет в Риверсайде
1416,УКФ
1417,Калифорнийский университет в Лос-Анджелесе
1418,УЛЛ
1419,УЛМ
1420,УМБЦ
1421,Университет Северной Каролины в Ашвилле
1422,УНК Гринсборо
1423,УК Уилминтон
1424,УНЛВ
1425,Университет Южной Калифорнии
1426,УТ Арлингтон
1427,УТ Сан-Антонио
1428,Юта
1429,Ута Стейт
1430,Уэст-Вэлли
1431,УТЭП
1432,Утика
1433,Ва-Коммонвеллс
1434,Валпараисо
1435,Вандервиль
1436,Вермонт
1437,Вилланова
1438,Виргиния
1439,Вирджинский технологический институт
1440,ВМИ
1441,Западная Каролина
1442,В Иллинойсе
1443,В Кентукки
1444,Западный Мичиган
1445,В. Саломон-стрит
1446,В Техасском АГИ
1447,Вагнер
1448,Уэйк-Форест
1449,Вашингтон
1450,Вашингтон-стрит
1451,Вебер-стрит
1452,Западная Вирджиния
1453,ЗИГ-ЗАГ
1454,ВИ Милуоки
1455,Уичита Стрит
1456,Уильям и Мэри
1457,Уинтроп
1458,Висконсин
1459,Уоффорд
1460,Уиттара-стрит
1461,Вайоминг
1462,Хавьер
1463,Ял
1464,Янгстаун-стрит
