playerid,yearid,round,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
hendrma01,2006,НЛДС1,LAN,NL,0,0,3,0,0,0,0,8,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,0,0.0,0.0,1.0
rijojo01,1990,НЛЦС,CIN,NL,1,0,2,2,0,0,0,37,10,6,2,7,15,0.0,4.0,1.0,0.0,0.0,0.0,52.0,0,6,0.0,0.0,1.0
fuentbr01,2007,НЛДС2,COL,NL,1,0,3,0,0,0,0,7,1,0,0,3,4,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0,0,0.0,0.0,0.0
eichhma01,1992,АЛКС,TOR,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
bendech01,1911,ВИ,PHA,AL,2,1,3,3,3,0,0,78,16,3,0,8,20,0.0,1.0,0.0,1.0,1.0,0.0,104.0,0,6,1.0,1.0,0.0
ericksc01,1991,ВИ,MIN,AL,0,0,2,2,0,0,0,32,10,6,3,4,5,0.0,5.0,0.0,1.0,1.0,0.0,48.0,0,7,0.0,0.0,0.0
smoltjo01,1991,НЛЦС,ATL,NL,2,0,2,2,1,1,0,46,14,3,2,3,15,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0,3,0.0,0.0,0.0
hernaor01,1998,АЛКС,NYA,AL,1,0,1,1,0,0,0,21,3,0,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0,0,0.0,0.0,0.0
madsory01,2008,НЛЦС,PHI,NL,1,0,4,0,0,0,0,15,4,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,1.0,0.0,0.0
riverma01,2003,АЛКС,NYA,AL,1,0,4,0,0,0,2,24,5,1,0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,29.0,4,1,0.0,0.0,0.0
martira02,1999,АЛДС1,BOS,AL,0,0,1,1,0,0,0,17,5,2,0,3,6,0.0,3.0,1.0,0.0,0.0,0.0,25.0,0,2,0.0,1.0,0.0
cookaa01,2009,НЛДС2,COL,NL,1,0,1,1,0,0,0,15,7,3,0,2,4,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0,3,0.0,0.0,2.0
voisebi01,1948,ВИ,BSN,NL,0,1,2,1,0,0,0,32,8,3,1,2,2,0.0,2.0,0.0,0.0,1.0,0.0,42.0,0,3,0.0,0.0,1.0
thornma01,2008,ADLS2,CHA,AL,0,0,3,0,0,0,0,10,2,0,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1,0,0.0,0.0,0.0
zambrca01,2007,НЛДС1,CHN,NL,0,0,1,1,0,0,0,18,4,1,1,1,8,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0,1,0.0,0.0,1.0
veresda01,2003,НЛДС2,CHN,NL,0,1,2,0,0,0,0,4,2,2,0,2,0,0.0,13.0,1.0,0.0,0.0,0.0,8.0,1,2,1.0,0.0,0.0
henketo01,1992,ВИ,TOR,AL,0,0,3,0,0,0,2,10,2,1,0,2,1,0.0,2.0,0.0,0.0,1.0,0.0,15.0,2,1,1.0,0.0,0.0
verlaju01,2006,АЛДС1,DET,AL,0,0,1,1,0,0,0,16,7,3,1,4,5,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0,3,0.0,0.0,1.0
tomkobr01,2000,ADLS2,SEA,AL,0,0,1,0,0,0,0,8,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0,0,0.0,0.0,1.0
wilheho01,1954,ВИ,NY1,NL,0,0,2,0,0,0,1,7,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0,0.0,0.0,0.0
eckerde01,1990,АЛКС,OAK,AL,0,0,3,0,0,0,2,10,2,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0,0.0,0.0,0.0
youngcu01,1990,ВИ,OAK,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
myersbr01,2008,ВИ,PHI,NL,0,1,1,1,0,0,0,21,7,3,0,3,2,0.0,3.0,0.0,0.0,0.0,0.0,29.0,0,4,1.0,0.0,1.0
mooredo01,1982,НЛЦС,ATL,NL,0,0,2,0,0,0,0,8,2,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,0,1.0,0.0,0.0
alfonan01,2004,НЛДС2,ATL,NL,1,0,4,0,0,0,0,11,2,2,0,2,0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,1,2,0.0,0.0,0.0
burneaj01,2009,АЛКС,NYA,AL,0,0,2,2,0,0,0,37,11,8,0,5,7,0.0,5.0,0.0,2.0,2.0,0.0,54.0,0,8,0.0,0.0,2.0
betanra01,2009,НЛДС2,COL,NL,0,0,3,0,0,0,0,7,2,1,1,1,3,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0,1,0.0,0.0,0.0
churnch01,1959,ВИ,LAN,NL,0,0,1,0,0,0,0,2,5,2,1,0,0,0.0,27.0,0.0,0.0,0.0,0.0,9.0,0,6,0.0,0.0,0.0
goodedw01,2000,АЛДС1,NYA,AL,0,0,1,0,0,0,0,5,4,4,0,1,1,0.0,21.0,0.0,0.0,2.0,0.0,11.0,1,4,0.0,0.0,1.0
cuellmi01,1969,АЛКС,BAL,AL,0,0,1,1,0,0,0,24,3,2,1,1,7,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0,3,0.0,1.0,1.0
rodrifr03,2004,АЛДС1,ANA,AL,0,2,2,0,0,0,0,14,4,2,0,3,5,0.0,3.0,1.0,2.0,1.0,0.0,22.0,0,2,0.0,1.0,0.0
nagych01,1998,АЛКС,CLE,AL,0,1,2,2,0,0,0,29,13,4,1,1,6,0.0,3.0,0.0,0.0,0.0,0.0,44.0,0,7,0.0,1.0,0.0
mainejo01,2006,НЛЦС,NYN,NL,1,0,2,2,0,0,0,28,4,3,1,9,8,0.0,2.0,1.0,0.0,1.0,0.0,43.0,0,4,0.0,0.0,0.0
gormato02,1953,ВИ,NYA,AL,0,0,1,0,0,0,0,9,4,1,0,0,1,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0,1,0.0,0.0,0.0
hudsoti01,2010,НЛДС2,ATL,NL,0,0,1,1,0,0,0,21,4,0,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,1,0.0,0.0,1.0
brownke01,2004,АЛКС,NYA,AL,0,1,2,2,0,0,0,10,9,8,2,4,2,0.0,21.0,0.0,1.0,0.0,0.0,22.0,0,9,0.0,0.0,0.0
leiteal01,1993,ВИ,TOR,AL,1,0,3,0,0,0,0,21,12,6,2,2,5,0.0,7.0,0.0,0.0,0.0,0.0,35.0,0,6,0.0,1.0,1.0
smoltjo01,1993,НЛЦС,ATL,NL,0,1,1,1,0,0,0,19,8,0,0,5,10,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,2,0.0,1.0,0.0
guthrma01,1996,НЛДС1,LAN,NL,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
bentlja01,1923,ВИ,NY1,NL,0,1,2,1,0,0,0,20,10,7,2,4,1,0.0,9.0,0.0,0.0,1.0,0.0,34.0,1,8,0.0,1.0,1.0
paniajo01,2000,ADLS2,SEA,AL,1,0,2,0,0,0,0,7,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0.0,0.0,0.0
koufasa01,1959,ВИ,LAN,NL,0,1,2,1,0,0,0,27,5,1,0,1,7,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0,1,1.0,0.0,1.0
coombja01,1910,ВИ,PHA,AL,3,0,3,3,3,0,0,81,24,10,0,14,17,0.0,3.0,0.0,1.0,0.0,0.0,116.0,0,10,4.0,2.0,1.0
lackejo01,2009,ADLS2,LAA,AL,1,0,1,1,0,0,0,22,4,0,0,1,4,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0,0,0.0,0.0,1.0
riverma01,1999,ADLS2,NYA,AL,0,0,2,0,0,0,2,9,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2,0,0.0,0.0,0.0
henshro01,1935,ВИ,CHN,NL,0,0,1,0,0,0,0,11,2,3,0,5,2,0.0,7.0,0.0,1.0,1.0,0.0,17.0,0,3,0.0,0.0,1.0
reedro01,1980,НЛЦС,PHI,NL,0,1,3,0,0,0,0,6,3,4,0,1,1,0.0,18.0,1.0,0.0,0.0,0.0,11.0,0,4,1.0,0.0,0.0
shueypa01,1998,АЛДС1,CLE,AL,0,0,3,0,0,0,0,9,3,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,0.0,1.0,0.0
mcglike01,1999,НЛЦС,ATL,NL,0,1,1,0,0,0,0,3,2,2,0,4,1,0.0,18.0,1.0,0.0,0.0,0.0,9.0,1,2,1.0,0.0,0.0
craigro01,1956,ВИ,BRO,NL,0,1,2,1,0,0,0,18,10,8,3,3,4,0.0,,1.0,1.0,0.0,0.0,29.0,0,8,0.0,0.0,2.0
clancji01,1991,НЛЦС,ATL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
laniema01,1943,ВИ,SLN,NL,0,1,3,2,0,0,0,46,13,3,1,3,13,0.0,1.0,0.0,1.0,0.0,0.0,62.0,0,5,0.0,0.0,2.0
romoen01,1979,НЛЦС,PIT,NL,0,0,2,0,0,0,0,1,3,0,0,1,1,0.0,,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
niekrph01,1982,НЛЦС,ATL,NL,0,0,1,1,0,0,0,18,6,2,0,4,5,0.0,3.0,0.0,1.0,0.0,0.0,27.0,0,2,1.0,0.0,0.0
clemero02,2003,АЛКС,NYA,AL,1,0,2,2,0,0,0,27,11,5,2,2,8,0.0,5.0,0.0,0.0,0.0,0.0,39.0,0,6,0.0,0.0,1.0
broxtjo01,2009,НЛДС1,LAN,NL,0,0,3,0,0,0,1,11,4,1,0,0,4,0.0,2.0,0.0,0.0,0.0,0.0,15.0,2,1,0.0,0.0,0.0
hoffmtr01,1998,НЛДС2,SDN,NL,0,0,4,0,0,0,2,9,3,0,0,1,4,0.0,,1.0,0.0,0.0,0.0,13.0,4,1,0.0,0.0,0.0
sanchlu01,1982,АЛКС,CAL,AL,0,1,2,0,0,0,0,8,4,2,0,1,1,0.0,6.0,0.0,0.0,0.0,0.0,13.0,1,2,0.0,0.0,0.0
urbinug01,2003,ВИ,FLO,NL,0,0,3,0,0,0,2,9,2,2,0,3,2,0.0,6.0,0.0,0.0,0.0,0.0,14.0,2,2,0.0,0.0,0.0
merriji01,1970,НЛЦС,CIN,NL,1,0,1,1,0,0,0,16,3,1,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0,1,0.0,0.0,0.0
hennemi01,1987,АЛКС,DET,AL,1,0,3,0,0,0,0,15,6,6,1,6,3,0.0,,3.0,0.0,0.0,0.0,27.0,1,6,0.0,0.0,0.0
contrjo01,2010,НЛЦС,PHI,NL,0,0,3,0,0,0,0,9,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0.0,0.0,0.0
johnser02,1957,ВИ,ML1,NL,0,1,3,0,0,0,0,21,2,1,1,1,8,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,1,1.0,0.0,0.0
lowede01,1998,АЛДС1,BOS,AL,0,0,2,0,0,0,0,13,3,1,0,1,2,0.0,2.0,1.0,0.0,1.0,0.0,17.0,0,1,0.0,0.0,1.0
maddugr01,1995,ВИ,ATL,NL,1,1,2,2,1,0,0,48,9,4,1,3,8,0.0,2.0,1.0,0.0,0.0,0.0,60.0,0,6,0.0,0.0,0.0
saberbr01,1995,НЛДС1,COL,NL,0,1,1,1,0,0,0,12,7,5,1,1,3,0.0,11.0,0.0,0.0,0.0,0.0,20.0,0,6,0.0,0.0,0.0
keougma02,1981,АЛКС,OAK,AL,0,1,1,1,0,0,0,25,7,1,1,6,4,0.0,1.0,0.0,1.0,0.0,0.0,39.0,0,2,1.0,0.0,1.0
draveda01,1984,НЛЦС,SDN,NL,0,0,3,0,0,0,0,18,2,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0.0,0.0,0.0
carltst01,1981,НЕДИВ,PHI,NL,0,2,2,2,0,0,0,42,14,6,0,8,13,0.0,3.0,2.0,1.0,0.0,0.0,60.0,0,6,2.0,0.0,0.0
smithcl01,1940,ВИ,DET,AL,0,0,1,0,0,0,0,12,1,1,0,3,1,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0,1,0.0,0.0,0.0
marteda01,2005,ВИ,CHA,AL,1,0,1,0,0,0,0,5,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0.0,0.0,0.0
bryanro01,1971,НЛЦС,SFN,NL,0,0,1,0,0,0,0,6,1,1,1,1,2,0.0,4.0,0.0,0.0,1.0,0.0,9.0,0,1,0.0,0.0,0.0
murphjo04,1937,ВИ,NYA,AL,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0
uhlege01,1920,ВИ,CLE,AL,0,0,2,0,0,0,0,9,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2,0,0.0,0.0,0.0
johnto01,1982,АЛКС,CAL,AL,1,1,2,2,1,0,0,37,11,7,1,6,6,0.0,5.0,1.0,3.0,1.0,0.0,54.0,0,9,0.0,0.0,1.0
wilsocj01,2011,ADLS2,TEX,AL,0,1,1,1,0,0,0,15,7,6,3,1,6,0.0,10.0,0.0,0.0,1.0,0.0,25.0,0,8,,,0.0
guzmaju01,1993,АЛКС,TOR,AL,2,0,2,2,0,0,0,39,8,3,1,9,9,0.0,2.0,1.0,3.0,1.0,0.0,56.0,0,4,1.0,0.0,0.0
wohlema01,2001,АЛКС,NYA,AL,0,0,1,0,0,0,0,2,3,1,1,1,1,0.0,13.0,0.0,0.0,0.0,0.0,7.0,0,3,0.0,0.0,0.0
wolfra02,2011,НЛДС2,MIL,NL,0,1,1,1,0,0,0,9,8,7,2,3,2,0.0,21.0,0.0,0.0,0.0,0.0,19.0,0,7,,,1.0
carutbo01,1885,ВИ,SL4,AA,1,1,3,3,3,0,0,78,25,7,1,4,16,,2.0,,,,,,0,18,,,
benitar01,1996,АЛКС,BAL,AL,0,0,3,0,0,0,1,7,3,2,2,3,2,0.0,7.0,1.0,0.0,0.0,0.0,13.0,1,2,0.0,0.0,0.0
chenela01,1916,ВИ,BRO,NL,0,0,1,0,0,0,0,9,4,1,0,1,5,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0,2,0.0,0.0,0.0
deanpa01,1934,ВИ,SLN,NL,2,0,2,2,2,0,0,54,15,2,0,7,11,0.0,1.0,1.0,0.0,1.0,0.0,77.0,0,4,1.0,0.0,0.0
pappami01,1969,НЛЦС,ATL,NL,0,0,1,0,0,0,0,7,4,3,1,0,4,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0,3,0.0,0.0,0.0
blantjo01,2008,НЛЦС,PHI,NL,0,0,1,1,0,0,0,15,7,3,0,4,4,0.0,5.0,2.0,0.0,0.0,0.0,24.0,0,3,0.0,0.0,1.0
heredfe01,1997,ВИ,FLO,NL,0,0,4,0,0,0,0,16,2,0,0,1,5,0.0,,0.0,0.0,0.0,0.0,19.0,0,0,0.0,0.0,0.0
