lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
2895,costejo01,,,1960.0,12.0,24.0,США,Нью-Йорк,Брукс,,,,,,,Джон,Костелло,,Джон Рили,,190.0,73.0,r,r,6/2/1988,10/5/1991,Мерси-Хёрст,costejo01,costejo01,costj001,costejo01,costejo01
3076,crowlbi01,,,1857.0,4.0,8.0,США,ПА,Филадельфия,1891.0,7.0,14.0,США,НУ,Глостер,Билл,Кроули,,Уильям Майкл,,159.0,67.0,r,r,4/26/1875,10/10/1885,,crowlbi01,crowlbi01,crowb101,crowlbi01,crowlbi01
3433,dehlmhe01,,,1852.0,,,США,Нью-Йорк,Бруклин,1885.0,3.0,13.0,США,ПА,Уилкес-Барре,Герман,Дельман,,Герман И.,Нидерландский,,,,,5/2/1872,,,dehlmhe01,dehlmhe01,dehlh101,dehlmhe01,dehlmhe01
3487,dempsma01,,,1957.0,12.0,17.0,США,О,Дейтон,,,,,,,Марк,Демпси,,Марк Стивен,,220.0,78.0,r,r,9/4/1982,10/2/1982,Огайо Стейт,dempsma01,dempsma01,dempm101,dempsma01,dempsma01
3536,devinha01,,,1893.0,4.0,11.0,США,МЭ,Ньютон,1933.0,1.0,4.0,США,МЭ,Западное Вудсвилль,Хэл,Девинэй,,Гарольд Джон,,,,r,r,7/30/1920,7/30/1920,,devinha01,devinha01,devih101,devinha01,devinha01
3757,dowseto01,,,1866.0,8.0,12.0,Ирландия,,,1946.0,12.0,14.0,США,Калифорния,Риверсайд,Том,Дузь,,Томас Джозеф,,175.0,71.0,r,r,4/21/1890,10/12/1892,,dowseto01,dowseto01,dowst101,dowseto01,dowseto01
3960,eastepa01,,,1905.0,9.0,28.0,США,А,Ридсвилл,1993.0,3.0,15.0,США,А,Ридсвилл,Пау́л,Яйцекольцы,,Пау́л,,180.0,71.0,r,r,4/11/1928,5/11/1938,,eastepa01,eastepa01,eastp101,eastepa01,eastepa01
3987,edeleed01,,,1912.0,3.0,16.0,США,МД,Брайтон,1982.0,2.0,1.0,США,МД,Ла-Пlata,Эд,Эделен,,Эдвард Джозеф,Док,191.0,72.0,r,r,8/20/1932,8/21/1932,,edeleed01,edeleed01,edele101,edeleed01,edeleed01
4032,ehrharu01,,,1894.0,11.0,20.0,США,ИЛ,Бикер,1980.0,4.0,27.0,США,ИЛ,Чикаго Хайтс,Рубе,Эрхардт,,Вельтон Клод,,190.0,74.0,r,r,7/18/1924,10/5/1929,,ehrharu01,ehrharu01,ehrhr101,ehrharu01,ehrharu01
4277,farlebo01,,,1937.0,11.0,15.0,США,ПА,Ватсонтаун,,,,,,,Боб,Фарлей,,Роберт Якоб,,200.0,74.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",4/15/1961,9/26/1962,,farlebo01,farlebo01,farlb101,farlebo01,farlebo01
4291,farredu01,,,1866.0,8.0,31.0,США,МЭ,Оукдэйл,1925.0,2.0,15.0,США,МЭ,Бостон,Дюк,Феррелл,,Чарльз Эндрю,,208.0,73.0,Б,r,4/21/1888,6/13/1905,,farredu01,farredu01,farrd102,farredu01,farredu01
4315,federal01,,,1924.0,7.0,11.0,США,ПА,Бирдфорд,,,,,,,Ал,Федеров,,Альфред,Белый,165.0,70.0,r,r,9/27/1951,9/28/1952,,federal01,federal01,fedea101,federal01,federal01
4413,finlebi01,,,1863.0,10.0,4.0,США,Нью-Йорк,Нью-Йорк,1912.0,10.0,6.0,США,НУ,Асбери-парк,Билл,Финли,,Уильям Джеймс,,170.0,63.0,,,7/12/1886,9/27/1886,,finlebi01,finlebi01,finlb101,finlebi01,finlebi01
4463,fiskca01,,fiskca01h,1947.0,12.0,26.0,США,ВТ,Беллоу-Фолс,,,,,,,Карсон,Фиск,,Карсон Эрнест,Пудж,200.0,75.0,r,r,9/18/1969,6/22/1993,Нью-Гэмпшир,fiskca01,fiskca01,fiskc001,fiskca01,fiskca01
4567,foleyto02,,,1959.0,9.0,9.0,США,А,Колумбус,,,,,,,Том,Фолли,,Томас Майкл,,175.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/9/1983,7/13/1995,Майами-Дейд КК,foleyto02,foleyto02,folet001,foleyto02,foleyto02
4624,fostele01,,,1951.0,2.0,2.0,США,КГ,Ковангтон,,,,,,,Лео,Фостер,,Леонард Норрис,,165.0,71.0,r,r,7/9/1971,10/2/1977,,fostele01,fostele01,fostl101,fostele01,fostele01
4751,fritzla01,,,1949.0,2.0,14.0,США,В,Восточный Чикаго,,,,,,,Ларри,Фриц,,Лоуренс Джозеф,,225.0,74.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",5/30/1975,5/30/1975,,fritzla01,fritzla01,fritl101,fritzla01,fritzla01
4905,garcimi03,,,1968.0,5.0,11.0,США,Калифорния,Риверсайд,,,,,,,Майк,Гарсия,,,,220.0,74.0,r,r,9/10/1999,5/20/2000,,garcimi03,garcimi03,garcm002,garcimi03,garcimi03
4955,garryji01,,,1869.0,9.0,21.0,США,МЭ,Великий Баррингтон,1917.0,1.0,13.0,США,МЭ,Питтсбург,Джим,Гарри,,Джеймс Томас,,165.0,70.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",5/2/1893,5/2/1893,,garryji01,garryji01,garrj101,garryji01,garryji01
4967,gastomi01,,,1896.0,1.0,27.0,США,НУ,Риджфилд-Парк,1996.0,4.0,26.0,США,МЭ,Хяннис,Милт,Гастон,,Натаниэль Мильтон,,185.0,73.0,r,r,4/20/1924,9/26/1934,,gastomi01,gastomi01,gastm101,gastomi01,gastomi01
5279,goochjo01,,,1897.0,11.0,9.0,США,ТН,Смырна,1975.0,5.0,15.0,США,ТН,Нэшвилл,Джонни,Гуч,,Джон Беверли,,175.0,71.0,Б,r,9/9/1921,9/12/1933,,goochjo01,goochjo01,goocj101,goochjo01,goochjo01
5705,hallir01,,,1918.0,10.0,7.0,США,МД,Альбертон,2006.0,12.0,12.0,США,МД,Балтимор,Ирв,Зал,,Ирвин Гластон,,160.0,70.0,r,r,4/20/1943,7/26/1946,,hallir01,hallir01,halli101,hallir01,hallir01
5808,happejo01,,,1901.0,5.0,18.0,США,МЭ,Валтхэм,1988.0,12.0,29.0,США,ФЛ,Корал-Спрингс,Джон,Случайно,,Джон Клиффорд,Клифф,165.0,71.0,r,r,7/2/1923,10/6/1923,,happejo01,happejo01,happj101,happejo01,happejo01
5867,harrian01,,,1888.0,11.0,13.0,США,МЭ,Уэкфилд,1938.0,11.0,12.0,США,МЭ,Малден,Энди,Харрингтон,,Эндрю Фрэнсис,,193.0,72.0,r,r,9/8/1913,9/8/1913,,harrian01,harrian01,harra102,harrian01,harrian01
5877,harribo01,,,1915.0,5.0,1.0,США,В,Гиллетт,1989.0,8.0,8.0,США,"Да, я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",Северная Платтл-Бей,Боб,Харрис,,Роберт Артур,,185.0,72.0,r,r,9/19/1938,9/16/1942,,harribo01,harribo01,harrb109,harribo01,harribo01
5879,harribu01,harribu01m,harribu01h,1896.0,11.0,8.0,США,Нью-Йорк,Порт-Джервис,1977.0,11.0,8.0,США,МД,Бетесда,Буки,Харрис,,Стэнли Рэймонд,,156.0,69.0,r,r,8/28/1919,6/12/1931,,harribu01,harribu01,harrb106,harribu01,harribu01
5928,hartgde01,,,1966.0,8.0,12.0,США,Калифорния,Бакерсфилд,,,,,,,Дэн,Хартграувы,,Дэн Чарльз,,185.0,72.0,r,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",5/3/1995,7/23/1998,Фресно Стейт,hartgde01,hartgde01,hartd001,hartgde01,hartgde01
6045,heathke01,,,1957.0,9.0,4.0,США,Нью-Йорк,Плацбург,,,,,,,Келли,Хеатх,,Келли Марк,,155.0,67.0,r,r,4/20/1982,4/20/1982,Луисбургский колледж,heathke01,heathke01,heatk101,heathke01,heathke01
6195,hernaal01,,,1977.0,5.0,28.0,П.Р.,,Сан-Хуан,,,,,,,Алексей,Херрнандес,,,,190.0,76.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",9/1/2000,8/10/2001,,hernaal01,hernaal01,herna001,hernaal01,hernaal01
6218,hernato01,,,1958.0,11.0,30.0,Венесуэла,,Калабозо,,,,,,,Тоби,Херрнандес,,Тобиас Рафаэль (Алавар),,160.0,73.0,r,r,6/22/1984,9/18/1984,,hernato01,hernato01,hernt001,hernato01,hernato01
6331,hillol01,,,1909.0,10.0,16.0,США,А,Пудр-Спрингс,1970.0,9.0,20.0,США,А,Декэтур,Оливер,Гора,,Оливер Клинтон,,178.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/19/1939,4/22/1939,,hillol01,hillol01,hillo101,hillol01,hillol01
6412,hoeyja01,,,1881.0,11.0,10.0,США,МЭ,Вотертаун,1947.0,11.0,14.0,США,КТ,Ватерборо,Джек,Гой,,Джон Бернард,,185.0,69.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",6/27/1906,10/7/1908,,hoeyja01,hoeyja01,hoeyj101,hoeyja01,hoeyja01
6491,holmabr01,,,1965.0,1.0,25.0,США,К,Денвер,,,,,,,Брайан,Холман,,Брайан Скотт,,185.0,76.0,r,r,6/25/1988,9/22/1991,,holmabr01,holmabr01,holmb001,holmabr01,holmabr01
6494,holmash01,,,1964.0,11.0,10.0,США,ПА,Севикли,,,,,,,Шон,Холман,,Шоун Лерои,,185.0,74.0,r,r,9/5/1989,9/23/1989,,holmash01,holmash01,holms001,holmash01,holmash01
6638,hoytla01,,,1955.0,1.0,1.0,США,СК,Колумбия,,,,,,,Ла Марр,Хойт,,Дьюи Ла Марр,,195.0,75.0,r,r,9/14/1979,10/3/1986,,hoytla01,hoytla01,hoytl001,hoytla01,hoytla01
6782,hyattha01,,,1884.0,11.0,1.0,США,НЧ,Бункомбский округ,1963.0,9.0,11.0,США,Ва,Озеро Либерти,Хэм,Хайатт,,Роберт Хэмилтон,,185.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/15/1909,9/2/1918,,hyattha01,hyattha01,hyath101,hyattha01,hyattha01
7150,jonespe01,,,1899.0,10.0,28.0,США,ТХ,Гарвуд,1979.0,3.0,18.0,США,ТХ,Даллас,Перси,Джонс,,Перси Ли,,175.0,71.0,r,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",8/6/1920,6/11/1930,,jonespe01,jonespe01,jonep101,jonespe01,jonespe01
7304,keaglgr01,,,1971.0,6.0,28.0,США,Нью-Йорк,Кёрнинг,,,,,,,Грег,Кегл,,Грегори Чарльз,,185.0,73.0,r,r,4/1/1996,5/26/1998,Флорида Интернешнл,keaglgr01,keaglgr01,keagg001,keaglgr01,keaglgr01
7447,kerfech01,,,1963.0,9.0,28.0,США,МО,Кноб Ностер,,,,,,,Чарли,Керфельд,,Чарльз Патрик,,225.0,78.0,r,r,7/27/1985,7/19/1990,Явапаи Си Сти,kerfech01,kerfech01,kerfc001,kerfech01,kerfech01
7613,klinkjo01,,,1962.0,2.0,3.0,США,ПА,Джонст,,,,,,,Джо,Клинк,,Иосиф Чарльз,,170.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",4/9/1987,5/17/1996,Бискейн,klinkjo01,klinkjo01,klinj001,klinkjo01,klinkjo01
7633,kneppch01,,,1871.0,2.0,18.0,США,В,Андерсон,1946.0,2.0,6.0,США,В,Мунси,Чарли,Кнеппер,,Чарльз,,190.0,76.0,r,r,5/26/1899,9/26/1899,,kneppch01,kneppch01,knepc101,kneppch01,kneppch01
7782,krohru01,,,1886.0,8.0,25.0,США,Нью-Йорк,Дружба,1944.0,3.0,17.0,США,Лос-Анджелес,Новый Орлеан,Рубе,Кро́х,,Флойд Мирон,,186.0,74.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",9/30/1906,8/22/1912,,krohru01,krohru01,krohr101,krohru01,krohru01
7811,kuczest01,,,1924.0,12.0,28.0,США,Нью-Йорк,Амстердам,,,,,,,Стив,Кучек,,Станислав Лео,,160.0,72.0,r,r,9/29/1949,9/29/1949,,kuczest01,kuczest01,kuczs101,kuczest01,kuczest01
7848,lachaca01,,,1870.0,2.0,14.0,США,КТ,Пуним,1932.0,8.0,18.0,США,КТ,Ватерлоо,Сладость,Лашанс,,Джордж Джозеф,,183.0,73.0,Б,r,8/15/1893,4/28/1905,,lachaca01,lachaca01,lachc101,lachaca01,lachaca01
7904,lampkto01,,,1964.0,3.0,4.0,США,О,Цинциннати,,,,,,,Том,Лэмпкин,,Томас Майкл,,180.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,9/10/1988,9/28/2002,Портленд,lampkto01,lampkto01,lampt001,lampkto01,lampkto01
8300,lipscni01,,,1911.0,2.0,24.0,США,НЧ,Рутерфордтон,1978.0,2.0,27.0,США,НЧ,Хантерсвилл,Ниг,Липскомб,,Жерар,,175.0,72.0,r,r,4/23/1937,9/20/1937,,lipscni01,lipscni01,lipsn101,lipscni01,lipscni01
8537,luzingr01,,luzingr01h,1950.0,11.0,22.0,США,ИЛ,Чикаго,,,,,,,Грег,Луцины,,Грегори Майкл,Тигр,220.0,73.0,r,r,9/9/1970,9/24/1984,,luzingr01,luzingr01,luzig001,luzingr01,luzingr01
9054,mcartdi01,,,1892.0,2.0,1.0,США,АЛ,Вернон,1986.0,5.0,31.0,США,Мएस,Западный Пойнт,Дикси,Макартур,,Оланд Александр,,185.0,73.0,r,r,7/10/1914,7/10/1914,,mcartdi01,mcartdi01,mcard101,mcartdi01,mcartdi01
9109,mccarti01,,mccarti01h,1941.0,10.0,16.0,США,ТН,Мемфис,,,,,,,Тим,Маккарвер,,Джеймс Тимоти,,183.0,72.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,9/10/1959,10/5/1980,,mccarti01,mccarti01,mccat101,mccarti01,mccarti01
9239,mcgarji01,,,1888.0,11.0,9.0,США,ПА,Филадельфия,1981.0,7.0,21.0,США,ФЛ,Майами,Джим,Макгэггарр,,Джеймс Винсент,Красные,170.0,69.0,r,r,5/18/1912,5/18/1912,,mcgarji01,mcgarji01,mcgaj101,mcgarji01,mcgarji01
9439,mcswepa01,,,1867.0,4.0,3.0,США,МО,Сент-Луис,1951.0,8.0,12.0,США,МО,Сент-Луис,Пау́л,Максвелл Снидвей,,Па́у́л А.,,,,,,9/20/1891,9/22/1891,,mcswepa01,mcswepa01,mcswp101,mcswepa01,mcswepa01
9459,mearepa01,,,1968.0,9.0,6.0,США,КС,Салина,,,,,,,Пэт,Мэрис,,Патрик Джеймс,,185.0,72.0,r,r,5/5/1993,10/7/2001,,mearepa01,mearepa01,mearp001,mearepa01,mearepa01
9607,mickeed01,,,1926.0,9.0,9.0,США,ИЛ,Оттава,,,,,,,Эд,Микелсон,,Эдвард Аллен,,205.0,75.0,r,r,9/18/1950,5/12/1957,,mickeed01,mickeed01,micke101,mickeed01,mickeed01
9644,millebo02,,,1926.0,6.0,16.0,США,МИ,Детройт,,,,,,,Боб,Миллер,,Роберт Джон,,190.0,75.0,r,r,9/16/1949,8/10/1958,,millebo02,millebo02,millb103,millebo02,millebo02
9744,milosmi01,,,1915.0,1.0,13.0,США,ИЛ,Зиглер,1966.0,2.0,3.0,США,В,Э. Чикаго,Майк,Милошевич,,Майкл,Мэлли,172.0,70.0,r,r,4/30/1944,9/15/1945,,milosmi01,milosmi01,milom101,milosmi01,milosmi01
9764,minshji01,,,1947.0,7.0,4.0,США,КГ,Ковангтон,,,,,,,Джим,Миншалл,,Джеймс Эдвард,,215.0,78.0,r,r,9/14/1974,9/11/1975,,minshji01,minshji01,minsj101,minshji01,minshji01
9837,moncefr01,,,1903.0,9.0,1.0,США,МЭ,Броктон,1969.0,4.0,23.0,США,МЭ,Броктон,Фредди,Монцевич,,Фредерик Альфред,,175.0,68.0,r,r,6/19/1928,7/2/1928,,moncefr01,moncefr01,moncf101,moncefr01,moncefr01
9859,montgal01,,,1920.0,7.0,3.0,США,НМ,Любовь,1942.0,4.0,26.0,США,ВА,Ваверли,Ал,Монгомер,,Альбин Атлас,,185.0,70.0,r,r,6/20/1941,9/17/1941,,montgal01,montgal01,monta102,montgal01,montgal01
9914,moorera01,,,1906.0,6.0,21.0,США,ТХ,Наполи,1992.0,6.0,12.0,США,ТХ,Маунт-Плезант,Рэнди,Моор,,Рэндольф Эдвард,,185.0,72.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/12/1927,9/7/1937,,moorera01,moorera01,moorr103,moorera01,moorera01
9927,morame01,,,1972.0,2.0,2.0,Венесуэла,,Черная вода,,,,,,,Мелвин,Мора,,,,200.0,71.0,r,r,5/30/1999,,,morame01,morame01,moram002,morame01,morame01
10398,nichoke01,,,1976.0,3.0,29.0,КАН,БС,Ванкувер,,,,,,,Кевин,Николсон,,,,190.0,70.0,Б,r,6/23/2000,9/3/2000,,nichode01,nichode01,nichk001,nichode01,nichode01
10552,odeapa01,,,1920.0,7.0,3.0,США,О,Кливленд,1978.0,12.0,11.0,США,О,Кливленд,Пау́л,О'Дей,,Пау́л,Левша,200.0,72.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",4/19/1944,9/20/1945,,odeapa01,o'deapa01,odeap101,odeapa01,o'deapa01
10859,papeke01,,,1951.0,10.0,1.0,США,ТХ,Сан-Антонио,,,,,,,Кен,Папе,,Кеннет Уэйн,,195.0,71.0,r,r,5/17/1976,10/3/1976,,papeke01,papeke01,papek101,papeke01,papeke01
10904,parrila02,,parrila02h,1956.0,6.0,15.0,США,ПА,Клаиртон,,,,,,,Ланс,Парриш,,Ланс Майкл,Большая колесница,210.0,75.0,r,r,9/5/1977,9/23/1995,,parrila02,parrila02,parrl001,parrila02,parrila02
11207,phillja04,,,1976.0,9.0,27.0,США,Калифорния,Ла-Меса,,,,,,,Джейсон,Филлипс,,Джейсон Ллойд,,180.0,73.0,r,r,9/19/2001,7/18/2007,,phillja04,phillja04,philj003,phillja04,phillja04
11342,polcoke01,,,1970.0,6.0,28.0,США,Нью-Йорк,Аубурн,,,,,,,Кевин,Полковчич,,Кевин Майкл,,170.0,69.0,r,r,5/17/1997,9/22/1998,Флорида,polcoke01,polcoke01,polck001,polcoke01,polcoke01
11489,prudhau01,,,1902.0,11.0,20.0,США,Лос-Анджелес,Фрисон,1992.0,10.0,4.0,США,Лос-Анджелес,Шревпорт,Авги,Пруденне,,Джон Олгус,,186.0,74.0,r,r,4/19/1929,10/6/1929,,prudhau01,prudhau01,pruda101,prudhau01,prudhau01
11557,quinnpa02,,,1849.0,8.0,,США,ИЛ,Чикаго,1909.0,1.0,2.0,США,ИЛ,Чикаго,Пэдди,Квинн,,Патрик Дж.,,148.0,68.0,,,7/26/1871,,,quinnpa02,quinnpa02,quinp103,quinnpa02,quinnpa02
11585,raderdo02,raderdo02m,raderdo02h,1944.0,7.0,30.0,США,ИЛ,Чикаго,,,,,,,Дуг,Рэйдер,,Дуглас Ли,Красный курыш,208.0,74.0,r,r,7/31/1967,10/2/1977,,raderdo02,raderdo02,raded103,raderdo02,raderdo02
12132,roepr01,,roepr01h,1915.0,2.0,26.0,США,АР,Аш-Флат,,,,,,,Пресвитер,Рой,,Элвин Чарльз,,170.0,74.0,r,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",8/22/1938,9/4/1954,,roepr01,roepr01,roe-p101,roepr01,roepr01
12245,rossch01,,,1917.0,4.0,1.0,США,Нью-Йорк,Баффало,1989.0,2.0,21.0,США,Нью-Йорк,Баффало,Чет,Росс,,Честер Джеймс,,195.0,73.0,r,r,9/15/1939,8/4/1944,,rossch01,rossch01,rossc103,rossch01,rossch01
12354,ruthejo01,,,1925.0,5.0,5.0,КАН,ОН,Бельвилль,,,,,,,Джонни,Рутерфорд,,Джон Уильям,Док,170.0,70.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/30/1952,9/23/1952,,ruthejo01,ruthejo01,ruthj101,ruthejo01,ruthejo01
12441,sanchlu01,,,1953.0,8.0,24.0,Венесуэла,,Кариако,2005.0,2.0,4.0,Венесуэла,,Ла-Гвайра,Луис,Саньяс,Луис Мэрседес Эскобар (Санчес),Луис Мерсес Эскобар,,170.0,74.0,r,r,4/10/1981,10/6/1985,,sanchlu01,sanchlu01,sancl001,sanchlu01,sanchlu01
12545,scarrru01,,,1903.0,1.0,14.0,США,ФЛ,Пенсакола,1994.0,12.0,4.0,США,ФЛ,Пенсакола,Росс,Скарретт,,Стивен Расселл Малори,,165.0,70.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/18/1929,5/25/1932,,scarrru01,scarrru01,scarr103,scarrru01,scarrru01
12720,scofflo01,,,1913.0,5.0,20.0,США,ИЛ,Госпожа,1997.0,8.0,28.0,США,ИЛ,Госпожа,Лу,Скопиф,,Луи,Вейсер,182.0,70.0,r,r,4/16/1936,5/9/1936,,scofflo01,scofflo01,scofl101,scofflo01,scofflo01
12762,seaveto01,,seaveto01h,1944.0,11.0,17.0,США,Калифорния,Фресно,,,,,,,Том,Сивер,,Джордж Томас,Том Чудесный,195.0,73.0,r,r,4/13/1967,9/19/1986,,seaveto01,seaveto01,seavt001,seaveto01,seaveto01
12912,sheehto02,sheehto02m,,1894.0,3.0,31.0,США,ИЛ,Великая Режка,1982.0,10.0,29.0,США,О,Чиллокотх,Том,Шеан,,Томас Клэнси,,190.0,74.0,r,r,7/14/1915,5/27/1926,,sheehto02,sheehto02,sheet102,sheehto02,sheehto02
13160,smallro02,,,1952.0,10.0,25.0,США,Калифорния,Лос-Анджелес,,,,,,,Рой,Смали,,Рой Фредерик (III),,185.0,73.0,Б,r,4/30/1975,10/4/1987,Университет Южной Калифорнии,smallro02,smallro02,smalr001,smallro02,smallro02
13273,smithoz01,,smithoz01h,1954.0,12.0,26.0,США,АЛ,Мобильный,,,,,,,Оси,Смит,,Оскар Бернд,Волшебник из страны Оз,150.0,71.0,Б,r,4/7/1978,9/29/1996,Калифорнийский университет в Сан-Луис-Обиско,smithoz01,smithoz01,smito001,smithoz01,smithoz01
13285,smithre04,,,1900.0,7.0,17.0,США,ИЛ,Эшли,1961.0,2.0,19.0,США,Калифорния,Лос-Анджелес,красный,Смит,,Марвин Харольд,,165.0,67.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",r,4/14/1925,9/26/1925,,smithre04,smithre04,smitr107,smithre04,smithre04
13382,sothede01,,,1904.0,1.0,20.0,США,ДЦ,Вашингтон,1977.0,12.0,7.0,США,НЧ,Дурхэм,Дэнни,Южный,родился в Юге,Деннис Элвуд,,175.0,71.0,r,r,9/10/1926,9/21/1931,,sothede01,sothede01,sothd101,sothede01,sothede01
