hofid,yearid,votedby,ballots,needed,votes,inducted,category
vaughar01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,6.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
morriha02h,2006,Ассоциация писателей бейсбольных написаний,520.0,390.0,5.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
thomsbo01h,1973,Ассоциация писателей бейсбольных написаний,380.0,285.0,3.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
morrija02h,2009,Ассоциация писателей бейсбольных написаний,539.0,405.0,237.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
perezto01h,2000,Ассоциация писателей бейсбольных написаний,499.0,375.0,385.0,Да,Игрок
hermaba01h,1955,Ассоциация писателей бейсбольных написаний,251.0,189.0,5.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
wilsoha01h,1939,Ассоциация писателей бейсбольных написаний,274.0,206.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
brownga01h,1982,Ассоциация писателей бейсбольных написаний,415.0,312.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
conceda01h,1997,Ассоциация писателей бейсбольных написаний,473.0,353.0,60.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
hernake01h,2002,Ассоциация писателей бейсбольных написаний,472.0,354.0,29.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
zimmech01h,1938,Ассоциация писателей бейсбольных написаний,262.0,197.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
harribu01h,1939,Ассоциация писателей бейсбольных написаний,274.0,206.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Менеджер
sullibi03h,1937,Ассоциация писателей бейсбольных написаний,201.0,151.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
bakerfr01h,1939,Ассоциация писателей бейсбольных написаний,274.0,206.0,30.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
woodwi01h,1986,Ассоциация писателей бейсбольных написаний,425.0,319.0,23.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
tennefr02h,1937,Ассоциация писателей бейсбольных написаний,201.0,151.0,5.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
dihigma99h,1977,Негритянская лига,,,,Да,Игрок
mcnalda01h,1982,Ассоциация писателей бейсбольных написаний,415.0,312.0,5.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
longhe01h,1946,Голосование за выдвижение,202.0,,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
tennefr01h,1946,Голосование за выдвижение,202.0,,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
mazerbi01h,1990,Ассоциация писателей бейсбольных написаний,444.0,333.0,131.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
rixeyep01h,1947,Ассоциация писателей бейсбольных написаний,161.0,121.0,2.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
kellech01h,1964,Ассоциация писателей бейсбольных написаний,201.0,151.0,12.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
gomezle01h,1946,Голосование за выдвижение,202.0,,4.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
ringji01h,1949,Ассоциация писателей бейсбольных написаний,153.0,115.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
coopemo01h,1960,Ассоциация писателей бейсбольных написаний,269.0,202.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
hoytwa01h,1950,Ассоциация писателей бейсбольных написаний,168.0,126.0,11.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
wardjo01h,1936,Пленные войны,78.0,59.0,3.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
vaughar01h,1964,Ассоциация писателей бейсбольных написаний,201.0,151.0,17.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
brocklo01h,1985,Ассоциация писателей бейсбольных написаний,395.0,297.0,315.0,Да,Игрок
kinerra01h,1968,Ассоциация писателей бейсбольных написаний,283.0,213.0,118.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
suttodo01h,1994,Ассоциация писателей бейсбольных написаний,456.0,342.0,259.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
cepedor01h,1981,Ассоциация писателей бейсбольных написаний,401.0,301.0,77.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
meadole01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,2.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
coopewa01h,1971,Ассоциация писателей бейсбольных написаний,360.0,270.0,7.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
schumha02h,1955,Ассоциация писателей бейсбольных написаний,251.0,189.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
ehmkeho01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,7.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
wilsoji01h,1962,Ассоциация писателей бейсбольных написаний,160.0,120.0,4.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
sandbry01h,2004,Ассоциация писателей бейсбольных написаний,506.0,380.0,309.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
luquedo01h,1952,Ассоциация писателей бейсбольных написаний,234.0,176.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
suttebr01h,2000,Ассоциация писателей бейсбольных написаний,499.0,375.0,192.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
jonesra01h,1988,Ассоциация писателей бейсбольных написаний,427.0,321.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
torrejo01h,1992,Ассоциация писателей бейсбольных написаний,430.0,323.0,62.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
doerrbo01h,1970,Ассоциация писателей бейсбольных написаний,300.0,225.0,75.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
frymawo01h,1989,Ассоциация писателей бейсбольных написаний,447.0,336.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
howarel01h,1982,Ассоциация писателей бейсбольных написаний,415.0,312.0,40.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
sandbry01h,2003,Ассоциация писателей бейсбольных написаний,496.0,372.0,244.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
sewellu01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,3.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
fonsele01h,1948,Ассоциация писателей бейсбольных написаний,121.0,91.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
donlimi01h,1945,Ассоциация писателей бейсбольных написаний,247.0,186.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
killeha01h,1984,Ассоциация писателей бейсбольных написаний,403.0,303.0,335.0,Да,Игрок
brechha01h,1973,Ассоциация писателей бейсбольных написаний,380.0,285.0,3.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
niekrph01h,1996,Ассоциация писателей бейсбольных написаний,470.0,353.0,321.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
burdele01h,1976,Ассоциация писателей бейсбольных написаний,388.0,291.0,21.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
thomsbo01h,1967,Ассоциация писателей бейсбольных написаний,292.0,219.0,10.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
bakerfr01h,1947,Ассоциация писателей бейсбольных написаний,161.0,121.0,49.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
johnsda02h,1984,Ассоциация писателей бейсбольных написаний,403.0,303.0,3.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
schalra01h,1950,Ассоциация писателей бейсбольных написаний,168.0,126.0,16.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
scottev01h,1937,Ассоциация писателей бейсбольных написаний,201.0,151.0,2.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
langebi01h,1953,Ассоциация писателей бейсбольных написаний,264.0,198.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
riceji01h,2003,Ассоциация писателей бейсбольных написаний,496.0,372.0,259.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
martipe01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,46.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
gowdyha01h,1951,Ассоциация писателей бейсбольных написаний,226.0,170.0,26.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
ofarrbo01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,3.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
zeileto01h,2010,Ассоциация писателей бейсбольных написаний,539.0,405.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
phillde01h,1942,Ассоциация писателей бейсбольных написаний,233.0,175.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
bunniji01h,1982,Ассоциация писателей бейсбольных написаний,415.0,312.0,138.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
whitewi01h,1976,Ассоциация писателей бейсбольных написаний,388.0,291.0,7.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
conceda01h,2001,Ассоциация писателей бейсбольных написаний,515.0,387.0,74.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
gullibi01h,2000,Ассоциация писателей бейсбольных написаний,499.0,375.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
durocle01h,1962,Ассоциация писателей бейсбольных написаний,160.0,120.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Менеджер
bentola01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
bottoji01h,1948,Ассоциация писателей бейсбольных написаний,121.0,91.0,4.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
bakerdu01h,1992,Ассоциация писателей бейсбольных написаний,430.0,323.0,4.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
minosmi01h,1993,Ассоциация писателей бейсбольных написаний,423.0,318.0,67.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
maranra01h,1948,Ассоциация писателей бейсбольных написаний,121.0,91.0,38.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
olivato01h,1987,Ассоциация писателей бейсбольных написаний,413.0,310.0,160.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
rixeyep01h,1938,Ассоциация писателей бейсбольных написаний,262.0,197.0,2.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
wheatza01h,1937,Ассоциация писателей бейсбольных написаний,201.0,151.0,5.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
nichoki01h,1942,Ассоциация писателей бейсбольных написаний,233.0,175.0,5.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
cepedor01h,1986,Ассоциация писателей бейсбольных написаний,425.0,319.0,152.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
luquedo01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,15.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
wilsoha01h,1951,Ассоциация писателей бейсбольных написаний,226.0,170.0,21.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
grichbo01h,1992,Ассоциация писателей бейсбольных написаний,430.0,323.0,11.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
erskica01h,1970,Ассоциация писателей бейсбольных написаний,300.0,225.0,2.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
ruelmu01h,1950,Ассоциация писателей бейсбольных написаний,168.0,126.0,4.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
granted01h,1938,Ассоциация писателей бейсбольных написаний,262.0,197.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
drysddo01h,1979,Ассоциация писателей бейсбольных написаний,432.0,324.0,233.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
gordojo01h,1955,Ассоциация писателей бейсбольных написаний,251.0,189.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
vernomi01h,1974,Ассоциация писателей бейсбольных написаний,365.0,274.0,27.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
suttebr01h,1997,Ассоциация писателей бейсбольных написаний,473.0,353.0,130.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
hoopeha01h,1971,Пленные войны,,,,Да,Игрок
koscoan01h,1980,Ассоциация писателей бейсбольных написаний,385.0,289.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
adamsba01h,1950,Ассоциация писателей бейсбольных написаний,168.0,126.0,6.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
bondsbo01h,1995,Ассоциация писателей бейсбольных написаний,460.0,345.0,35.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
newsobo01h,1969,Ассоциация писателей бейсбольных написаний,340.0,255.0,32.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
dinnebi01h,1942,Ассоциация писателей бейсбольных написаний,233.0,175.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
tayloto02h,1982,Ассоциация писателей бейсбольных написаний,415.0,312.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
schoere01h,1983,Ассоциация писателей бейсбольных написаний,374.0,281.0,146.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
bartedi01h,1958,Ассоциация писателей бейсбольных написаний,266.0,200.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
raineti01h,2010,Ассоциация писателей бейсбольных написаний,539.0,405.0,164.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
ruperja99h,2013,Пленные войны,,,,Да,Пионер/Исполнительный
martipe01h,1962,Ассоциация писателей бейсбольных написаний,160.0,120.0,6.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
brechha01h,1972,Ассоциация писателей бейсбольных написаний,396.0,297.0,5.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
duffyhu01h,1936,Пленные войны,78.0,59.0,3.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
careyma01h,1948,Ассоциация писателей бейсбольных написаний,121.0,91.0,9.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
stahlja01h,1939,Ассоциация писателей бейсбольных написаний,274.0,206.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
hoytwa01h,1952,Ассоциация писателей бейсбольных написаний,234.0,176.0,12.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
wittmi01h,1999,Ассоциация писателей бейсбольных написаний,497.0,373.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
klingjo01h,1937,Ассоциация писателей бейсбольных написаний,201.0,151.0,20.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
mcmulke01h,1983,Ассоциация писателей бейсбольных написаний,374.0,281.0,0.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
pruethu01h,1951,Ассоциация писателей бейсбольных написаний,226.0,170.0,1.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",Игрок
