id,lgid,teamid,franchid,name,park
173,NL,BSN,ATL,Бостон Бэйнэтс,Южный конец I  / Конгресс-стрит-гроундс  / Южный конец III
59,AL,CLE,CLE,Кливленд Индианс,Лигный парк II/Кливленд Стэдиум
284,NL,SLN,STL,Сент-Луис Кардиналс,Стадион «Ригли-филд» IV/стадион «Буш-стэдиум» II
113,AL,WS1,MIN,Вашингтон Сенаторы,Стадион Гриффита I
221,NL,IN3,IND,Индианаполис Хойсерс,Атлетический парк I
101,AL,TBA,TBD,Тампа-Бэй Девил Рэйс,Стадион Тропикана
41,AL,BAL,BAL,Балтимор Ориолс,Ориол Парк в Камден-Ярде
10,AA,CL3,CLV,Кливленд Блюз,Национальный парк II
25,AA,PH4,PHA,Филадельфийские Атлетики,Оукдейл Парк
208,NL,COL,COL,Колорадо Рокиз,Стадион «Майл-Хай»
61,AL,CLE,CLE,Кливленд Нэпсы,Лига Парк I
138,NA,FW1,KEK,Форт-Вэйн Кекионгас,Хэмилтон Филд
190,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк у озера I/Парк у озера II
53,AL,CHA,CHW,Чикаго Уайт Сокс,Стадион «У.С. Селлерз Филд»
39,AL,ANA,ANA,Анахайм Энджелс,Интернациональное поле Эдисона
247,NL,PHI,PHI,Филадельфийские Блю Джейс,Шибе-парк
109,AL,TOR,TOR,Торонто Блю Джейс,Центр Роджеров
181,NL,BSN,ATL,Бостонские вора,Южный конец земли III
244,NL,NYN,NYM,Нью-Йорк Метс,"Stadион ""Сити-Фиелд"""
33,AA,SR2,SYS,Сиракузские звёзды,Стар Парк II
4,AA,BL3,BLO,Балтимор Ориолс,Парк Союза
43,AL,BOS,BOS,Бостон Ред Сокс,Хинтингтон-авеню-Гроунз
108,AL,TOR,TOR,Торонто Блю Джейс,"Стадион ""Экспо"" / ""Скайдом"""
243,NL,NY3,NYU,Нью-Йорк Мутуалы,Объединённые площадки (Бруклин)
193,NL,CIN,CIN,Цинциннати Редэлс,Кросли-филд
308,UA,KCU,KCU,Канзас-Сити Ковбои,
141,NA,MID,MAN,Миддлтон-Мансфилды,Мансфилдский спортивный комплекс
34,AA,TL1,TOL,Толедские голубые стокинги,Лига Парк
296,PL,BRP,BWW,"Вот перевод:

""Чудеса Бруклина Уорда""",
254,NL,PHI,PHI,Филадельфийские Филлис,Стадион ветеранов
215,NL,HAR,HAR,Гарфорд Дарк Блюз,Объединённые площадки (Бруклин)
5,AA,BR3,LAD,Бруклин Атланты,Вашингтон-парк I
251,NL,PHI,PHI,Филадельфийские Филлис,Стадион Конни Макка
162,NL,BRO,LAD,Бруклин Бриджесмены,Восточный парк
130,NA,BR1,ECK,Бруклин Экфорс,Объединённая территория
70,AL,KCA,KCR,Канзас-Сити Роялс,Стадион II Муниципального стадиона
110,AL,TOR,TOR,Торонто Блю Джейс,Скидом
194,NL,CIN,CIN,Цинциннати Редс,Цинерги Файлд
242,NL,NY1,SFG,Нью-Йорк Готамс,Поло-граундс I
262,NL,PIT,PIT,Питтсбург Пайретс,"Форбс-филд/стадион ""Три реки"""
60,AL,CLE,CLE,Кливленд Индианс,Прогрессивное поле
269,NL,SFN,SFG,Сан-Франциско Джайентс,Парк 3Ком
179,NL,BSN,ATL,Бостонские голуби,Южный конец земли III
302,PL,PTP,PBB,Питтсбургские бурги,
245,NL,NYN,NYM,Нью-Йорк Метс,Поло-Гроудс IV
258,NL,PIT,PIT,Питтсбург Аллегхени,Парк отдыха
112,AL,WS1,MIN,Вашингтон Сенаторы,Американский бейсбольный парк II
233,NL,ML2,MLG,Милуоки Грейс,Эклипс Парк II
236,NL,MON,WSN,Монреаль Экспос,Стадион Олимпий / Хирам Битхорн
19,AA,LS2,LOU,Луисвилл Колонели,Э 클ипс Парк I
282,NL,SLN,STL,Сент-Луис Кардиналс,Робисон Филд/Спортсменс Парк IV
147,NA,RC1,ROK,Рокфорд Форест Ситис,Выставочные площадки Сельскохозяйственного общества
80,AL,MLA,BAL,Милуоки Брюэрс,Ллойд-стрит-горндс
235,NL,MON,WSN,Монреаль Экспос,Стадион Олимпик
51,AL,CHA,CHW,Чикаго Уайт Сокс,Южный парк 2
282,NL,SLN,STL,Сент-Луис Кардиналс,Робисон Филд/Спортсменс Парк IV
312,UA,SPU,STP,Сент-Пол Уайт Капс,
214,NL,HAR,HAR,Гарфорд Дарк Блюз,Стадион «Хартфорд Болл Клуб»
128,NA,BL1,BLC,Балтиморские канарейки,Ньюингем-Парк
176,NL,BSN,ATL,Бостонские бразцы,Полево-горный район
87,AL,OAK,OAK,Окленд Атлетикс,МакАфи Колизей
63,AL,DET,DET,Детройт Тайгерс,Беннетт Парк
81,AL,NYA,NYY,Нью-Йоркские Хайтенсеры,Парк на холме
300,PL,NYP,NYI,Нью-Йорк Джайантс,
92,AL,PHA,OAK,Филадельфийские Атлетики,Колумбийский парк
33,AA,SR2,SYS,Сиракузские звёзды,Стар Парк II
232,NL,ML1,ATL,Милуоки Брэвз,Стадион «Кэри»
247,NL,PHI,PHI,Филадельфийские Блю Джейс,Шибе-парк
77,AL,MIN,MIN,"""Миннесота Твинс""","Стадион ""Метрополитен"""
236,NL,MON,WSN,Монреаль Экспос,Стадион Олимпий / Хирам Битхорн
194,NL,CIN,CIN,Цинциннати Редс,Цинерги Файлд
191,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк у озера Фронт Парк 2
72,AL,LAA,ANA,Лос-Анджелес Энджелс,"Стадион ""Доджер"""
5,AA,BR3,LAD,Бруклин Атланты,Вашингтон-парк I
40,AL,BAL,BAL,Балтимор Ориолс,Мемориальный стадион
44,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-парк I
258,NL,PIT,PIT,Питтсбург Аллегхени,Парк отдыха
156,NL,ARI,ARI,Аризона Даймондбэкс,Чейз-филд
200,NL,CIN,CIN,Цинциннати Редс,Дворец Любителей (Палац Фанатов)
100,AL,SLA,BAL,Сент-Луис Браунс,Стадион «Спортс Манор Парк» IV
154,NA,WS6,WNT,Вашингтон Нэшнлз,Олимпийский комплекс
150,NA,TRO,TRO,Трои Хемакеры,Место сбора для баускаков
244,NL,NYN,NYM,Нью-Йорк Метс,"Stadион ""Сити-Фиелд"""
101,AL,TBA,TBD,Тампа-Бэй Девил Рэйс,Стадион Тропикана
55,AL,CLE,CLE,Кливленд Бронкос,Лига Парк I
99,AL,SLA,BAL,Сент-Луис Браунс,Спортивный парк III
192,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Западный парк I
75,AL,LAA,ANA,Лос-Анджелес Энджелс из Анахайма,Анео-Хиллс-Арена
142,NA,NH1,NHV,Нью-Хейвен Эльм-Сити,Пар Hamilton
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерз"" в Арлингтоне"
271,NL,SFN,SFG,Сан-Франциско Джайентс,Стадион «Кандлстик Парк»
252,NL,PHI,PHI,Филадельфийские Филлис,Филадельфийские бейсбольные поля
278,NL,SLN,STL,Сент-Луис Браунс,Спортивный парк I
280,NL,SLN,STL,Сент-Луис Кардиналс,Буш-стадиум III
46,AL,BOS,BOS,Бостон Ред Сокс,Хинтингтон-авеню-Гроунз
127,FL,SLF,SLI,Сент-Луис Терриерс,
98,AL,SEA,SEA,"""Сиэтл Маринерс""","Стадион "" Safeco"""
196,NL,CIN,CIN,Цинциннати Редс,Кросли-филд/Стадион «Риверфронт»
227,NL,LS3,LOU,Луисвилл Колонели,Э 클ипс Парк I
250,NL,PHI,PHI,Филадельфийские Филлис,Гражданский банк Парк
237,NL,NY1,SFG,Нью-Йорк Джайантс,Поло-граундс I
151,NA,WS3,OLY,Олимпийские игры в Вашингтоне,Олимпийский комплекс
107,AL,TOR,TOR,Торонто Блю Джейс,"Стадион ""Экспо"""
93,AL,PHA,OAK,Филадельфийские Атлетики,Стадион Конни Макка
179,NL,BSN,ATL,Бостонские голуби,Южный конец земли III
19,AA,LS2,LOU,Луисвилл Колонели,Э 클ипс Парк I
47,AL,CAL,ANA,Калифорнийские ангелы,Анахайм Арена
97,AL,SEA,SEA,"""Сиэтл Маринерс""",Кингдом / Сафеко Филд
12,AA,CL6,CLS,Колумбус Солоны,Рекуэйшн Парк II
228,NL,LS3,LOU,Луисвилл Колонели,Эклипс Парк II
68,AL,KC1,OAK,Канзас-Сити Атлетикс,"Stadион ""Муниципал"" I"
4,AA,BL3,BLO,Балтимор Ориолс,Парк Союза
133,NA,BS1,BNA,Бостон Ред Стокингс,Южный конец I
167,NL,BRO,LAD,Бруклин Гроуз,Восточный парк
102,AL,TBA,TBD,Tampa Bay Рейз,Стадион Тропикана
289,NL,TRN,TRT,Троианы,Стадион «Трой Балл Клуб Грундз»
73,AL,LAA,ANA,Лос-Анджелес Энджелс,Уриндж-филд (Лос-Анджелес)
173,NL,BSN,ATL,Бостон Бэйнэтс,Южный конец I  / Конгресс-стрит-гроундс  / Южный конец III
