corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
378,Corp. Humble RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
379,Corp. Humble Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,4,
402,Corp. Apex LightingAg., , ,,,,,2004-10-12T10:41:26,6,
499,Corp. Just Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
440,Corp. Driven TransitAg., , ,,,,,2004-10-12T10:41:26,4,
79,Corp. Humble Sail MakersInc., , ,,,,,2004-10-12T10:41:26,8,
30,Corp. Computer TransitInc., , ,,,,,2004-10-12T10:41:26,1,
217,Corp. Boston QuestsCorp., , ,,,,,2004-10-12T10:41:26,6,
147,Corp. Expert QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
353,Corp. Famous MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
352,Corp. Famous LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
87,Corp. Imperial QuestsInc., , ,,,,,2004-10-12T10:41:26,6,
25,Corp. Computer OperaInc., , ,,,,,2004-10-12T10:41:26,4,
107,Corp. Apex QuestsCo., , ,,,,,2004-10-12T10:41:26,8,
475,Corp. Humble OperaAg., , ,,,,,2004-10-12T10:41:26,4,
433,Corp. Driven MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
355,Corp. Famous OperaLtd., , ,,,,,2004-10-12T10:41:26,8,
257,Corp. Famous QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
221,Corp. Computer Key StonesCorp., , ,,,,,2004-10-12T10:41:26,5,
237,Corp. Driven QuestsCorp., , ,,,,,2004-10-12T10:41:26,8,
422,Corp. Computer LightingAg., , ,,,,,2004-10-12T10:41:26,6,
13,Corp. Boston MachineryInc., , ,,,,,2004-10-12T10:41:26,5,
316,Corp. Boston PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
57,Corp. Famous QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
170,Corp. Giant TransitCo., , ,,,,,2004-10-12T10:41:26,3,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
240,Corp. Driven TransitCorp., , ,,,,,2004-10-12T10:41:26,8,
40,Corp. Driven TransitInc., , ,,,,,2004-10-12T10:41:26,2,
76,Corp. Humble PetroleumInc., , ,,,,,2004-10-12T10:41:26,4,
245,Corp. Expert OperaCorp., , ,,,,,2004-10-12T10:41:26,3,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
461,Corp. Giant Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
196,Corp. Just PetroleumCo., , ,,,,,2004-10-12T10:41:26,8,
43,Corp. Expert MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
212,Corp. Boston LightingCorp., , ,,,,,2004-10-12T10:41:26,1,
337,Corp. Driven QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
97,Corp. Just QuestsInc., , ,,,,,2004-10-12T10:41:26,7,
200,Corp. Just TransitCo., , ,,,,,2004-10-12T10:41:26,4,
356,Corp. Famous PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
494,Corp. Just NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
154,Corp. Famous NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
174,Corp. Humble NeedleworkCo., , ,,,,,2004-10-12T10:41:26,4,
347,Corp. Expert QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
