statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
925,925,1999-08-13T00:00:00,1999-09-02T00:00:00,5749.0,
18431,8431,1999-09-13T00:00:00,1999-10-03T00:00:00,5819.0,
132,132,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
14105,4105,1999-09-13T00:00:00,1999-10-03T00:00:00,2173.0,
9397,9397,1999-08-13T00:00:00,1999-09-02T00:00:00,31723.0,
10145,145,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
68,68,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
15700,5700,1999-09-13T00:00:00,1999-10-03T00:00:00,5893.0,
16935,6935,1999-09-13T00:00:00,1999-10-03T00:00:00,4366.0,
8029,8029,1999-08-13T00:00:00,1999-09-02T00:00:00,34574.0,
5655,5655,1999-08-13T00:00:00,1999-09-02T00:00:00,12602.0,
11123,1123,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
5145,5145,1999-08-13T00:00:00,1999-09-02T00:00:00,3477.0,
10911,911,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
18903,8903,1999-09-13T00:00:00,1999-10-03T00:00:00,9764.0,
7374,7374,1999-08-13T00:00:00,1999-09-02T00:00:00,9135.0,
16180,6180,1999-09-13T00:00:00,1999-10-03T00:00:00,2733.0,
18729,8729,1999-09-13T00:00:00,1999-10-03T00:00:00,8143.0,
13130,3130,1999-09-13T00:00:00,1999-10-03T00:00:00,3619.0,
16797,6797,1999-09-13T00:00:00,1999-10-03T00:00:00,991.0,
