id,lgid,teamid,franchid,name,park
114,AL,WS1,MIN,Сенаторы Вашингтона,Стадион Griffith II
284,NL,SLN,STL,Кардиналы Сент-Луиса,Парк IV/Башский стадион II
86,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; III
285,NL,SLN,STL,Сент-Луис Идеалос,Поле Робисон
148,,SL1,SLR,Красные чулки Сент-Луиса,Красный бейсбольный парк &lt; &lt; Красный чулок &gt; &gt;
231,NL,MIL,MIL,Милуоки Брюэрс,Миллер Парк
129,,BL4,MAR,Балтимор Мэрилендс,Ньюингтонский парк
203,NL,CL4,CLV,Кливленд Паук,Парк I Лиги
60,AL,CLE,CLE,Индейцы Кливленда,Прогрессивная область
7,AA,BR3,LAD,Бруклинские серые,Вашингтон Парк I
213,NL,FLO,FLA,Флорида Марлинс,Стадион Sun Life
28,AA,PT1,PIT,Питтсбургские аллегени,Парк отдыха
286,NL,SR1,SYR,Звезды Сиракуз,Парк Ньюэлла
103,AL,TEX,TEX,Техасские рейнджеры,Поле Америкс
5,AA,BR3,LAD,Бруклинские Атлантики,Вашингтон Парк I
207,NL,COL,COL,Колорадо Скалистые горы,Поле ковров
298,PL,CHP,CHP,Чикагские пираты,
43,AL,BOS,BOS,Бостонские американцы,Земля Хантингтон-авеню
54,AL,CLE,CLE,Блюз Кливленда,Парк I Лиги
134,,CH1,CNA,Белые чулки Чикаго,Расположена на базах
297,PL,BSP,BRS,Бостонские красные,
299,PL,CLP,CLI,Кливлендские младенцы,
58,AL,CLE,CLE,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;
217,NL,HOU,HOU,Хьюстон Астрос,Энронное поле
313,UA,WIL,WIL,Уилмингтон Быстрые шаги,
304,UA,BLU,BLU,Памятные памятники Балтимора,
132,,BR2,BRA,Бруклинские Атлантики,Союзные земли
78,AL,MIN,MIN,Близнецы из Миннесоты,Целевая группа на местах
68,AL,KC1,OAK,Канзас-Сити Атлетика,Муниципальный стадион I
122,FL,CHF,CHH,Чикагские киты,Филд Уригли
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
296,PL,BRP,BWW,Чудеса Бруклина Уорда,
14,AA,CN2,CIN,Красные чулки Цинциннати,Парк I Лиги в Цинциннати
160,NL,BFN,BUF,Баффало Бизонс,Парк Риверсайд
230,NL,MIL,MIL,Милуоки Брюэрс,Окружной стадион
215,NL,HAR,HAR,Хартфорд Тёмный Блюз,Союзные земли (Бруклин)
37,AA,WS9,WAS,Вашингтон,Поле границы
2,AA,BL2,BLO,Балтимор Ориолс,Парк Ориол
25,AA,PH4,PHA,Филадельфия Атлетика,Парк Окдейл
49,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
189,NL,CHN,CHC,Белые чулки Чикаго,Озерный фронт Парк I
72,AL,LAA,ANA,Лос-Анджелесские ангелы,Стадион Dodger
169,NL,BRO,LAD,Бруклинский супербас,Эббетс Поле
263,NL,PIT,PIT,Питтсбургские пираты,Парк PNC
295,PL,BFP,BFB,Баффало Бизонс,
190,NL,CHN,CHC,Белые чулки Чикаго,Озерный парк I/Лейк Фронт Парк II
55,AL,CLE,CLE,Кливленд Бронхос,Парк I Лиги
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;
126,FL,PTF,PBS,Питтсбургские повстанцы,
174,NL,BSN,ATL,Бостонские бунтари,South End Groups III
244,NL,NYN,NYM,Нью-Йорк Метс,Поле Сити
21,AA,ML3,MLA,Милуоки Брюэрс,Атлетическое поле
53,AL,CHA,CHW,Чикаго Уайт Сокс,Поле сотовой связи США
79,AL,ML4,MIL,Милуоки Брюэрс,Окружной стадион
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
295,PL,BFP,BFB,Баффало Бизонс,
169,NL,BRO,LAD,Бруклинский супербас,Эббетс Поле
191,NL,CHN,CHC,Белые чулки Чикаго,Парк &lt; &lt; Лэйк фронт &gt; &gt; II
108,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион/ &lt; &lt; Скайдом &gt; &gt;
296,PL,BRP,BWW,Чудеса Бруклина Уорда,
137,,ELI,RES,Элизабет Резолютес,Ярмарки Вейверли
32,AA,SL4,STL,Сент-Луис Браунс,Парк I для спортсменов
254,NL,PHI,PHI,Филадельфия Филадельфия,Стадион ветеранов
194,NL,CIN,CIN,Красные Цинциннати,Поле Синергии
30,AA,RIC,RIC,Ричмондские вирджинцы,Продукция Allen
102,AL,TBA,TBD,Tampa Bay Rays,Тропиканское поле
303,UA,ALT,ALT,Горный город Альтоона,
147,,RC1,ROK,Рокфордские лесные города,Сельскохозяйственное общество
47,AL,CAL,ANA,Калифорнийские ангелы,Анахаймский стадион
12,AA,CL6,CLS,Колумб Солоны,Парк отдыха II
184,NL,CHN,CHC,Чикагские кольты,Вестсайдский парк II
242,NL,NY1,SFG,Нью-Йорк Готэмс,Поло Земля I
157,NL,ATL,ATL,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон
213,NL,FLO,FLA,Флорида Марлинс,Стадион Sun Life
135,,CH2,CNA,Белые чулки Чикаго,23-я улица
273,NL,SFN,SFG,Сан-Франциско Гиганты,Парк SBC
250,NL,PHI,PHI,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;
44,AL,BOS,BOS,Бостонский ред Сокс,Парк Фенвей I
61,AL,CLE,CLE,Кливленд Напс,Парк I Лиги
232,NL,ML1,ATL,Милуоки храбрые храбрые,Окружной стадион
297,PL,BSP,BRS,Бостонские красные,
204,NL,CL4,CLV,Кливленд Паук,Парк Национальной лиги
2,AA,BL2,BLO,Балтимор Ориолс,Парк Ориол
244,NL,NYN,NYM,Нью-Йорк Метс,Поле Сити
219,NL,HOU,HOU,Хьюстон Кольт 45-й.,Стадион кольта
300,PL,NYP,NYI,Нью-Йорк Гиганты,
76,AL,MIN,MIN,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом
49,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски
312,UA,SPU,STP,Белые капсулы Святого Пола,
227,NL,LS3,LOU,Полковники Луисвиля,Парк I Eclipse
211,NL,FLO,FLA,Флорида Марлинс,Стадион Джо Робби
41,AL,BAL,BAL,Балтимор Ориолс,Парк Ориол в Камден-Ярдс
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион Qualcomm
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион Джека Мерфи
289,NL,TRN,TRT,Тройские троянцы,Клуб Тройных шаров
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
215,NL,HAR,HAR,Хартфорд Тёмный Блюз,Союзные земли (Бруклин)
314,UA,WSU,WNA,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,
99,AL,SLA,BAL,Сент-Луис Браунс,Парк III для спортсменов
80,AL,MLA,BAL,Милуоки Брюэрс,Земля Ллойда
175,NL,BSN,ATL,Бостонские пчёлы,Поле храбрых
58,AL,CLE,CLE,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
54,AL,CLE,CLE,Блюз Кливленда,Парк I Лиги
56,AL,CLE,CLE,Индейцы Кливленда,Стадион Кливленда
290,NL,WAS,WAS,Сенаторы Вашингтона,Поле границы
43,AL,BOS,BOS,Бостонские американцы,Земля Хантингтон-авеню
208,NL,COL,COL,Колорадо Скалистые горы,Высший стадион Майл
96,AL,SEA,SEA,Морские пехотинцы Сиэтла,Королевство
17,AA,KC2,KCC,Канзас Сити Ковбои,Ассоциация &lt; &lt; Парк I &gt; &gt;
34,AA,TL1,TOL,Синие чулки Толедо,Парк Лиги
200,NL,CIN,CIN,Красные Цинциннати,Палас фанов
199,NL,CIN,CIN,Красные Цинциннати,Парк Лиги II в Цинциннати
292,NL,WAS,WSN,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Стадион R.F.K.
234,NL,MON,WSN,Монреальские выставки,Джерри Парк
120,FL,BUF,BFL,Буффало Баффеды,
100,AL,SLA,BAL,Сент-Луис Браунс,Парк IV для спортсменов
11,AA,CL5,CBK,Колумб Бакейс,Парк отдыха I
9,AA,BS2,BRS,Бостонские красные,Улица Конгресса
146,,PH3,CEN,Столетия Филадельфии,Столетние земли
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион Dodger
310,UA,PHU,PHK,Критерии Филадельфии,
67,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр
77,AL,MIN,MIN,Близнецы из Миннесоты,Столичный стадион
69,AL,KCA,KCR,Канзас-Сити Роялс,Стадион Кауффмана
119,FL,BUF,BFL,Буффало Блюз,
165,NL,BRO,LAD,Бруклин Доджерс,Эббетс Поле
258,NL,PIT,PIT,Питтсбургские аллегени,Парк отдыха
220,NL,IN1,IBL,Индианаполис Блюз,Парк Саут-стрит
127,FL,SLF,SLI,&lt; &lt; Сент-Луис Терьерс &gt; &gt;,
52,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt; / парк &lt; &lt; Комиски &gt; &gt;
55,AL,CLE,CLE,Кливленд Бронхос,Парк I Лиги
312,UA,SPU,STP,Белые капсулы Святого Пола,
11,AA,CL5,CBK,Колумб Бакейс,Парк отдыха I
289,NL,TRN,TRT,Тройские троянцы,Клуб Тройных шаров
35,AA,TL2,TLM,Толедо Маумес,Парк &lt; &lt; Сперанза &gt; &gt;
189,NL,CHN,CHC,Белые чулки Чикаго,Озерный фронт Парк I
58,AL,CLE,CLE,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;
84,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион I Янки
262,NL,PIT,PIT,Питтсбургские пираты,Стадион Forbes Field/Three Rivers
60,AL,CLE,CLE,Индейцы Кливленда,Прогрессивная область
19,AA,LS2,LOU,Полковники Луисвиля,Парк I Eclipse
123,FL,IND,NEW,Индианаполис Хусье,
212,NL,FLO,FLA,Флорида Марлинс,Стадион Pro Player
68,AL,KC1,OAK,Канзас-Сити Атлетика,Муниципальный стадион I
191,NL,CHN,CHC,Белые чулки Чикаго,Парк &lt; &lt; Лэйк фронт &gt; &gt; II
65,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк &quot; Комерика &quot;
257,NL,PHN,ATH,Филадельфия Атлетика,Земля Джефферсона
44,AL,BOS,BOS,Бостонский ред Сокс,Парк Фенвей I
198,NL,CIN,CIN,Красные Цинциннати,Парк I Лиги в Цинциннати
293,NL,WOR,WOR,Вихревые рубиновые ножки,Вихревый парк для вождения
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
263,NL,PIT,PIT,Питтсбургские пираты,Парк PNC
227,NL,LS3,LOU,Полковники Луисвиля,Парк I Eclipse
245,NL,NYN,NYM,Нью-Йорк Метс,Поло Земля IV
153,,WS5,WBL,Голубые ноги Вашингтона,Олимпийские игры
311,UA,SLU,SLM,Сент-Луис Марунс,
235,NL,MON,WSN,Монреальские выставки,Олимпийская система
41,AL,BAL,BAL,Балтимор Ориолс,Парк Ориол в Камден-Ярдс
128,,BL1,BLC,Балтиморские канареи,Ньюингтонский парк
151,,WS3,OLY,Олимпийские игры в Вашингтоне,Олимпийские игры
81,AL,NYA,NYY,Нью-Йоркские горожане,Парк Хиллтоп
116,AL,WS2,TEX,Сенаторы Вашингтона,Стадион R.F.K.
2,AA,BL2,BLO,Балтимор Ориолс,Парк Ориол
241,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля IV
205,NL,CN1,CNR,Красные Цинциннати,Авеню Земля
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
57,AL,CLE,CLE,Индейцы Кливленда,Джейкобс Филд
42,AL,BLA,NYY,Балтимор Ориолс,Парк Ориол
230,NL,MIL,MIL,Милуоки Брюэрс,Окружной стадион
40,AL,BAL,BAL,Балтимор Ориолс,Памятный стадион
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
46,AL,BOS,BOS,Бостонский ред Сокс,Земля Хантингтон-авеню
120,FL,BUF,BFL,Буффало Баффеды,
