playerid,yearid,stint,glf,gcf,grf
ruthba01,1925,1,33.0,0.0,66.0
mertesa01,1898,1,4.0,5.0,53.0
ruckejo01,1940,1,0.0,57.0,0.0
frencwa01,1926,1,0.0,1.0,98.0
woodlge01,1955,1,26.0,4.0,25.0
lubypa01,1895,1,0.0,0.0,2.0
hallge01,1875,1,74.0,0.0,3.0
huntjo01,1931,1,0.0,0.0,1.0
careyma01,1920,1,0.0,129.0,0.0
galatmi01,1935,1,8.0,18.0,56.0
seedsbo01,1938,1,37.0,40.0,1.0
johnsbo01,1936,1,131.0,1.0,0.0
fonsele01,1931,2,80.0,15.0,0.0
kingma01,1871,1,1.0,10.0,0.0
toporsp01,1922,1,0.0,0.0,1.0
simmojo02,1949,1,18.0,0.0,8.0
maggeha01,1907,1,2.0,0.0,0.0
quinlfr01,1891,1,1.0,0.0,0.0
ostrojo01,1950,1,6.0,1.0,8.0
yeagege01,1902,1,0.0,0.0,1.0
rizzojo01,1940,2,30.0,0.0,0.0
flackma01,1922,1,0.0,0.0,15.0
hotalpe01,1884,1,3.0,99.0,0.0
wilsopa01,1899,1,3.0,0.0,3.0
cramedo01,1945,1,0.0,140.0,0.0
kriegbi01,1885,1,0.0,0.0,1.0
kellejo01,1904,1,0.0,3.0,3.0
mackife01,1947,1,0.0,2.0,0.0
hillje01,1937,1,3.0,18.0,0.0
schripo01,1893,1,4.0,0.0,1.0
maskrle01,1885,1,108.0,0.0,0.0
kinnewa01,1919,1,0.0,0.0,1.0
rowelba01,1947,1,99.0,2.0,0.0
holladu01,1934,1,15.0,0.0,16.0
greenda01,1902,1,18.0,2.0,110.0
hackeme01,1887,1,1.0,0.0,1.0
medwijo01,1946,1,18.0,0.0,0.0
smithpo01,1881,3,1.0,4.0,3.0
nunamle01,1918,1,0.0,0.0,1.0
chambel01,1891,1,1.0,1.0,4.0
lamarbi01,1918,1,8.0,17.0,2.0
rossdo01,1944,1,0.0,0.0,37.0
wyrosjo01,1947,1,0.0,27.0,100.0
morrijo03,1887,1,0.0,9.0,0.0
evansja01,1879,1,2.0,7.0,64.0
willidi02,1951,1,15.0,0.0,0.0
whitemi01,1884,1,0.0,2.0,0.0
malonbi01,1906,1,0.0,149.0,2.0
rosenla01,1939,1,0.0,20.0,75.0
staintu01,1942,1,2.0,0.0,1.0
boylebu01,1929,1,17.0,0.0,0.0
zettlge01,1872,2,0.0,0.0,1.0
baldwma01,1889,1,0.0,0.0,1.0
spaldal01,1875,1,1.0,9.0,9.0
kahlni01,1905,1,0.0,1.0,0.0
lazzeto01,1938,1,1.0,0.0,0.0
thompha02,1953,1,1.0,0.0,8.0
adamsbo03,1946,1,0.0,0.0,2.0
leonajo01,1917,1,0.0,0.0,1.0
rusieam01,1892,1,0.0,0.0,4.0
thorpji01,1917,2,38.0,0.0,33.0
murphwi01,1884,1,34.0,3.0,5.0
daltoja01,1915,1,10.0,60.0,52.0
liskaad01,1933,1,0.0,0.0,1.0
northro01,1944,1,0.0,0.0,151.0
bohnch01,1882,1,0.0,2.0,0.0
greered01,1887,1,0.0,3.0,0.0
sullide02,1907,1,0.0,143.0,0.0
stengca01,1918,1,0.0,0.0,37.0
wilmowa01,1890,1,27.0,112.0,0.0
clarkjo02,1898,1,2.0,0.0,4.0
wolfepo01,1914,1,0.0,0.0,7.0
benjast01,1942,1,0.0,25.0,21.0
arnovmo01,1941,1,61.0,0.0,0.0
welchfr01,1919,1,0.0,15.0,0.0
martipe01,1928,1,0.0,0.0,4.0
duffech01,1891,1,73.0,55.0,0.0
curtrgu01,1943,1,128.0,0.0,0.0
whitmdi01,1947,1,2.0,0.0,1.0
bongini01,1938,1,2.0,0.0,0.0
seedsbo01,1939,1,12.0,38.0,0.0
crottjo01,1882,2,0.0,1.0,0.0
seymocy01,1913,1,0.0,18.0,0.0
gilmapi01,1884,1,2.0,0.0,0.0
hoydu01,1896,1,0.0,120.0,0.0
hallmbi02,1901,1,49.0,15.0,75.0
sullisl01,1881,1,0.0,2.0,4.0
stoveha01,1889,1,137.0,0.0,0.0
glennjo01,1871,1,1.0,0.0,25.0
thronfa01,1952,1,11.0,4.0,71.0
marshdo01,1909,1,0.0,0.0,1.0
holdsji01,1884,1,0.0,5.0,0.0
ricesa01,1929,1,0.0,0.0,147.0
dalryab01,1886,1,82.0,0.0,0.0
leachfr01,1923,1,17.0,9.0,1.0
thomahe01,1927,2,1.0,0.0,2.0
sundabi01,1885,1,1.0,4.0,43.0
dailyco01,1892,1,2.0,3.0,8.0
judniwa01,1949,1,0.0,8.0,0.0
fishech01,1875,1,4.0,1.0,0.0
lohrho01,1914,1,0.0,17.0,1.0
corkhpo01,1886,1,0.0,0.0,112.0
chaseha01,1911,1,0.0,7.0,0.0
rhoadbo01,1903,1,0.0,0.0,1.0
hornujo01,1884,1,110.0,0.0,0.0
lewisfr01,1881,1,0.0,3.0,24.0
roettwa01,1930,1,28.0,85.0,4.0
halasge01,1919,1,0.0,1.0,5.0
heydomi01,1901,1,0.0,1.0,0.0
donlimi01,1911,2,0.0,56.0,0.0
davisge01,1892,1,0.0,3.0,41.0
tanneje01,1899,1,1.0,0.0,0.0
lyonsha01,1887,1,1.0,0.0,0.0
finnelo01,1939,2,3.0,16.0,5.0
hinespa01,1886,1,1.0,91.0,0.0
dickebu01,1885,1,2.0,3.0,0.0
carnejo01,1890,1,1.0,0.0,3.0
aragoan01,1917,1,4.0,2.0,0.0
walkedi02,1931,1,1.0,0.0,1.0
watsoar01,1915,2,1.0,0.0,0.0
barnhcl01,1926,1,54.0,0.0,8.0
leevesa01,1902,1,1.0,0.0,0.0
kinsl01,1893,1,0.0,0.0,1.0
bannoji01,1894,1,0.0,0.0,128.0
jamiech01,1920,1,93.0,5.0,0.0
dolanco02,1915,1,28.0,47.0,24.0
rogelbi01,1930,1,1.0,0.0,0.0
zarilal01,1952,2,21.0,10.0,8.0
burnsge01,1912,1,13.0,5.0,5.0
gharrpa01,1917,1,0.0,0.0,1.0
willike01,1924,1,109.0,0.0,0.0
meloapa01,1911,2,1.0,0.0,53.0
sweench01,1886,1,0.0,4.0,0.0
gleasja01,1877,1,0.0,1.0,0.0
wilmowa01,1893,1,84.0,10.0,0.0
dolanto01,1883,1,19.0,19.0,2.0
slattmi01,1888,1,4.0,90.0,9.0
vosmijo01,1935,1,150.0,0.0,0.0
heckegu01,1882,1,0.0,2.0,0.0
soltemo01,1939,2,22.0,1.0,7.0
roweda01,1885,1,0.0,16.0,0.0
millsbu01,1938,1,106.0,6.0,1.0
willicy01,1914,1,22.0,7.0,0.0
fulmech01,1884,1,0.0,1.0,1.0
sterrdu01,1912,1,0.0,31.0,6.0
porteda01,1951,1,0.0,0.0,3.0
kressre01,1933,1,0.0,0.0,8.0
stearbi01,1875,1,2.0,5.0,0.0
duffyhu01,1904,1,8.0,6.0,0.0
ryanji01,1893,1,1.0,73.0,1.0
racklma01,1947,1,0.0,1.0,1.0
stellbi02,1916,1,14.0,0.0,0.0
dobbsjo01,1902,2,0.0,59.0,0.0
strated01,1873,1,0.0,0.0,1.0
peitzjo01,1894,1,0.0,0.0,7.0
staffge01,1895,1,12.0,0.0,0.0
marshwi01,1948,1,0.0,0.0,142.0
fosteel01,1888,1,16.0,21.0,0.0
crompne01,1910,1,0.0,1.0,0.0
menefjo01,1901,1,5.0,1.0,18.0
buckldi01,1889,1,1.0,0.0,0.0
mclaufr01,1882,1,0.0,1.0,0.0
huelsfr01,1905,1,115.0,0.0,1.0
seerepa01,1945,1,38.0,28.0,68.0
ryanji01,1898,1,134.0,0.0,10.0
moorege03,1940,2,0.0,1.0,94.0
johnsdi01,1890,2,12.0,62.0,2.0
keistbi01,1899,1,1.0,0.0,0.0
moorejo02,1931,1,1.0,0.0,0.0
bigbeca01,1916,1,19.0,0.0,0.0
brownge01,1910,1,5.0,0.0,0.0
mathebo01,1883,1,1.0,1.0,1.0
allisdo01,1873,1,0.0,1.0,2.0
flagsir01,1925,1,0.0,144.0,0.0
shawal02,1915,1,120.0,4.0,0.0
colemjo01,1888,1,0.0,3.0,88.0
remseja01,1872,1,0.0,37.0,0.0
leeha01,1933,1,45.0,0.0,0.0
rafteto01,1909,1,1.0,1.0,6.0
gilmogr01,1914,1,0.0,10.0,122.0
orthal01,1905,1,0.0,0.0,1.0
henrifr01,1924,1,12.0,14.0,10.0
anderjo01,1898,2,13.0,78.0,2.0
wilsoar03,1951,1,0.0,0.0,2.0
niemabu01,1943,1,77.0,0.0,16.0
mcnulpa01,1922,1,1.0,19.0,2.0
wanerll01,1944,1,0.0,4.0,0.0
griffbe01,1922,1,0.0,8.0,69.0
vollmcl01,1954,1,5.0,0.0,21.0
healyjo01,1888,1,0.0,0.0,1.0
stephri01,1926,1,73.0,0.0,1.0
dalryab01,1879,1,66.0,1.0,4.0
hartlch01,1902,1,1.0,0.0,0.0
spencst01,1949,1,0.0,2.0,3.0
nilesha01,1910,1,4.0,0.0,11.0
hoagmy01,1939,1,11.0,49.0,60.0
scheefr01,1915,1,0.0,1.0,0.0
dobyla01,1950,1,0.0,140.0,0.0
carutbo01,1893,2,0.0,0.0,13.0
fothebo01,1929,1,39.0,0.0,20.0
meusebo01,1921,1,10.0,0.0,137.0
reevebo01,1928,1,0.0,0.0,1.0
stoveha01,1891,1,39.0,0.0,96.0
terryad01,1886,1,10.0,11.0,11.0
dolanco02,1914,1,90.0,1.0,5.0
allenbo02,1919,1,0.0,6.0,0.0
holmeto01,1945,1,32.0,2.0,121.0
owenfr01,1901,1,1.0,0.0,0.0
donovbi01,1902,1,2.0,0.0,2.0
brookma01,1925,1,0.0,89.0,0.0
garmsde01,1943,1,18.0,0.0,29.0
corkhpo01,1888,2,0.0,19.0,0.0
willicy01,1913,1,36.0,9.0,0.0
widnewi01,1888,1,,,
moorean01,1946,1,17.0,0.0,15.0
dowdsn01,1919,2,0.0,1.0,0.0
foxpe01,1942,1,7.0,0.0,64.0
smithfr01,1884,1,1.0,1.0,1.0
muelldo01,1954,1,0.0,0.0,153.0
stenzja01,1896,1,0.0,114.0,0.0
killebi01,1917,1,1.0,0.0,0.0
williwa01,1885,1,0.0,0.0,1.0
speaktr01,1908,1,1.0,30.0,0.0
comorad01,1928,1,38.0,9.0,5.0
coonwi01,1875,1,0.0,0.0,1.0
peoplji01,1885,2,0.0,1.0,0.0
jonesch03,1908,1,0.0,70.0,2.0
burkeje01,1900,1,140.0,1.0,0.0
shanewa01,1927,1,85.0,25.0,10.0
lakefr01,1891,1,0.0,0.0,1.0
delahed01,1892,1,1.0,120.0,0.0
hoeyja01,1908,1,0.0,0.0,11.0
whittpo01,1919,1,47.0,0.0,0.0
aberscl01,1949,1,0.0,0.0,1.0
jonesfr01,1884,1,0.0,0.0,1.0
gudatma01,1932,1,5.0,1.0,9.0
bielaos01,1876,1,0.0,0.0,32.0
russeji01,1942,1,0.0,3.0,0.0
gillepe01,1883,1,97.0,1.0,0.0
mccreto01,1902,1,1.0,0.0,3.0
kellyjo03,1916,1,16.0,25.0,6.0
orourti01,1894,1,1.0,0.0,17.0
milancl01,1922,1,3.0,0.0,9.0
millera03,1920,1,1.0,,
westlwa01,1954,1,49.0,10.0,14.0
daleyto01,1908,1,0.0,0.0,13.0
ryanji01,1892,1,0.0,120.0,0.0
wheelha01,1884,4,0.0,1.0,16.0
mannija01,1884,1,0.0,0.0,104.0
barklsa01,1886,1,8.0,0.0,0.0
thomaro01,1908,2,0.0,101.0,0.0
jacklfr01,1907,1,0.0,0.0,1.0
demarfr02,1933,1,10.0,123.0,0.0
kalinal01,1955,1,0.0,0.0,152.0
myershy01,1925,2,0.0,3.0,0.0
nuttedi01,1919,1,0.0,12.0,0.0
murphed02,1913,1,0.0,0.0,135.0
petoste01,1935,1,1.0,1.0,0.0
greenha01,1945,1,72.0,0.0,0.0
murphed02,1919,1,2.0,0.0,4.0
northro01,1947,2,15.0,0.0,79.0
visnejo01,1889,1,2.0,0.0,27.0
millewa02,1914,1,74.0,31.0,6.0
becker01,1902,2,0.0,0.0,5.0
radclri01,1936,1,132.0,0.0,0.0
mostijo01,1926,1,0.0,147.0,0.0
foxpe01,1933,1,0.0,116.0,8.0
usherbo01,1947,1,3.0,5.0,0.0
holdebi01,1913,1,0.0,16.0,0.0
goodmiv01,1935,1,2.0,0.0,144.0
rettgge01,1892,2,0.0,0.0,1.0
rawlijo01,1918,1,0.0,0.0,18.0
forstto01,1885,1,3.0,2.0,0.0
roushed01,1919,1,0.0,133.0,0.0
cuyleki01,1928,1,13.0,7.0,108.0
caldwra02,1918,1,2.0,12.0,5.0
falchan01,1884,1,3.0,0.0,0.0
racklma01,1949,1,0.0,0.0,0.0
preibme01,1940,1,0.0,11.0,0.0
clarkfr01,1896,1,131.0,0.0,0.0
lenhado01,1953,1,72.0,0.0,5.0
eppsha01,1944,1,0.0,18.0,0.0
driscde01,1884,1,1.0,1.0,0.0
kauffbe01,1917,1,3.0,150.0,0.0
berkefr01,1884,1,6.0,0.0,0.0
kokosdi01,1948,1,0.0,0.0,71.0
averiea01,1939,2,75.0,5.0,0.0
ryanjo01,1873,1,0.0,1.0,0.0
thomaar01,1910,1,0.0,1.0,19.0
collibi02,1910,1,129.0,10.0,13.0
canneri01,1905,1,3.0,149.0,3.0
nilesha01,1910,2,13.0,0.0,37.0
bailefr01,1917,1,9.0,15.0,4.0
mattiwa01,1913,1,7.0,56.0,0.0
gormaja01,1883,1,1.0,0.0,0.0
millech02,1913,1,2.0,0.0,1.0
murphed02,1918,1,1.0,0.0,62.0
terryad01,1885,1,26.0,11.0,10.0
barkeal01,1871,1,1.0,0.0,0.0
cassijo01,1883,1,1.0,0.0,87.0
melesa01,1953,1,0.0,4.0,138.0
strunam01,1917,1,0.0,146.0,0.0
nixonal01,1922,1,48.0,22.0,11.0
busbyji01,1950,1,0.0,12.0,1.0
thoneja01,1903,1,0.0,23.0,1.0
wheatza01,1913,1,135.0,0.0,0.0
mccorha01,1881,1,0.0,0.0,3.0
sullide01,1879,1,0.0,0.0,1.0
manushe01,1934,1,130.0,1.0,0.0
wertzvi01,1953,1,0.0,1.0,120.0
wertzvi01,1955,1,1.0,0.0,8.0
mccarto01,1892,1,0.0,1.0,151.0
wasdeji01,1937,1,3.0,0.0,4.0
mannfr01,1887,1,37.0,0.0,27.0
evansst01,1911,1,0.0,0.0,150.0
obrieto03,1945,1,12.0,0.0,33.0
holbebi01,1882,1,0.0,3.0,0.0
