lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
407,augusje01,,,1952.0,7.0,24.0,США,ЖИ,Кевуне,,,,,,,Джерри,Августин,,Джеральд Ли,,183.0,72.0,L,L,9/9/1975,4/11/1984,Кросс Висконсин-Ла,augusje01,augusje01,auguj001,augusje01,augusje01
485,bailesw01,,,1895.0,2.0,12.0,США,Ил,Джулиет,1939.0,9.0,27.0,США,Ил,Джулиет,Сладкие хлебы,Бейли,,Авраам Линкольн,,184.0,72.0,Р,Р,5/23/1919,6/11/1921,,bailesw01,bailesw01,bails101,bailesw01,bailesw01
497,bakerbo01,,,1878.0,7.0,17.0,США,Нью-Йорк,Трой,1940.0,8.0,17.0,США,Нью-Йорк,Нью-Йорк,Бок,Бейкер,,Чарльз,Улыбающийся Бок,181.0,69.0,,L,4/28/1901,5/13/1901,,bakerbo01,bakerbo01,bakeb102,bakerbo01,bakerbo01
508,bakerfr03,,,1946.0,10.0,29.0,США,MS,Меридиан,,,,,,,Фрэнк,Бейкер,,Фрэнк Уоттс,,178.0,74.0,L,Р,8/9/1970,10/2/1974,,bakerfr03,bakerfr03,bakef101,bakerfr03,bakerfr03
571,bankser01,,bankser01h,1931.0,1.0,31.0,США,TX,Даллас,,,,,,,Эрни,Банки,,Эрнест,Г-н Каб,180.0,73.0,Р,Р,9/17/1953,9/26/1971,,bankser01,bankser01,banke101,bankser01,bankser01
613,barklje01,,,1959.0,11.0,21.0,США,НС,Хикори,,,,,,,Джефф,Баркли,,Джеффри Карвер,,185.0,75.0,B,Р,9/16/1984,7/26/1985,Цитадель,barklje01,barklje01,barkj001,barklje01,barklje01
651,barrbo01,,,1856.0,12.0,,США,РС,Вашингтон,1930.0,3.0,11.0,США,РС,Вашингтон,Боб,Бэр,,Роберт МакКлланд,,192.0,73.0,Р,Р,6/23/1883,9/12/1891,,barrbo01,barrbo01,barrb101,barrbo01,barrbo01
680,barrofr01,,,1844.0,10.0,22.0,США,Ооо.,Хадсон,1922.0,2.0,6.0,США,МЭТ,Фитчбург,Фрэнк,Бэрроуз,,Франклин Ли,,,,,,5/20/1871,10/7/1871,,barrofr01,barrofr01,barrf102,barrofr01,barrofr01
681,barryed01,,,1882.0,10.0,2.0,США,ЖИ,Мэдисон,1920.0,6.0,19.0,США,МЭТ,Монтегю,Эд,Барри,,Эдвард,Джамбо,185.0,75.0,,L,8/21/1905,10/4/1907,,barryed01,barryed01,barre101,barryed01,barryed01
683,barryja01,barryja01m,barryja01h,1887.0,4.0,26.0,США,КТ,Мериден,1961.0,4.0,23.0,США,МЭТ,Шрусбери,Джек,Барри,,Джон Иосиф,,158.0,69.0,Р,Р,7/13/1908,6/23/1919,,barryja01,barryja01,barrj104,barryja01,barryja01
695,bartlbo01,,,1920.0,2.0,11.0,США,Ил,Чикаго,,,,,,,Бойд,Бартли,,Бойд Оуэн,,165.0,68.0,Р,Р,5/30/1943,6/7/1943,,bartlbo01,bartlbo01,bartb104,bartlbo01,bartlbo01
844,beechro01,,,1884.0,5.0,10.0,США,Ооо.,Свонтон,1952.0,10.0,11.0,США,Ооо.,Толедо,Рой,Пчеловоды,,Лерой,Полковник,180.0,74.0,L,Р,9/29/1907,6/25/1908,,beechro01,beechro01,beecr101,beechro01,beechro01
859,beirnke01,,,1974.0,1.0,1.0,США,TX,Хьюстон,,,,,,,Кевин,Бейрн,,,,210.0,76.0,L,Р,5/17/2000,9/28/2002,,beirnke01,beirnke01,beirk001,beirnke01,beirnke01
912,benchjo01,,benchjo01h,1947.0,12.0,7.0,США,Хорошо.,Город Оклахома,,,,,,,Джонни,Скамейка,,Джонни Ли,Маленький генерал,197.0,73.0,Р,Р,8/28/1967,9/29/1983,,benchjo01,benchjo01,bencj101,benchjo01,benchjo01
997,berrayo01,berrayo01m,berrayo01h,1925.0,5.0,12.0,США,МО,Сент-Луис,,,,,,,Йоги,Берра,,Лоуренс Питер,,185.0,67.0,L,Р,9/22/1946,5/9/1965,,berrayo01,berrayo01,berry101,berrayo01,berrayo01
1023,bessehe01,,,1911.0,8.0,16.0,США,МО,Сент-Луис,1972.0,8.0,13.0,США,КА,Лос-Анджелес,Герман,Бессе,,Герман А.,,190.0,74.0,L,L,4/19/1940,5/22/1946,,bessehe01,bessehe01,bessh101,bessehe01,bessehe01
1048,biasaha01,,,1922.0,1.0,14.0,Италия,,Беано,1996.0,4.0,20.0,США,МИ,Дорогие,Хэнк,Биасатти,,Генри Аркадо,,175.0,71.0,L,L,4/23/1949,10/2/1949,,biasaha01,biasaha01,biash101,biasaha01,biasaha01
1050,bicheda01,,bicheda01h,1963.0,11.0,18.0,США,ФЛ,Западный Палм Бич,,,,,,,Данте,Бичетт,,Альфонс Данте,,215.0,75.0,Р,Р,9/5/1988,10/6/2001,Palm Beach JC,bicheda01,bicheda01,bichd001,bicheda01,bicheda01
1073,bilbrji01,,,1924.0,4.0,20.0,США,TN,Рикман,1985.0,12.0,26.0,США,Ооо.,Толедо,Джим,Билбрей,,Джеймс Мелвин,,205.0,74.0,Р,Р,5/17/1949,5/17/1949,,bilbrji01,bilbrji01,bilbj101,bilbrji01,bilbrji01
1146,blakeha01,,,1874.0,6.0,16.0,США,Ооо.,Портсмут,1919.0,10.0,14.0,США,Ил,Чикаго,Гарри,Блэйк,,Гарри Купер,,165.0,67.0,Р,Р,7/7/1894,10/9/1899,,blakeha01,blakeha01,blakh101,blakeha01,blakeha01
1179,blefacu01,,,1943.0,7.0,5.0,США,Нью-Йорк,Бруклин,2001.0,1.0,28.0,США,ФЛ,Пляж помпано,Курт,Пустые,,Кёртис Леруа,Проклятый,195.0,74.0,L,Р,4/14/1965,10/4/1972,,blefacu01,blefacu01,blefc101,blefacu01,blefacu01
1335,bosetri01,,,1953.0,8.0,5.0,США,КА,Реддинг,,,,,,,Рик,Босетти,,Ричард Алан,,185.0,71.0,Р,Р,9/9/1976,5/26/1982,Шаста,bosetri01,bosetri01,boser101,bosetri01,bosetri01
1353,bottoji01,bottoji01m,bottoji01h,1900.0,4.0,23.0,США,Ил,Оглсби,1959.0,12.0,11.0,США,МО,Сент-Луи,Джим,Донли,,Джеймс Лерой,Солнечный Джим,180.0,72.0,L,L,8/18/1922,9/16/1937,,bottoji01,bottoji01,bottj101,bottoji01,bottoji01
1359,boudrlo01,boudrlo01m,boudrlo01h,1917.0,7.0,17.0,США,Ил,Харви,2001.0,8.0,10.0,США,Ил,Frankfort,Лу,Будро,,Луис,"Старый Шуффлфут, Хэндсом Лу",185.0,71.0,Р,Р,9/9/1938,8/24/1952,,boudrlo01,boudrlo01,boudl101,boudrlo01,boudrlo01
1382,bowieji01,,,1965.0,2.0,17.0,Япония,,Токио,,,,,,,Джим,Боуи,,Джеймс Р.,,205.0,72.0,L,L,8/3/1994,8/11/1994,Государство Луизиана,bowieji01,bowieji01,bowij001,bowieji01,bowieji01
1517,brenesa01,,,1890.0,9.0,1.0,США,ЖИ,Гейлсвилль,1956.0,4.0,20.0,США,ЖИ,Гейлсвилль,Сэм,Бренеган,,Олаф Сельмар,,185.0,74.0,L,Р,4/24/1914,4/24/1914,,brenesa01,brenesa01,brens101,brenesa01,brenesa01
1532,brettge01,,brettge01h,1953.0,5.0,15.0,США,WV,Глен Дейл,,,,,,,Джордж,Бретт,,Джордж Говард,Маллет,185.0,72.0,L,Р,8/2/1973,10/3/1993,"Эль-Камино, Дж.К.",brettge01,brettge01,bretg001,brettge01,brettge01
1555,briefbu01,,,1892.0,7.0,3.0,США,МИ,Ремус,1963.0,2.0,11.0,США,ЖИ,Милуоки,Кролик,Краткое изложение,Родился Энтони Джон Гжешковски,Энтони Винсент,,185.0,72.0,Р,Р,9/22/1912,6/24/1917,,briefbu01,briefbu01,brieb101,briefbu01,briefbu01
1568,brinkbi01,,,1883.0,8.0,30.0,США,МО,Уорренсбург,1965.0,2.0,5.0,США,КА,Аркадия,Билл,Бринкер,,Уильям Хатчинсон,Дод,190.0,73.0,B,Р,4/24/1912,5/27/1912,,brinkbi01,brinkbi01,brinb101,brinkbi01,brinkbi01
1641,browncl01,,,1903.0,7.0,8.0,США,ПА,Блэкаш,1955.0,12.0,31.0,США,Ооо.,Рокки Ривер,Клинт,Коричневый,,Клинтон Гарольд,,190.0,73.0,L,Р,9/27/1928,6/7/1942,,browncl01,browncl01,browc103,browncl01,browncl01
1686,brownno01,,,1919.0,2.0,1.0,США,НС,Evergreen,1995.0,5.0,31.0,США,ПК,Беннеттсвилль,Норма,Коричневый,,Норман Ладелль,,180.0,75.0,B,Р,10/3/1943,5/11/1946,,brownno01,brownno01,brown101,brownno01,brownno01
1768,buckldi01,,,1858.0,9.0,21.0,США,Нью-Йорк,Трой,1929.0,12.0,12.0,США,ПА,Питтсбург,Дик,Бакли,,Ричард Ди.,,195.0,70.0,,Р,4/20/1888,9/28/1895,,buckldi01,buckldi01,buckd101,buckldi01,buckldi01
1828,burkebi02,,,1889.0,7.0,11.0,США,МЭТ,Клинтон,1967.0,2.0,9.0,США,МЭТ,Вихрь,Билли,Бёрк,,Уильям Игнатиус,,165.0,70.0,L,L,4/30/1910,9/26/1911,,burkebi02,burkebi02,burkb101,burkebi02,burkebi02
1869,burnsja02,,,1907.0,8.0,31.0,США,МЭТ,Кембридж,1975.0,4.0,18.0,США,МЭТ,Брайтон,Джек,Ожоги,,Джон Ирвинг,Пуля,175.0,70.0,L,L,9/17/1930,9/27/1936,,burnsja02,burnsja02,burnj105,burnsja02,burnsja02
1927,butlabi01,,,1918.0,3.0,22.0,США,ВНУТРЕННИЕ,&lt; &lt; Терра хаут &gt; &gt;,1997.0,9.0,19.0,США,ВНУТРЕННИЕ,&lt; &lt; Терра хаут &gt; &gt;,Билл,Бутленд,,Уилбурн Рю,,185.0,77.0,Р,Р,5/29/1940,5/10/1947,,butlabi01,butlabi01,butlb103,butlabi01,butlabi01
1931,butlebi02,,,1947.0,3.0,12.0,США,MD,Хьятсвилль,,,,,,,Билл,Батлер,,Уильям Франклин,,210.0,74.0,L,L,4/9/1969,7/11/1977,,butlebi02,butlebi02,butlb101,butlebi02,butlebi02
2044,camparo01,,camparo01h,1921.0,11.0,19.0,США,ПА,Филадельфия,1993.0,6.0,26.0,США,КА,Вудленд Хиллз,Рой,Кампанелла,,Рой,Кэмпи,190.0,69.0,Р,Р,4/20/1948,9/29/1957,,camparo01,camparo01,campr102,camparo01,camparo01
2065,campbmi01,,,1964.0,2.0,17.0,США,WA,Сиэтл,,,,,,,Майк,Кэмпбелл,,Майкл Томас,,210.0,75.0,Р,Р,7/4/1987,9/27/1996,Гавайи,campbmi01,campbmi01,campm001,campbmi01,campbmi01
2118,carewro01,,carewro01h,1945.0,10.0,1.0,Панама,Ca,Гатун,,,,,,,Род,Кэрью,,Родни Клайн,,170.0,72.0,L,Р,4/11/1967,10/5/1985,,carewro01,carewro01,carer001,carewro01,carewro01
2140,carltst01,,carltst01h,1944.0,12.0,22.0,США,ФЛ,Майами,,,,,,,Стив,Карлтон,,Стивен Норман,Левый,210.0,76.0,L,L,4/12/1965,4/23/1988,,carltst01,carltst01,carls001,carltst01,carltst01
2241,castege01,,,1907.0,8.0,4.0,США,КА,Колтон,1955.0,12.0,18.0,США,КА,Лейквуд,Джордж,Кастер,,Джордж Джаспер,Уг,180.0,73.0,Р,Р,9/10/1934,9/16/1946,,castege01,castege01,castg101,castege01,castege01
2297,cepedor01,,cepedor01h,1937.0,9.0,17.0,П.Р.,,Понсе,,,,,,,Орландо,Сепеда,,Орландо Мануэль (Пенн),"Ча Ча, Бэби Булл",210.0,74.0,Р,Р,4/15/1958,9/19/1974,,cepedor01,cepedor01,cepeo101,cepedor01,cepedor01
2361,chaseha01,chaseha01m,chaseha01h,1883.0,2.0,13.0,США,КА,Лос-Гатос,1947.0,5.0,18.0,США,КА,Колуза,Хэл,Чейз,,Гарольд Гомер,Принц Хал,175.0,72.0,Р,L,4/14/1905,9/25/1919,,chaseha01,chaseha01,chash101,chaseha01,chaseha01
2468,clappjo01,clappjo01m,,1851.0,7.0,17.0,США,Нью-Йорк,Итака,1904.0,12.0,18.0,США,Нью-Йорк,Итака,Джон,Клапп,,Джон Эдгар,,194.0,67.0,Р,Р,4/26/1872,9/28/1883,,clappjo01,clappjo01,clapj101,clappjo01,clappjo01
2553,clemero01,,clemero01h,1934.0,8.0,18.0,П.Р.,,Каролина,1972.0,12.0,31.0,в авиакатастрофе в море,,,Роберто,Клемент,,Роберто (Уолкер),Арриба,175.0,71.0,Р,Р,4/17/1955,10/3/1972,,clemero01,clemero01,clemr101,clemero01,clemero01
2593,cobbty01,cobbty01m,cobbty01h,1886.0,12.0,18.0,США,GA,Узлы,1961.0,7.0,17.0,США,GA,Атланта,Тай,Кобб,,Тайрус Раймонд,персик Джорджии,175.0,73.0,L,Р,8/30/1905,9/11/1928,,cobbty01,cobbty01,cobbt101,cobbty01,cobbty01
2599,cochrmi01,cochrmi01m,cochrmi01h,1903.0,4.0,6.0,США,МЭТ,Бриджвотер,1962.0,6.0,28.0,США,Ил,Лейк Форест,Микки,Кокрейн,,Гордон Стэнли,Черный Майк,180.0,70.0,L,Р,4/14/1925,5/25/1937,,cochrmi01,cochrmi01,cochm101,cochrmi01,cochrmi01
2673,collied01,collied01m,collied01h,1887.0,5.0,2.0,США,Нью-Йорк,Миллертон,1951.0,3.0,25.0,США,МЭТ,Бостон,Эдди,Коллинз,,Эдвард Треубридж (Sr.),Кокки,175.0,69.0,L,Р,9/17/1906,8/2/1930,,collied01,collied01,colle101,collied01,collied01
2690,collizi01,,,1892.0,5.0,4.0,США,Нью-Йорк,Бруклин,1983.0,12.0,19.0,США,VA,Манассас,Зип,Коллинз,,Джон Эдгар,,152.0,71.0,L,L,7/31/1914,9/27/1921,,collizi01,collizi01,collz101,collizi01,collizi01
2701,combege01,,,1956.0,2.0,1.0,США,МЭТ,Мелроуз,,,,,,,Джефф,Комб,,Джеффри Уэйд,,185.0,74.0,Р,Р,9/2/1980,10/2/1981,,combege01,combege01,combg101,combege01,combege01
2729,conkwal01,,,1896.0,12.0,4.0,США,МО,Седалия,1991.0,7.0,30.0,США,КА,Ла-Меса,Аллен,Конкрайт,,Аллен Говард,Красный,170.0,70.0,Р,Р,9/16/1920,10/3/1920,,conkwal01,conkwal01,conka101,conkwal01,conkwal01
2735,conlojo01,,,1897.0,12.0,10.0,США,МЭТ,Воберн,1987.0,8.0,5.0,США,МЭТ,Фальмут,Йоко,Конлон,,Артур Джозеф,,145.0,67.0,Р,Р,4/17/1923,10/6/1923,,conlojo01,conlojo01,conlj101,conlojo01,conlojo01
2753,connore01,,,1863.0,,,США,Нью-Йорк,Нью-Йорк,1896.0,3.0,2.0,США,Нью-Йорк,Нью-Йорк,Красный,Коннолли,,Джон М.,,,,,,7/1/1886,7/6/1886,,connore01,connore01,connr101,connore01,connore01
2783,conwaji01,,,1858.0,10.0,8.0,США,ПА,Клифтон,,,,,,,Джим,Конвей,,Джеймс П.,,,,,Р,5/5/1884,10/5/1889,,conwaji01,conwaji01,conwj102,conwaji01,conwaji01
2804,cookefr01,,,,,,,,,1923.0,1.0,22.0,США,Ооо.,Галлиполис,Фред,Печь,,Фредерик Б.,,164.0,70.0,,,7/30/1897,8/3/1897,,cookefr01,cookefr01,cookf101,cookefr01,cookefr01
2864,coreyma02,,,1974.0,11.0,16.0,США,ПА,Гудерспорт,,,,,,,Марк,Кори,,Марк Франклин,,220.0,74.0,Р,Р,10/2/2001,10/1/2004,Университет Эдинборо,coreyma02,coreyma02,corem001,coreyma02,coreyma02
3042,cronida01,,,1857.0,4.0,1.0,США,МЭТ,Южный Бостон,1885.0,11.0,30.0,США,МЭТ,Бостон,Дэн,Кронин,,Дэниел Т.,,170.0,68.0,,,7/9/1884,7/14/1884,,cronida01,cronida01,crond101,cronida01,cronida01
3048,crosbed01,,,1949.0,5.0,26.0,США,КА,Длинный пляж,,,,,,,Эд,Кросби,,Эдвард Карлтон,,175.0,74.0,L,Р,7/12/1970,5/12/1976,,crosbed01,crosbed01,crose101,crosbed01,crosbed01
3103,cubilda01,,,1972.0,11.0,15.0,Венесуэла,,Бобур,,,,,,,Дарвин,Кубиллан,,Дарвин Харриксон (Салом),,165.0,74.0,Р,Р,5/20/2000,6/1/2004,,cubilda01,cubilda01,cubid001,cubilda01,cubilda01
3107,cuddymi01,,,1979.0,3.0,27.0,США,VA,Норфолк,,,,,,,Майкл,Каддиер,,Майкл Брент,,225.0,74.0,Р,Р,9/23/2001,,,cuddymi01,cuddymi01,cuddm001,cuddymi01,cuddymi01
3158,curtich01,,,1968.0,11.0,6.0,США,ВНУТРЕННИЕ,Мэрион,,,,,,,Чад,Кёртис,,Чад Давид,,175.0,70.0,Р,Р,4/8/1992,9/30/2001,Большой каньон,curtich01,curtich01,curtc001,curtich01,curtich01
3183,damicje01,,,1975.0,12.0,27.0,США,ФЛ,Санкт-Петербург,,,,,,,Джефф,Д'Амико,,Джеффри Чарльз,,250.0,79.0,Р,Р,6/28/1996,5/10/2004,,damije01,d'amije01,damij001,damije01,d'amije01
3190,dahlja01,,,1945.0,12.0,6.0,США,КА,Сан-Бернардино,1965.0,6.0,20.0,США,НС,Солсбери,Джей,Даль,,Джей Стивен,,183.0,70.0,B,L,9/27/1963,9/27/1963,,dahlja01,dahlja01,dahlj102,dahlja01,dahlja01
3195,dailejo01,,,1853.0,10.0,26.0,США,Нью-Йорк,Бруклин,,,,,,,Джон,Дэйли,,Джон Джей.,,145.0,67.0,,,4/29/1875,7/19/1875,,dailejo01,dailejo01,dailj101,dailejo01,dailejo01
3285,davencl01,,,1898.0,5.0,28.0,США,TX,Ранж,1976.0,6.0,13.0,США,TX,Корпус Кристи,Клод,Давенпорт,,Клод Эдвин,Большой Дейв,193.0,78.0,Р,Р,10/2/1920,10/2/1920,,davencl01,davencl01,davec101,davencl01,davencl01
3367,dawsoan01,,dawsoan01h,1954.0,7.0,10.0,США,ФЛ,Майами,,,,,,,Андре,Доусон,,Андре Нолан,Ястреб,180.0,75.0,Р,Р,9/11/1976,9/29/1996,Флорида A&M,dawsoan01,dawsoan01,dawsa001,dawsoan01,dawsoan01
3387,dealch01,,,1891.0,10.0,30.0,США,ПА,Уилкинсбург,1979.0,9.0,16.0,США,КА,Ковина,Чарли,Договорились,,Чарльз Альберт,,160.0,72.0,Р,Р,7/19/1912,10/2/1921,,dealch01,dealch01,dealc102,dealch01,dealch01
3393,deandi01,,deandi01h,1910.0,1.0,16.0,США,ОАР,Лукас,1974.0,7.0,17.0,США,NV,Рено,Кружится голова,Дин,,Джей Ханна,,182.0,74.0,Р,Р,9/28/1930,9/28/1947,,deandi01,deandi01,deand102,deandi01,deandi01
3456,deleolu01,,,1958.0,8.0,19.0,П.Р.,,Понсе,,,,,,,Луис,ДеЛеон,,Луис Антонио (Трикоче),,153.0,73.0,Р,Р,9/6/1981,5/26/1989,,deleolu01,deleolu01,delel001,deleolu01,deleolu01
3465,dellaja01,,,1976.0,12.0,17.0,США,Нью-Йорк,Маунт Киско,,,,,,,Джейсон,Деллаеро,,,,195.0,74.0,B,Р,9/7/1999,10/3/1999,,dellaja01,dellaja01,dellj001,dellaja01,dellaja01
3479,demetst01,,,1935.0,1.0,27.0,США,ПА,Гомер Сити,,,,,,,Стив,Деметр,,Стивен,,185.0,69.0,Р,Р,7/29/1959,5/6/1960,,demetst01,demetst01,demes101,demetst01,demetst01
3599,dilliha01,,,1894.0,10.0,30.0,США,Ооо.,Померой,1959.0,1.0,8.0,США,Ооо.,Кливленд,Харли,Диллинджер,,Харли Хью,"Шутка, Плохая.",175.0,71.0,Р,L,8/16/1914,10/3/1914,,dilliha01,dilliha01,dillh101,dilliha01,dilliha01
3607,dimagjo01,,dimagjo01h,1914.0,11.0,25.0,США,КА,Мартинес,1999.0,3.0,8.0,США,ФЛ,Голливуд,Джо,ДиМаджио,Родился Джузеппе Паоло ДиМаджио,Иосиф Павел (Дж.,"Джо, Клиппер Янки.",193.0,74.0,Р,Р,5/3/1936,9/30/1951,,dimagjo01,dimagjo01,dimaj101,dimagjo01,dimagjo01
3639,doberje01,,,1917.0,11.0,20.0,США,Ил,Оливковая гора,1998.0,7.0,16.0,США,МО,Сент-Луи,Джесс,Доберник,,Эндрю Джозеф,,170.0,70.0,Р,Р,7/2/1939,7/28/1949,,doberje01,doberje01,dobej101,doberje01,doberje01
3652,doerrbo01,,doerrbo01h,1918.0,4.0,7.0,США,КА,Лос-Анджелес,,,,,,,Бобби,Доктор,,Роберт Першинг,,175.0,71.0,Р,Р,4/20/1937,9/7/1951,,doerrbo01,doerrbo01,doerb101,doerrbo01,doerrbo01
3666,donahji02,,,1879.0,7.0,13.0,США,Ооо.,Спрингфилд,1913.0,7.0,19.0,США,Ооо.,Колумб,Джиггс,Донахью,,Джон Августус,,178.0,73.0,L,L,9/10/1900,10/2/1909,,donahji02,donahji02,donaj103,donahji02,donahji02
3687,donohji01,,,1938.0,10.0,31.0,США,МО,Сент-Луис,,,,,,,Джим,Донохью,,Джеймс Томас,,190.0,76.0,Р,Р,4/11/1961,6/22/1962,,donohji01,donohji01,donoj103,donohji01,donohji01
3762,doylede01,,,1944.0,1.0,17.0,США,KY,Глазго,,,,,,,Дэнни,Дойл,,Роберт Деннис,,175.0,69.0,L,Р,4/7/1970,9/30/1977,,doylede01,doylede01,doyld102,doylede01,doylede01
3853,dukesto01,,,1942.0,8.0,31.0,США,TN,Ноксвилль,,,,,,,Том,Дюки,,Томас Эрл,,185.0,74.0,Р,Р,8/15/1967,9/20/1972,,dukesto01,dukesto01,duket101,dukesto01,dukesto01
3867,dundoed01,,,1859.0,7.0,10.0,США,Ооо.,Колумб,1893.0,8.0,18.0,США,Ооо.,Колумб,Эд,Дюндон,,Эдвард Джозеф,Тупица,170.0,72.0,,Р,6/2/1883,9/20/1884,,dundoed01,dundoed01,dunde101,dundoed01,dundoed01
3924,dwyerji01,,,1950.0,1.0,3.0,США,Ил,Evergreen Park,,,,,,,Джим,Дуайер,,Джеймс Эдвард,Свинья,165.0,70.0,L,L,6/10/1973,6/21/1990,,dwyerji01,dwyerji01,dwyej001,dwyerji01,dwyerji01
3976,eccleha01,,,1893.0,7.0,9.0,США,Нью-Йорк,Кеннеди,1955.0,6.0,2.0,США,Нью-Йорк,Джеймстаун,Гарри,Принадлежности,,Гарри Иосия,Жучки,170.0,74.0,L,L,9/13/1915,9/27/1915,,eccleha01,eccleha01,ecclh101,eccleha01,eccleha01
3979,eckerde01,,eckerde01h,1954.0,10.0,3.0,США,КА,Окленд,,,,,,,Дэннис,Экерсли,,Деннис Ли,Эк,190.0,74.0,Р,Р,4/12/1975,9/26/1998,,eckerde01,eckerde01,ecked001,eckerde01,eckerde01
4030,ehmkeho01,,ehmkeho01h,1894.0,4.0,24.0,США,Нью-Йорк,Серебряный крик,1959.0,3.0,17.0,США,ПА,Филадельфия,Говард,Эмке,,Говард Джонатан,Боб,190.0,75.0,Р,Р,4/12/1915,5/22/1930,,ehmkeho01,ehmkeho01,ehmkh101,ehmkeho01,ehmkeho01
4053,ellamro01,,,1886.0,2.0,8.0,США,ПА,Западный Коншокен,1948.0,10.0,28.0,США,ПА,Коншокен,Рой,Эллам,,Рой,"Уайти, Слиппери",203.0,70.0,Р,Р,9/18/1909,8/29/1918,,ellamro01,ellamro01,ellar101,ellamro01,ellamro01
4137,erickdo01,,,1931.0,12.0,13.0,США,Ил,Спрингфилд,,,,,,,Дон,Эриксон,,Дон Ли,,175.0,72.0,Р,Р,9/1/1958,9/19/1958,,erickdo01,erickdo01,ericd101,erickdo01,erickdo01
4157,escoban01,,,1965.0,5.0,12.0,Венесуэла,,ЛаСабана,,,,,,,Ангел,Эскобар,,Ангел Рубен (Ривас),,160.0,72.0,B,Р,5/17/1988,5/26/1988,,escoban01,escoban01,escoa001,escoban01,escoban01
4205,evansda01,,evansda01h,1947.0,5.0,26.0,США,КА,Пасадена,,,,,,,Даррелл,Эванс,,Даррел Уэйн,"Привет, Дуди.",200.0,74.0,L,Р,4/20/1969,10/1/1989,Кэл Сент-Лос-Анджелес,evansda01,evansda01,evand001,evansda01,evansda01
4239,faganbi01,,,1869.0,2.0,15.0,США,Нью-Йорк,Трой,1930.0,3.0,21.0,США,Нью-Йорк,Трой,Билл,Фейган,,Уильям А.,Клинкеры,165.0,71.0,,L,9/15/1887,7/20/1888,,faganbi01,faganbi01,fagab101,faganbi01,faganbi01
