constructorid,constructorref,name,nationality,url
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
58,shadow,Shadow,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
98,stebro,Stebro,Canadian,http://en.wikipedia.org/wiki/Stebro
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
90,protos,Protos,British,http://en.wikipedia.org/wiki/Protos_(constructor)
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
195,cooper-brm,Cooper-BRM,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
156,marchese,Marchese,American,http://en.wikipedia.org/wiki/Marchese_(constructor)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
112,meskowski,Meskowski,American,http://en.wikipedia.org/wiki/Meskowski
193,cooper-ats,Cooper-ATS,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
145,bmw,BMW,German,http://en.wikipedia.org/wiki/BMW
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
160,wetteroth,Wetteroth,American,http://en.wikipedia.org/wiki/Wetteroth
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
150,deidt,Deidt,American,http://en.wikipedia.org/wiki/Deidt
146,emw,EMW,East German,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk
88,eagle,Eagle,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
