coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
bouchfr01c,1940,NYR,NHL,1,,48,21,19,8,3,1,2,0
sindeha01c,1979,BOS,NHL,2,,7,6,1,0,10,4,6,0
kurteor01c,1976,VAN,NHL,2,,45,16,19,10,,,,
imlacpu01c,1963,TOR,NHL,1,,70,33,25,12,14,8,6,0
satorte01c,1985,NYR,NHL,1,,80,36,38,6,16,8,8,0
cherrdo01c,1976,BOS,NHL,1,,80,49,23,8,14,8,6,0
mckenke01c,1922,EDE,WCHL,1,,30,19,10,1,4,1,2,1
grahadi01c,1998,CHI,NHL,1,,59,16,35,8,,,,
quinnpa01c,1984,LAK,NHL,1,,80,34,32,14,3,0,3,0
blaketo01c,1955,MTL,NHL,1,,70,45,15,10,10,8,2,0
kennege01c,1910,MOC,NHA,1,,16,8,8,0,,,,
needhbi01c,1972,CLC,WHA,1,,78,43,32,3,9,5,4,0
bouchfr01c,1948,NYR,NHL,1,,23,6,11,6,,,,
demerja01c,1984,STL,NHL,1,,80,37,31,12,3,0,3,0
babcomi01c,2010,DET,NHL,1,,82,47,25,19,11,7,4,0
kelleja01c,1974,NEW,WHA,2,,5,3,2,0,6,2,4,0
dayha01c,1944,TOR,NHL,1,,50,24,22,4,13,8,5,0
wilsoro02c,2006,SJS,NHL,1,,82,51,26,5,11,6,5,0
murrabr01c,1990,DET,NHL,1,,80,34,38,8,7,3,4,0
hartlbo01c,2002,COL,NHL,1,,31,10,12,9,,,,
rossar01c,1929,BOS,NHL,1,,44,38,5,1,6,3,3,0
blairwr01c,1968,MNS,NHL,3,,31,9,14,8,,,,
imlacpu01c,1979,TOR,NHL,3,,10,5,5,0,3,0,3,0
patrile01c,1913,VA1,PCHA,1,,16,10,6,0,3,0,3,0
murrate01c,2011,LAK,NHL,1,,29,13,12,4,,,,
quinnpa01c,1985,LAK,NHL,1,,80,23,49,8,,,,
laperja01c,1995,MTL,NHL,2,,1,0,1,0,,,,
hartscr01c,1996,CHI,NHL,1,,82,34,35,13,6,2,4,0
johnsed01c,1980,PIT,NHL,1,,80,30,37,13,5,2,3,0
burnspa01c,1988,MTL,NHL,1,,80,53,18,9,21,14,7,0
nealeha01c,1981,VAN,NHL,1,,75,26,33,16,,,,
champwe01c,1924,REG,WCHL,1,,28,8,20,0,,,,
trembma02c,1996,MTL,NHL,1,,82,31,36,15,5,1,4,0
irvindi01c,1947,MTL,NHL,1,,60,20,29,11,,,,
martija02c,2005,FLO,NHL,1,,82,37,34,11,,,,
