playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
quickjo01,2010,1,LAK,NHL,61,3591,35,22,3,4,6,134,1631,6,380,2,4,,0,1,20,229
mcleaki01,1990,1,VAN,NHL,41,1969,10,22,3,3,0,131,983,2,123,1,1,,0,0,7,66
caronja01,1976,1,CIN,WHA,24,1292,13,6,2,1,3,61,564,1,14,0,1,,0,0,3,6
lasakja01,2001,1,NAS,NHL,3,177,0,3,0,1,0,13,104,,,,,,,,,
soderto01,1995,1,NYI,NHL,51,2590,11,22,6,0,2,167,1370,,,,,,,,,
theodjo01,2005,2,COL,NHL,5,296,1,3,1,2,0,15,133,9,573,4,5,,2,0,29,296
thomati01,2011,1,BOS,NHL,59,3352,35,19,1,5,5,132,1659,7,448,3,4,,0,1,16,207
fankhsc01,1999,1,ATL,NHL,16,920,2,11,2,1,0,49,451,,,,,,,,,
edwarma01,1968,1,PIT,NHL,1,60,0,1,0,0,0,3,,,,,,,,,,
healygl01,1987,1,LAK,NHL,34,1869,12,18,1,4,1,135,1005,4,240,1,3,,1,0,20,128
turnejo01,1941,1,DET,NHL,1,70,0,0,1,,0,3,,,,,,,,,,
haywabr01,1987,1,MTL,NHL,39,2247,22,10,4,1,2,107,1032,4,230,2,2,,1,0,9,85
cloutja01,1988,1,BUF,NHL,36,1786,15,14,0,1,0,108,857,4,238,1,3,,1,1,10,108
hackeje01,1998,1,CHI,NHL,10,524,2,6,1,3,0,33,256,,,,,,,,,
davidjo01,1977,1,NYR,NHL,34,1848,14,13,4,4,1,98,,2,122,1,1,,0,0,7,
palmami01,1982,1,TOR,NHL,53,2965,21,23,7,3,0,197,1534,4,252,1,3,,0,0,17,
durnabi01,1948,1,MTL,NHL,60,3600,28,23,9,,10,126,,7,468,3,4,,,0,17,
drydeda01,1968,1,CHI,NHL,30,1479,11,11,2,1,3,79,,,,,,,,,,
norrija01,1973,1,EDO,WHA,53,2954,23,24,1,5,2,158,1546,3,111,0,2,,0,0,9,73
bromlga01,1973,1,BUF,NHL,12,598,3,5,3,0,0,33,,,,,,,,,,
johnsed01,1977,1,STL,NHL,12,650,5,6,1,0,0,45,,,,,,,,,,
fuhrgr01,1999,1,CAL,NHL,23,1205,5,13,2,2,0,77,536,,,,,,,,,
hanlogl01,1982,1,STL,NHL,14,671,3,8,1,2,0,50,414,,,,,,,,,
smithbi01,1978,1,NYI,NHL,40,2261,25,8,4,0,1,108,,5,315,4,1,,0,1,10,
lindsbe01,1913,1,VA1,PCHA,16,1012,10,6,0,,0,80,,,,,,,,,,
bouchda01,1982,1,QUE,NHL,50,2947,20,21,8,1,1,197,1579,4,242,1,3,,0,0,11,
simmodo01,1962,1,TOR,NHL,28,1680,15,8,5,,1,70,,,,,,,,,,
dubiewa01,2009,1,MIN,NHL,3,101,1,1,0,0,0,5,34,,,,,,,,,
winklha01,1923,1,EDE,WCHL,26,1632,9,13,4,,2,69,,,,,,,,,,
binklle01,1969,1,PIT,NHL,27,1477,10,13,1,0,3,79,,7,428,5,2,,0,0,15,
kiddtr01,1993,1,CAL,NHL,31,1614,13,7,6,0,0,85,752,,,,,,,,,
dafoeby01,1994,1,WAS,NHL,4,187,1,1,1,0,0,11,80,1,20,0,0,,0,0,1,3
melanro01,1986,1,LAK,NHL,46,2734,18,21,6,3,1,168,1420,5,260,1,4,,1,0,24,154
durnabi01,1943,1,MTL,NHL,50,3000,38,5,7,,2,109,,9,549,8,1,,,1,14,
beverbi01,1937,1,MTM,NHL,48,2980,12,30,6,,2,149,,,,,,,,,,
toskave01,2003,1,SJS,NHL,28,1541,12,8,4,3,1,53,760,,,,,,,,,
fleurma01,2006,1,PIT,NHL,67,3905,40,16,9,2,5,184,1954,5,287,1,4,,0,0,18,150
sidorpe01,1990,1,HAR,NHL,52,2953,21,22,7,4,1,164,1284,6,359,2,4,,0,0,24,174
tannejo01,1990,1,QUE,NHL,6,228,1,3,1,0,0,16,133,,,,,,,,,
aebisda01,2006,1,MTL,NHL,32,1760,13,12,3,4,0,93,929,,,,,,,,,
wakalda01,1993,1,DAL,NHL,36,2000,18,9,6,0,3,88,978,5,307,4,1,,1,0,15,168
hodsoke01,1995,1,DET,NHL,4,163,2,0,0,0,1,3,67,,,,,,,,,
vanbijo01,1981,1,NYR,NHL,1,60,1,0,0,0,0,1,,,,,,,,,,
cassifr01,2001,1,ATL,NHL,6,307,2,3,0,1,0,17,207,,,,,,,,,
holmeha01,1927,1,DTC,NHL,44,2740,19,19,6,,11,79,,,,,,,,,,
shielst01,2005,1,ATL,NHL,5,266,1,2,1,0,0,19,129,,,,,,,,,
drydeda01,1967,1,CHI,NHL,27,1268,7,8,5,3,1,69,,,,,,,,,,
sauveph01,2006,1,BOS,NHL,2,41,0,0,0,0,0,4,23,,,,,,,,,
careyji01,1995,1,WAS,NHL,71,4069,35,24,9,4,9,153,1631,3,97,0,1,,0,0,10,39
storrja01,1999,1,LAK,NHL,42,2206,18,15,5,5,1,93,1008,1,36,0,1,,1,0,2,25
bowerjo01,1964,1,TOR,NHL,34,2040,13,13,8,0,3,81,,5,321,2,3,,1,0,13,
tabarri01,1992,2,WAS,NHL,6,343,3,2,0,1,2,10,162,4,304,1,3,,0,0,14,160
paillma01,1958,1,NYR,NHL,1,60,0,0,1,,0,4,,,,,,,,,,
doylega01,1973,1,EDO,WHA,1,60,1,0,0,0,0,4,38,,,,,,,,,
parkji01,1977,1,IND,WHA,12,584,3,7,0,1,0,41,323,,,,,,,,,
middlli01,1982,1,NJD,NHL,9,412,0,6,1,0,0,37,220,,,,,,,,,
gambltr01,1986,1,VAN,NHL,1,60,0,1,0,1,0,4,23,,,,,,,,,
lehmahu01,1917,1,VML,PCHA,18,1165,9,9,0,,1,60,,2,120,1,0,1,,1,2,
bromlga01,1977,1,WIJ,WHA,39,2252,25,12,1,1,1,124,1090,5,268,4,0,,0,0,7,
eliotda01,1986,1,LAK,NHL,24,1404,8,13,2,5,1,103,692,1,40,0,0,,0,0,7,29
luongro01,1999,1,NYI,NHL,24,1292,7,14,1,2,1,70,730,,,,,,,,,
dionmi01,1983,1,PIT,NHL,30,1553,2,19,4,4,0,138,937,,,,,,,,,
woodwa01,1975,1,CAC,WHA,19,880,9,3,1,0,1,45,415,,,,,,,,,
riccini01,1982,1,PIT,NHL,3,147,1,2,0,1,0,16,77,,,,,,,,,
grantdo01,1975,1,DET,NHL,2,120,1,1,0,0,0,8,,,,,,,,,,
storrja01,2003,1,CAR,NHL,14,660,0,8,2,1,0,32,262,,,,,,,,,
holmeha01,1919,1,SEA,PCHA,22,1335,12,10,0,,4,55,,2,120,1,1,0,,1,3,
plantja01,1964,1,NYR,NHL,33,1938,10,17,5,1,2,109,,,,,,,,,,
croziro01,1968,1,DET,NHL,38,1820,12,16,3,2,0,101,,,,,,,,,,
turekro01,1999,1,STL,NHL,67,3960,42,15,9,3,7,129,1470,7,415,3,4,,1,0,19,161
larocmi01,1983,1,STL,NHL,5,300,0,5,0,1,0,31,164,,,,,,,,,
simmodo01,1965,1,NYR,NHL,12,551,1,7,1,0,0,40,,,,,,,,,,
balesmi01,1996,1,OTT,NHL,1,52,0,1,0,0,0,4,18,,,,,,,,,
broderi01,1979,1,NYI,NHL,2,80,1,0,0,0,0,6,,,,,,,,,,
benedcl01,1929,1,MTM,NHL,14,752,6,6,1,,0,38,,,,,,,,,,
