playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
pruchpe01,2010,1,PHO,NHL,C,11,0,1,1,4,0,0,0,0,0,0,,10,,,,,,,,,,,,
holmebi01,1925,1,MTL,NHL,F,9,1,0,1,2,,,,,,,,,,,,,,,,,,,,
chinnri01,1973,1,MNS,NHL,R,1,0,1,1,0,0,0,,0,,0,0,1,,,,,,,,,,,,
ferribe01,2009,1,SJS,NHL,C,24,2,3,5,8,4,0,0,0,0,0,,42,,,,,,,,,,,,
campbbr02,2010,1,CHI,NHL,D,65,5,22,27,6,28,2,4,0,0,1,,84,7,1,2,3,6,2,0,1,0,0,0,11
jonssjo01,1999,1,NYI,NHL,L,68,11,17,28,16,-6,1,1,2,1,0,0,95,,,,,,,,,,,,
cournyv01,1978,1,MTL,NHL,R,15,2,5,7,2,5,0,,0,,0,0,23,,,,,,,,,,,,
macinal01,1997,1,STL,NHL,D,71,19,30,49,80,6,9,17,1,1,2,0,227,8,2,6,8,12,1,1,3,0,0,0,27
jonesty01,1998,1,CHI,NHL,R,8,0,0,0,12,-1,0,0,0,0,0,0,3,,,,,,,,,,,,
turcoda01,1997,1,STL,NHL,C,62,12,6,18,26,6,3,1,0,1,1,0,75,10,0,0,0,2,-4,0,0,0,0,0,5
juhlipa01,1994,1,PHI,NHL,R,42,4,3,7,6,-13,0,1,0,0,1,0,44,13,1,0,1,2,-1,0,0,0,0,0,14
camazto01,1981,1,WAS,NHL,D,3,0,0,0,4,0,0,,0,,0,0,0,,,,,,,,,,,,
hothagr01,1982,1,PIT,NHL,D,58,2,30,32,39,-14,0,,0,,0,0,75,,,,,,,,,,,,
mickela01,1965,1,NYR,NHL,R,7,0,0,0,2,,0,,0,,0,0,,,,,,,,,,,,,
farremi01,2001,1,WAS,NHL,R,8,0,0,0,0,-1,0,0,0,0,0,0,1,,,,,,,,,,,,
fieldwi01,1941,1,BKN,NHL,D,41,6,9,15,23,,,,,,,,,,,,,,,,,,,,
lorimbo01,1978,1,NYI,NHL,D,67,3,18,21,42,27,0,,0,,0,0,64,10,1,3,4,15,,0,,0,,0,
leebbr01,2001,1,VAN,NHL,R,2,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,
pepliji01,1982,1,CAL,NHL,R,80,15,26,41,134,-5,1,,0,,1,1,147,8,1,1,2,45,,0,,0,,0,
camersc01,1942,1,NYR,NHL,C,35,8,11,19,0,,,,,,,,,,,,,,,,,,,,
gilmodo01,1999,2,BUF,NHL,C,11,3,14,17,12,3,2,1,0,0,0,0,13,5,0,1,1,0,-1,0,0,0,0,0,3
marsomi01,1975,1,WAS,NHL,L,57,4,7,11,50,-19,0,,0,,0,0,35,,,,,,,,,,,,
fitzgto01,1996,1,FLO,NHL,C,71,10,14,24,64,7,0,0,2,1,1,1,135,5,0,1,1,0,-1,0,0,0,0,0,14
hatoued01,1972,1,CHC,WHA,R,15,1,1,2,2,,0,,0,,,,,,,,,,,,,,,,
neilsji01,1962,1,NYR,NHL,D,69,5,11,16,38,,,,,,,,,,,,,,,,,,,,
sheppra01,1990,1,NYR,NHL,R,59,24,23,47,21,8,7,8,0,0,5,0,129,,,,,,,,,,,,
mullezd01,1978,1,CZE,WHA,,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,
kulikdm01,2011,1,FLO,NHL,D,58,4,24,28,36,-5,2,8,0,0,1,,104,7,0,1,1,4,-4,0,0,0,0,0,15
ullmano01,1968,1,TOR,NHL,C,75,35,42,77,41,19,13,,0,,2,1,247,4,1,0,1,0,,0,,0,,0,
cunnijo01,1972,1,NEW,WHA,L,33,3,5,8,16,,0,,0,,,,,13,1,1,2,2,,0,,0,,0,
taylocy01,1910,1,REN,NHA,,16,12,0,12,21,,,,,,,,,,,,,,,,,,,,
gartnmi01,1994,1,TOR,NHL,R,38,12,8,20,6,0,2,1,1,0,1,1,91,5,2,2,4,2,4,0,1,0,0,0,10
holwaal01,1926,1,MTM,NHL,D,13,0,0,0,2,,,,,,,,,,,,,,,,,,,,
cournyv01,1971,1,MTL,NHL,R,73,47,36,83,15,23,18,,0,,5,1,208,6,2,1,3,2,,0,,0,,0,
jonesbr01,1986,1,WIN,NHL,L,4,1,0,1,0,2,0,,0,,0,0,8,,,,,,,,,,,,
